,ID,INDEX
220,36404,220
221,36405,221
222,36406,222
223,36407,223
224,37301,224
225,37302,225
226,37303,226
227,37304,227
228,37305,228
229,37306,229
230,37401,230
231,37402,231
232,37403,232
233,37404,233
234,37405,234
235,37406,235
236,38101,236
237,38102,237
238,38103,238
239,38104,239
240,38105,240
241,38201,241
242,38202,242
243,38203,243
244,38204,244
245,38205,245
246,39101,246
247,39102,247
248,39103,248
249,39104,249
250,39105,250
251,39106,251
252,39107,252
253,39108,253
254,39109,254
255,39110,255
256,39111,256
257,39112,257
258,39113,258
259,39114,259
260,39115,260
261,39116,261
262,39117,262
263,39118,263
264,39119,264
265,39201,265
266,39202,266
267,39203,267
268,39204,268
269,39205,269
270,39206,270
271,39207,271
272,39208,272
273,39209,273
274,39210,274
275,39211,275
276,39212,276
277,39213,277
278,39214,278
279,39215,279
280,39216,280
281,39217,281
282,39218,282
283,39219,283
284,40301,284
285,40302,285
286,40401,286
287,40402,287
288,41101,288
289,41102,289
290,41103,290
291,41201,291
292,41202,292
293,41203,293
294,42101,294
295,42102,295
296,42103,296
297,42104,297
298,42105,298
299,42106,299
300,42201,300
301,42202,301
302,42203,302
303,42204,303
304,42205,304
305,42206,305
306,43101,306
307,43102,307
308,43103,308
309,43201,309
310,43202,310
311,43203,311
312,46301,312
313,46401,313
314,47301,314
315,47302,315
316,47303,316
317,47401,317
318,47402,318
319,47403,319
320,49301,320
321,49401,321
322,51101,322
323,51102,323
324,51103,324
325,51104,325
326,51105,326
327,51106,327
328,51201,328
329,51202,329
330,51203,330
331,51204,331
332,51205,332
333,51206,333
334,53301,334
335,53401,335
336,54301,336
337,54401,337
338,57301,338
339,57302,339
340,57401,340
341,57402,341
342,58301,342
343,58302,343
344,58401,344
345,58402,345
346,59301,346
347,59302,347
348,59401,348
349,59402,349
350,62301,350
351,62302,351
352,62303,352
353,62304,353
354,62401,354
355,62402,355
356,62403,356
357,62404,357
358,63301,358
359,63401,359
360,64102,360
361,64201,361
362,64202,362
363,66301,363
364,66401,364
365,67301,365
366,67302,366
367,67401,367
368,67402,368
369,68301,369
370,68401,370
371,73301,371
372,73302,372
373,73303,373
374,73304,374
375,73305,375
376,73401,376
377,73402,377
378,73403,378
379,73404,379
380,73405,380
381,74201,381
382,74202,382
383,74203,383
384,74204,384
385,75101,385
386,75102,386
387,75201,387
388,75202,388
389,76101,389
390,76102,390
391,76201,391
392,76202,392
393,77101,393
394,77201,394
395,78101,395
396,78102,396
397,78201,397
398,78202,398
399,79301,399
400,79302,400
401,79401,401
402,79402,402
403,81101,403
404,81102,404
405,81201,405
406,81202,406
407,82101,407
408,82102,408
409,82103,409
410,82104,410
411,82105,411
412,82106,412
413,82201,413
414,82202,414
415,82203,415
416,82204,416
417,82205,417
418,82206,418
419,84101,419
420,84102,420
421,84103,421
422,84104,422
423,84105,423
424,84106,424
425,84201,425
426,84202,426
427,84203,427
428,84204,428
429,84205,429
430,84206,430
431,85101,431
432,85102,432
433,85201,433
434,85202,434
435,86101,435
436,86102,436
437,86103,437
438,86104,438
439,86105,439
440,86106,440
441,86107,441
442,86108,442
443,86109,443
444,86110,444
445,86111,445
446,86112,446
447,86113,447
448,86114,448
449,86115,449
450,86116,450
451,86117,451
452,86118,452
453,86119,453
454,86120,454
455,86121,455
456,86201,456
457,86202,457
458,86203,458
459,86204,459
460,86205,460
461,86206,461
462,86207,462
463,86208,463
464,86209,464
465,86210,465
466,86211,466
467,86212,467
468,86213,468
469,86214,469
470,86215,470
471,86216,471
472,86217,472
473,86218,473
474,86219,474
475,86220,475
476,86221,476
477,87301,477
478,87302,478
479,87401,479
480,87402,480
481,88301,481
482,88401,482
483,89101,483
484,89102,484
485,89103,485
486,89104,486
487,89201,487
488,89202,488
489,89203,489
490,89204,490
491,90301,491
492,90302,492
493,90401,493
494,90402,494
495,91301,495
496,91302,496
497,91303,497
498,91401,498
499,91402,499
500,91403,500
501,92301,501
502,92302,502
503,92401,503
504,92402,504
505,93301,505
506,93401,506
507,97301,507
508,97401,508
509,99301,509
510,99401,510
511,100301,511
512,100302,512
513,100401,513
514,100402,514
515,102101,515
516,102201,516
517,103101,517
518,103102,518
519,103201,519
520,103202,520
521,107101,521
522,107102,522
523,107201,523
524,107202,524
525,118101,525
526,118102,526
527,118201,527
528,118202,528
529,119101,529
530,119201,530
531,120101,531
532,120102,532
533,120201,533
534,120202,534
535,125101,535
536,125102,536
537,125103,537
538,125104,538
539,125105,539
540,125106,540
541,125107,541
542,125201,542
543,125202,543
544,125203,544
545,125204,545
546,125205,546
547,125206,547
548,125207,548
549,126301,549
550,126401,550
551,127101,551
552,127201,552
553,128101,553
554,128201,554
555,129101,555
556,129102,556
557,129103,557
558,129201,558
559,129202,559
560,129203,560
561,130301,561
562,130302,562
563,130303,563
564,130304,564
565,130305,565
566,130306,566
567,130307,567
568,130308,568
569,130401,569
570,130402,570
571,130403,571
572,130404,572
573,130405,573
574,130406,574
575,130407,575
576,130408,576
577,132101,577
578,132102,578
579,132103,579
580,132104,580
581,132105,581
582,132106,582
583,132107,583
584,132201,584
585,132202,585
586,132203,586
587,132204,587
588,132205,588
589,132206,589
590,132207,590
591,133301,591
592,133302,592
593,133303,593
594,133304,594
595,133305,595
596,133306,596
597,133307,597
598,133308,598
599,133309,599
600,133310,600
601,133311,601
602,133312,602
603,133313,603
604,133314,604
605,133315,605
606,133316,606
607,133317,607
608,133318,608
609,133401,609
610,133402,610
611,133403,611
612,133404,612
613,133405,613
614,133406,614
615,133407,615
616,133408,616
617,133409,617
618,133410,618
619,133411,619
620,133412,620
621,133413,621
622,133414,622
623,133415,623
624,133416,624
625,133417,625
626,133418,626
627,134301,627
628,134302,628
629,134303,629
630,134304,630
631,134401,631
632,134402,632
633,134403,633
634,134404,634
635,136301,635
636,136302,636
637,136303,637
638,136304,638
639,136401,639
640,136402,640
641,136403,641
642,136404,642
643,138101,643
644,138102,644
645,138103,645
646,138104,646
647,138201,647
648,138202,648
649,138203,649
650,138204,650
651,139101,651
652,139102,652
653,139103,653
654,139201,654
655,139202,655
656,139203,656
657,140101,657
658,140102,658
659,140103,659
660,140104,660
661,140105,661
662,140106,662
663,140107,663
664,140108,664
665,140201,665
666,140202,666
667,140203,667
668,140204,668
669,140205,669
670,140206,670
671,140207,671
672,140208,672
673,141301,673
674,141302,674
675,141303,675
676,141304,676
677,141305,677
678,141306,678
679,141307,679
680,141401,680
681,141402,681
682,141403,682
683,141404,683
684,141405,684
685,141406,685
686,141407,686
687,142301,687
688,142302,688
689,142401,689
690,142402,690
691,143301,691
692,143302,692
693,143401,693
694,143402,694
695,144301,695
696,144302,696
697,144303,697
698,144304,698
699,144305,699
700,144306,700
701,144307,701
702,144308,702
703,144401,703
704,144402,704
705,144403,705
706,144404,706
707,144405,707
708,144406,708
709,144407,709
710,144408,710
711,145301,711
712,145302,712
713,145303,713
714,145304,714
715,145305,715
716,145306,716
717,145307,717
718,145308,718
719,145309,719
720,145310,720
721,145311,721
722,145312,722
723,145313,723
724,145314,724
725,145315,725
726,145316,726
727,145317,727
728,145318,728
729,145319,729
730,145320,730
731,145321,731
732,145322,732
733,145323,733
734,145324,734
735,145325,735
736,145326,736
737,145327,737
738,145328,738
739,145329,739
740,145330,740
741,145331,741
742,145332,742
743,145401,743
744,145402,744
745,145403,745
746,145404,746
747,145405,747
748,145406,748
749,145407,749
750,145408,750
751,145409,751
752,145410,752
753,145411,753
754,145412,754
755,145413,755
756,145414,756
757,145415,757
758,145416,758
759,145417,759
760,145418,760
761,145419,761
762,145420,762
763,145421,763
764,145422,764
765,145423,765
766,145424,766
767,145425,767
768,145426,768
769,145427,769
770,145428,770
771,145429,771
772,145430,772
773,145431,773
774,145432,774
775,146301,775
776,146302,776
777,146303,777
778,146304,778
779,146305,779
780,146401,780
781,146402,781
782,146403,782
783,146404,783
784,146405,784
785,147301,785
786,147302,786
787,147303,787
788,147304,788
789,147305,789
790,147306,790
791,147307,791
792,147308,792
793,147309,793
794,147310,794
795,147311,795
796,147312,796
797,147401,797
798,147402,798
799,147403,799
800,147404,800
801,147405,801
802,147406,802
803,147407,803
804,147408,804
805,147409,805
806,147410,806
807,147411,807
808,147412,808
809,148301,809
810,148302,810
811,148303,811
812,148304,812
813,148305,813
814,148306,814
815,148307,815
816,148308,816
817,148309,817
818,148310,818
819,148311,819
820,148312,820
821,148313,821
822,148314,822
823,148315,823
824,148401,824
825,148402,825
826,148403,826
827,148404,827
828,148405,828
829,148406,829
830,148407,830
831,148408,831
832,148409,832
833,148410,833
834,148411,834
835,148412,835
836,148413,836
837,148414,837
838,148415,838
839,149301,839
840,149302,840
841,149401,841
842,149402,842
843,150101,843
844,150102,844
845,150103,845
846,150104,846
847,150201,847
848,150202,848
849,150203,849
850,150204,850
851,151101,851
852,151201,852
853,152101,853
854,152201,854
855,154101,855
856,154102,856
857,154201,857
858,154202,858
859,155101,859
860,155102,860
861,155103,861
862,155104,862
863,155201,863
864,155202,864
865,155203,865
866,155204,866
867,156101,867
868,156201,868
869,158101,869
870,158102,870
871,158103,871
872,158104,872
873,158201,873
874,158202,874
875,158203,875
876,158204,876
877,159301,877
878,159302,878
879,159303,879
880,159304,880
881,159305,881
882,159306,882
883,159401,883
884,159402,884
885,159403,885
886,159404,886
887,159405,887
888,159406,888
889,160101,889
890,160201,890
891,161301,891
892,161302,892
893,161303,893
894,161401,894
895,161402,895
896,161403,896
897,163301,897
898,163302,898
899,163401,899
900,163402,900
901,165101,901
902,165102,902
903,165103,903
904,165104,904
905,165201,905
906,165202,906
907,165203,907
908,165204,908
909,166101,909
910,166102,910
911,166201,911
912,166202,912
913,169301,913
914,169302,914
915,169303,915
916,169304,916
917,169305,917
918,169306,918
919,169401,919
920,169402,920
921,169403,921
922,169404,922
923,169405,923
924,169406,924
925,172101,925
926,172102,926
927,172103,927
928,172201,928
929,172202,929
930,172203,930
931,173301,931
932,173302,932
933,173303,933
934,173304,934
935,173305,935
936,173401,936
937,173402,937
938,173403,938
939,173404,939
940,173405,940
941,174101,941
942,174201,942
943,176301,943
944,176401,944
945,177301,945
946,177401,946
947,180101,947
948,180201,948
949,182301,949
950,182401,950
951,183301,951
952,183302,952
953,183401,953
954,183402,954
955,184101,955
956,184201,956
957,186101,957
958,186201,958
959,187101,959
960,187201,960
961,188301,961
962,188302,962
963,188303,963
964,188304,964
965,188305,965
966,188306,966
967,188307,967
968,188401,968
969,188402,969
970,188403,970
971,188404,971
972,188405,972
973,188406,973
974,188407,974
975,189101,975
976,189102,976
977,189103,977
978,189104,978
979,189105,979
980,189106,980
981,189201,981
982,189202,982
983,189203,983
984,189204,984
985,189205,985
986,189206,986
987,190101,987
988,190102,988
989,190201,989
990,190202,990
991,194101,991
992,194201,992
993,196101,993
994,196201,994
995,197101,995
996,197102,996
997,197201,997
998,197202,998
999,216301,999
1000,216401,1000
1001,217101,1001
1002,217102,1002
1003,217103,1003
1004,217201,1004
1005,217202,1005
1006,217203,1006
1007,218101,1007
1008,218201,1008
1009,220101,1009
1010,220102,1010
1011,220201,1011
1012,220202,1012
1013,221101,1013
1014,221102,1014
1015,221103,1015
1016,221104,1016
1017,221202,1017
1018,221203,1018
1019,221204,1019
1020,221205,1020
1021,222101,1021
1022,222102,1022
1023,222201,1023
1024,222202,1024
1025,223301,1025
1026,223302,1026
1027,223401,1027
1028,223402,1028
1029,225101,1029
1030,225102,1030
1031,225201,1031
1032,225202,1032
1033,227301,1033
1034,227302,1034
1035,227303,1035
1036,227304,1036
1037,227401,1037
1038,227402,1038
1039,227403,1039
1040,227404,1040
1041,228101,1041
1042,228102,1042
1043,228103,1043
1044,228104,1044
1045,228201,1045
1046,228202,1046
1047,228203,1047
1048,228204,1048
1049,229101,1049
1050,229201,1050
1051,232301,1051
1052,232302,1052
1053,232303,1053
1054,232401,1054
1055,232402,1055
1056,232403,1056
1057,233301,1057
1058,233302,1058
1059,233303,1059
1060,233401,1060
1061,233402,1061
1062,233403,1062
1063,234101,1063
1064,234201,1064
1065,237301,1065
1066,237302,1066
1067,237303,1067
1068,237304,1068
1069,237401,1069
1070,237402,1070
1071,237403,1071
1072,237404,1072
1073,238101,1073
1074,238102,1074
1075,238103,1075
1076,238104,1076
1077,238201,1077
1078,238202,1078
1079,238203,1079
1080,238204,1080
1081,239101,1081
1082,239102,1082
1083,239103,1083
1084,239201,1084
1085,239202,1085
1086,239203,1086
1087,240301,1087
1088,240302,1088
1089,240303,1089
1090,240304,1090
1091,240305,1091
1092,240306,1092
1093,240307,1093
1094,240308,1094
1095,240401,1095
1096,240402,1096
1097,240403,1097
1098,240404,1098
1099,240405,1099
1100,240406,1100
1101,240407,1101
1102,240408,1102
1103,241301,1103
1104,241302,1104
1105,241303,1105
1106,241401,1106
1107,241402,1107
1108,241403,1108
1109,242101,1109
1110,242102,1110
1111,242103,1111
1112,242104,1112
1113,242105,1113
1114,242106,1114
1115,242201,1115
1116,242202,1116
1117,242203,1117
1118,242204,1118
1119,242205,1119
1120,242206,1120
1121,243104,1121
1122,243105,1122
1123,243106,1123
1124,243107,1124
1125,243108,1125
1126,243109,1126
1127,243201,1127
1128,243202,1128
1129,243203,1129
1130,243204,1130
1131,243205,1131
1132,243206,1132
1133,244101,1133
1134,244102,1134
1135,244103,1135
1136,244104,1136
1137,244105,1137
1138,244106,1138
1139,244107,1139
1140,244201,1140
1141,244202,1141
1142,244203,1142
1143,244204,1143
1144,244205,1144
1145,244206,1145
1146,244207,1146
1147,245101,1147
1148,245102,1148
1149,245103,1149
1150,245104,1150
1151,245105,1151
1152,245106,1152
1153,245201,1153
1154,245202,1154
1155,245203,1155
1156,245204,1156
1157,245205,1157
1158,245206,1158
1159,246101,1159
1160,246102,1160
1161,246103,1161
1162,246201,1162
1163,246202,1163
1164,246203,1164
1165,247301,1165
1166,247302,1166
1167,247303,1167
1168,247304,1168
1169,247305,1169
1170,247306,1170
1171,247307,1171
1172,247308,1172
1173,247401,1173
1174,247402,1174
1175,247403,1175
1176,247404,1176
1177,247405,1177
1178,247406,1178
1179,247407,1179
1180,247408,1180
1181,248301,1181
1182,248302,1182
1183,248303,1183
1184,248304,1184
1185,248305,1185
1186,248306,1186
1187,248307,1187
1188,248401,1188
1189,248402,1189
1190,248403,1190
1191,248404,1191
1192,248405,1192
1193,248406,1193
1194,248407,1194
1195,249301,1195
1196,249302,1196
1197,249303,1197
1198,249401,1198
1199,249402,1199
1200,249403,1200
1201,250101,1201
1202,250102,1202
1203,250103,1203
1204,250201,1204
1205,250202,1205
1206,250203,1206
1207,251101,1207
1208,251102,1208
1209,251201,1209
1210,251202,1210
1211,252101,1211
1212,252102,1212
1213,252103,1213
1214,252104,1214
1215,252105,1215
1216,252106,1216
1217,252107,1217
1218,252108,1218
1219,252201,1219
1220,252202,1220
1221,252203,1221
1222,252204,1222
1223,252205,1223
1224,252206,1224
1225,252207,1225
1226,252208,1226
1227,253301,1227
1228,253302,1228
1229,253303,1229
1230,253304,1230
1231,253401,1231
1232,253402,1232
1233,253403,1233
1234,253404,1234
1235,254101,1235
1236,254102,1236
1237,254103,1237
1238,254104,1238
1239,254201,1239
1240,254202,1240
1241,254203,1241
1242,254204,1242
1243,255301,1243
1244,255302,1244
1245,255303,1245
1246,255304,1246
1247,255305,1247
1248,255306,1248
1249,255307,1249
1250,255401,1250
1251,255402,1251
1252,255403,1252
1253,255404,1253
1254,255405,1254
1255,255406,1255
1256,255407,1256
1257,256301,1257
1258,256302,1258
1259,256303,1259
1260,256401,1260
1261,256402,1261
1262,256403,1262
1263,257301,1263
1264,257302,1264
1265,257303,1265
1266,257304,1266
1267,257305,1267
1268,257306,1268
1269,257307,1269
1270,257308,1270
1271,257309,1271
1272,257310,1272
1273,257311,1273
1274,257312,1274
1275,257313,1275
1276,257314,1276
1277,257315,1277
1278,257316,1278
1279,257317,1279
1280,257318,1280
1281,257319,1281
1282,257320,1282
1283,257321,1283
1284,257322,1284
1285,257323,1285
1286,257324,1286
1287,257325,1287
1288,257326,1288
1289,257327,1289
1290,257328,1290
1291,257329,1291
1292,257330,1292
1293,257401,1293
1294,257402,1294
1295,257403,1295
1296,257404,1296
1297,257405,1297
1298,257406,1298
1299,257407,1299
1300,257408,1300
1301,257409,1301
1302,257410,1302
1303,257411,1303
1304,257412,1304
1305,257413,1305
1306,257414,1306
1307,257415,1307
1308,257416,1308
1309,257417,1309
1310,257418,1310
1311,257419,1311
1312,257420,1312
1313,257421,1313
1314,257422,1314
1315,257423,1315
1316,257424,1316
1317,257425,1317
1318,257426,1318
1319,257427,1319
1320,257428,1320
1321,257429,1321
1322,257430,1322
1323,258102,1323
1324,258301,1324
1325,258401,1325
1326,262301,1326
1327,262302,1327
1328,262303,1328
1329,262304,1329
1330,262305,1330
1331,262401,1331
1332,262402,1332
1333,262403,1333
1334,262404,1334
1335,262405,1335
1336,263101,1336
1337,263201,1337
1338,265101,1338
1339,265102,1339
1340,265201,1340
1341,265202,1341
1342,266301,1342
1343,266401,1343
1344,267301,1344
1345,267302,1345
1346,267303,1346
1347,267304,1347
1348,267401,1348
1349,267402,1349
1350,267403,1350
1351,267404,1351
1352,270101,1352
1353,270102,1353
1354,270201,1354
1355,270202,1355
1356,271301,1356
1357,271302,1357
1358,271303,1358
1359,271401,1359
1360,271402,1360
1361,272301,1361
1362,272401,1362
1363,273101,1363
1364,273201,1364
1365,275101,1365
1366,275102,1366
1367,275103,1367
1368,275104,1368
1369,275105,1369
1370,275201,1370
1371,275202,1371
1372,275203,1372
1373,275204,1373
1374,275205,1374
1375,276301,1375
1376,276302,1376
1377,276303,1377
1378,276401,1378
1379,276402,1379
1380,276403,1380
1381,277301,1381
1382,277302,1382
1383,277303,1383
1384,277304,1384
1385,277305,1385
1386,277306,1386
1387,277401,1387
1388,277402,1388
1389,277403,1389
1390,277404,1390
1391,277405,1391
1392,277406,1392
1393,278101,1393
1394,278201,1394
1395,279101,1395
1396,279102,1396
1397,279103,1397
1398,279104,1398
1399,279201,1399
1400,279202,1400
1401,279203,1401
1402,279204,1402
1403,280301,1403
1404,280302,1404
1405,280303,1405
1406,280304,1406
1407,280305,1407
1408,280401,1408
1409,280402,1409
1410,280403,1410
1411,280404,1411
1412,280405,1412
1413,281101,1413
1414,281201,1414
1415,282301,1415
1416,282401,1416
1417,285101,1417
1418,285201,1418
1419,285202,1419
1420,287101,1420
1421,287102,1421
1422,287103,1422
1423,287104,1423
1424,287201,1424
1425,287202,1425
1426,287203,1426
1427,287204,1427
1428,288101,1428
1429,288102,1429
1430,288201,1430
1431,288202,1431
1432,289101,1432
1433,289102,1433
1434,289103,1434
1435,289201,1435
1436,289202,1436
1437,289203,1437
1438,290101,1438
1439,290102,1439
1440,290103,1440
1441,290201,1441
1442,290202,1442
1443,290203,1443
1444,291101,1444
1445,291102,1445
1446,291103,1446
1447,291104,1447
1448,291201,1448
1449,291202,1449
1450,291203,1450
1451,291204,1451
1452,292101,1452
1453,292102,1453
1454,292201,1454
1455,292202,1455
1456,293101,1456
1457,293102,1457
1458,293201,1458
1459,293202,1459
1460,295101,1460
1461,295102,1461
1462,295201,1462
1463,295202,1463
1464,296101,1464
1465,296201,1465
1466,297201,1466
1467,300101,1467
1468,300201,1468
1469,301101,1469
1470,301201,1470
1471,302301,1471
1472,302302,1472
1473,302303,1473
1474,302401,1474
1475,302402,1475
1476,302403,1476
1477,303301,1477
1478,303302,1478
1479,303303,1479
1480,303304,1480
1481,303305,1481
1482,303401,1482
1483,303402,1483
1484,303403,1484
1485,303404,1485
1486,303405,1486
1487,304101,1487
1488,304201,1488
1489,305101,1489
1490,305102,1490
1491,305103,1491
1492,305201,1492
1493,305202,1493
1494,305203,1494
1495,307301,1495
1496,307302,1496
1497,307401,1497
1498,307402,1498
1499,308301,1499
1500,308302,1500
1501,308303,1501
1502,308304,1502
1503,308305,1503
1504,308401,1504
1505,308402,1505
1506,308403,1506
1507,308404,1507
1508,308405,1508
1509,310101,1509
1510,310201,1510
1511,311301,1511
1512,311302,1512
1513,311303,1513
1514,311304,1514
1515,311305,1515
1516,311306,1516
1517,311401,1517
1518,311402,1518
1519,311403,1519
1520,311404,1520
1521,311405,1521
1522,311406,1522
1523,315301,1523
1524,315302,1524
1525,315401,1525
1526,315402,1526
1527,316301,1527
1528,316302,1528
1529,316303,1529
1530,316401,1530
1531,316402,1531
1532,316403,1532
1533,317301,1533
1534,317302,1534
1535,317303,1535
1536,317401,1536
1537,317402,1537
1538,317403,1538
1539,318101,1539
1540,318102,1540
1541,318201,1541
1542,318202,1542
1543,321101,1543
1544,321201,1544
1545,322101,1545
1546,322201,1546
1547,324101,1547
1548,324102,1548
1549,324201,1549
1550,324202,1550
1551,325101,1551
1552,325102,1552
1553,325103,1553
1554,325104,1554
1555,325201,1555
1556,325202,1556
1557,325203,1557
1558,325204,1558
1559,326301,1559
1560,326302,1560
1561,326401,1561
1562,326402,1562
1563,327101,1563
1564,327201,1564
1565,328101,1565
1566,328102,1566
1567,328103,1567
1568,328104,1568
1569,328105,1569
1570,328201,1570
1571,328202,1571
1572,328203,1572
1573,328204,1573
1574,328205,1574
1575,331301,1575
1576,331401,1576
1577,333301,1577
1578,333302,1578
1579,333303,1579
1580,333304,1580
1581,333401,1581
1582,333402,1582
1583,333403,1583
1584,333404,1584
1585,336301,1585
1586,336302,1586
1587,336401,1587
1588,336402,1588
1589,337101,1589
1590,337201,1590
1591,338301,1591
1592,338302,1592
1593,338401,1593
1594,338402,1594
1595,341301,1595
1596,341401,1596
1597,343101,1597
1598,343102,1598
1599,343201,1599
1600,343202,1600
1601,344101,1601
1602,344201,1602
1603,348101,1603
1604,348102,1604
1605,348201,1605
1606,348202,1606
1607,349101,1607
1608,349102,1608
1609,349103,1609
1610,349201,1610
1611,349202,1611
1612,349203,1612
1613,350101,1613
1614,350102,1614
1615,350103,1615
1616,350104,1616
1617,350201,1617
1618,350202,1618
1619,350203,1619
1620,350204,1620
1621,351101,1621
1622,351201,1622
1623,356101,1623
1624,356102,1624
1625,356103,1625
1626,356201,1626
1627,356202,1627
1628,356203,1628
1629,357101,1629
1630,357102,1630
1631,357103,1631
1632,357201,1632
1633,357202,1633
1634,357203,1634
1635,359101,1635
1636,359102,1636
1637,359103,1637
1638,359104,1638
1639,359201,1639
1640,359202,1640
1641,359203,1641
1642,359204,1642
1643,360301,1643
1644,360302,1644
1645,360401,1645
1646,360402,1646
1647,361301,1647
1648,361302,1648
1649,361303,1649
1650,361304,1650
1651,361401,1651
1652,361402,1652
1653,361403,1653
1654,361404,1654
1655,362101,1655
1656,362102,1656
1657,362103,1657
1658,362104,1658
1659,362201,1659
1660,362202,1660
1661,362203,1661
1662,362204,1662
1663,364101,1663
1664,364201,1664
1665,366101,1665
1666,366102,1666
1667,366201,1667
1668,366202,1668
1669,369101,1669
1670,369201,1670
1671,372101,1671
1672,372102,1672
1673,372103,1673
1674,372104,1674
1675,372105,1675
1676,372106,1676
1677,372107,1677
1678,372108,1678
1679,372109,1679
1680,372110,1680
1681,372201,1681
1682,372202,1682
1683,372203,1683
1684,372204,1684
1685,372205,1685
1686,372206,1686
1687,372207,1687
1688,372208,1688
1689,372209,1689
1690,372210,1690
1691,374101,1691
1692,374201,1692
1693,378101,1693
1694,378102,1694
1695,378201,1695
1696,378202,1696
1697,381101,1697
1698,381201,1698
1699,382301,1699
1700,382401,1700
1701,383301,1701
1702,383401,1702
1703,385101,1703
1704,385102,1704
1705,385201,1705
1706,385202,1706
1707,386101,1707
1708,386102,1708
1709,386103,1709
1710,386104,1710
1711,386105,1711
1712,386201,1712
1713,386202,1713
1714,386203,1714
1715,386204,1715
1716,386205,1716
1717,387301,1717
1718,387302,1718
1719,387401,1719
1720,387402,1720
1721,388101,1721
1722,388201,1722
1723,389301,1723
1724,389401,1724
1725,390301,1725
1726,390401,1726
1727,391101,1727
1728,391201,1728
1729,392101,1729
1730,392102,1730
1731,392201,1731
1732,392202,1732
1733,393301,1733
1734,393302,1734
1735,393303,1735
1736,393304,1736
1737,393401,1737
1738,393402,1738
1739,393403,1739
1740,393404,1740
1741,394301,1741
1742,394401,1742
1743,395301,1743
1744,395302,1744
1745,395401,1745
1746,395402,1746
1747,396101,1747
1748,396102,1748
1749,396201,1749
1750,396202,1750
1751,397301,1751
1752,397302,1752
1753,397303,1753
1754,397304,1754
1755,397305,1755
1756,397306,1756
1757,397307,1757
1758,397401,1758
1759,397402,1759
1760,397403,1760
1761,397404,1761
1762,397405,1762
1763,397406,1763
1764,397407,1764
1765,399101,1765
1766,399102,1766
1767,399103,1767
1768,399104,1768
1769,399105,1769
1770,399106,1770
1771,399107,1771
1772,399201,1772
1773,399202,1773
1774,399203,1774
