,ID,FR,TO,LEN,JAM
2861,756101,494,727,892,15
2862,756201,727,494,893,15
2863,758301,1289,638,1241,15
2864,758401,638,1289,1246,15
2865,759101,721,554,739,15
2866,759102,554,1290,1020,15
2867,759103,1290,1291,787,15
2868,759201,1291,1290,774,15
2869,759202,1290,554,1023,15
2870,759203,554,721,752,15
2871,760101,1292,240,531,15
2872,760102,240,107,894,15
2873,760201,107,240,890,15
2874,760202,240,1292,536,15
2875,761301,1293,1153,513,20
2876,761302,1153,1233,686,20
2877,761303,1233,1236,1281,20
2878,761304,1236,878,937,20
2879,761305,878,1192,1019,15
2880,761401,1192,878,1020,15
2881,761402,878,1236,1042,20
2882,761403,1236,1233,1283,20
2883,761404,1233,1153,681,20
2884,761405,1153,1293,539,20
2885,762301,327,1294,917,20
2886,762302,1294,30,676,20
2887,762303,30,313,933,20
2888,762304,313,134,880,20
2889,762305,134,456,670,20
2890,762306,456,459,1385,20
2891,762401,459,456,1395,20
2892,762402,456,134,676,20
2893,762403,134,313,858,20
2894,762404,313,30,937,20
2895,762405,30,1294,666,20
2896,762406,1294,327,926,20
2897,763101,184,138,259,30
2898,763102,138,31,736,30
2899,763103,31,66,1339,20
2900,763201,66,31,1409,20
2901,763202,31,138,613,30
2902,763203,138,184,786,30
2903,764301,1295,1296,2249,15
2904,764302,1296,328,1153,15
2905,764303,328,1297,815,20
2906,764304,1297,319,420,20
2907,764305,319,454,596,20
2908,764306,454,315,446,20
2909,764307,315,433,484,20
2910,764308,433,345,869,20
2911,764401,345,433,762,20
2912,764402,433,315,487,20
2913,764403,315,454,446,20
2914,764404,454,319,613,20
2915,764405,319,1297,404,20
2916,764406,1297,328,804,20
2917,764407,328,1296,1155,15
2918,764408,1296,1295,2243,15
2919,765101,909,1298,450,20
2920,765102,1298,891,949,20
2921,765103,891,831,1129,20
2922,765104,831,1299,931,20
2923,765201,1299,831,685,20
2924,765202,831,891,1127,20
2925,765203,891,1298,952,20
2926,765204,1298,909,458,20
2927,768301,668,1300,817,15
2928,768302,1300,1301,723,15
2929,768303,1301,664,679,15
2930,768304,664,576,913,15
2931,768305,576,1302,1430,15
2932,768401,1302,576,1429,15
2933,768402,576,664,914,15
2934,768403,664,1301,720,15
2935,768404,1301,1300,680,15
2936,768405,1300,668,808,15
2937,769101,1303,928,3555,20
2938,769102,928,1304,4183,20
2939,769103,1304,974,2112,20
2940,769104,974,1305,600,20
2941,769105,1305,904,876,20
2942,769106,904,1306,807,20
2943,769107,1306,921,844,20
2944,769108,921,979,765,20
2945,769109,979,832,1153,20
2946,769110,832,788,562,20
2947,769111,788,1299,589,30
2948,769112,1299,1307,1882,30
2949,769113,1307,890,2829,30
2950,769201,890,1307,2684,30
2951,769202,1307,1299,1391,30
2952,769203,1299,788,804,30
2953,769204,788,832,554,20
2954,769205,832,979,1139,20
2955,769206,979,921,780,20
2956,769207,921,1306,807,20
2957,769208,1306,904,816,20
2958,769209,904,1305,446,20
2959,769210,1305,974,1331,20
2960,769211,974,1304,1848,20
2961,769212,1304,928,4161,20
2962,769213,928,1303,3547,20
2963,770301,472,671,493,15
2964,770302,671,752,415,15
2965,770303,752,717,576,15
2966,770304,717,674,479,15
2967,770305,674,1308,473,15
2968,770306,1308,1309,517,15
2969,770307,1309,1310,605,15
2970,770401,1310,1309,615,15
2971,770402,1309,1308,515,15
2972,770403,1308,674,474,15
2973,770404,674,717,478,15
2974,770405,717,752,579,15
2975,770406,752,671,412,15
2976,770407,671,472,484,15
2977,771301,1311,1266,886,15
2978,771401,1266,1311,888,15
2979,773101,1312,549,696,15
2980,773102,549,1289,652,20
2981,773201,1289,549,646,20
2982,773202,549,1312,694,15
2983,775101,1250,1313,684,15
2984,775102,1313,1314,1100,20
2985,775201,1314,1313,1202,20
2986,775202,1313,1250,686,15
2987,776101,522,709,1035,20
2988,776102,709,498,701,20
2989,776103,498,591,919,20
2990,776104,591,1315,870,20
2991,776201,1315,591,878,20
2992,776202,591,498,904,20
2993,776203,498,709,702,20
2994,776204,709,522,1033,20
2995,781101,594,1316,894,20
2996,781102,1316,446,644,20
2997,781103,446,1317,797,20
2998,781201,1317,446,830,20
2999,781202,446,1316,632,20
3000,781203,1316,594,887,20
3001,783301,190,253,1224,15
3002,783302,253,186,1052,15
3003,783401,186,253,1063,15
3004,783402,253,190,1214,15
3005,785101,602,684,903,15
3006,785201,684,602,896,15
3007,786301,580,1318,799,15
3008,786302,1318,1319,510,15
3009,786303,1319,1320,560,15
3010,786304,1320,566,393,15
3011,786305,566,711,589,15
3012,786306,711,572,336,15
3013,786307,572,1321,714,15
3014,786401,1321,572,725,15
3015,786402,572,711,340,15
3016,786403,711,566,587,15
3017,786404,566,1320,393,15
3018,786405,1320,1319,560,15
3019,786406,1319,1318,510,15
3020,786407,1318,580,799,15
3021,787301,1322,1323,519,15
3022,787401,1323,1322,519,15
3023,790103,1324,1325,3740,20
3024,790104,1325,1326,2378,20
3025,790105,1326,1327,1065,20
3026,790201,1327,1326,1055,20
3027,790202,1326,1325,2383,20
3028,790203,1325,1324,3741,20
3029,791301,677,462,618,15
3030,791401,462,677,618,15
3031,792301,1328,1329,523,20
3032,792302,1329,1330,887,20
3033,792303,1330,1331,662,20
3034,792304,1331,1332,402,20
3035,792305,1332,920,496,20
3036,792401,920,1332,484,20
3037,792402,1332,1331,406,20
3038,792403,1331,1330,660,20
3039,792404,1330,1329,894,20
3040,792405,1329,1328,539,20
3041,794301,1333,1334,538,15
3042,794302,1334,1195,662,15
3043,794303,1195,1335,705,15
3044,794304,1335,1177,505,15
3045,794305,1177,1336,706,15
3046,794401,1336,1177,706,15
3047,794402,1177,1335,505,15
3048,794403,1335,1195,705,15
3049,794404,1195,1334,662,15
3050,794405,1334,1333,538,15
3051,801101,1337,1262,1517,15
3052,801102,1262,1132,2820,20
3053,801103,1132,1324,2974,20
3054,801201,1324,1132,2974,20
3055,801202,1132,1262,2820,20
3056,801203,1262,1337,1517,15
3057,802301,1104,1115,1104,15
3058,802401,1115,1104,1104,15
3059,805301,1338,1119,3054,20
3060,805302,1119,1339,1636,20
3061,805303,1339,1340,872,20
3062,805401,1340,1339,857,20
3063,805402,1339,1119,1636,20
3064,805403,1119,1338,2730,20
3065,806101,1341,148,901,20
3066,806102,148,164,480,20
3067,806103,164,114,853,20
3068,806104,114,151,549,20
3069,806105,151,163,613,20
3070,806201,163,151,614,20
3071,806202,151,114,560,20
3072,806203,114,164,848,20
3073,806204,164,148,465,20
3074,806205,148,1341,1029,20
3075,811301,1280,1186,628,15
3076,811302,1186,1243,1170,15
3077,811401,1243,1186,1184,15
3078,811402,1186,1280,623,15
3079,813301,20,1204,470,20
3080,813302,1204,880,1417,20
3081,813303,880,1227,503,20
3082,813304,1227,1194,571,20
3083,813305,1194,1335,737,20
3084,813306,1335,1342,414,20
3085,813307,1342,1323,674,20
3086,813308,1323,1190,510,20
3087,813401,1190,1323,508,20
3088,813402,1323,1342,690,20
3089,813403,1342,1335,400,20
3090,813404,1335,1194,730,20
3091,813405,1194,1227,570,20
3092,813406,1227,880,460,20
3093,813407,880,1204,1453,20
3094,813408,1204,20,470,20
3095,814101,1343,1344,1953,15
3096,814102,1344,1345,1425,15
3097,814201,1345,1344,1414,15
3098,814202,1344,1343,1963,15
3099,819101,1346,1347,815,20
3100,819102,1347,1348,814,20
3101,819103,1348,1349,1128,20
3102,819104,1349,1350,811,20
3103,819105,1350,1307,739,20
3104,819106,1307,1351,538,20
3105,819201,1351,1307,588,20
3106,819202,1307,1350,668,20
3107,819203,1350,1349,811,20
3108,819204,1349,1348,1120,20
3109,819205,1348,1347,813,20
3110,819206,1347,1346,831,20
3111,820301,471,1352,499,15
3112,820302,1352,1353,415,15
3113,820303,1353,1354,508,15
3114,820401,1354,1353,511,15
3115,820402,1353,1352,424,15
3116,820403,1352,471,493,15
3117,821101,1355,918,709,15
3118,821102,918,1356,1141,15
3119,821201,1356,918,1426,15
3120,821202,918,1355,710,15
3121,827301,556,539,696,20
3122,827302,539,733,616,20
3123,827303,733,1357,825,20
3124,827304,1357,757,938,20
3125,827305,757,534,995,20
3126,827306,534,529,1328,20
3127,827401,529,534,1345,20
3128,827402,534,757,990,20
3129,827403,757,1357,943,20
3130,827404,1357,733,822,20
3131,827405,733,539,622,20
3132,827406,539,556,683,20
3133,829101,645,608,1025,20
3134,829102,608,751,1436,20
3135,829103,751,369,554,20
3136,829104,369,686,1319,20
3137,829105,686,486,548,20
3138,829106,486,1357,736,20
3139,829107,1357,1358,791,20
3140,829108,1358,701,793,20
3141,829201,701,1358,809,20
3142,829202,1358,1357,784,20
3143,829203,1357,486,738,20
3144,829204,486,686,542,20
3145,829205,686,369,1330,20
3146,829206,369,751,560,20
3147,829207,751,608,1562,20
3148,829208,608,645,880,20
3149,830101,1359,358,1338,15
3150,830201,358,1359,1338,15
3151,832101,869,1360,2154,20
3152,832201,1360,869,2155,20
3153,838101,1141,1361,848,20
3154,838102,1361,1183,955,20
3155,838103,1183,1178,647,20
3156,838104,1178,1342,505,20
3157,838105,1342,1196,701,20
3158,838106,1196,882,659,20
3159,838107,882,1206,790,20
3160,838108,1206,21,335,20
3161,838201,21,1206,292,20
3162,838202,1206,882,803,20
3163,838203,882,1196,647,20
3164,838204,1196,1342,702,20
3165,838205,1342,1178,505,20
3166,838206,1178,1183,657,20
3167,838207,1183,1361,953,20
3168,838208,1361,1141,846,20
3169,843301,473,753,920,20
3170,843302,753,718,576,20
3171,843303,718,1290,930,20
3172,843304,1290,546,483,20
3173,843305,546,740,715,20
3174,843306,740,540,1241,20
3175,843307,540,734,620,20
3176,843308,734,1358,847,20
3177,843309,1358,1362,421,20
3178,843310,1362,1363,521,20
3179,843311,1363,1364,1022,20
3180,843312,1364,1365,1595,20
3181,843313,1365,1366,452,20
3182,843314,1366,1367,1706,20
3183,843315,1367,1368,2558,20
3184,843316,1368,1369,3885,20
3185,843401,1369,1368,3886,20
3186,843402,1368,1367,2963,20
3187,843403,1367,1366,1339,20
3188,843404,1366,1365,457,20
3189,843405,1365,1364,1603,20
3190,843406,1364,1363,1022,20
3191,843407,1363,1362,526,20
3192,843408,1362,1358,420,20
3193,843409,1358,734,931,20
3194,843410,734,540,673,20
3195,843411,540,740,1188,20
3196,843412,740,546,775,20
3197,843413,546,1290,423,20
3198,843414,1290,718,1496,20
3199,843415,718,753,69,20
3200,843416,753,473,852,20
3201,852101,1370,713,794,15
3202,852201,713,1370,792,15
3203,854101,1053,1029,1574,15
3204,854201,1029,1053,1569,15
3205,859101,1043,1040,805,15
3206,859201,1040,1043,812,15
3207,864301,1371,1372,1339,20
3208,864302,1372,261,1689,20
3209,864303,261,1373,1368,20
3210,864304,1373,378,2064,20
3211,864401,378,1373,1940,20
3212,864402,1373,261,1382,20
3213,864403,261,1372,1675,20
3214,864404,1372,1371,1348,20
3215,865101,1371,1374,228,20
3216,865201,1374,1371,228,20
3217,867301,1372,1375,554,15
3218,867401,1375,1372,553,15
3219,869101,1376,411,715,20
3220,869102,411,332,657,20
3221,869103,332,387,579,20
3222,869104,387,1294,613,20
3223,869105,1297,1377,562,20
3224,869201,1377,1297,574,20
3225,869202,1294,387,627,20
3226,869203,387,332,568,20
3227,869204,332,411,653,20
3228,869205,411,1376,708,20
3229,872301,1378,259,3441,30
3230,872401,259,1378,2833,30
3231,873301,94,1379,747,15
3232,873401,1379,94,815,15
3233,881301,78,1282,546,20
3234,881302,1282,12,425,20
3235,881303,12,143,867,20
3236,881304,143,123,742,20
3237,881305,123,1288,808,20
3238,881401,1288,123,779,20
3239,881402,123,143,756,20
3240,881403,143,12,843,20
3241,881404,12,1282,465,20
3242,881405,1282,78,551,20
3243,884301,1242,476,1797,15
3244,884401,476,1242,1797,15
3245,893312,1110,1096,774,20
3246,893313,1096,815,1939,20
3247,893314,815,1380,1128,20
3248,893315,1380,970,918,20
3249,893316,970,1381,430,20
3250,893317,1381,760,953,20
3251,893318,760,917,653,20
3252,893319,917,945,647,20
3253,893320,945,216,580,20
3254,893401,216,945,590,20
3255,893402,945,917,657,20
3256,893403,917,760,657,20
3257,893404,760,1381,1035,20
3258,893405,1381,970,344,20
3259,893406,970,1380,917,20
3260,893407,1380,815,1113,20
3261,893408,815,1096,1946,20
3262,893409,1096,1110,770,20
3263,894301,1382,1116,977,15
3264,894401,1116,1382,970,15
3265,896301,1105,1344,1230,15
3266,896401,1344,1105,1234,15
3267,900301,1339,1383,1962,15
3268,900401,1383,1339,1962,15
3269,2003101,826,1384,3835,20
3270,2003102,1384,1385,1482,20
3271,2003103,1385,961,1781,20
3272,2003104,961,1386,3367,20
3273,2003105,1386,911,406,20
3274,2003106,911,937,1612,20
3275,2003107,937,1387,1747,20
3276,2003201,1387,937,1736,20
3277,2003202,937,911,1613,20
3278,2003203,911,1386,458,20
3279,2003204,1386,961,3327,20
3280,2003205,961,1385,1777,20
3281,2003206,1385,1384,1475,20
3282,2003207,1384,826,3827,20
3283,2004101,1384,223,1522,20
3284,2004201,223,1384,1541,20
3285,2014301,1388,772,474,15
3286,2014302,772,1389,560,15
3287,2014401,1389,772,560,15
3288,2014402,772,1388,475,15
3289,2025101,491,1390,4704,15
3290,2025201,1390,491,4697,15
3291,2029101,1391,1392,3705,20
3292,2029102,1392,1267,2607,20
3293,2029201,1267,1392,2639,20
3294,2029202,1392,1391,3725,20
3295,2030301,1392,1393,4345,20
3296,2030401,1393,1392,4391,20
3297,3517301,63,1394,7893,30
3298,3517302,1394,1395,7074,30
3299,3517303,1395,1396,3900,30
3300,3517401,1396,1395,3541,30
3301,3517402,1395,1394,6140,30
3302,3517403,1394,63,9135,30
