,F,T,S,E
142,17,10,778,779_214_779_779_806_806_779_779_214_214_779_214_779_778
143,130,41,780,782_782_780_780_780_780_780_780_780_780_781_873_873_873_873_782_873_780_780_873_780_781_781_873_873_780_782_780_781_782_780_780_780
144,3,2,786,892_892
145,25,20,788,1299_788
146,4,4,799,174_174_174_799
147,177,42,800,792_839_792_792_800_792_792_800_800_792_800_792_800_792_792_792_227_839_227_839_792_792_799_799_839_800_792_792_800_792_800_792_799_800_227_800_839_842_227_839_792_792_796_793_793_913_792_792_839_800_800_800_800_800_800_839_839_800_840_792_841_841_792_792_792_792_913_792_913
148,2,1,809,810_809
149,16,4,816,815_818_818_815_816_817_931
150,180,42,836,984_980_980_980_984_984_980_984_984_984_838_980_980_984_980_836_980_980_837_984_984_836_838_984_836_980_980_984_980_980_838_984_980
151,4,2,844,964
152,53,28,846,872_872_847_872_872_872_872_872_872_872_872_872_176_176_176_872_848_848_847_872_872_872_872_872_846_847_176_176_872_847
153,2,1,857,857
154,533,42,862,930_868_868_868_868_868_868_868_862_930_862_862_862_930_930_868_867_866_868_868_868_868_868_868_869_1360_1360_868_1360_868_868_868_868_868_868_868_868_869_868_862_862_865_866_862_862_930_862_862_865_862_930_868_862
155,2,2,874,
156,1,1,876,876
157,48,17,883,884_884_1223_1223_1223_884_884_884_1133_1223_1223_1133_884_1133_884_1133_884_884_883
158,1,1,888,888
159,126,42,894,250_248_248_250_250_249_250_250_250_250_249_249_895_249_249_249_250_250_249_895_249_250_250_249
160,1,1,897,897
161,1,1,899,899
162,1,1,901,902_901
163,1,1,905,905
164,3,2,937,938_937
165,42,13,939,940_982_956_957_982_982_956_983_983_956_956_939_940_939
166,190,42,946,949_951_947_951_951_951_950_950_951_951_813_813_951_813_951_949_946_949_950_947_951_950_950_946_947_950
167,12,4,957,963_957_958_958_963
168,27,9,962,908_1386_911_1386_961_834_834_834_1386_1386_961_1386_961_962_962_834_834_908_962
169,4,2,968,970_969_968
170,1,1,971,971
171,1,1,976,976
172,1,1,979,979
173,1,1,981,981
174,2,2,985,985
175,183,42,988,1027_988_998_998_998_998_1028_998_1028_994_994_994_993_996_996_996_994_994_996_996_1028_1028_1027_1028_1028_1027_998_998_1028_1028_1027_996_998_998_998_1028_1028_1027_1027_1027_1027_988_998_998_998_1028_1027_1028_1028
176,1,1,992,1024_992
177,2,2,996,996
178,2,1,1000,1048_1000
179,2,1,1010,1011
180,1,1,1014,1033
181,1,1,1015,1015
182,4,2,1016,1017
183,64,34,1026,1025_1024_1025_1024_1025_1026_1025
184,2,2,1028,998
185,1,1,1032,1032
186,3,3,1040,1039_1039_1040
187,1,1,1041,1041
188,18,12,1052,1053_1053_1053_1052_1052_1053_1052_1052
189,1,1,1055,1055
190,58,20,1057,1080_1059_1059_1077_1078_1078_1079_1079_1080_1080_1063_1063_1063_1080_1063_1063_1080_1080_1080_1080_1080_1080_1080_1058_1080_1057_1059_1058_1059_1059_1059_1063
191,4,3,1060,1076_1119_1076_1060
192,2,1,1061,1066_1061
193,1,1,1063,
194,6,6,1064,1063_1063_1063_1064
195,2,1,1070,1070
196,1,1,1077,1078_1077
197,136,38,1081,1081_1081_1110_1072_1073_1073_1110_1096_1110_1090_1110_1110_1110_1110_1110_1096_1096_1110_1110_1096_1110_1073_1094_1094_1096_1110_1110_1094_1095_1095_1110_1110_1096_1096_1096_1095_1073_1096_1072_1094_1090_1110_1096_1096_1109_1090_1090_1096_1110
198,8,3,1082,1106_1106_769_1083_1083_1066_1082
199,1,1,1085,1273_1085
200,2,1,1089,1090_1089
201,15,9,1092,1094_1094_1094_1088_1088_1088_1088_1093_1093_1094_1092
202,2,1,1098,1099_1098
203,2,2,1101,1102_1101
204,2,2,1113,1113
205,1,1,1117,1117
206,2,1,1129,1130_1129
207,1,1,1131,1132_1131
208,1,1,1160,
209,2,2,1169,1168
210,18,18,1212,1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1212
211,2,1,1214,1214
212,39,11,1216,1222_1222_1215_1218_1218_1218_1223_1223_1222_1222_1215_1217_1217
213,1,1,1229,1230_1229
214,1,1,1245,1245
215,16,9,1248,1251_1270_1270_1270_1270_1270_1270_1270_1249_1270_1251_1248
216,1,1,1252,1252
217,11,7,1257,728_728_1257
218,1,1,1277,1277
219,1,1,1281,
220,45,37,1284,1017_1017_1017_1017_1017_1017_1284
221,2,2,1317,1317
222,3,2,1318,1319
223,3,2,1326,1327_1326
224,41,13,1328,1330_1330_1328_1332_1332_1330_1332_1331_1331_1330_1329
225,16,7,1331,920_920_1332_1332_1331
226,1,1,1333,1334_1333
227,1,1,1337,1337
228,1,1,1338,1338
229,1,1,1340,1340
230,28,11,1346,1348_1348_1348_1346_1349_1307_1307_1350_1350_1349_1349_1346_1348_1347_1348_1346
231,1,1,1349,1349
232,2,2,1350,1307_1350
233,9,7,1351,1307_1350_1351
234,10,6,1365,1365_1363_1364
235,3,3,1366,1366
236,2,1,1367,1368_1367
237,79,42,1371,1374_1374_1374_1374_1374
238,15,10,1372,1375_1375_1375_1375_1375_1372_1375
239,2,2,37,38_37
240,3,2,96,
241,2,1,98,98
242,30,21,99,33_33_33_33_33_33_33_33_33_33_99
243,2,2,132,132
244,12,7,157,159_159_159
245,13,12,172,171_171_171_171_171_171_171_171_171_171_171_172
246,13,13,182,182
247,1,1,221,221
248,45,26,228,227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_228
249,1,1,231,243_231
250,4,4,267,267
251,4,4,272,273_273_273_272
252,1,1,303,303
253,1,1,311,311
254,1,1,339,339
255,1,1,382,382
256,1,1,391,391
257,1,1,410,
258,1,1,419,419
259,2,2,482,481_482
260,1,1,485,
261,1,1,521,521
262,5,3,554,1290
263,1,1,556,
264,1,1,561,561
265,1,1,564,564
266,3,2,602,684_602
267,1,1,616,616
268,1,1,623,
269,1,1,651,652_651
270,1,1,659,659
271,3,3,667,666_668_667
272,1,1,668,668
273,1,1,690,690
274,1,1,692,692
275,1,1,727,727
276,1,1,732,732
277,1,1,737,737
278,1,1,738,738
279,1,1,742,742
280,11,6,763,764_764_764_762_763
281,1,1,766,766
282,3,3,767,768_768_768_767
283,3,2,793,793
284,1,1,808,814_808
285,1,1,833,834_833
286,2,2,835,835
287,2,1,853,853
288,1,1,903,903
289,1,1,927,928_927
290,1,1,931,931
291,1,1,936,936
292,1,1,943,943
293,1,1,948,948
294,1,1,952,
295,1,1,1023,1023
296,1,1,1024,1024
297,10,8,1029,1029
298,2,2,1033,1014_1033
299,1,1,1038,1038
300,1,1,1079,
301,2,1,1099,1120_1099
302,1,1,1112,1112
303,1,1,1148,1148
304,13,9,1224,1134_1219_1220_1220_1220_1220_1220_1224
305,1,1,1225,1225
306,1,1,1228,
307,9,4,1230,1228_1229_1231_1231_1230
308,2,2,1231,
309,1,1,1234,1234
310,1,1,1242,1242
311,4,2,1246,1247_1244_1245_1246
312,6,3,1253,1252_1253
313,1,1,1274,1275_1274
314,1,1,1292,1292
315,1,1,1296,1296
316,1,1,1343,1344_1343
317,13,4,1353,470_471_1352_1354_1353
318,1,1,1363,1363
319,1,1,1389,1389
320,1,1,1392,1392
321,2,2,9,
322,1,1,38,90_38
323,1,1,40,40
324,1,1,144,144
325,1,1,163,163
326,1,1,194,194
327,1,1,215,807_215
328,20,14,224,224_224_226_224_224_226_224_226_224_224_224_224_224_226_224_225_224
329,1,1,292,1055_292
330,1,1,293,293
331,1,1,338,338
332,5,5,340,340
333,1,1,420,420
334,3,3,443,443
335,2,2,480,479_480
336,1,1,488,
337,2,2,514,
338,1,1,519,520_519
339,2,2,525,525
340,3,3,541,699_541
341,1,1,582,582
342,2,1,664,1301_664
343,6,4,665,738_738_625_738_665
344,1,1,670,670
345,1,1,673,673
346,5,4,696,695_697_695_697_696
347,1,1,700,
348,2,2,729,729
349,3,3,755,755
350,1,1,765,765
351,1,1,775,775
352,1,1,776,777_776
353,7,4,809,810_810_825_825_810_809
354,12,6,814,974_215_215_808_808_807_814
355,1,1,843,843
356,2,1,847,
357,1,1,857,857
358,2,2,876,876
359,7,3,972,972_973
360,4,2,992,1024_991_992
361,1,1,1031,1031
362,4,3,1037,1042_1038_1037
363,1,1,1047,1047
364,1,1,1049,
365,1,1,1085,1273_1085
366,2,1,1087,1087
367,2,1,1090,1109_1090
368,2,2,1129,1130_1130_1129
369,1,1,1139,
370,1,1,1156,
371,1,1,1157,1157
372,1,1,1197,1198_1197
373,1,1,1213,1213
374,2,2,1217,
375,2,2,1262,1109_1262
376,1,1,1277,1277
377,1,1,1285,1285
378,1,1,1286,1286
379,1,1,1291,1291
380,1,1,1313,1313
381,1,1,1333,1333
382,2,2,1344,1345_1105_1344
383,1,1,1349,
384,5,3,1355,918_1356_1355
385,1,1,1356,1356
386,2,1,1367,1368_1367
387,1,1,1370,
388,15,11,13,
389,1,1,26,26
390,2,2,32,
391,4,4,60,60
392,2,2,82,81_82
393,1,1,122,122
394,1,1,136,136
395,1,1,141,141
396,10,7,148,148_148_148_149_148
397,2,1,155,155
398,1,1,162,162
399,1,1,189,
400,1,1,239,
401,4,2,348,737_737
402,16,10,367,367
403,1,1,415,
404,2,2,464,
405,1,1,470,
406,4,4,491,1390_1390_491
407,16,9,496,1256_1256_1256_1256_1256_1256_1256_495_1256_1257_1257_728_728_496
408,1,1,520,520
409,1,1,551,
410,3,2,576,1302_576
411,2,2,592,
412,2,2,602,
413,2,2,606,742_742_606
414,2,2,607,607
415,1,1,619,619
416,1,1,635,636
417,1,1,639,1014_639
418,11,7,651,652_652_652_651
419,1,1,659,659
420,1,1,666,666
421,3,2,671,
422,1,1,690,
423,1,1,704,704
424,1,1,712,
425,2,2,727,727
426,1,1,741,741
427,1,1,743,743
428,2,2,744,744
429,1,1,762,762
430,1,1,804,
431,1,1,805,805
432,1,1,833,833
433,4,2,844,964_964_843
434,6,6,850,850
435,1,1,886,886
436,1,1,912,912
437,2,1,926,926
438,2,2,932,775_932
439,1,1,944,944
440,1,1,950,
441,1,1,961,
442,1,1,966,966
443,1,1,977,978_977
444,4,3,979,977_978_979
445,2,2,987,887_987
446,2,2,996,
447,1,1,998,998
448,3,2,1000,1048_1048_999_1000
449,1,1,1001,1030_1001
450,1,1,1003,
451,1,1,1015,1015
452,2,2,1021,
453,1,1,1039,1039
454,5,3,1055,292_1001_1031_1031_1055
455,18,7,1066,1065_1062_1082_1082_1062_1062_1061_1082_1066_1062
456,5,3,1072,1073_1072
457,3,2,1101,1106_1100_1101
458,2,2,1121,1128_1121
459,1,1,1124,1125_1124
460,1,1,1128,
461,2,2,1132,1132
462,3,2,1147,1146_1147
463,1,1,1158,
464,1,1,1188,1188
465,7,5,1198,1197_1198
466,1,1,1225,1225
467,1,1,1234,
468,1,1,1242,
469,1,1,1250,1250
470,1,1,1278,
471,2,2,1292,1292
472,1,1,1309,1309
473,1,1,1322,
474,1,1,1324,1324
475,2,2,1327,1326_1327
476,4,4,1378,259_259_259_1378
477,1,1,1382,1382
478,60,25,35,154_155_35_153_154_155_154_155_154_154_155_154_154_155_154_155_154_155_155_154_155_154_155_156
479,4,2,37,38_37
480,29,29,40,40
481,2,2,132,132
482,1,1,140,
483,1,1,221,221
484,1,1,266,
485,1,1,398,
486,1,1,428,428
487,4,1,478,1301_479_478
488,29,15,519,520_520_518_521_518_518_518_517_518_520_518_519_520_519
489,1,1,521,521
490,2,2,556,556
491,2,1,572,572
492,2,2,610,731_731_610
493,4,4,624,624
494,1,1,658,658
495,6,4,668,669_667_667_1300_668
496,1,1,674,
497,3,1,688,689_688
498,1,1,695,
499,1,1,716,716
500,1,1,720,720
501,1,1,766,766
502,1,1,793,793
503,33,11,818,815_815_818_816_815_817_817_815_818_819_953_817
504,1,1,871,
505,3,2,902,901_902
506,1,1,922,923_922
507,2,2,928,929_927_928
508,1,1,937,938_937
509,3,3,942,943_943_944_942
510,1,1,971,971
511,1,1,1019,
512,1,1,1033,1033
513,1,1,1040,1040
514,1,1,1062,
515,1,1,1076,1076
516,1,1,1083,1083
517,2,1,1097,1126_1098_1097
518,1,1,1105,1105
519,1,1,1109,1261_1109
520,1,1,1119,1119
521,1,1,1134,1134
522,1,1,1156,1156
523,1,1,1169,1169
524,1,1,1222,1222
525,1,1,1251,1251
526,1,1,1252,1252
527,6,4,1265,776_777_777_1265
528,2,2,1285,1285
529,2,2,1286,1286
530,1,1,1308,1308
531,3,3,1346,
532,9,5,1366,1364_1365_1366
533,2,2,1367,1368_1368_1367
534,1,1,21,
535,2,2,54,
536,3,3,122,122
537,2,2,124,
538,1,1,144,144
539,1,1,161,161
540,1,1,163,
541,1,1,216,216
542,1,1,255,255
543,8,6,374,1276_1276_1276_1276_1276_1276_374
544,1,1,381,381
545,1,1,420,420
546,2,2,429,429
547,2,2,452,452
548,1,1,458,458
549,1,1,466,466
550,3,2,480,1302_576_576_480
551,3,3,481,482_482_482_481
552,1,1,503,
553,32,25,508,509_509_509_725_725_509_509_509_509_509_509_509_509_509_508
554,1,1,547,
555,1,1,616,
556,6,4,621,622_621
557,2,2,625,626_625
558,2,1,635,636_635
559,1,1,639,639
560,3,3,670,670
561,1,1,681,708
562,1,1,691,691
563,1,1,712,
564,1,1,715,715
565,1,1,729,729
566,1,1,740,
567,1,1,749,749
568,1,1,758,758
569,2,1,765,765
570,2,2,774,933_933_774
571,1,1,799,799
572,1,1,810,982_810
573,1,1,835,835
574,2,1,848,
575,4,4,876,876
576,2,2,893,893
577,1,1,903,904_903
578,1,1,906,906
579,2,2,911,1386_911
580,3,2,931,954_954_931
581,1,1,953,953
582,2,1,967,968_967
583,1,1,969,969
584,1,1,992,1024_992
585,1,1,1013,1014_1013
586,1,1,1015,1015
587,1,1,1039,1039
588,2,2,1044,1047_1044
589,1,1,1065,1065
590,2,2,1081,1081
591,3,3,1092,1092
592,2,1,1099,1120_1099
593,1,1,1102,1103_1102
594,16,8,1126,1128_1076_1099_1099_1099_1099_1121_1121_1099_1098_1097_1126
595,1,1,1161,1162_1161
596,5,4,1248,1251_1248
597,1,1,1253,1253
598,1,1,1261,1261
599,1,1,1269,1269
600,1,1,1274,1275_1274
601,1,1,1295,1295
602,6,5,1326,1326_1326_1327_1326
603,1,1,1333,1333
604,1,1,1340,1340
605,2,1,8,170_8
606,4,4,16,0_0_16
607,1,1,93,93
608,1,1,112,113_112
609,2,2,169,169
610,1,1,173,173
611,1,1,189,
612,1,1,252,
613,8,8,267,267
614,2,2,281,
615,3,3,293,293
616,1,1,361,361
617,1,1,382,382
618,1,1,392,393_392
619,1,1,410,410
620,1,1,422,422
621,7,7,471,470_470_470_470_470_470_471
622,1,1,518,
623,1,1,531,
624,1,1,563,563
625,1,1,564,564
626,1,1,588,588
627,8,8,609,609
628,1,1,661,661
629,1,1,675,675
630,1,1,676,676
631,2,1,727,727
632,1,1,730,
633,1,1,741,741
634,1,1,742,742
635,2,2,768,767_768
636,11,5,775,932_932_933_774_774_775
637,1,1,793,793
638,3,3,805,805
639,1,1,815,
640,1,1,833,833
641,2,2,843,843
642,2,2,847,847
643,1,1,892,892
644,2,2,899,898_899
645,1,1,920,921_920
646,1,1,929,929
647,4,3,937,938_1387_937
648,1,1,952,
649,3,2,963,957_963
650,1,1,974,974
651,1,1,976,976
652,1,1,979,979
653,1,1,982,982
654,1,1,996,
655,1,1,1000,1048_1000
656,1,1,1002,
657,1,1,1019,1019
658,1,1,1076,
659,1,1,1077,1078_1077
660,1,1,1079,1079
661,2,2,1085,1084_1085
662,2,2,1090,
663,1,1,1109,1262_1109
664,1,1,1124,1125_1124
665,1,1,1127,1127
666,12,4,1131,1337_1261_1109_1109_818_1262_1131_1132
667,2,2,1147,1146_1147
668,1,1,1228,1229_1228
669,1,1,1242,1242
670,1,1,1273,1273
671,1,1,1310,1310
672,2,2,1311,1311
673,8,5,1352,1354_1352_1352_1353_1352
674,1,1,1354,1354
675,1,1,1355,1355
676,1,1,1384,1384
677,1,1,1385,1385
678,1,1,1387,1387
679,3,3,21,
680,1,1,25,25
681,1,1,26,26
682,1,1,101,102_101
683,4,3,121,101
684,1,1,144,
685,1,1,219,219
686,4,4,221,220_220_220_221
687,1,1,261,262_261
688,3,3,272,273_273_273_272
689,2,2,276,276
690,1,1,278,279_278
691,3,2,292,1055_292
692,1,1,303,
693,1,1,360,
694,1,1,391,391
695,1,1,439,440_439
696,1,1,442,442
697,1,1,485,485
698,3,2,494,495_494
699,1,1,501,502_501
700,2,2,525,525
701,2,2,547,
702,2,1,557,
703,1,1,562,
704,1,1,617,
705,1,1,626,626
706,1,1,627,628_627
707,2,2,636,635_636
708,1,1,639,639
709,1,1,643,715_643
710,1,1,669,669
711,1,1,687,687
712,1,1,704,
713,2,2,705,
714,1,1,716,716
715,1,1,728,
716,2,2,729,729
717,2,1,734,
718,1,1,743,743
719,1,1,764,764
720,1,1,810,810
721,2,2,811,
722,2,1,814,814
723,2,1,820,900_820
724,2,2,827,986_827
725,1,1,835,835
726,6,4,861,801
727,1,1,891,
728,1,1,897,897
729,2,2,902,901_902
730,3,2,903,920_784_903
731,1,1,918,918
732,1,1,926,
733,2,2,944,942_944
734,1,1,950,950
735,1,1,960,960
736,1,1,966,966
737,1,1,977,978_977
738,2,2,1001,1030_1030_1001
739,4,2,1013,1033_1014_1013
740,5,3,1032,1030_1032
741,3,1,1040,1041_1040
742,3,3,1054,1054
743,2,2,1064,1063_1064
744,2,1,1073,1073
745,1,1,1078,1078
746,2,2,1083,1106_1106_1083
747,3,2,1101,1102_1101
748,1,1,1102,
749,1,1,1112,1113_1112
750,1,1,1115,1116_1115
751,1,1,1120,1120
752,1,1,1123,1123
753,1,1,1128,1128
754,2,1,1161,1213_1162_1161
755,1,1,1168,
756,1,1,1199,
757,1,1,1203,1209_1203
758,4,3,1229,1231_1230_1228_1228_1229
759,3,2,1246,1247_1246
760,1,1,1261,1261
761,1,1,1286,1286
762,1,1,1292,1292
763,2,1,1308,1309
764,1,1,1339,1340_1339
765,2,1,1367,1368_1367
766,2,2,1389,1389
767,45,26,8,170_170_170_170_10_10_10_9_170_170_170_170_170_170_170_170_170_170_170_8_170_170
768,1,1,15,15
769,99,31,34,161_161_34_34_34_161_161_161_99_99_33_161_33_33_161_33_33_160_34_161_160_161_33_33_160_161_161
770,1,1,94,94
771,2,2,102,102
772,3,3,108,108
773,2,2,112,112
774,1,1,162,162
775,1,1,173,173
776,2,1,175,176_175
777,1,1,211,211
778,1,1,216,216
779,1,1,239,
780,4,4,280,422_422_280
781,1,1,335,338_335
782,1,1,392,392
783,1,1,409,410_409
784,1,1,412,412
785,1,1,429,429
786,1,1,440,440
787,1,1,444,444
788,1,1,447,
789,1,1,452,452
790,2,2,466,
791,1,1,480,480
792,1,1,483,
793,2,2,491,
794,1,1,492,563_492
795,1,1,516,516
796,3,3,595,588_595
797,3,1,596,596
798,2,2,628,627_628
799,1,1,640,640
800,1,1,661,661
801,1,1,665,665
802,1,1,675,675
803,1,1,690,690
804,1,1,692,692
805,1,1,698,698
806,1,1,713,1370
807,1,1,715,715
808,1,1,750,750
809,1,1,754,
810,1,1,765,766_765
811,2,1,789,935_936_789
812,1,1,809,809
813,1,1,911,911
814,1,1,919,919
815,1,1,922,923_922
816,25,12,939,939_939_939_939_983_956_983_982_982_939_940
817,2,1,953,
818,1,1,958,958
819,10,5,992,1024_991_991_992
820,1,1,997,997
821,2,1,1000,1048_1000
822,1,1,1036,1036
823,1,1,1038,1038
824,3,3,1081,1081
825,1,1,1087,1087
826,1,1,1088,1088
827,1,1,1091,1091
828,1,1,1121,1121
829,2,2,1134,1134
830,1,1,1162,1162
831,2,2,1205,1225
832,1,1,1239,1239
833,1,1,1242,
834,1,1,1245,1245
835,2,2,1251,1251
836,1,1,1309,1309
837,1,1,1310,1310
838,1,1,1331,
839,9,5,1333,1334_1333_1334_1333
840,1,1,1346,1346
841,5,4,1351,1307_1307_1350_1307_1351
842,1,1,36,36
843,2,2,39,39
844,2,2,91,92_92_91
845,1,1,124,124
846,5,5,150,150
847,4,4,153,35_35_35_153
848,2,2,154,
849,2,2,158,158
850,1,1,159,159
851,1,1,163,163
852,2,2,169,
853,1,1,235,235
854,1,1,247,247
855,1,1,279,1203_279
856,1,1,333,333
857,17,14,340,335_335_340
858,3,2,348,737_348
859,1,1,357,357
860,1,1,382,382
861,1,1,393,393
862,3,2,397,305_397
863,1,1,415,
864,2,2,420,421_420
865,1,1,479,479
866,1,1,481,482_481
867,1,1,485,485
868,2,1,501,502_501
869,2,1,503,504_503
870,9,9,507,507
871,1,1,518,
872,1,1,524,524
873,1,1,564,564
874,1,1,576,576
875,6,3,633,635_633
876,1,1,658,659_658
877,2,2,667,668_668_667
878,1,1,676,676
879,6,6,685,722
880,3,2,703,702
881,6,4,712,711_712
882,1,1,722,722
883,1,1,732,732
884,1,1,741,741
885,2,2,743,743
886,2,1,749,
887,2,2,763,764
888,1,1,777,1265_777
889,5,4,799,174_174_174_799
890,1,1,806,966_806
891,5,3,808,814_814_807_814_808
892,1,1,810,810
893,1,1,847,847
894,4,3,918,1356
895,1,1,920,920
896,1,1,942,942
897,1,1,960,960
898,1,1,968,969_968
899,1,1,974,974
900,6,4,975,976_976
901,2,2,987,887_987
902,1,1,1002,1002
903,5,5,1005,
904,1,1,1014,1014
905,1,1,1019,1019
906,1,1,1023,1023
907,1,1,1041,1041
908,1,1,1044,1044
909,2,1,1046,1047_1046
910,1,1,1049,
911,1,1,1063,1063
912,6,4,1070,1106_1106_1106_1100_1101_1101_1106_1070
913,11,6,1073,1094_1092_1093_1088_1088_1073_1073_1088_1094_1073
914,4,4,1078,1077_1078
915,4,4,1090,1090
916,1,1,1097,1097
917,2,1,1103,1103
918,1,1,1119,1338_1119
919,1,1,1125,1125
920,1,1,1126,1126
921,2,2,1147,1146_1147
922,1,1,1161,1161
923,1,1,1168,1168
924,1,1,1185,
925,4,3,1198,1197_1198
926,1,1,1199,1199
927,1,1,1219,1219
928,1,1,1250,1250
929,1,1,1270,1270
930,1,1,1274,1275_1274
931,1,1,1283,1283
932,1,1,1285,1285
933,1,1,1291,1291
934,3,1,1300,1301_1300
935,1,1,1302,1302
936,1,1,1343,1344_1343
937,1,1,1349,1349
938,1,1,1354,1354
939,1,1,1363,
940,17,10,1364,1365_1363_1364_1365_1364
941,1,1,1367,1368_1367
942,3,3,17,17
943,37,15,50,125_162_162_92_50_125_125_125_51_92_51_125_125_125_51_50_51_125_50
944,9,5,100,93_93_83_83_100
945,1,1,126,126
946,1,1,145,145
947,1,1,165,
948,3,3,211,211
949,4,3,215,807_215
950,1,1,253,253
951,1,1,273,273
952,1,1,294,294
953,1,1,335,338
954,2,2,381,
955,1,1,392,392
956,1,1,410,410
957,1,1,412,412
958,1,1,438,438
959,11,4,444,690_444
960,1,1,488,488
961,1,1,495,495
962,1,1,516,517_516
963,1,1,525,
964,1,1,565,
965,1,1,572,711_572
966,2,2,607,607
967,4,3,615,616_615
968,4,4,636,
969,3,3,669,668_668_669
970,3,2,671,
971,1,1,675,675
972,1,1,691,691
973,1,1,701,
974,2,2,725,
975,2,1,727,727
976,1,1,744,744
977,1,1,762,762
978,1,1,768,768
979,1,1,784,
980,1,1,827,986_827
981,5,3,834,834_835_834
982,15,15,838,
983,1,1,848,
984,1,1,850,850
985,2,1,891,891
986,2,2,896,897_897_896
987,1,1,898,1129_898
988,3,2,899,901_902_902_899
989,1,1,901,
990,29,8,908,962_961_961_908_1386_1385_1386_835_835_833_834_834_908_961_962_961
991,1,1,911,1386_911
992,1,1,912,912
993,1,1,925,925
994,1,1,928,928
995,1,1,936,936
996,1,1,938,938
997,1,1,943,943
998,1,1,944,944
999,1,1,958,958
1000,1,1,961,
1001,1,1,977,978_977
1002,1,1,979,979
1003,1,1,980,980
1004,1,1,1000,1000
1005,1,1,1001,1001
1006,3,2,1013,1033_1014_1013
1007,1,1,1029,1029
1008,7,6,1062,1081_1081_1081_1062
1009,1,1,1077,
1010,1,1,1079,1079
1011,1,1,1082,1082
1012,1,1,1083,1083
1013,1,1,1102,1102
1014,1,1,1124,1124
1015,2,2,1132,1131_1132
1016,1,1,1203,1209_1203
1017,1,1,1217,1217
1018,1,1,1228,1228
1019,2,1,1245,1246_1245
1020,4,1,1248,1253_1249_1248
1021,1,1,1277,1277
1022,1,1,1278,
1023,1,1,1281,1281
1024,1,1,1286,1286
1025,1,1,1287,1287
1026,1,1,1309,1309
1027,1,1,1312,
1028,1,1,1326,1326
1029,1,1,1328,1328
1030,1,1,1340,1340
1031,1,1,1346,1346
1032,1,1,1350,
1033,3,3,1366,1366
1034,1,1,1368,1368
1035,1,1,1377,
1036,4,3,1384,1385_1384
1037,1,1,21,
1038,1,1,36,36
1039,16,6,55,157_54_158_55_158_54
1040,1,1,83,
1041,8,6,98,119_98
1042,1,1,110,
1043,2,2,112,113_112
1044,1,1,124,
1045,1,1,149,149
1046,1,1,161,161
1047,1,1,234,234
1048,1,1,235,235
1049,14,6,248,248_252_248_1281_1281_251_248
1050,1,1,252,252
1051,2,1,261,1372_262_261
1052,1,1,333,333
1053,2,2,338,339_338
1054,3,2,348,737_348
1055,1,1,364,364
1056,1,1,429,429
1057,1,1,439,440_439
1058,1,1,481,482_481
1059,1,1,483,
1060,2,1,492,563_492
1061,1,1,503,504
1062,2,2,517,516_517
1063,5,4,521,289_289_521
1064,1,1,562,
1065,1,1,564,564
1066,2,2,576,1302_576
1067,9,5,596,588_588_595_595_596
1068,1,1,626,626
1069,1,1,631,631
1070,2,1,640,640
1071,5,2,658,660_659_658
1072,1,1,665,665
1073,1,1,670,670
1074,3,3,676,675_676
1075,1,1,690,690
1076,5,2,695,697
1077,1,1,700,700
1078,3,3,713,1370
1079,1,1,714,714
1080,1,1,716,716
1081,2,2,732,732
1082,3,2,748,748
1083,1,1,750,750
1084,1,1,765,766_765
1085,1,1,772,
1086,12,4,775,932_932_932_933_774_933_933_775
1087,1,1,776,776
1088,2,2,778,214_778
1089,16,7,789,789_789_936_935
1090,4,4,806,971_966_971_778_806
1091,5,3,809,810_810_809
1092,2,1,820,821_820
1093,2,2,833,833
1094,1,1,847,
1095,2,1,881,
1096,1,1,931,931
1097,23,13,937,938_1387_938_938_937
1098,1,1,965,966_965
1099,2,1,973,973
1100,1,1,991,
1101,2,2,1002,1002
1102,3,3,1023,1023
1103,1,1,1030,1030
1104,2,1,1031,1055_1031
1105,1,1,1032,1032
1106,1,1,1039,1040_1039
1107,4,2,1049,294_295_1049
1108,1,1,1061,1061
1109,1,1,1064,1064
1110,1,1,1065,1065
1111,1,1,1103,1103
1112,1,1,1117,1117
1113,2,2,1130,1129_1130
1114,1,1,1156,1157_1156
1115,1,1,1161,1161
1116,1,1,1162,1162
1117,2,2,1173,
1118,2,2,1185,
1119,11,7,1199,1208_1208_1208_1202_1208_1208_1202_1199
1120,1,1,1223,
1121,1,1,1242,1242
1122,1,1,1252,1252
1123,1,1,1261,1261
1124,2,2,1262,818_1262
1125,1,1,1302,
1126,2,1,1318,
1127,3,3,1327,1326_1326_1327
1128,39,14,1329,1328_1328_1332_1332_1331_1332_1331_1328_1328_1328_1328_1329_1330_1330_1329
1129,1,1,1349,1349
1130,1,1,1355,1355
1131,2,2,1356,1356
1132,5,2,1386,912_911
1133,1,1,1387,1387
1134,1,1,1,1
1135,8,6,2,4_4_4_4_4_4_3_2
1136,1,1,9,
1137,1,1,15,15
1138,1,1,25,25
1139,2,2,26,26
1140,1,1,32,32
1141,1,1,39,39
1142,2,2,60,60
1143,1,1,79,79
1144,1,1,102,102
1145,1,1,116,116
1146,3,2,140,141
1147,3,2,148,149_148
1148,1,1,154,
1149,1,1,159,159
1150,2,2,163,163
1151,3,3,221,220_220_221
1152,11,11,255,255
