,F,T,S,E
135,723,42,771,850_848_850_848_849_935_789_847_847_790_791_772_793_792_793_849_796_773_796_772_772_848_849_850_847_791_848_849_850_849_790_847_849_848_847_843_789_790_936_789_789_849_791_791_791_796_773_796_796_773_794_789_790_848_796_851_849_848_848_849_791_791_851_851_794_851_771_790_849_790_795_794_794_796_772_796_796_772_773_794_790_848_850_790_1389_772_916_852_916_852_916_916_852_916_795_795_794_773_796_794_772_1389_772_772_849_848_789_791_849_848_796_773_796_796_796_772_1264_964_844_843_843_852_916_845_916_916_777_1265_777_777_852_852_916_777_985_1265_1265_776_777_1265_777_777_985_916_795_1263_844_964_1263_1263_1264_1263_1263_1263_964_964_964_964_1263_1263_1264_845_844_844_1263_1263_964_964_843_843_916_794_795_1264_1263_844_1264_1264_916_777_924_924_916_916_924_916_924_924_985_852_916_795_795_794_794_772_772
136,11,5,774,933_933_932_774_932_932_775_775_933
137,4,2,778,779_214_779_778
138,1,1,786,786
139,62,17,787,892_892_891_891_831_1299_831_979_979_979_787_979_979_979_787_979_1299_1299_979_832_787_831_831_786_785_785_785_892_786_978_832
140,3,3,788,788
141,159,42,797,212_212_797_797_797_1067_1067_1067_1067_212_212_797_1067_1067_1067_1067_1067_1114_1075_1074_797_212_212_798_1067_1068_797
142,146,32,800,792_792_792_792_800_800_800_800_800_839_839_800_792_792_792_792_792_792_792_913_792_913_792_913_792_913_792_913_792_792_792_913_913_792_792_792_841_792_792_792_792_841_792_800_800_839_800_800_800_800_800_840_800_792_174_799
143,16,6,807,814_808_808_215_215_807
144,2,2,809,810_825_809
145,80,24,815,818_931_815_953_817_815_931_818_817_815_818_818_819_1380_815_815_953_931_817_815_1380_816_815_815_815_817_818_815_953_931_817
146,2,2,824,
147,1,1,834,834
148,228,42,836,980_980_171_171_172_171_984_984_980_980_984_984_836_984_980_980_984_984_980_980_984_984_980_838_984_980_838_837_984_838_980_984
149,2,2,841,
150,2,1,846,872_846
151,1,1,848,
152,5,2,855,905_855
153,1,1,857,
154,1,1,874,
155,4,4,876,876
156,1,1,887,987_887
157,76,36,894,249_895_249_249_894_249_894_894_249_895_894_895_249_249_249
158,9,3,898,896_896_820_900_1130_1129_1130_899_898
159,1,1,902,902
160,126,27,903,1332_1330_1332_1329_920_1332_1329_1328_1330_1332_921_920_920_1332_1332_1330_920_920_1330_1328_1328_1329_1329_1330_1328_1328_1330_920_1331_1332_1331_1331_1331_1329_1328_1330_1330_1331_920_921_920_903
161,1,1,905,
162,24,11,908,961_962_834_1386_1386_1386_1386_1385_1385_908_962_1386_961_961_908
163,6,4,909,1298_910_1298_1298_909
164,1,1,928,928
165,112,38,937,937_911_1387_937_911_1387_1387_937_937_938_911_911_912_912_1386_911_1387_1387_1387_912_911_912_1386_1385_961_1386
166,2,1,956,983_956
167,1,1,967,968_967
168,1,1,979,979
169,7,7,981,907_907_981
170,94,28,991,1024_1024_1024_991_991_1024_1024_992_991_992_1024_991_991_1023_992_1024_1026_1025_1026_991_991_991_1024_991_992_1024_991
171,198,42,993,994_996_995_1028_1028_998_998_998_998_998_999_998_998_1028_1028_1027_1027_988_1027_1027_1027_1027_995_1027_1027_998_998_1028_1028_1028_1028_1028_998_1028_998_1028_995_995_1027_996_996_996_996_996_996_994_996_994_996_994_996_994_993
172,322,42,1003,1003_1006_1034_1006_1003_1002_1006_1006_1006_1003_1003_1006_1006_1006_1006_1006_1003_1017_1016_1017_1017_1017_1017_1017_1002_1003_1003_1017_1017_1008_1009_1017_1008_1002_1003_1034_1006_1007_1017_1017_1017_1284_1017_1016_1003_1034_1006_1034_1017_1017_1003_1017_1017_1017_1017_1017_1017_1017_1003_1003_1006_1034_1034
173,31,13,1013,1033_1014_639_1033_1033_1033_495_494_495_640_640_495_1014_1033_1013_1013_1033_1033_1014_639_639_1013
174,3,1,1027,
175,5,3,1029,1052_1052_1053_1029
176,1,1,1030,1030
177,1,1,1031,1031
178,4,2,1032,1049_1032
179,7,5,1038,1038_1038_1037_1038_1042_1038
180,1,1,1054,1054
181,78,36,1057,1080_1080_1080_1080_1063_1080_1063_1080_1080_1080_1063_1080_1080_1059_1059_1080_1080_1080_1059_1058_1059_1080_1080_1080_1063_1080_1070_1080_1080_1063_1064_1063_1080_1080_1080_1059_1059_1058_1058_1059_1058_1080_1105_1080_1080_1080_1080_1057_1059_1059_1058_1080
182,16,9,1058,1059_1059_1059
183,1,1,1060,1076_1060
184,14,7,1066,1062_1062_1066_1066_1082_1082_1066_1062_1061_1066
185,39,23,1068,1067_1067_1067_1067_1067_1067_1068
186,61,34,1075,1074_1114_1114_1074_1114_1114_1074_1118_1118_1114_1114_1074_1074_1074_1074_1074_1074_1074_1074_1074_1074_1114_1074_1075
187,2,1,1077,1079_1078_1077
188,1,1,1082,1082
189,101,30,1087,1090_1110_1110_1096_1096_1110_1073_1096_1095_1110_1110_1096_1081_1110_1096_1096_1110_1094_1072_1096_1096_1110_1096_1096_1090_1090_1110_1096_1096_1096_1090_1110_1095_1110_1096_1073_1096_1072_1110_1110_1090_1089_1094_1087_1088_1087
190,1,1,1093,1093
191,1,1,1096,
192,6,2,1099,1120_1128_1122_1121_1098_1099
193,2,2,1101,1102_1101
194,1,1,1104,1115_1104
195,1,1,1105,1105
196,2,2,1109,1261_1262_1109
197,4,3,1114,1118
198,1,1,1125,1125
199,2,2,1156,
200,2,2,1157,1157
201,4,4,1185,1185
202,45,10,1198,1208_1208_1201_1208_1208_1208_1208_1199_1199_1202_1199_1201_1208_1197_1197_1197_1197_1197_1198
203,4,3,1220,1224_1224_1220
204,8,4,1225,1206_1205_1225
205,2,1,1228,1229
206,12,4,1247,1251_1249_1270_1270_1270_1253_1249_1248_1247
207,1,1,1252,1252
208,1,1,1265,1265
209,1,1,1292,
210,1,1,1307,1350_1307
211,1,1,1312,1312
212,2,2,1315,
213,5,4,1317,446_1317
214,5,3,1318,1318
215,1,1,1320,1320
216,20,19,1327,1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1327
217,5,2,1328,1330
218,1,1,1337,1337
219,1,1,1339,1340_1339
220,1,1,1341,1341
221,2,2,1344,1345_1345_1344
222,6,2,1346,1348_1347_1346
223,4,4,1351,1307_1307_1351
224,2,1,1352,1353_1352
225,1,1,1354,1354
226,21,7,1365,1364_1364_1364_1365_1368_1368_1368_1368_1367_1367_1366_1365
227,1,1,1367,1368_1367
228,4,2,1370,713_1370
229,41,22,1371,1374_1374_1374_1374_1371_1374_1372
230,27,13,1372,1375_1372_1375
231,4,4,1378,259_259_259_1378
232,1,1,14,14
233,9,8,32,119_119_119_32
234,46,18,36,152_152_47_49_114_113_114_152_152_48_47_152_37_37_151_152_151_114_36
235,1,1,37,38_37
236,1,1,68,
237,2,2,91,92_92
238,2,2,159,159
239,1,1,189,
240,2,2,250,250
241,1,1,276,276
242,9,9,286,286
243,8,4,292,293_1055_294_294_293_292
244,1,1,311,311
245,1,1,359,359
246,1,1,391,392_391
247,1,1,409,409
248,5,4,420,421_419_419_419_420
249,5,5,429,428_428_429
250,9,5,444,445_447_445_444
251,1,1,464,
252,1,1,483,483
253,1,1,485,485
254,2,2,491,1390_491
255,1,1,517,517
256,2,2,565,
257,1,1,603,632_603
258,1,1,615,
259,1,1,643,716_643
260,3,3,665,738_502_665
261,1,1,683,683
262,2,2,685,722_685
263,1,1,687,687
264,2,1,689,689
265,2,1,720,721_720
266,2,2,749,749
267,1,1,766,766
268,2,2,793,793
269,7,6,805,1239_805
270,1,1,806,806
271,1,1,810,810
272,2,2,833,833
273,1,1,835,835
274,1,1,842,842
275,1,1,886,886
276,1,1,904,904
277,1,1,910,910
278,1,1,924,924
279,19,11,939,940_956_956_940_940_939_939_940
280,1,1,950,950
281,4,3,954,818_954
282,1,1,958,958
283,1,1,960,960
284,1,1,965,966_965
285,2,2,968,967_968
286,2,2,970,970
287,1,1,971,971
288,1,1,977,978_977
289,2,2,985,985
290,1,1,987,987
291,1,1,1001,1001
292,1,1,1033,
293,1,1,1040,1040
294,1,1,1048,1048
295,1,1,1055,
296,8,6,1062,1081
297,1,1,1064,1064
298,1,1,1083,1106_1083
299,2,1,1092,1092
300,1,1,1097,1097
301,1,1,1124,1124
302,1,1,1132,1132
303,1,1,1161,1161
304,1,1,1162,1162
305,1,1,1168,1168
306,2,2,1171,
307,1,1,1217,
308,7,4,1229,1231_1230_1228_1230_1229
309,1,1,1232,
310,2,2,1242,1242
311,2,2,1261,1261
312,2,2,1285,1285
313,1,1,1289,
314,1,1,1291,
315,1,1,1314,1314
316,1,1,1333,1333
317,3,3,1350,1350
318,1,1,1355,1355
319,1,1,9,9
320,8,8,27,27
321,1,1,80,80
322,2,2,82,81_82
323,1,1,99,99
324,1,1,125,
325,1,1,132,
326,1,1,140,141
327,1,1,173,173
328,1,1,221,221
329,1,1,248,248
330,1,1,261,262_261
331,4,1,360,655
332,5,3,364,
333,2,1,374,1276_374
334,2,2,381,381
335,1,1,438,438
336,1,1,443,443
337,4,3,445,690_690
338,1,1,451,451
339,1,1,452,452
340,2,2,479,479
341,2,2,495,495
342,1,1,516,516
343,1,1,531,
344,2,1,556,556
345,6,3,563,492_357_357_356_492_563
346,1,1,564,564
347,1,1,588,588
348,3,1,601,602_601
349,1,1,617,617
350,1,1,622,622
351,3,3,625,625
352,1,1,627,628_627
353,3,2,640,727
354,1,1,647,
355,1,1,659,659
356,3,2,668,669_1300_1300_668
357,1,1,670,
358,1,1,701,
359,1,1,719,
360,1,1,731,731
361,1,1,739,739
362,1,1,741,741
363,1,1,750,750
364,4,3,768,767_768
365,1,1,772,1389
366,1,1,776,777_776
367,3,2,846,872_872_846
368,1,1,850,850
369,1,1,887,887
370,1,1,892,
371,1,1,913,913
372,1,1,914,915_914
373,1,1,927,928_927
374,10,5,957,958_958_983_983_956_956_958_957
375,1,1,978,978
376,2,2,980,
377,1,1,982,982
378,1,1,983,
379,2,2,1000,1048_1000
380,1,1,1002,1002
381,3,2,1073,1094
382,1,1,1079,1079
383,2,2,1082,1082
384,2,2,1086,1085_1086
385,25,12,1093,1092_1094_1094_1092_1088_1094_1086_1094_1092_1093_1092_1092_1093
386,1,1,1105,1105
387,1,1,1115,1115
388,1,1,1117,1117
389,2,2,1118,1118
390,17,9,1120,1098_1076_1098_1100_1076_1060_1062_1061_1061_1060_1076_1098_1099_1120
391,2,1,1121,1121
392,1,1,1130,1130
393,6,3,1133,
394,1,1,1209,1209
395,1,1,1211,1211
396,1,1,1212,1258_1212
397,1,1,1247,1247
398,2,1,1251,1252_1251
399,1,1,1268,1268
400,1,1,1309,1309
401,1,1,1310,1310
402,1,1,1312,1312
403,2,1,1330,
404,1,1,1341,
405,1,1,1348,1348
406,10,5,1349,1346_1348_1347_1347_1348_1349
407,1,1,1354,1354
408,1,1,1363,1363
409,1,1,1368,
410,1,1,1376,
411,1,1,1377,1377
412,1,1,45,45
413,1,1,92,
414,1,1,93,93
415,1,1,145,145
416,11,5,157,159_157_159
417,1,1,175,176_175
418,1,1,226,
419,1,1,247,247
420,1,1,276,276
421,21,12,295,1049_294_294_293_294_1049_1049_296_295
422,5,5,311,311
423,1,1,348,738
424,1,1,410,410
425,2,2,415,415
426,1,1,455,
427,2,2,481,482_482_481
428,2,2,485,698_485
429,18,15,508,509_509_509_509_509_509_509_509_509_509_509_509_508
430,1,1,514,514
431,1,1,517,517
432,11,6,595,588_588_588_595
433,1,1,603,603
434,1,1,623,
435,1,1,631,631
436,1,1,651,652_651
437,1,1,655,
438,1,1,657,657
439,4,4,662,
440,14,6,689,688_688_689_688_444_445
441,1,1,716,716
442,1,1,734,734
443,2,2,737,737
444,1,1,740,740
445,2,2,754,753_754
446,1,1,780,
447,1,1,786,786
448,1,1,799,799
449,1,1,806,806
450,1,1,809,810_809
451,1,1,834,835_834
452,1,1,843,
453,1,1,871,871
454,1,1,884,
455,1,1,933,933
456,1,1,942,942
457,1,1,950,950
458,1,1,953,
459,1,1,955,955
460,2,2,963,963
461,2,2,973,973
462,1,1,979,
463,2,2,1001,1030_1030_1001
464,4,2,1003,1002_1003
465,1,1,1029,1029
466,2,2,1049,1032_1049
467,6,4,1055,1055_1031
468,1,1,1065,1065
469,2,1,1083,1106_1083
470,4,3,1119,1338_1338_1338_1119
471,1,1,1126,1126
472,1,1,1129,1129
473,1,1,1132,1132
474,1,1,1139,
475,1,1,1156,1156
476,1,1,1162,1162
477,1,1,1197,
478,2,1,1230,1231
479,1,1,1234,1234
480,1,1,1241,1241
481,1,1,1250,1250
482,1,1,1255,1255
483,3,3,1262,818_1262
484,1,1,1265,1265
485,4,4,1302,1302
486,4,3,1339,1340_1340_1339
487,1,1,1344,1344
488,1,1,1384,1384
489,1,1,37,37
490,8,5,46,45_46
491,1,1,79,
492,5,4,102,101_102
493,2,2,110,
494,1,1,165,165
495,1,1,173,173
496,1,1,176,872_176
497,6,6,182,182
498,3,3,256,256
499,3,2,273,272_273
500,1,1,283,
501,1,1,307,307
502,3,3,339,338_338_339
503,1,1,404,404
504,1,1,447,
505,1,1,472,
506,1,1,478,478
507,7,7,488,488
508,1,1,516,516
509,1,1,546,
510,1,1,555,
511,1,1,561,561
512,1,1,593,593
513,1,1,606,742_606
514,4,3,615,615
515,1,1,619,
516,1,1,628,629_628
517,3,2,648,
518,5,5,653,653
519,1,1,661,661
520,4,3,676,675_676
521,2,1,681,708
522,1,1,720,721_720
523,1,1,733,
524,1,1,743,743
525,3,1,748,749_748
526,2,2,762,762
527,1,1,765,766_765
528,1,1,774,774
529,3,2,776,777_776
530,4,2,779,214_778_779
531,22,11,788,831_1299_1299_788
532,1,1,824,824
533,1,1,830,959_830
534,1,1,833,833
535,1,1,842,842
536,4,3,847,849_849_848_847
537,1,1,850,850
538,2,2,885,885
539,9,5,903,920_784_920_920_903
540,1,1,905,906_905
541,1,1,920,
542,4,4,948,948
543,1,1,954,954
544,1,1,966,966
545,1,1,974,974
546,1,1,977,978_977
547,1,1,985,
548,2,2,987,887_987
549,2,2,1012,
550,1,1,1044,1047_1044
551,9,6,1053,1052_1029_1052_1053
552,1,1,1064,1064
553,1,1,1085,1272_1085
554,3,3,1089,1090_1090_1090_1089
555,2,1,1100,1102_1101
556,1,1,1105,1105
557,1,1,1127,1128_1127
558,4,4,1130,1129_1129_1129_1130
559,1,1,1134,1220_1134
560,5,3,1171,
561,3,3,1217,1217
562,4,3,1224,1220_1220_1224
563,1,1,1242,
564,13,6,1281,248_248_1281_248_248_251
565,6,4,1298,1298_909
566,1,1,1307,1307
567,1,1,1308,1309
568,1,1,1312,
569,1,1,1317,
570,2,2,1337,1337
571,1,1,1346,
572,1,1,1363,1363
573,3,3,9,9
574,1,1,39,
575,1,1,60,60
576,2,2,80,80
577,11,11,99,33_33_33_33_33_33_33_33_33_33_99
578,6,6,150,150
579,1,1,169,169
580,4,3,174,799_799_174
581,2,2,211,
582,1,1,221,221
583,3,3,250,249_250
584,2,2,259,260_260_259
585,1,1,262,
586,1,1,276,
587,1,1,361,361
588,2,2,381,381
589,1,1,392,393_392
590,1,1,451,451
591,1,1,480,480
592,1,1,517,517
593,1,1,524,524
594,1,1,564,564
595,27,8,596,589_514_514_596_589_515_514_589_589_514
596,1,1,602,602
597,1,1,617,
598,1,1,638,
599,2,1,643,715_643
600,1,1,657,657
601,2,2,659,660_659
602,2,2,669,668_669
603,1,1,673,673
604,1,1,687,687
605,2,2,698,485_698
606,1,1,704,704
607,1,1,727,727
608,1,1,740,741
609,1,1,755,755
610,4,3,808,215_215_807_808
611,12,8,809,810_810_809_809_810
612,14,7,834,834_834_834_834_834_835_835
613,5,3,846,872_872_847_872_846
614,1,1,849,
615,1,1,871,
616,2,2,874,
617,1,1,876,876
618,2,2,886,886
619,1,1,900,900
620,3,2,901,902_901
621,1,1,916,
622,1,1,923,924_923
623,1,1,928,928
624,1,1,936,936
625,1,1,1040,1043_1040
626,2,2,1041,1041
627,3,2,1060,1076_1060
628,2,2,1078,1079_1078
629,1,1,1083,1106_1083
630,2,1,1087,1088_1087
631,4,4,1096,
632,1,1,1103,1103
633,1,1,1114,1114
634,1,1,1117,1117
635,1,1,1161,1162_1161
636,1,1,1185,1185
637,1,1,1222,
638,1,1,1225,1225
639,1,1,1241,1241
640,2,2,1247,1246_1247
641,17,6,1248,1251_1270_1249_1251_1251_1247_1270_1270_1249_1270_1251_1251_1248
642,7,4,1265,1265
643,1,1,1274,1275_1274
644,2,2,1310,1309_1310
645,1,1,1333,1333
646,1,1,1350,1350
647,10,6,1351,1307_1307_1350_1350_1307_1351
648,1,1,1353,1353
649,3,3,1394,1395_1395_1395_1394
650,2,2,25,
651,1,1,75,75
652,4,4,81,82_82_82_82_81
653,1,1,144,
654,1,1,163,163
655,2,2,165,165
656,1,1,170,170
657,2,2,173,173
658,12,8,175,176_872_176_872_872_176_176_175
659,2,2,179,179
660,1,1,216,
661,3,3,235,235
662,2,2,267,267
663,10,6,358,358_358_1359
664,3,2,374,1276_374
665,2,2,391,392_391
666,1,1,404,
667,2,2,415,
668,1,1,419,420_419
669,3,3,440,422_422_440
670,2,1,491,491
671,5,2,492,563_492
672,2,1,493,726_494_493
673,3,3,516,516
674,1,1,557,
675,1,1,588,
676,1,1,593,593
677,1,1,601,601
678,1,1,626,626
679,1,1,627,628_627
680,1,1,629,
681,1,1,651,652
682,2,1,655,
683,4,3,665,738_738_665
684,4,4,667,666_666_668_667
685,5,5,672,673_673_673_672
686,2,2,692,
687,1,1,699,699
688,1,1,703,703
689,1,1,716,716
690,2,1,734,
691,2,2,754,
692,6,3,774,775_933_933_774
693,1,1,817,
694,4,3,820,896_900_820
695,1,1,827,986_827
696,2,2,842,842
697,2,2,843,843
698,7,6,850,850
699,1,1,887,887
700,1,1,905,905
701,1,1,913,913
702,1,1,922,922
703,2,1,942,943_942
704,1,1,960,960
705,4,3,966,965_966
706,5,4,968,969_967_967_968
707,13,5,972,973_972_974_808_974_814_814_972
708,1,1,974,974
709,1,1,1001,1030_1001
710,1,1,1034,
711,1,1,1038,1042_1038
712,3,2,1048,1000_1048
713,1,1,1054,
714,3,3,1064,1063_1063_1064
715,3,2,1070,1106_1070
716,1,1,1072,1072
717,21,7,1097,1126_1126_1100_1100_1099_1120_1121_1100_1100_1100_1098_1097
718,1,1,1100,1100
719,2,2,1115,1114_1115
720,1,1,1128,1128
721,2,2,1134,1134
722,2,2,1156,1156
723,25,24,1212,1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1213_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1212
724,1,1,1213,1213
725,7,4,1229,1231_1230_1228_1229
726,1,1,1250,1250
727,3,3,1253,1252_1252_1253
728,1,1,1277,1277
729,1,1,1283,1283
730,1,1,1308,
731,1,1,1313,1313
732,1,1,1355,
733,2,1,1364,1364
734,1,1,1384,
735,2,2,1385,
736,35,25,8,170_170_170_170_170_170_170_170_170_170_170_170_170_170_170_170_170_170_170_8
737,1,1,60,60
738,2,2,70,
739,2,2,112,113_113_112
740,2,2,161,
741,2,1,262,262
742,3,3,272,273_273_273_272
743,2,1,289,
744,2,2,338,335_338
745,3,2,421,419_420_421
746,1,1,452,452
747,4,4,481,482_482_482_482_481
748,1,1,485,485
749,1,1,635,
750,1,1,660,660
751,2,2,668,
752,4,2,675,676
753,3,2,704,705_704
754,3,3,730,730
755,1,1,731,731
756,2,1,740,741_740
757,1,1,749,749
758,2,1,772,
759,10,6,778,779_214_779_779_779_779_778
760,1,1,785,786_785
761,2,2,818,
762,1,1,824,
763,1,1,828,829_828
764,1,1,833,833
765,5,5,876,876
766,3,2,898,899_898
767,1,1,899,
768,2,2,907,907
769,4,3,912,1386_911_912
770,2,2,924,923
771,1,1,954,954
772,2,1,957,958_957
773,4,3,983,982_983
774,1,1,1030,1030
775,1,1,1037,1037
776,2,2,1049,
777,1,1,1059,
778,1,1,1077,1077
779,1,1,1079,1079
780,1,1,1088,
781,1,1,1103,1103
782,3,3,1105,1105
783,1,1,1201,
784,1,1,1231,1231
785,1,1,1235,1235
786,1,1,1269,1269
787,2,2,1301,1301
788,1,1,1309,1309
789,1,1,1337,1337
790,1,1,1341,1341
791,2,2,1348,1347_1348
792,2,2,1368,1367_1368
793,1,1,1370,
794,1,1,1387,1387
795,1,1,1392,1392
796,1,1,35,
797,1,1,47,
798,5,5,63,63
799,3,2,148,149_148
800,1,1,163,163
801,14,8,164,165_165_164
802,9,4,181,181
803,1,1,189,189
804,3,3,221,220_220_221
805,1,1,254,254
806,12,11,256,255_256
807,8,7,305,306_306_306_306_306_306_307_306_305
808,1,1,342,342
809,3,2,392,393_393_392
810,1,1,429,429
811,3,3,449,
812,10,6,471,1352_1352_470_470_471
813,1,1,480,480
814,1,1,517,517
815,1,1,540,540
816,1,1,541,699
817,1,1,593,593
818,1,1,617,617
819,1,1,629,629
820,1,1,643,716_643
821,1,1,684,684
822,2,2,690,690
823,1,1,715,715
824,1,1,719,719
825,1,1,725,725
826,3,3,727,726_726_727
827,1,1,735,735
828,1,1,737,737
829,3,2,765,766_765
830,1,1,767,768_767
831,4,3,786,892_891_892_786
832,2,2,794,794
833,2,1,808,
834,2,1,901,902_901
835,4,3,935,789_935
836,1,1,936,936
837,1,1,953,953
838,3,3,981,981
839,1,1,1001,1001
840,1,1,1013,
841,2,2,1031,1055_1031
842,4,3,1034,
843,3,3,1101,1106_1102_1106_1101
844,1,1,1102,
845,1,1,1113,1125_1113
846,1,1,1119,1338_1119
847,1,1,1132,1262_1132
848,2,2,1157,1156_1157
849,3,2,1161,1162_1161
850,1,1,1171,1171
851,1,1,1172,
852,2,2,1173,1173
853,2,2,1217,1217
854,1,1,1222,
855,3,2,1230,1231_1230
856,1,1,1261,1261
857,1,1,1278,
858,2,2,1279,
859,1,1,1287,1287
860,1,1,1311,
861,1,1,1340,1340
862,1,1,1349,1349
863,1,1,1354,1354
864,1,1,1356,1356
865,1,1,1365,1365
866,1,1,1366,1366
867,1,1,1384,1384
868,2,2,9,9
869,1,1,98,98
870,5,5,102,101_101_101_101_102
871,3,3,159,159
872,2,2,169,169
873,1,1,195,195
874,2,2,261,261
875,1,1,266,266
876,6,6,267,267
877,1,1,292,292
878,1,1,307,307
879,1,1,339,339
880,2,2,351,
881,4,3,374,1276_1276
882,1,1,400,401_400
883,1,1,402,
884,1,1,442,442
885,3,3,455,455
886,1,1,472,
887,2,1,479,664_479
888,2,2,492,492
889,1,1,502,502
890,2,2,538,538
891,2,2,572,572
892,1,1,602,602
893,3,3,623,623
894,2,1,641,641
895,1,1,659,659
896,1,1,673,
897,11,5,678,677_677_678
898,1,1,692,692
899,4,3,698,485_698
900,1,1,731,731
901,1,1,742,742
902,2,2,755,755
903,4,3,768,767_768
904,2,2,772,
905,7,4,775,932_932_933_933_775_774_775
906,1,1,776,776
907,1,1,825,825
908,1,1,827,986_827
909,1,1,833,833
910,1,1,843,843
911,17,9,846,872_847_872_872_872_847_872_847_872_847_846
912,68,33,885,1298_1298_909_891_885_909_892_892_891_1298_910_1298_1298_1298_891_886_886
913,2,2,899,898_899
914,2,1,900,900
915,1,1,944,944
916,1,1,948,948
917,1,1,952,952
918,5,3,957,958_982_956_958_957
919,1,1,966,966
920,4,2,1000,1048_1000
921,1,1,1021,
922,1,1,1028,
923,1,1,1039,1040_1039
924,1,1,1077,1078_1077
925,1,1,1079,1079
926,1,1,1082,1082
927,3,3,1083,1106_1083
928,17,8,1087,1090_1089_1089_1094_1088_1087_1088
929,2,2,1090,1109
930,1,1,1091,1091
931,1,1,1109,
932,1,1,1121,1128
933,4,3,1129,1130_1130_1129
934,1,1,1147,1147
935,15,8,1198,1197_1202_1208_1208_1208_1202_1197_1197_1199_1197_1198
936,4,3,1213,1161_1213
937,1,1,1219,1220_1219
938,1,1,1224,1224
939,22,6,1264,794_852_852
940,2,2,1275,1276_1275
941,2,2,1337,1262_1337
942,1,1,1343,1344_1343
943,1,1,1347,1347
944,1,1,1353,1353
945,1,1,1364,1364
946,2,2,1367,1368_1367
947,9,9,112,113_113_113_113_112
948,1,1,146,146
949,1,1,163,163
950,1,1,252,252
951,1,1,278,278
952,1,1,311,311
953,1,1,348,348
954,5,4,379,379
955,1,1,397,397
956,1,1,420,420
957,8,7,429,428_429
958,12,4,445,689_690_690_444_445_689_688_688_445
959,1,1,480,480
960,1,1,494,494
961,4,4,511,511
962,10,5,516,517_517_589_515_517_516
963,1,1,562,562
964,1,1,588,595_588
965,1,1,606,606
966,1,1,625,626_625
967,2,1,627,628_627
968,4,3,643,716_716_643
969,2,2,668,669_667_668
970,3,2,685,722_722_685
971,1,1,697,697
972,3,2,701,
973,1,1,725,725
974,6,2,733,539_733
975,2,2,741,740_741
976,1,1,747,747
977,1,1,777,1265_777
978,6,5,808,974_814_807_808
979,3,2,818,1262
980,2,2,857,857
981,1,1,891,891
982,1,1,896,896
983,2,1,901,902_901
984,5,2,903,921_920_784_903
985,3,2,908,908
986,2,2,960,923_960
987,1,1,979,
988,2,2,996,
989,4,3,1001,1030_1030_1030_1001
990,1,1,1032,1032
991,1,1,1041,1041
992,2,2,1054,1054
993,6,4,1055,1031_292_292_292_1055
994,1,1,1072,1072
995,1,1,1119,1338_1119
996,2,2,1132,1132
997,1,1,1156,
998,1,1,1231,1231
999,1,1,1261,1261
1000,2,2,1274,1274
1001,14,7,1281,251_251_248_1281
1002,21,9,1290,1291_1291_721_554_1290
1003,2,2,1302,576_1302
1004,1,1,1320,
1005,2,2,1339,1340_1340_1339
1006,2,1,1349,1349
1007,1,1,1354,1354
1008,1,1,1355,1355
1009,8,6,1365,1364_1364_1364_1364_1366_1366_1364_1365
1010,3,3,1366,
1011,1,1,1384,1384
1012,2,1,21,1206_21
1013,1,1,27,
1014,8,3,50,125_162_51_50
1015,1,1,76,
1016,1,1,116,116
1017,1,1,149,149
1018,1,1,172,172
1019,1,1,174,799_174
1020,1,1,194,194
1021,1,1,246,
1022,1,1,250,250
1023,1,1,281,281
1024,1,1,293,294_293
1025,1,1,303,303
1026,2,2,401,
1027,18,12,418,419_419_419_419_419_419_418
1028,1,1,430,430
1029,1,1,434,
1030,1,1,437,
1031,1,1,443,443
1032,1,1,479,479
1033,1,1,483,483
1034,3,2,491,491
1035,1,1,497,497
1036,1,1,540,540
1037,1,1,603,603
1038,5,5,617,
1039,1,1,626,626
1040,1,1,661,662_661
1041,1,1,670,670
1042,1,1,676,676
1043,2,2,702,714_702
1044,2,2,704,705_705_704
1045,1,1,715,715
1046,1,1,738,738
1047,1,1,742,742
1048,1,1,761,
1049,2,1,807,807
1050,1,1,833,833
1051,2,2,912,911_912
1052,2,2,926,926
1053,1,1,941,
1054,1,1,950,950
1055,3,2,952,952
1056,1,1,953,953
1057,28,8,962,908_961_908_833_834_835_961_962
1058,3,3,966,806_965_966
1059,1,1,973,973
1060,2,2,977,978_977
1061,6,5,983,956_982_956_956_983
1062,1,1,986,986
1063,1,1,992,
1064,1,1,1037,1037
1065,1,1,1044,1047_1044
1066,9,4,1061,1062_1082_1082_1082_1066_1062_1061
1067,1,1,1063,1063
1068,1,1,1079,1079
1069,1,1,1128,1128
1070,3,3,1147,1146_1146_1147
1071,1,1,1157,1157
1072,2,2,1199,1199
1073,4,2,1205,1225_1205
1074,1,1,1224,1224
1075,1,1,1237,1237
1076,1,1,1241,1241
1077,1,1,1251,1251
1078,1,1,1277,1277
1079,1,1,1283,1283
1080,1,1,1287,
1081,4,2,1308,1310_1310_1309_1308
1082,1,1,1343,1344_1343
1083,1,1,1347,1347
1084,1,1,1353,1353
1085,6,4,1,2_0_0_1
1086,1,1,9,9
1087,1,1,15,
1088,1,1,36,36
1089,1,1,49,
1090,1,1,60,60
1091,3,3,98,98
1092,1,1,148,148
1093,3,2,155,156_155
