,F,T,S,E
0,373,52,12,78_79_79_79_79_78_78_78_78_78_78_79_78_79_143_143_143_12_13_72_72_72_72_14_14_72_14_72_72_71_72_72_110_76_110_76_70_111_111_111_70_70_110_71_71_110_110_76_76_110_111_76_77_111_111_76_76_145_110_76_111_76_71_71_71_76_110_76_71_71_110_110_70_77_111_76_71_76_76_111_71_14_72_72_14_72_72_72_72_72_71_72_71_72_71_71_13_14_71_71_72_72_72_95_143_95_143_95_95_143_143_143_143_143_79_78_78_78_79_79_78_78_143_143_12_143_143_95_95_143_95_95_78_78_12_79_79_78_78_1282_78_79_69_69_69_69_69_69_70_69_69_70_78_69_69_143
1,136,56,19,18_259_259_259_259_259_259_259_259_259_259_259_259_259_18_17_259_17_259_280_280_280_280_280_280_280_280_280_280_280_280_280_280_280_280_18_18_18_18_18_18_18_18_18_18_18_18_18_258_258_258_258_258_258_258_259_61_61_61_61_61_61_61_61_61_61_259_259_259_18_259_18_61_61_61_258_18_19
2,41,38,20,1204_1204_1204_20
3,7285,151,29,387_387_312_312_30_394_396_394_412_411_411_412_412_411_389_389_389_389_389_389_389_133_389_134_134_133_133_133_310_310_309_311_310_310_310_310_43_309_310_310_308_308_43_309_310_310_44_390_399_133_133_133_133_389_44_390_133_134_134_134_134_134_456_134_453_133_133_30_333_333_333_387_387_387_411_395_386_331_331_402_384_271_268_271_271_268_403_403_384_384_402_427_426_426_331_395_331_395_332_387_1376_1376_411_411_332_387_395_403_403_384_403_403_268_268_268_271_268_271_268_269_269_402_330_271_271_269_384_271_271_324_324_331_394_331_394_331_1294_30_134_314_431_431_432_432_433_433_315_454_1297_320_329_328_329_328_329_329_329_329_328_328_329_328_328_329_329_329_329_327_328_454_454_317_317_320_320_317_317_319_317_329_387_30_387_387_387_332_387_387_395_395_385_384_330_271_268_271_271_268_438_403_403_402_385_326_325_424_327_426_425_425_329_328_328_327_327_262_271_384_427_326_395_396_396_395_387_387_324_394_394_331_394_331_402_385_271_271_271_402_424_325_426_428_396_396_425_385_333_333_333_333_333_333_1376_1376_411_411_134_456_459_406_407_406_404_404_405_406_453_453_454_436_390_390_44_390_398_399_398_398_399_134_456_456_134_134_324_331_434_385_323_324_402_402_268_271_268_270_269_262_271_396_434_402_402_328_329_328_329_328_327_328_328_328_328_329_329_329_328_327_330_324_402_402_394_394_331_331_396_396_394_396_324_324_323_323_321_323_323_323_323_323_323_321_323_323_324_330_324_323_323_323_324_1294_434_396_396_380_39_39_39_40_4_4_4_39_4_4_4_4_4_4_39_41_41_41_41_41_41_41_40_39_380_305_282_263_304_304_304_304_263_304_263_304_263_304_263_304_304_263_304_380_282_263_380_264_397_306_305_263_305_380_263_305_305_305_306_305_304_305_305_264_390_390_390_390_390_390_390_390_304_390_44_305_263_380_380_380_380_380_42_308_311_310_43_43_310_310_43_309_43_309_310_311_310_43_310_309_43_310_380_41_376_443_443_376_376_127_127_85_84_127_127_85_443_127_376_443_380_380_380_380_380_380_380_380_380_380_263_380_380_380_380_380_380_310_310_43_380_134_390_46_46_46_390_45_436_436_436_1297_319_1377_1377_1297_1377_1297_454_320_320_454_328_328_328_328_329_329_320_454_454_319_433_341_316_316_331_411_29_312_314_396_314_436_316_316_345_345_345_433_345_432_431_430_430_431_345_345_345_432_345_316_89_453_435_405_404_404_406_405_406_406_407_407_388_407_408_388_454_1297_454_454_320_318_320_320_454_1297_1297_454_329_329_320_329_329_30_435_436_345_432_433_453_453_406_404_404_406_404_404_406_404_405_406_407_407_408_408_453_454_316_341_454_341_316_433_454_454_454_436_436_313_454_454_316_316_314_433_433_315_314_316_432_432_433_432_436_436_398_398_398_398_399_132_398_399_399_456_456_396_387_30_456_134_134_454_316_454_314_316_313_314_312_134_388_134_30_314_30_312_312_30_312_314_30_312_134_314_313_315_433_316_315_436_315_314_312_134_312_30_1294_332_332_387_30_29_30_29_387_396_395_331_332_327_30_1294_332_30_134_312_456_456_456_133_398_399_399_389_456_456_456_135_134_135_135_456_134_456_459_456_134_327_328_328_329_329_329_320_1297_1297_1377_1377_1297_1297_317_454_1377_1297_1297_320_454_317_317_329_329_329_319_319_1297_329_329_328_328_328_328_327_329_329_317_320_317_1297_319_320_1297_454_433_316_316_341_341_316_436_134_390_390_390_304_134_453_453_452_453_453_453_453_453_89_453_89_388_89_452_1294_394_331_324_323_322_323_323_324_271_384_403_402_385_268_268_271_268_385_385_269_268_268_384_384_402_271_271_402_424_424_402_262_271_268_384_271_330_324_424_424_424_424_428_426_428_427_428_427_424_427_429_428_428_426_426_427_425_429_428_428_426_424_425_424_269_330_424_329_425_312_134_399_390_390_390_390_44_389_45_390_310_46_45_436_436_454_454_408_408_407_406_453_452_452_453_134_333_333_28_333_333_333_333_333_333_333_333_333_333_28_411_411_427_427_426_429_428_429_428_427_426_331_324_427_425_427_428_424_424_425_426_427_426_330_402_384_384_384_271_271_269_268_403_438_438_384_403_384_402_402_402_271_268_330_402_402_387_424_425_427_427_426_426_425_426_425_424_395_394_331_324_331_402_384_271_403_384_384_401_330_330_402_402_385_395_425_326_395_396_387_331_324_328_328_329_329_327_329_329_327_329_327_411_387_387_387_30_30_30_1294_30_30_29_30_387_315_314_454_315_313_314_134_134_312_30_312_315_314_134_134_313_134_134_312_387_30_30_30_29_30_30_387_387_387_387_332_387_30_387_30_387_387_30_1294_1376_332_411_1376_411_396_396_424_328_328_327_424_426_427_427_427_427_427_427_427_427_427_427_325_325_326_325_325_325_325_325_424_326_425_424_425_426_425_424_402_271_268_271_403_384_438_438_403_384_402_396_395_396_394_331_331_395_396_395_331_331_325_396_325_394_394_331_325_387_331_396_271_268_271_261_262_262_271_271_271_271_268_269_269_270_384_324_424_426_427_427_426_424_427_426_425_328_327_327_425_424_426_426_424_327_326_384_438_403_403_384_385_424_326_327_327_326_386_396_324_326_330_402_402_385_331_385_385_403_403_384_385_384_402_402_271_271_268_269_270_268_271_268_384_402_402_271_271_271_271_268_384_384_384_384_269_402_394_394_331_331_394_324_331_395_323_394_331_387_387_396_396_387_331_395_331_331_331_384_384_385_268_324_387_387_30_327_328_328_329_320_319_317_319_317_320_329_329_319_1297_453_435_453_435_454_320_317_317_319_318_317_454_1297_319_320_320_329_1297_319_319_329_329_327_327_329_320_319_317_318_317_318_329_319_317_318_453_388_89_453_388_453_435_454_435_454_1297_319_317_320_320_319_318_319_387_387_134_315_436_332_387_1294_134_134_312_314_316_315_316_315_436_30_312_312_312_387_387_387_387_387_1294_333_333_28_28_29_30_30_1294_30_29_30_312_314_30_456_134_134_456_456_456_456_436_436_454_316_454_454_316_316_315_454_454_432_432_433_433_436_312_436_316_316_454_454_433_315_453_408_453_407_408_453_406_407_408_453_89_89_388_388_453_407_408_453_454_454_435_406_406_406_407_408_453_454_453_453_453_406_407_406_89_333_333_333_333_333_436_436_1297_1297_320_454_320_320_1297_436_436_436_436_315_315_454_317_454_1297_1297_329_328_327_329_329_327_329_328_328_329_320_317_320_454_341_341_320_407_407_453_453_407_407_407_408_453_388_453_1297_320_454_454_329_454_318_317_320_321_321_321_321_322_323_321_321_322_323_330_402_271_384_384_331_411_28_28_411_1376_412_411_394_28_28_28_28_28_134_436_436_316_316_314_134_134_314_316_433_432_320_320_320_320_435_408_408_435_454_341_314_316_316_432_344_344_344_344_432_432_433_344_344_344_432_432_433_344_344_433_344_344_433_344_432_433_344_344_433_344_433_344_430_431_431_430_430_430_432_433_432_430_431_433_432_344_344_344_344_344_344_344_433_344_344_344_344_344_344_345_433_433_316_436_395_396_396_395_424_424_326_325_321_321_322_322_322_321_321_321_323_323_323_321_321_323_323_323_322_324_324_321_323_402_268_268_424_425_424_402_384_402_424_385_403_403_384_384_271_268_402_402_402_268_271_268_268_384_330_402_270_403_384_384_384_402_402_324_324_395_395_396_395_331_396_395_331_394_394_395_395_395_434_434_396_396_396_395_396_395_395_325_329_329_327_327_327_1296_1296_329_327_425_424_424_384_384_384_400_401_401_330_384_271_268_271_384_403_403_384_400_323_401_401_330_330_330_330_402_261_262_262_271_268_271_271_324_323_402_271_271_269_384_402_325_402_384_384_384_271_330_324_424_326_427_427_426_427_427_424_425_427_426_427_427_427_427_427_426_424_425_424_326_329_327_329_327_327_327_329_1296_327_329_329_454_454_320_320_453_436_315_436_411_333_333_333_333_333_333_89_453_453_454_408_453_436_389_133_389_133_30_312_134_436_312_329_328_327_329_320_319_319_454_320_320_341_316_316_315_341_433_312_314_312_314_312_315_315_314_313_312_312_313_30_387_387_387_332_332_396_395_395_386_331_327_327_424_325_327_425_426_427_427_326_424_425_426_326_402_402_268_271_331_395_408_396_396_395_325_395_395_395_395_331_395_326_424_427_426_425_425_424_270_384_402_402_332_453_453_388_388_29_333_28_333_30_436_133_389_399_389_89_312_436_134_459_134_134_134_456_459_89_131_87_87_87_87_87_87_87_87_87_88_87_87_88_87_87_87_88_277_277_87_87_87_87_87_127_127_127_127_127_127_127_127_127_85_127_127_127_127_127_127_127_127_127_127_127_127_127_127_25_127_127_85_25_86_129_129_437_437_441_437_437_437_437_441_128_127_127_86_127_87_87_86_127_127_127_127_128_379_379_87_379_379_379_379_379_379_88_87_88_277_87_89_28_394_396_332_395_396_395_411_332_395_394_331_28_387_1294_312_134_30_30
4,72,28,48,152_152_47_152_47_47_124_2_124_124_124_47_47_47_47_47_47_47_47_47_49_47_47_47_47_48_47_124_124_124_124_124_124_124_124_124_124
5,1,1,55,55
6,1,1,58,168_58
7,148,45,62,258_53_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_53_52_52_52_53_258_258_258_53_53_61_62
8,21,21,63,63
9,2160,151,64,64_64_64_59_59_64_66_64_65_64_97_96_96_97_119_119_97_96_96_97_119_119_97_97_97_96_97_97_97_59_167_166_64_64_166_59_166_65_118_96_96_97_97_118_166_167_166_59_65_167_166_166_65_65_167_59_166_65_65_167_167_167_167_167_167_59_65_65_167_167_167_167_64_167_167_167_167_167_167_167_167_59_58_59_167_167_167_65_167_167_167_167_167_167_167_59_59_167_167_59_59_65_167_166_167_167_167_167_167_167_65_65_168_168_168_168_105_105_168_168_58_168_105_105_168_168_58_58_57_105_105_105_58_57_105_105_168_56_57_105_105_105_105_57_105_168_169_169_167_167_167_65_168_105_105_57_105_105_105_57_105_105_57_57_105_57_105_105_105_104_56_238_238_56_237_237_237_237_237_237_238_206_206_206_206_236_236_238_238_238_238_237_236_206_238_238_56_105_168_57_168_56_168_168_168_168_167_167_167_167_59_65_66_167_167_167_32_32_32_119_32_32_32_32_32_32_32_32_32_32_32_32_32_32_32_32_99_99_99_99_99_33_99_99_99_99_33_99_33_33_33_99_99_99_99_99_99_33_33_33_33_33_99_99_33_33_33_167_167_167_65_65_167_167_167_65_183_183_184_183_240_240_183_240_183_32_32_32_32_32_32_140_139_137_140_138_140_184_137_139_139_138_137_138_184_184_31_138_182_183_182_182_106_106_107_106_233_233_106_106_106_106_106_106_106_107_240_240_183_138_139_101_101_101_101_137_101_139_139_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_101_121_121_139_139_137_137_138_184_140_31_118_32_119_32_31_140_140_140_121_139_140_139_139_138_137_120_121_121_183_240_240_183_138_139_120_139_139_139_137_138_121_120_137_139_138_138_31_66_167_167_168_57_168_58_167_167_167_167_167_59_65_33_99_33_99_99_33_33_33_33_33_98_97_96_97_97_118_66_167_167_167_167_167_65_59_167_167_167_167_65_167_167_167_167_65_167_65_167_118_65_65_167_59_65_31_66_65_167_65_96_65_97_65_167_167_167_166_65_65_123_95_72_73_95_95_95_143_143_72_143_72_72_143_143_143_12_79_79_79_79_12_71_79_71_78_71_77_111_71_110_110_76_77_111_71_71_71_71_13_72_78_70_72_72_143_13_13_78_79_78_78_12_78_78_1282_79_95_143_124_114_114_114_114_114_151_114_114_114_47_47_48_48_151_151_164_114_114_114_151_114_113_114_114_114_113_124_49_124_124_124_124_49_49_49_49_49_48_48_49_124_112_124_112_72_74_73_73_73_73_73_74_11_95_95_12_143_72_143_14_14_71_14_14_72_72_72_11_95_95_143_143_72_72_144_73_12_143_95_95_12_143_72_72_74_73_73_72_13_143_71_13_72_60_60_96_11_95_95_95_95_11_95_72_123_1288_1288_117_117_33_32_118_65_167_65_65_168_168_168_169_65_167_167_167_167_167_66_66_168_56_56_168_105_105_105_105_105_104_105_104_56_168_168_168_168_57_168_168_104_105_104_168_168_168_57_168_57_168_168_57_56_57_168_168_168_58_57_168_168_59_167_167_59_64_167_64_65_65_167_65_59_59_167_65_118_167_65_59_167_167_65_65_167_167_59_59_65_65_167_65_168_66_65_66_118_97_118_65_167_166_65_97_119_97_97_119_96_119_119_119_97_97_119_118_97_119_119_66_65_64
10,3,3,66,66
11,1,1,71,
12,64,37,74,113_73_73_73_73_73_73_73_73_73_73_74_73
13,1,1,79,79
14,1,1,88,88
15,2,2,102,101_102
16,12,9,103,7_7_7_7_7_103
17,48,13,104,105_168_57_168_168_57_168_57_168_57_57_168_57_105_168_57_168_57_104_168_169_57
18,40,40,135,135
19,16,13,149,148_148_148_148_148_148_148_148_148_149
20,5,5,150,150
21,133,21,151,114_37_114_153_33_119_32_32_33_34_33_33_34_34_34_34_34_34_156_156_156_156_153_156_156_156_156_153_34_34_34_35_35_114_113_113_113_113_113_113_113_151_114_113_163_151_36_37_163_113_113_36
22,1,1,157,157
23,1,1,172,172
24,301,48,183,31_139_139_139_140_137_31_31_31_31_139_139_31_31_119_32_31_139_101_101_139_101_101_139_137_101_101_101_101_101_121_101_139_31_31_138_101_101_101_101_101_120_101_101_101_101_101_101_121_139_31_138_137_137_138_120_121_121_137_138_138_138_138_139_137_139_140_138_31_139_139_138_138_138_121_137_139_137_138_184_240_183_182_182_138_182_240_240_240_240_240_240_240_106_107_107_107_239_240_240_240_106_106_106_107_107_240_107_240_240_240_137_31
25,105,39,186,187_187_187_187_187_187_187_187_187_187_187_187_187_187_187_187_187_187_253_187_253_187_187_187_187_187_187_187_187_187_191_191_190_191_191_191_191_191_191_190_189_189_190_191_190_189_190_190_253_190_191_191_253_187_187_187_187_187_187_186
26,1,1,191,191
27,82,30,192,192_192_192_201_192_192_192_201_192_192_201_192_192_201_192_193_192_246_246_201_192
28,136,27,196,181_181_247_197_197_181_196_197_197_181_197_197_200_253_200_253_196_197_197_181_197_201_197_197_197_197_200_199_199_190_190_253_200_197
29,91,42,198,197_200_200_200_200_197_197_200_199_200_199_200_200_200_199_185_198
30,162,43,203,202_178_178_178_204_178_204_178_204_204_178_204_204_178_202_204_178_204_204_178_178_241_241_202_204_178_202_178_204_204_204_178_202_202_204_178_204_178_204_179_202_204_178_202_203_204_202_204_204_204_204_178_204_241_241_241
31,46,43,209,252_208_208_208_252_252_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_209
32,20,16,228,227_227_227_227_228
33,4,4,233,106_106_106_233
34,1,1,241,241
35,1,1,251,251
36,36,35,256,257_257_257_257_257_256
37,1,1,261,262_261
38,1,1,267,267
39,3,2,272,274_273_272
40,1,1,275,276_275
41,2,1,297,1018_298_297
42,7,4,321,322_322_322_321
43,2,2,324,331_331_324
44,1,1,332,
45,1,1,338,338
46,3,3,340,340
47,1,1,342,342
48,5,4,352,575_575_575_575_352
49,1,1,353,353
50,7,5,354,354_354_614_354
51,1,1,362,550_362
52,1,1,363,363
53,720,138,366,542_545_483_555_555_545_721_543_543_546_545_545_544_366_366_544_555_484_555_483_483_555_546_543_544_544_546_554_483_555_555_547_547_546_547_555_545_555_553_554_554_555_721_544_555_554_554_545_721_554_544_365_366_543_543_543_544_483_555_555_545_546_555_555_555_544_544_555_721_543_544_546_555_546_555_544_555_721_554_1290_554_555_555_555_555_545_553_554_554_555_545_544_543_543_542_543_543_544_544_544_554_545_555_719_718_718_1291_1290_718_1290_547_546_555_545_1290_547_547_546_545_553_365_365_555_546_546_555_555_555_483_555_545_555_555_546_545_545_547_546_547_546_545_544_555_554_554_483_555_554_483_555_555_545_544_555_556_555_546_554_554_1290_1291_1290_546_555_555_545_546_545_721_555_546_555_545_545_544_717_365_553_365_553_365_365_544_555_1291_1291_1290_753_718_752_553_553_717_717_718_1290_740_555_555_638_543_1289_638_638_544_638_543_544_544_543_544_543_544_366_544_555_545_554_554_555_544_365_544_542_365_544_544_544_546_546_545_544_544_545_544_721_542_638_542_544_545_545_721_544_543_544_544_545_544
54,1,1,367,368_367
55,10,5,371,527_637_527_370_527_371
56,1,1,396,396
57,2,2,399,399
58,1,1,401,401
59,2,1,406,407_406
60,1,1,408,408
61,1,1,409,410_409
62,2,1,411,411
63,3,3,413,414_437_437_413
64,1,1,416,416
65,3,2,425,326_424
66,2,1,426,427
67,4,3,431,432_431
68,1,1,437,
69,1,1,442,442
70,1,1,444,445_444
71,1,1,448,449_448
72,1,1,452,452
73,15,7,462,460_460_489_490_464_464_464_464_462_464_464_463_462
74,67,17,465,505_506_466_678_677_677_678_713_713_713_1370_505_505_678_678_677_677_678_506_465
75,3,1,471,1352_472_471
76,1,1,475,476_475
77,2187,151,480,559_559_1302_576_576_564_557_557_559_448_448_558_448_449_352_352_352_352_352_352_352_575_559_559_352_350_350_350_557_448_448_449_557_664_559_558_558_449_450_352_573_574_573_573_573_574_574_586_573_573_586_573_573_574_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_353_352_450_450_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_351_586_573_586_573_755_573_586_587_587_573_352_352_595_595_573_573_588_586_585_585_587_585_755_624_586_624_586_712_567_712_712_565_566_1320_1320_568_585_565_568_1320_1320_565_1320_585_711_585_1320_1320_1320_1318_1319_1319_573_586_572_1320_1320_565_568_1320_1320_565_1320_1320_712_585_711_711_585_712_568_1320_565_1320_1320_568_624_624_573_573_573_573_587_573_587_573_623_587_587_624_587_712_572_572_711_711_712_712_712_587_573_573_573_586_585_585_572_711_1319_565_565_566_565_568_568_711_711_712_712_711_585_1321_572_572_712_585_712_586_712_585_711_568_566_565_568_568_567_565_566_567_585_712_568_567_624_624_573_586_586_573_587_593_582_582_582_584_647_647_584_583_593_746_746_349_746_349_350_746_649_746_349_648_349_650_649_650_350_649_649_349_651_746_349_649_652_652_746_746_649_347_347_347_347_347_347_347_584_648_347_347_347_647_347_347_347_584_648_649_350_349_349_649_746_746_349_349_649_649_448_448_350_350_350_350_349_649_648_649_746_746_746_648_350_350_650_349_649_650_651_737_737_665_665_738_738_665_665_738_737_737_738_737_738_348_649_651_349_737_737_738_737_737_665_665_738_738_349_649_650_349_349_737_737_349_349_746_746_350_349_649_650_650_349_737_738_737_737_738_349_349_349_349_349_737_349_737_665_650_349_350_651_650_746_649_649_650_350_737_737_350_350_738_738_625_665_738_349_737_737_738_584_347_347_647_647_647_584_1316_1316_594_1316_593_593_593_582_582_593_593_593_593_582_593_593_582_593_593_582_593_593_582_346_593_593_346_593_593_347_347_584_593_582_593_582_583_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_594_594_594_594_1316_594_569_571_569_571_569_571_691_569_571_571_569_571_692_691_691_569_571_1316_594_571_569_571_569_571_571_691_569_569_571_571_691_691_569_571_571_571_569_571_569_571_569_571_574_575_353_450_450_575_575_575_352_574_569_569_569_569_569_569_569_569_692_569_569_571_571_571_571_571_571_571_571_571_571_571_691_691_571_569_571_569_571_569_571_451_575_450_450_351_574_575_451_451_575_352_451_451_353_451_451_451_451_451_560_451_451_451_451_451_451_559_450_559_449_450_352_450_450_451_451_569_571_569_571_569_569_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_692_691_569_691_569_571_571_571_569_569_571_571_571_571_571_570_755_755_586_573_573_595_595_450_355_588_588_562_356_356_356_356_562_562_357_357_357_589_589_614_614_355_355_354_355_614_614_562_614_354_562_354_354_663_562_355_562_663_355_492_492_492_492_356_595_595_588_595_355_595_589_355_355_595_595_595_589_595_595_589_595_595_588_588_595_589_515_514_514_589_515_589_589_355_596_589_492_356_357_357_357_357_562_1359_358_358_357_357_356_492_357_356_614_354_562_356_357_357_356_355_492_357_357_356_355_562_355_562_492_356_357_563_492_492_356_596_596_492_357_356_355_663_663_614_354_562_562_354_663_562_562_355_355_562_356_589_596_588_353_352_450_450_451_560_451_451_450_451_353_352_352_450_451_353_559_560_559_559_560_451_569_571_587_624_573_573_586_573_573_588_573_352_573_574_352_352_352_451_450_352_450_353_352_450_449_449_558_576_576_664_559_557_664_479_480
78,35,6,486,733_734_1358_1362_486_1357_533_532_616_616_532_533_533_662_662_685_1358_1357_486_686_685
79,5,2,487,528_487
80,1,1,488,488
81,1,1,495,495
82,655,36,497,577_693_581_635_635_635_636_635_1319_1318_1319_1320_1318_1320_590_497_497_522_710_708_681_681_522_522_745_620_745_499_500_1315_1315_578_590_590_1318_1319_565_568_568_1320_565_568_568_565_568_568_566_566_565_566_565_566_568_585_566_568_568_567_566_568_568_1320_565_565_1320_1320_565_565_568_565_568_1320_565_568_565_1320_1319_1318_1318_581_581_1320_1319_1318_590_683_590_590_709_500_499_500_709_709_590_693_694_693_577_577_580_580_1319_1319_1318_1318_635_635_634_634_581_581_580_591_577_1318_580_579_578_1315_590_577_590_581_1318_580_581_581_581_590_591_1315_1315_591_497_497_709_710_709_745_500_500_745_744_500_620_745_745_709_709_709_499_709_498_709_499_591_500_499_497_1315_693_577_581_580_635_635_635_635_635_635_635_635_635_635_635_635_636_636_635_635_581_580_577_590_590_693_693_577_497_497_500_745_620_620_745_500_499_522_710_710_710_709_709_745_500_745_500_620_620_500_500_745_500_1315_1315_591
83,1,1,501,502_501
84,1,1,504,504
85,1,1,523,523
86,3,1,525,531_526_525
87,1,1,540,540
88,1,1,546,547_546
89,20,6,549,1312_1312_551_550_550_362_362_363_549_548_1289
90,4,2,555,741_740_555
91,3,2,560,743_560
92,11,7,569,569_569_569_691_569
93,1,1,574,574
94,2,1,584,647_584
95,8,5,586,755_573_573_573_586
96,1,1,589,589
97,1,1,606,742_606
98,5,2,608,646_645_608
99,1,1,626,626
100,1,1,627,628_627
101,1,1,641,704_641
102,6,5,648,649_649_649_650_649_648
103,4,3,650,349_651
104,1,1,654,655_654
105,1,1,674,717_674
106,8,5,677,678_678
107,1,1,680,680
108,1,1,688,689_688
109,43,14,695,694_695_694_695_695_694_693_694_695_697_696_697_697_694
110,1,1,707,710_707
111,2,2,709,522_709
112,58,23,711,585_585_712_712_711_712_572_572_711_712_712_573_587_573_585_573_573_573_585_573_573_755_573_586_572_572_573_586_711_712_711
113,1,1,721,721
114,45,27,723,710_724_724_724_710_710_710_710_710_710_710_710_707_723
115,1,1,725,725
116,3,2,735,618_736_735
117,1,1,737,737
118,2,2,744,744
119,2,1,745,
120,16,7,751,369_531_531_645_608_369_369_369_368_368_537_537_751
121,12,5,757,529_529_534_703_703_529_534_757
122,873,151,760,945_945_945_917_945_1356_1356_918_1356_918_759_941_941_761_942_761_941_761_945_945_945_917_917_917_759_918_917_758_917_917_945_945_761_941_941_761_918_918_918_917_917_759_917_917_918_917_1356_918_918_917_917_759_1355_918_1355_918_918_759_759_917_917_759_941_941_1355_1355_918_918_917_759_917_761_917_759_917_917_917_917_759_917_917_917_761_1381_917_941_761_917_1381_1381_917_917_942_945_970_970_918_918_918_1356_918_918_918_917_918_1355_1355_918_1356_918_917_918_917_917_917_941_941_762_762_917_758_759_918_1356_1356_1355_1356_918_917_917_759_759_917_917_917_917_918_917_759_918_918_918_918_917_761_941_941_762_762_762_945_945_762_941_762_763_762_941_941_761_759_918_918_917_759_945_1356_1356_918_945_917_761_761_759_758_759_917_917_917_941_761_941_761_762_761_761_758_1355_1355_1356_1356_1356_945_762_945_762_945_941_762_762_762_763_762_970_970_970_970_1381_968_969_969_970_968_969_969_969_917_917_941_761_918_941_941_945_761_945_941_941_945_759_1380_1380_969_970_759_760_918_918_761_759_970_941_941_761_759_941_761_918_759_761_759_761_759_761_945_759_761
123,3,2,761,
124,137,38,781,780_867_868_867_780_867_868_868_868_868_867_782_780_780_780_782_780_782_873_780_780_780_780_782_782_781_782_782_782_780_781_782_780_780_873_873_780_782_780_867_780
125,2,2,784,785_784
126,4,2,789,791_791_790_935_789
127,87,30,800,227_840_840_840_840_792_792_227_792_800_800_800_792_800_800_840_800_800_839_800_792_227_792_799_792_792_840_840
128,1,1,802,907_802
129,1,1,803,926_803
130,1,1,804,804
131,2,2,812,217_812
132,2,2,815,816_816_815
133,5,4,817,815_816_817
134,9,4,832,1299_831_832_788_788_787_832
135,1,1,834,834
136,1,1,835,835
137,138,36,836,984_838_838_837_984_984_837_980_984_837_980_980_980_980_984_837_984_984_984_980_980_984_837_836_984_838_838_984_980_984_837_980_838_838
138,1,1,851,851
139,279,37,854,975_975_975_875_870_1311_1311_1147_975_975_975_975_870_870_858_858_975_975_858_858_1266_975_975_870_870_1266_1266_1311_870_870_859_858_858_859_870_870_875_1266_875_975_858_853_853_856_856_855_856_855_859_854_854_854_854_853_853_858_871_858_853_856_855_855_858_856_855_854_858_854_854_860_871_870_1311_976_870_860_860_926_861_926_926_856_855_858_871_875_1147_870_870_854
140,4,2,855,905_856_856_855
141,31,23,857,858_858_858_858_858_858_857
142,2,2,861,926_861
143,1102,151,863,862_865_864_862_862_865_862_862_862_862_865_865_862_862_862_862_862_862_862_862_862_862_930_862_862_930_930_862_862_864_862_862_930_930_862_864_865_865_930_862_930_862_930_862_865_865_865_930_930_862_865_865_862_865_862_862_862_864_865_930_862_930_862_865_862_930_862_862_865_930_862_862_865_866_867_867_867_866_862_862_865_930_862_862_862_862_862_865_865_862_930_862_862_930_930_862_862_862_865_862_930_862_862_930_862_862_865_865_930_930_862_862_930_930_862_862_862_862_862_866_865_930_862_862_930_865_866_866_862_930_930_930_862_865_865_862_862_866_930_862_866_865_862_930_862_862_930_862_862_865_862_862_867_782_782_781_782_781_782_782_867_868_868_867_866_866_862_862_781_781_781_782_781_780_781_782_873_782_781_781_781_780_781_781_782_782_782_782_781_782_781_782_782_781_873_781_868_1360_869_868_868_869_868_869_868_869_868_868_869_869_1360_868_868_867_866_930_862_862_930_862_865_866_866_865_930_862_865_862_865_862_862_864_930_862_865_862_865_862_930_862_862_867_866_866_930_866_862_866_862_930_862_862_862_862_930_862_862_862_867_867_867_866_866_865_865_930_862_865_862
144,1,1,872,872
