,F,T,S,E
652,19,17,204,203_203_203_203_203_203_203_203_203_203_203_203_203_203_204
653,1,1,215,215
654,2,2,228,229_229_228
655,31,14,236,237_235_235_237_235_237_235_237_236_234_236_235_237
656,4,4,244,243_243_243_244
657,1,1,246,247_246
658,1,1,258,259_258
659,1,1,270,270
660,1,1,285,286_285
661,14,6,296,299_298_296_296_298_297
662,1,1,308,308
663,2,2,309,309
664,2,2,317,316_317
665,1,1,323,323
666,5,4,336,335_335_336
667,1,1,337,338_337
668,2,2,364,363_364
669,1,1,383,384_383
670,1,1,405,405
671,2,1,406,407_406
672,1,1,417,417
673,3,3,423,422_422_423
674,1,1,467,467
675,1,1,473,473
676,2,1,479,480_479
677,1,1,485,485
678,1,1,486,486
679,6,3,534,535_533_534
680,4,2,558,560_559_558
681,6,5,580,581_580
682,1,1,587,588_587
683,1,1,589,589
684,1,1,608,608
685,3,2,611,612_611
686,1,1,631,631
687,1,1,634,635_634
688,2,1,657,658_657
689,1,1,659,659
690,1,1,661,662_661
691,2,1,663,664_663
692,16,10,674,675_675_675_675_675_674
693,1,1,679,679
694,1,1,690,691_690
695,1,1,695,696_695
696,2,2,703,704_704_703
697,1,1,732,732
698,59,23,736,737_737_737_737_739_739_739_739_739_739_739_740_738_740_738_739_738_737_737_737_738_737_736
699,1,1,755,755
700,1,1,770,770
701,1,1,773,773
702,1,1,789,789
703,3,3,802,803_803_802
704,1,1,806,806
705,2,1,818,819_818
706,1,1,823,823
707,1,1,827,827
708,3,2,844,843_844
709,22,12,848,847_848_847
710,3,3,871,871
711,3,3,883,883
712,1,1,891,891
713,1,1,894,895_894
714,3,2,932,934_933_932
715,1,1,940,941_940
716,1,1,955,955
717,1,1,964,965_964
718,1,1,973,973
719,1,1,996,997_996
720,2,1,1002,1003_1002
721,1,1,1006,1007_1006
722,1,1,1028,1028
723,1,1,1040,1041_1040
724,1,1,1084,1084
725,1,1,1086,1086
726,2,1,1087,1088_1087
727,8,7,1105,1106_1106_1106_1106_1106_1106_1105
728,1,1,1116,1117_1116
729,3,3,1118,1117_1117_1118
730,3,2,1127,1128_1128_1127
731,1,1,1134,
732,2,2,1151,1152_1151
733,25,10,1158,1157_1156_1157_1159_1160_1159_1160_1160_1159_1157_1156_1157_1158
734,1,1,1174,1174
735,1,1,1198,1198
736,1,1,1205,1205
737,1,1,1208,1209_1208
738,2,2,1218,1217_1218
739,1,1,1219,1219
740,6,4,1221,1221_1220_1222_1221
741,2,2,1277,1276_1277
742,2,1,1293,1294_1293
743,1,1,1295,1296_1295
744,8,6,1310,1309_1309_1309_1310
745,1,1,1313,1313
746,1,1,1314,1315_1314
747,2,2,1334,1333_1334
748,2,2,1352,1351_1352
749,1,1,1378,1378
750,7,6,1385,1384_1385_1385_1384_1385
751,1,1,1388,1389_1388
752,1,1,1393,1393
753,1,1,1405,1405
754,4,2,1412,1413_1412
755,1,1,1424,1425_1424
756,1,1,1428,1429_1428
757,5,3,1447,1446_1447
758,3,2,1471,1472_1471
759,2,2,1493,1492_1493
760,9,6,1502,1503_1502_1503
761,2,1,1505,1506_1505
762,1,1,1516,1516
763,1,1,1518,1519_1518
764,1,1,1539,1539
765,3,2,1541,1540_1541
766,3,2,1550,1551_1550
767,1,1,1562,1563_1562
768,1,1,1587,1587
769,6,6,1591,1590_1590_1590_1590_1590_1591
770,1,1,1602,1602
771,1,1,1642,1643_1642
772,3,2,1680,1681_1680
773,1,1,1716,1716
774,1,1,1778,1778
775,2,1,1790,1791_1790
776,1,1,1798,1799_1798
777,1,1,1831,1832_1831
778,1,1,1834,1834
779,1,1,1835,1836_1835
780,1,1,1843,1843
781,1,1,1856,1856
782,1,1,1857,1857
783,4,4,1881,1882_1882_1882_1882_1881
784,1,1,1885,1885
785,1,1,1901,1901
786,5,3,1905,1906_1905
787,1,1,1911,1911
788,1,1,1936,1937_1936
789,1,1,1973,1974_1973
790,8,6,1980,1981_1981_1979_1981_1981_1981_1979_1980
791,1,1,1995,1995
792,1,1,2007,2007
793,1,1,2012,2013_2012
794,1,1,2028,2029_2028
795,1,1,2052,2053_2052
796,1,1,2054,2054
797,2,1,2062,2063_2062
798,2,2,2066,2067
799,1,1,2088,2089_2088
800,1,1,2090,2090
801,5,3,2105,2106_2105
802,1,1,2109,2110_2109
803,1,1,2111,2112_2111
804,7,5,2136,2137_2136_2137_2136
805,1,1,2143,2143
806,1,1,2201,2201
807,1,1,2217,2217
808,1,1,2221,2221
809,1,1,2222,2222
810,15,10,2228,2229_2229_2229_2229_2229_2229_2228
811,1,1,2243,2243
812,2,2,2246,2246
813,1,1,2249,
814,1,1,2252,2253_2252
815,1,1,2254,2254
816,1,1,2258,2259_2258
817,1,1,2263,
818,1,1,2295,2295
819,1,1,2298,2299_2298
820,3,3,2322,2321_2321_2322
821,1,1,2324,2324
822,1,1,2338,2339_2338
823,6,4,2347,2347_2346_2347
824,1,1,2348,2348
825,7,3,2351,2354_2353_2352_2352_2351
826,1,1,2380,2380
827,1,1,2381,2382_2381
828,1,1,2393,2394_2393
829,1,1,2405,2406_2405
830,8,5,2415,2416_2416_2416_2415
831,3,3,2421,2422_2422_2421
832,1,1,2427,2427
833,3,3,2448,2449_2447_2447_2448
834,1,1,2451,2451
835,1,1,2459,2459
836,1,1,2461,2461
837,1,1,2493,2494_2493
838,1,1,2496,2496
839,1,1,2517,2517
840,1,1,2544,2544
841,1,1,2602,2602
842,12,9,2606,2604_2605_2605_2605_2605_2605_2604_2604_2605_2606
843,5,4,2626,2627_2627
844,1,1,2634,
845,1,1,2652,2652
846,1,1,2653,2654_2653
847,1,1,2656,2657_2656
848,2,2,2678,2679_2678
849,1,1,2680,2680
850,1,1,2689,2689
851,2,2,2716,2717_2717_2716
852,1,1,2742,2742
853,8,7,2768,2769_2769_2769_2769_2769_2767_2768
854,1,1,2774,2774
855,1,1,2780,2780
856,1,1,2787,2787
857,26,15,2847,2848_2848_2848_2846_2847_2848
858,1,1,2849,2850_2849
859,1,1,2929,2929
860,2,1,10,12_11_10
861,14,12,18,19_19_19_19_19_19_19_19_19_19_19_18
862,1,1,32,32
863,1,1,36,36
864,1,1,71,71
865,2,2,87,88_87
866,4,3,108,107_109_109_108
867,4,3,153,154_153
868,4,4,163,162_162_162_163
869,4,2,178,179_177_178
870,4,4,180,181_181_181_181_180
871,31,18,216,216_216_216_216_215
872,1,1,250,251_250
873,1,1,259,260_259
874,4,3,263,264_264_264_263
875,1,1,273,273
876,2,1,279,280_279
877,1,1,338,338
878,1,1,348,348
879,2,1,350,351_350
880,2,1,355,357_356_355
881,1,1,379,379
882,1,1,401,402_401
883,2,2,421,420_421
884,2,1,436,437_436
885,1,1,462,463_462
886,5,3,477,478_477
887,1,1,501,501
888,1,1,571,571
889,1,1,574,575_574
890,2,2,633,632_633
891,1,1,636,636
892,1,1,647,647
893,77,27,685,687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687_687
894,1,1,727,727
895,4,2,751,752_751
896,26,12,754,752_752_752_752_750_750_752_750_751_751_754_752_753_755_754
897,5,5,766,767_767_767_766
898,1,1,774,774
899,6,6,788,789_789_789_789_789_788
900,1,1,801,801
901,1,1,814,815_814
902,5,3,824,825_824
903,1,1,839,840_839
904,12,8,853,853_853_852_853
905,3,2,854,855_854
906,1,1,878,878
907,1,1,893,893
908,1,1,898,899_898
909,2,1,923,923
910,4,4,928,929_929_929_928
911,1,1,942,942
912,1,1,944,944
913,2,2,952,953_953_952
914,5,4,957,958_958_958_957
915,35,21,967,968_968_968_968_967_967_968_967
916,1,1,978,979_978
917,1,1,985,985
918,1,1,1004,1004
919,4,4,1010,1011_1011_1011_1011_1010
920,1,1,1027,1027
921,1,1,1031,1031
922,1,1,1045,1046_1045
923,1,1,1071,1071
924,7,5,1103,1103_1104_1103
925,5,5,1110,1110
926,3,3,1120,1119_1119_1120
927,1,1,1121,1122_1121
928,4,3,1177,1178_1176_1178_1176_1177
929,2,1,1204,1204
930,5,4,1207,1206_1209_1209_1208_1208_1207
931,1,1,1216,1216
932,4,3,1263,1262_1263
933,1,1,1271,1272_1271
934,1,1,1283,1283
935,1,1,1284,1284
936,1,1,1286,1286
937,1,1,1292,1292
938,2,2,1296,1295_1296
939,1,1,1319,1319
940,3,3,1329,1330_1330_1328_1329
941,1,1,1331,1332_1331
942,1,1,1364,1365_1364
943,1,1,1366,1366
944,1,1,1379,1379
945,4,2,1398,1399_1397_1398
946,1,1,1409,1409
947,1,1,1411,1411
948,2,2,1432,1433_1432
949,1,1,1433,
950,7,3,1435,1437_1437_1435_1436
951,1,1,1440,1440
952,1,1,1442,1443_1442
953,2,2,1456,1457_1456
954,1,1,1457,
955,1,1,1485,1486_1485
956,1,1,1491,1491
957,1,1,1495,1496_1495
958,1,1,1513,
959,1,1,1522,1522
960,4,2,1530,1531_1529_1531_1530
961,2,2,1532,1533_1533_1532
962,5,3,1546,1545_1546
963,1,1,1561,1561
964,1,1,1565,1565
965,62,27,1576,1577_1577_1578_1577_1577_1578_1578_1578_1577_1578_1578_1578_1577_1577_1579_1578_1578_1577_1577_1579_1580_1579_1578_1579_1577_1578
966,1,1,1620,1621_1620
967,1,1,1622,1622
968,1,1,1625,1626_1625
969,1,1,1647,1648_1647
970,10,6,1719,1720_1718_1718_1719_1720_1719
971,2,2,1734,1735_1735_1734
972,1,1,1757,1758_1757
973,1,1,1770,1770
974,1,1,1779,1779
975,1,1,1784,1785_1784
976,3,2,1786,1787_1786
977,1,1,1788,1789_1788
978,2,2,1796,1795_1796
979,1,1,1807,1808_1807
980,2,2,1824,1825_1823_1824
981,1,1,1836,1836
982,1,1,1869,1870_1869
983,1,1,1890,1890
984,2,2,1900,1899_1900
985,1,1,1907,1908_1907
986,1,1,1926,1927_1926
987,9,7,1943,1942_1942_1942_1943_1942
988,2,2,1956,1956
989,4,4,1968,1969_1969_1969_1969_1968
990,2,2,1991,1990_1991
991,2,1,2003,2004_2003
992,2,1,2005,2006_2005
993,3,3,2015,2014_2014_2015
994,1,1,2020,2021_2020
995,1,1,2022,2022
996,4,3,2030,2031_2031_2031_2030
997,1,1,2038,2038
998,5,3,2053,2052_2053
999,1,1,2059,2059
1000,1,1,2069,2069
1001,1,1,2094,2095_2094
1002,2,2,2098,2097_2098
1003,1,1,2103,2104_2103
1004,6,6,2108,2107_2107_2107_2107_2107_2108
1005,1,1,2134,2135_2134
1006,1,1,2145,2145
1007,1,1,2188,2189_2188
1008,2,2,2193,2194_2194_2193
1009,1,1,2197,2198_2197
1010,1,1,2212,2213_2212
1011,1,1,2214,2215_2214
1012,2,2,2226,2225_2226
1013,4,3,2232,2233_2233_2232
1014,3,2,2250,2251_2250
1015,2,2,2253,2254_2253
1016,1,1,2292,2293_2292
1017,2,2,2326,2325_2326
1018,1,1,2357,2357
1019,3,3,2358,2357_2358
1020,2,2,2371,2370_2371
1021,1,1,2377,2377
1022,3,3,2379,2380_2380_2379
1023,9,6,2394,2395_2395_2395_2395_2394
1024,1,1,2402,2402
1025,2,2,2412,2413_2413_2412
1026,2,2,2423,2423
1027,2,1,2435,2436_2435
1028,1,1,2484,2484
1029,1,1,2489,2489
1030,1,1,2497,2497
1031,1,1,2502,2502
1032,1,1,2527,2527
1033,1,1,2536,2536
1034,1,1,2539,2539
1035,1,1,2550,2550
1036,1,1,2552,2552
1037,2,1,2570,2572_2571_2570
1038,1,1,2596,2597_2596
1039,2,2,2599,2598_2599
1040,1,1,2610,2610
1041,1,1,2671,2672_2671
1042,2,2,2674,2673_2674
1043,1,1,2681,
1044,4,3,2696,2697_2697_2697_2696
1045,1,1,2719,2719
1046,1,1,2735,2735
1047,1,1,2750,
1048,1,1,2767,2767
1049,1,1,2781,2782_2781
1050,1,1,2783,2784_2783
1051,3,3,2785,2786_2786_2786_2785
1052,3,2,2788,2789_2789_2788
1053,3,3,2807,2808_2808_2808_2807
1054,1,1,2821,2821
1055,1,1,2830,2830
1056,6,6,13,14_14_14_14_14_14_13
1057,14,9,37,35_36_36_35_36_35_35_35_36_37
1058,3,2,50,51_50
1059,1,1,53,53
1060,1,1,67,68_67
1061,1,1,70,70
1062,1,1,72,72
1063,1,1,120,120
1064,1,1,138,139_138
1065,6,5,151,151_151_151_152_151
1066,2,2,161,161
1067,2,1,210,211_210
1068,1,1,229,229
1069,2,2,234,234
1070,2,2,238,238
1071,1,1,247,247
1072,1,1,253,253
1073,3,2,270,271_271_270
1074,2,1,291,292_291
1075,2,1,299,300
1076,1,1,308,308
1077,1,1,340,340
1078,1,1,368,368
1079,14,6,391,393_393_394_391_391_392_393_391
1080,3,2,395,396_396_395
1081,1,1,405,405
1082,1,1,437,437
1083,4,4,441,442_442_442_440_441
1084,1,1,451,451
1085,1,1,461,461
1086,3,3,486,486
1087,51,26,491,489_489_489_491_489_489_491_491_489_491_489_491_492_492_493_493_493_493_492_491_489_489_489_489_489_489_489_489_491_489_489_490_490_491
1088,1,1,523,523
1089,4,4,550,550
1090,3,2,556,557_556
1091,20,15,561,561_561_561_561_561_561_561_561_561_562_561
1092,1,1,563,563
1093,1,1,575,575
1094,4,3,583,582_583
1095,13,7,611,610_612_612_610_610_611
1096,1,1,630,631_630
1097,2,2,635,638_635
1098,1,1,660,660
1099,10,6,663,664_663_663
1100,8,8,692,693_693_693_693_693_693_693_693_692
1101,2,2,694,694
1102,1,1,738,739
1103,4,2,750,751_750
1104,1,1,764,765_764
1105,5,5,778,778
1106,1,1,817,817
1107,4,3,819,818_819
1108,1,1,831,832_831
1109,1,1,837,
1110,1,1,838,838
1111,1,1,865,865
1112,1,1,866,866
1113,1,1,886,
1114,2,2,889,888_889
1115,1,1,907,908_907
1116,16,6,941,940_940_944_943_944_943_942_943_940_941
1117,1,1,943,
1118,1,1,966,966
1119,12,9,1020,1021_1021_1021_1020_1020_1020_1021
1120,1,1,1041,1041
1121,2,2,1043,1044_1044_1043
1122,1,1,1073,1073
1123,1,1,1088,1088
1124,1,1,1146,1146
1125,28,12,1153,1151_1151_1153_1153_1151_1151_1153_1153_1151_1151_1153_1151_1152
1126,3,1,1159,1160
1127,1,1,1161,1162_1161
1128,4,3,1164,1165_1164
1129,2,2,1180,1179_1180
1130,17,7,1203,1205_1204_1201_1203_1202_1201_1204_1204
1131,2,2,1244,1244
1132,1,1,1260,1261_1260
1133,1,1,1265,1265
1134,5,3,1267,1269_1269_1269_1268_1267
1135,1,1,1274,1274
1136,1,1,1290,1290
1137,3,2,1305,1304_1306_1305
1138,1,1,1308,1308
1139,16,10,1314,1315_1313_1315_1313_1314_1314_1314_1315_1314
1140,9,9,1320,1320
1141,2,1,1337,1339_1338_1337
1142,1,1,1345,1345
1143,1,1,1368,1369_1368
1144,1,1,1391,1392_1391
1145,1,1,1403,1403
1146,2,1,1415,1416_1415
1147,3,3,1426,1427_1427_1425_1426
1148,1,1,1434,1434
1149,1,1,1439,1439
1150,1,1,1468,1468
1151,16,10,1471,1472_1472_1472_1471
1152,1,1,1490,1490
1153,3,3,1497,1498_1498_1498_1497
1154,1,1,1505,1506_1505
1155,1,1,1517,1517
1156,1,1,1539,1539
1157,1,1,1544,1544
1158,1,1,1547,1547
1159,1,1,1563,1563
1160,1,1,1581,1581
1161,2,2,1607,1608_1608_1607
1162,1,1,1621,1621
1163,9,5,1653,1650_1650_1651_1652_1653
1164,1,1,1655,1655
1165,2,2,1682,1683_1683_1682
1166,2,1,1722,1723_1722
1167,2,2,1724,1725_1724
1168,1,1,1736,1736
1169,4,3,1739,1740_1738_1739
1170,2,2,1759,1760_1760_1759
1171,1,1,1782,1783_1782
1172,6,4,1791,1790_1791
1173,1,1,1802,1803_1802
1174,1,1,1808,1808
1175,3,2,1827,1828_1828_1827
1176,1,1,1832,1832
1177,1,1,1849,1850_1849
1178,2,2,1861,1860_1861
1179,1,1,1865,1865
1180,1,1,1871,1872_1871
1181,2,2,1886,1887_1886
1182,8,7,1889,1890_1890_1890_1890_1890_1889
1183,1,1,1895,1896_1895
1184,5,4,1901,1900_1900_1901
1185,1,1,1913,1913
1186,1,1,1951,1951
1187,1,1,1954,1954
1188,1,1,1971,1972_1971
1189,1,1,1996,1996
1190,1,1,2008,2008
1191,1,1,2009,2009
1192,2,2,2023,2022_2023
1193,1,1,2029,2029
1194,2,2,2054,2054
1195,40,23,2062,2062_2062_2062_2062_2062_2062_2062_2062_2064_2062_2062_2065_2065_2065_2065_2065_2065_2065_2065_2063_2065_2065_2064_2064_2062_2062_2063_2064_2065_2064_2062
1196,2,1,2076,2077_2076
1197,1,1,2093,2093
1198,1,1,2100,2101_2100
1199,1,1,2111,2112_2111
1200,1,1,2128,2128
1201,15,11,2141,2140_2140_2140_2140_2141_2140_2141
1202,1,1,2146,2147_2146
1203,1,1,2149,2149
1204,1,1,2160,2160
1205,1,1,2166,2167_2166
1206,3,3,2201,2200_2200_2201
1207,1,1,2207,2207
1208,1,1,2209,2210_2209
1209,1,1,2227,2227
1210,10,6,2234,2235_2236_2234_2236_2235
1211,1,1,2259,2259
1212,28,26,2336,2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335_2335
1213,1,1,2354,2355_2354
1214,2,2,2368,2369_2369_2368
1215,6,3,2378,2374_2375_2376_2377_2378
1216,1,1,2385,2385
1217,3,3,2388,2388
1218,1,1,2405,2406_2405
1219,1,1,2438,2439_2438
1220,1,1,2477,2478_2477
1221,1,1,2506,2506
1222,1,1,2508,2508
1223,3,3,2518,2517_2517_2518
1224,1,1,2519,2520_2519
1225,1,1,2548,
1226,2,2,2549,2550_2549
1227,2,1,2556,2557_2556
1228,1,1,2572,2572
1229,1,1,2578,2579_2578
1230,1,1,2582,2582
1231,3,2,2601,2602_2600_2601
1232,1,1,2608,2609_2608
1233,1,1,2639,2639
1234,1,1,2666,2667_2666
1235,3,3,2670,2671_2671_2670
1236,1,1,2672,2672
1237,1,1,2679,2679
1238,1,1,2704,2705_2704
1239,1,1,2714,2714
1240,1,1,2734,2734
1241,1,1,2736,2736
1242,1,1,2737,2737
1243,1,1,2739,2740_2739
1244,1,1,2744,2744
1245,1,1,2763,2764_2763
1246,1,1,2773,2774_2773
1247,2,2,2776,2775_2776
1248,1,1,2782,2782
1249,1,1,2787,2787
1250,1,1,2851,2851
1251,10,10,31,32_32_32_32_32_32_32_32_32_32_31
1252,2,1,56,57_56
1253,1,1,68,68
1254,2,2,71,70_71
1255,1,1,76,77_76
1256,1,1,86,86
1257,2,2,102,103_103_102
1258,1,1,105,105
1259,5,3,114,116_116_116_115_114
1260,2,2,117,118_118_117
1261,63,25,145,146_146_146_146_147_148_148_147_146_146_147_146_147_146_146_147_147_147_150_148_148_148_149_150_149_148_147_145_147
1262,2,2,147,148
1263,3,2,155,155
1264,1,1,164,164
1265,1,1,165,165
1266,56,25,177,178_178_178_178_178_178_178_178_178_178_177_178_179_177_178
1267,5,3,182,184_184_183_182
1268,1,1,185,185
1269,2,2,188,187_188
1270,2,2,249,250_250_249
1271,1,1,259,259
1272,41,13,260,262_261_262_259_258_259_261_259_258_259_262_259_260_262_262_261_261
1273,1,1,280,280
1274,1,1,281,282_281
1275,1,1,307,307
1276,2,2,316,317_317_316
1277,1,1,327,327
1278,2,2,347,348_348_347
1279,2,2,349,350_350_349
1280,10,4,355,356_354_358_356_357_358_356_355
1281,1,1,379,379
1282,1,1,383,383
1283,1,1,388,388
1284,3,3,410,409_409_410
1285,1,1,431,431
1286,1,1,453,453
1287,1,1,457,457
1288,1,1,474,474
1289,1,1,479,479
1290,1,1,511,512_511
1291,2,2,535,534_535
1292,2,2,559,558_559
1293,1,1,560,560
1294,1,1,566,566
1295,1,1,570,571_570
1296,1,1,603,603
1297,1,1,629,629
1298,1,1,634,634
1299,1,1,636,636
1300,1,1,643,644_643
1301,1,1,648,649_648
1302,2,1,726,727_726
1303,2,2,729,728_729
1304,1,1,770,770
1305,1,1,784,784
1306,1,1,798,799_798
1307,1,1,801,801
1308,29,18,821,821_822_821_821_821_821_823_822
1309,3,3,823,823
1310,12,9,827,827_827_827_827_826_827
1311,29,17,843,843_844_844_844_844_843
1312,1,1,891,892_891
1313,2,2,909,910_909
1314,1,1,933,933
1315,1,1,997,997
1316,1,1,1002,1003_1002
1317,1,1,1014,1014
1318,2,2,1019,1019
1319,1,1,1055,1055
1320,1,1,1059,1059
1321,1,1,1087,1087
1322,3,2,1121,1122_1121
1323,9,6,1145,1146_1145_1146
1324,5,3,1149,1150_1150_1149
1325,6,4,1163,1162_1162_1162_1165_1164_1163
1326,1,1,1172,
1327,1,1,1216,1216
1328,5,5,1218,1217_1217_1217_1217_1218
1329,13,13,1230,1230
1330,2,2,1270,1271_1270
1331,1,1,1271,
1332,1,1,1277,1277
1333,2,2,1286,1287_1287_1286
1334,1,1,1289,1289
1335,1,1,1292,1293_1292
1336,1,1,1307,1307
1337,2,1,1316,1317_1316
1338,1,1,1350,1350
1339,1,1,1360,1360
1340,3,2,1367,1369_1368_1367
1341,1,1,1369,
1342,1,1,1376,1376
1343,1,1,1387,1387
1344,2,2,1392,1391_1392
1345,13,5,1411,1413_1413_1412_1411_1414_1413
1346,2,2,1420,1419_1420
1347,1,1,1462,1462
1348,1,1,1466,1466
1349,2,2,1467,1467
1350,1,1,1483,1484_1483
1351,1,1,1491,1491
1352,1,1,1506,1506
1353,1,1,1522,1522
1354,1,1,1523,1524_1523
1355,15,12,1527,1528_1528_1528_1528_1528_1528_1528_1528_1528_1528_1527
1356,1,1,1535,1535
1357,1,1,1538,1538
1358,2,2,1543,1542_1543
1359,3,3,1553,1552_1554_1553
1360,2,2,1573,1574_1574_1573
1361,1,1,1580,1580
1362,1,1,1594,1595_1594
1363,1,1,1622,1622
1364,2,1,1625,1626_1625
1365,1,1,1646,1646
1366,1,1,1648,1648
1367,1,1,1674,1675_1674
1368,11,6,1680,1681_1679_1679_1681_1681_1680
1369,3,3,1692,1692
1370,1,1,1703,1704_1703
1371,1,1,1735,1735
1372,1,1,1750,1750
1373,2,2,1770,1769_1770
1374,2,2,1777,1776_1777
1375,1,1,1779,1779
1376,1,1,1786,1786
1377,1,1,1811,1812_1811
1378,1,1,1814,1815_1814
1379,1,1,1853,1854_1853
1380,1,1,1862,1863_1862
1381,1,1,1875,1875
1382,1,1,1878,1878
1383,1,1,1896,1896
1384,2,1,1903,1904_1903
1385,3,2,1912,1913_1912
1386,1,1,1919,1919
1387,2,2,1921,1920_1921
1388,1,1,1941,1941
1389,1,1,1955,1955
1390,2,2,1963,1964_1962_1963
1391,1,1,1965,1966_1965
1392,4,3,1982,1983_1983_1982
1393,1,1,1986,1987_1986
1394,4,3,2020,2021_2019_2020
1395,1,1,2042,2042
1396,1,1,2055,2056_2055
1397,2,2,2069,2068_2069
1398,10,7,2079,2080_2078_2080_2078_2078_2080_2078_2080_2079
1399,6,5,2088,2089_2089_2089_2089_2087_2089_2088
1400,1,1,2118,2119_2118
1401,3,3,2134,2135_2135_2135_2134
1402,4,3,2139,2138_2139
1403,1,1,2155,2156_2155
1404,2,2,2180,2179_2180
1405,1,1,2188,2189_2188
1406,2,1,2217,2218_2217
1407,2,2,2220,2221_2219_2220
1408,3,2,2254,2255_2255_2254
1409,30,22,2321,2321_2321_2321_2321_2321_2321_2321_2321_2321_2321_2322_2321_2322_2321
1410,1,1,2341,2341
1411,1,1,2345,2345
1412,6,4,2352,2353_2354_2352_2353
1413,1,1,2373,2373
1414,1,1,2410,2411_2410
1415,7,4,2417,2415_2416_2417
1416,4,2,2420,2418_2419_2420
1417,1,1,2441,2441
1418,1,1,2484,2484
1419,1,1,2488,2488
1420,3,2,2496,2497_2495_2497_2496
1421,1,1,2499,2499
1422,1,1,2502,2502
1423,1,1,2512,2513_2512
1424,2,2,2527,2528_2528_2527
1425,6,4,2538,2539_2537_2539_2539_2538
1426,1,1,2555,2555
1427,1,1,2559,2560_2559
1428,3,3,2570,2571_2571_2571_2570
1429,3,3,2577,2576_2576_2577
1430,9,7,2596,2595_2595_2595_2595_2597_2597_2596
1431,1,1,2603,2603
1432,1,1,2604,2604
1433,1,1,2607,2607
1434,1,1,2610,2610
1435,1,1,2628,2628
1436,1,1,2631,2631
1437,1,1,2641,2641
1438,1,1,2653,2654_2653
1439,4,3,2656,2657_2657_2656
1440,1,1,2667,2667
1441,3,3,2668,2669_2669_2669_2668
1442,1,1,2673,2673
1443,3,1,2676,2678_2677_2676
1444,1,1,2723,2724_2723
1445,4,2,2735,2733_2734_2736_2735
1446,1,1,2762,2762
1447,3,3,2800,2801_2801_2801_2800
1448,1,1,2838,2838
1449,1,1,2850,2850
1450,2,2,2881,2882_2882_2881
1451,1,1,2,2
1452,37,20,64,62_64_64_63
1453,63,23,67,68_951_950_949_949_67_67_951_951_951_951_951_950_950_950_951_950_951_950_949_950_949_67_68_68
1454,7,5,106,105_105_106
1455,79,24,107,108_108_110_109_109_109_109_109_109_111_110_110_110_110_110_110_110_110_109_109_107_109
1456,2,1,120,121_120
1457,2,2,123,124_124_123
1458,1,1,171,
1459,1,1,193,193
1460,9,9,228,229_229_229_229_229_229_229_229_229_228
1461,1,1,242,242
1462,1,1,279,279
1463,1,1,291,292_291
1464,47,14,299,301_300_296_296_296_296_300_296_296_297_298_300_300_299_299_298_299_298_298_300
1465,1,1,339,340_339
1466,1,1,364,364
1467,1,1,366,366
1468,4,3,384,383_382_383_384
1469,1,1,402,402
1470,3,2,404,405_405_404
1471,2,2,414,413_414
1472,8,5,421,421_420
1473,8,5,427,429_429_429_429_428_427
1474,2,2,437,436_437
1475,1,1,439,439
1476,1,1,478,478
1477,1,1,513,513
1478,1,1,529,529
1479,3,3,544,545_545_545_544
1480,1,1,563,563
1481,4,2,567,568_567
1482,1,1,651,651
1483,3,2,655,656_655
1484,1,1,683,684_683
1485,1,1,703,704_703
1486,1,1,764,765_764
1487,24,17,768,767_765_767_766_767_767_767_767_767_767_767_767_767_767_768
1488,5,5,771,772_772_772_772_772_771
1489,1,1,783,783
1490,1,1,802,803_802
1491,2,2,831,832_832_831
1492,1,1,833,834_833
1493,2,2,840,839_840
1494,2,2,855,854_855
1495,1,1,868,868
1496,63,24,871,872_872_872_872_873_872_872_872_873_873_875_873_873_873_873_873_873_873_873_873_873_875_873_873_873_873_873_874_872_872_872_872_872_872_872_871
1497,1,1,883,883
1498,42,24,914,915_913_915_913_915_913_915_913_915_913_915_915_913_915_913_915_913_915_913_915_913_915_915_915_913_915_913_915_913_915_913_915_915_913_915_913_915_913_915_915_915
1499,1,1,920,921_920
1500,1,1,923,
1501,1,1,932,932
1502,3,3,935,935
1503,1,1,952,953_952
1504,1,1,1001,1001
1505,4,4,1022,1022
1506,1,1,1029,1029
1507,1,1,1033,1034_1033
1508,3,2,1045,1046_1045
1509,1,1,1073,1073
1510,1,1,1115,1115
1511,3,2,1127,1129_1128_1127
1512,30,24,1155,1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154_1154
1513,6,6,1161,1162_1162_1162_1161
1514,3,2,1175,1176_1174_1176_1175
1515,1,1,1205,1205
1516,4,3,1219,1220_1220_1219
1517,3,3,1221,1221
1518,1,1,1222,1222
1519,1,1,1260,1261_1260
1520,2,1,1263,1264_1263
1521,1,1,1280,1281_1280
1522,1,1,1299,1300_1299
1523,2,1,1331,1332_1331
1524,1,1,1342,1342
1525,3,3,1345,1346_1346_1346_1345
1526,1,1,1352,1352
1527,1,1,1355,1356_1355
1528,1,1,1373,1374_1373
1529,1,1,1378,1379_1378
1530,1,1,1399,1399
1531,1,1,1403,1403
1532,1,1,1440,1440
1533,1,1,1457,1457
1534,1,1,1464,1464
1535,1,1,1489,1490_1489
1536,9,7,1505,1506_1506_1506_1506_1506_1505
