,F,T,S,E
1118,1,1,669,
1119,52,12,707,523_630_630_1255_1255_1254_1254_1255_707_680_707_706_680_1255_1254_1254_1255_1255_679_681_680_706
1120,1,1,709,
1121,1,1,710,710
1122,1,1,719,
1123,7,4,720,721_720
1124,3,3,727,494_727
1125,2,2,755,755
1126,1,1,764,
1127,2,1,789,789
1128,2,2,797,798_797
1129,2,1,799,799
1130,2,2,807,
1131,6,4,809,810_809_810_809
1132,1,1,824,
1133,2,2,833,834_833
1134,2,2,835,835
1135,2,2,857,857
1136,1,1,900,900
1137,1,1,903,903
1138,1,1,924,925_924
1139,1,1,933,
1140,2,2,953,953
1141,2,1,978,978
1142,1,1,1005,1005
1143,2,2,1010,1010
1144,1,1,1036,
1145,6,3,1055,292_1031_1001_292_1055
1146,1,1,1083,1106_1083
1147,1,1,1114,1114
1148,1,1,1121,1121
1149,2,1,1129,1130_1129
1150,1,1,1133,1133
1151,2,2,1151,1152_1151
1152,1,1,1157,1157
1153,7,5,1170,1170_1170_1163_1170
1154,1,1,1188,1188
1155,1,1,1201,1201
1156,2,1,1213,1213
1157,2,2,1224,1224
1158,1,1,1231,1231
1159,1,1,1239,1239
1160,1,1,1241,1241
1161,1,1,1245,1246_1245
1162,1,1,1261,1261
1163,1,1,1262,1262
1164,1,1,1274,1274
1165,1,1,1278,
1166,1,1,1285,1285
1167,1,1,1286,1286
1168,1,1,1365,1365
1169,4,2,21,1206_21
1170,1,1,49,124_49
1171,1,1,93,
1172,1,1,102,102
1173,1,1,125,125
1174,3,3,161,161
1175,1,1,179,179
1176,1,1,212,212
1177,1,1,257,257
1178,1,1,272,273_272
1179,1,1,293,293
1180,2,2,335,338_338_335
1181,3,2,356,492_355_356
1182,2,2,360,
1183,1,1,379,379
1184,1,1,380,380
1185,1,1,389,389
1186,1,1,393,393
1187,2,2,434,
1188,2,2,442,442
1189,2,2,459,459
1190,2,1,472,671
1191,1,1,474,474
1192,3,3,479,480
1193,1,1,483,
1194,1,1,488,488
1195,1,1,501,502_501
1196,1,1,517,517
1197,5,5,538,538
1198,4,3,574,574
1199,1,1,583,583
1200,4,3,588,588_595_588
1201,1,1,616,
1202,1,1,625,626_625
1203,1,1,628,628
1204,1,1,647,
1205,2,2,655,
1206,1,1,666,667_666
1207,13,6,681,523_710_522_709_681
1208,1,1,730,
1209,1,1,739,739
1210,2,2,742,606_742
1211,1,1,749,749
1212,1,1,754,754
1213,1,1,777,985_777
1214,1,1,780,780
1215,10,4,785,786_786_784_785
1216,1,1,792,841_792
1217,2,2,805,805
1218,2,2,840,840
1219,5,3,876,876
1220,1,1,902,902
1221,1,1,906,906
1222,8,5,911,912_912_1386_1386_911
1223,1,1,925,925
1224,1,1,926,
1225,3,2,927,928_927
1226,1,1,932,
1227,1,1,950,950
1228,3,3,957,958_957
1229,2,2,958,
1230,1,1,963,963
1231,1,1,965,966_965
1232,1,1,971,971
1233,1,1,973,973
1234,1,1,976,
1235,1,1,979,979
1236,1,1,982,982
1237,2,2,1013,1013
1238,4,3,1060,1076_1119_1076_1060
1239,1,1,1061,1062_1061
1240,1,1,1093,
1241,6,5,1098,1099_1099_1098
1242,4,2,1101,1102_1106_1101
1243,1,1,1112,1113_1112
1244,1,1,1118,1118
1245,1,1,1125,1125
1246,1,1,1152,1152
1247,3,2,1156,1157_1156
1248,4,2,1161,1162_1213_1259_1160_1161
1249,1,1,1211,
1250,1,1,1214,1259_1214
1251,2,2,1238,
1252,1,1,1284,1284
1253,1,1,1288,
1254,4,3,1295,1295_1296_1295
1255,1,1,1299,
1256,1,1,1301,1301
1257,1,1,1310,1310
1258,1,1,1311,
1259,1,1,1351,1351
1260,1,1,1352,1353_1352
1261,5,4,1359,358_358_358_1359
1262,1,1,1366,1366
1263,1,1,1368,1368
1264,1,1,1389,1389
1265,5,3,3,90_92_91_92_3
1266,21,10,83,93_84_100_82_100_100
1267,1,1,84,84
1268,3,3,101,102_102_101
1269,1,1,113,113
1270,1,1,124,124
1271,1,1,131,131
1272,1,1,165,
1273,3,3,186,
1274,1,1,239,239
1275,1,1,263,263
1276,1,1,266,266
1277,3,1,280,440_422_280
1278,1,1,336,336
1279,4,3,346,593_593_346
1280,1,1,351,351
1281,3,1,398,399_398
1282,1,1,509,509
1283,8,8,511,511
1284,3,1,514,589_515_514
1285,1,1,519,519
1286,1,1,525,525
1287,1,1,535,
1288,1,1,547,547
1289,4,3,590,683
1290,4,2,602,684_602
1291,1,1,637,
1292,4,2,640,704_704_641_640
1293,1,1,651,652
1294,1,1,656,657_656
1295,1,1,690,690
1296,1,1,700,
1297,2,2,710,710
1298,4,4,744,744
1299,1,1,748,748
1300,1,1,776,776
1301,3,2,778,779_778
1302,6,3,789,936_789
1303,1,1,806,806
1304,3,3,825,825
1305,1,1,846,846
1306,2,1,881,881
1307,1,1,887,888_887
1308,3,2,889,828_889
1309,1,1,920,920
1310,1,1,935,935
1311,1,1,955,955
1312,7,5,960,923_923_960
1313,1,1,974,974
1314,1,1,985,
1315,1,1,1015,1015
1316,2,2,1033,1014_1033
1317,3,3,1062,1081_1081_1081_1062
1318,2,2,1078,1077_1078
1319,1,1,1088,1088
1320,3,2,1109,1261_1261_1109
1321,2,2,1133,1133
1322,1,1,1139,1139
1323,2,1,1158,
1324,1,1,1162,1162
1325,3,3,1173,1173
1326,2,2,1188,1188
1327,1,1,1217,1217
1328,1,1,1218,1218
1329,1,1,1231,1231
1330,2,1,1251,1252_1251
1331,25,10,1262,820_819_819_954_818_817_815_815_817_815_816_817_818_1262
1332,1,1,1267,1267
1333,18,8,1270,1251_1270_1249_1251_1250_1250_1251_1248_1248
1334,1,1,1300,1300
1335,3,2,1308,1309
1336,3,1,1364,1365_1364
1337,1,1,1367,1367
1338,1,1,1385,1385
1339,2,2,1393,1392_1393
1340,3,3,8,170_170_170_8
1341,3,2,13,13
1342,3,3,27,277_277_27
1343,1,1,28,28
1344,1,1,66,66
1345,1,1,86,86
1346,3,2,116,116
1347,1,1,163,163
1348,1,1,214,214
1349,1,1,221,221
1350,1,1,257,257
1351,3,3,261,262_261
1352,9,4,278,1199_1197_1198_278
1353,3,2,281,422_281
1354,8,4,292,1031_1031_292_1055
1355,1,1,294,294
1356,3,2,302,303_303
1357,2,2,345,345
1358,1,1,389,389
1359,1,1,392,392
1360,1,1,393,393
1361,7,5,403,438_438_438_438_403
1362,1,1,414,414
1363,3,2,416,415_416
1364,1,1,429,429
1365,1,1,447,
1366,1,1,474,474
1367,1,1,488,488
1368,5,3,491,460_1390_491
1369,3,3,508,509_509_508
1370,2,2,510,510
1371,2,2,556,556
1372,2,2,596,355_596
1373,17,9,611,642_642_641_705_704_641_642_642_642_641_642_642
1374,1,1,623,623
1375,1,1,636,636
1376,2,2,653,
1377,1,1,657,657
1378,1,1,669,669
1379,1,1,671,671
1380,1,1,676,676
1381,1,1,683,
1382,1,1,708,708
1383,1,1,743,
1384,1,1,754,754
1385,1,1,768,768
1386,2,2,807,215_807
1387,4,4,815,816
1388,1,1,830,830
1389,1,1,835,835
1390,3,3,841,792_792_841
1391,2,2,873,873
1392,3,3,903,904_903
1393,3,2,924,985_924
1394,2,1,926,926
1395,1,1,929,929
1396,23,9,939,940_956_983_982_982_983_963_963_957_957_983_983_939
1397,1,1,950,950
1398,1,1,963,963
1399,1,1,976,
1400,3,3,1005,1005
1401,3,1,1010,
1402,18,9,1025,
1403,2,1,1037,1038_1037
1404,2,1,1061,1066_1061
1405,1,1,1065,1065
1406,2,2,1083,1106_1083
1407,1,1,1090,1090
1408,1,1,1102,1102
1409,1,1,1114,1114
1410,1,1,1129,1129
1411,3,2,1159,
1412,1,1,1201,1207_1201
1413,5,4,1206,1206_21_1206
1414,1,1,1220,1220
1415,1,1,1230,1230
1416,1,1,1237,
1417,1,1,1242,1242
1418,1,1,1275,1275
1419,2,2,1278,1278
1420,3,3,1284,1284
1421,1,1,1287,1287
1422,3,3,1299,1299
1423,4,3,1327,1326_1327
1424,2,1,1344,1344
1425,11,7,1351,1307_1350_1307_1351
1426,1,1,1352,1352
1427,5,5,9,9
1428,1,1,25,25
1429,17,8,43,43_310_310
1430,1,1,69,69
1431,1,1,82,82
1432,1,1,149,149
1433,1,1,150,150
1434,4,4,154,154
1435,1,1,179,
1436,2,2,185,185
1437,1,1,235,235
1438,1,1,262,
1439,1,1,272,273_272
1440,1,1,276,276
1441,2,1,285,287_286_285
1442,1,1,307,307
1443,1,1,338,338
1444,2,1,356,492_356
1445,1,1,391,391
1446,1,1,399,399
1447,2,2,420,421_419_420
1448,15,6,441,414_413_441_441_441_437_129_129
1449,1,1,452,452
1450,1,1,480,480
1451,3,2,483,483
1452,1,1,493,726_493
1453,1,1,501,502_501
1454,3,3,519,518_518_519
1455,1,1,521,521
1456,1,1,541,700_541
1457,1,1,561,561
1458,1,1,564,564
1459,1,1,588,588
1460,1,1,615,616_615
1461,2,2,639,1014_639
1462,1,1,667,667
1463,5,2,675,1308_676
1464,1,1,681,681
1465,1,1,716,716
1466,8,3,727,494_494_495_495_640_727
1467,3,3,755,755
1468,3,2,778,779_778
1469,2,1,806,971_806
1470,1,1,840,840
1471,1,1,850,850
1472,1,1,872,872
1473,1,1,876,
1474,5,3,881,1205_881
1475,1,1,887,
1476,1,1,904,
1477,2,1,920,920
1478,3,2,927,928_927
1479,2,2,940,940
1480,1,1,958,958
1481,1,1,979,979
1482,1,1,986,986
1483,21,8,993,996_994_996_996_993_993
1484,1,1,997,1045_997
1485,8,4,998,1028_1028_999_999_998
1486,7,4,999,1048_1048_1048_1000_999
1487,1,1,1043,1043
1488,1,1,1044,1047_1044
1489,1,1,1101,1101
1490,1,1,1119,1119
1491,1,1,1121,1128_1121
1492,4,3,1132,1131_1131_1132
1493,2,1,1138,1139
1494,1,1,1156,1156
1495,3,3,1164,
1496,1,1,1168,
1497,1,1,1185,1185
1498,1,1,1218,1219_1218
1499,3,2,1224,1219_1220_1224
1500,3,3,1225,1205_1225
1501,3,2,1247,1246_1247
1502,1,1,1251,
1503,1,1,1267,1267
1504,1,1,1310,1310
1505,1,1,1313,1313
1506,13,8,1364,1364_1364_1364_1364
1507,4,4,1366,1366
1508,1,1,1384,1385_1384
1509,1,1,3,3
1510,4,2,7,103_7
1511,1,1,40,94_40
1512,19,7,50,125_92_3_3_91_91_92_50_162_50_50
1513,1,1,92,92
1514,1,1,119,119
1515,2,2,128,128
1516,1,1,131,131
1517,1,1,138,138
1518,1,1,161,
1519,1,1,189,189
1520,1,1,247,247
1521,1,1,263,282_263
1522,1,1,266,266
1523,1,1,355,
1524,1,1,398,398
1525,1,1,473,473
1526,2,2,474,474
1527,1,1,514,515_514
1528,1,1,525,
1529,1,1,547,547
1530,1,1,602,
1531,10,6,659,657_658_657_656_657_658_660_659
1532,1,1,670,
1533,2,1,671,671
1534,1,1,683,683
1535,1,1,700,700
1536,2,2,719,
1537,1,1,753,
1538,2,2,767,768_768_767
1539,1,1,777,1265_777
1540,1,1,780,780
1541,2,2,790,
1542,5,3,808,974_808
1543,2,2,810,809_810
1544,1,1,828,889_828
1545,3,2,835,834_835
1546,1,1,846,846
1547,1,1,847,
1548,3,2,891,892_892_891
1549,1,1,901,902_901
1550,1,1,905,905
1551,1,1,912,912
1552,1,1,931,931
1553,1,1,935,935
1554,1,1,936,936
1555,1,1,943,943
1556,2,2,950,950
1557,1,1,952,
1558,2,2,957,958
1559,1,1,959,959
1560,1,1,963,963
1561,2,2,985,985
1562,2,2,1001,1030_1001
1563,4,4,1013,1014_1014_1014_1013
1564,1,1,1024,1024
1565,1,1,1027,
1566,2,1,1049,1049
1567,1,1,1056,1056
1568,1,1,1060,1076_1060
1569,1,1,1065,1065
1570,2,1,1066,1082_1066
1571,1,1,1085,1273_1085
1572,1,1,1086,1087_1086
1573,5,4,1090,1261_1109_1090
1574,6,4,1097,1097_1097_1126
1575,1,1,1128,1128
1576,3,2,1139,1138_1139
1577,2,2,1147,1146_1147
1578,1,1,1184,
1579,1,1,1202,1208_1202
1580,1,1,1203,1209_1203
1581,4,3,1213,1258_1212_1213
1582,4,3,1214,1283_1260_1260_1259_1214
1583,5,2,1229,1231_1230_1229
1584,2,2,1252,1253_1252
1585,2,2,1277,1277
1586,1,1,1289,1289
1587,2,2,1293,1293
1588,1,1,1295,1296_1295
1589,1,1,1311,1311
1590,1,1,1339,1340_1339
1591,2,2,1373,1373
1592,2,2,1376,1376
1593,1,1,2,2
1594,4,3,13,
1595,1,1,91,
1596,1,1,116,116
1597,2,2,130,130
1598,8,5,132,399_132_398_132
1599,2,2,149,148_149
1600,1,1,163,163
1601,1,1,164,165_164
1602,2,2,215,807_807_215
1603,1,1,216,
1604,1,1,229,254_229
1605,1,1,248,
1606,2,2,276,276
1607,1,1,277,277
1608,4,3,282,381_381_283_381_282
1609,1,1,289,521_289
1610,3,2,297,
1611,1,1,310,310
1612,7,6,335,338_338_338_334_338
1613,1,1,340,340
1614,1,1,356,357_356
1615,1,1,393,393
1616,1,1,419,419
1617,1,1,452,
1618,2,2,466,466
1619,1,1,487,
1620,1,1,488,488
1621,2,1,501,502_501
1622,1,1,510,510
1623,3,2,515,589_514_515
1624,2,2,541,699_541
1625,1,1,556,556
1626,1,1,564,564
1627,1,1,572,572
1628,3,2,582,583_582
1629,3,2,590,
1630,1,1,593,593
1631,1,1,627,628_627
1632,1,1,635,635
1633,2,2,652,
1634,1,1,673,673
1635,7,3,685,722_538_722_685
1636,1,1,687,687
1637,1,1,697,
1638,1,1,699,
1639,1,1,703,703
1640,1,1,732,732
1641,2,2,743,
1642,1,1,750,750
1643,1,1,763,764
1644,1,1,792,792
1645,1,1,797,
1646,1,1,817,
1647,1,1,825,825
1648,2,2,830,959_830
1649,3,2,831,831
1650,9,5,832,831_832_786_832_787
1651,3,3,833,834_833
1652,1,1,840,840
1653,1,1,850,850
1654,3,2,887,
1655,2,2,906,905_906
1656,1,1,919,919
1657,4,3,920,921_921
1658,1,1,976,976
1659,1,1,977,978_977
1660,8,5,992,991_1024_1024_991_991_992
1661,7,4,1037,1038_1028_1027_1037
1662,2,2,1061,1062_1061
1663,1,1,1062,1081
1664,1,1,1075,1075
1665,2,2,1078,1121_1079_1078
1666,1,1,1082,1082
1667,2,2,1094,1094
1668,1,1,1115,1116_1115
1669,1,1,1120,1120
1670,1,1,1133,
1671,1,1,1134,1134
1672,1,1,1148,1148
1673,1,1,1156,1156
1674,1,1,1160,
1675,2,1,1161,1162_1161
1676,10,6,1170,1163_1242_1163_1242
1677,3,2,1199,1202_1199
1678,1,1,1217,1217
1679,1,1,1218,1218
1680,2,2,1222,1222
1681,1,1,1234,
1682,2,1,1250,1250
1683,1,1,1274,1275_1274
1684,1,1,1279,
1685,1,1,1283,1283
1686,1,1,1290,
1687,1,1,1308,
1688,1,1,1367,1368_1367
1689,1,1,1388,1388
1690,1,1,3,
1691,7,5,8,170_170_170
1692,2,1,25,85_25
1693,1,1,56,56
1694,2,1,98,119_98
1695,1,1,110,110
1696,2,2,129,129
1697,1,1,138,138
1698,2,2,150,150
1699,2,2,208,
1700,1,1,247,247
1701,1,1,266,266
1702,6,5,272,273_273_273_273
1703,2,2,281,281
1704,3,2,295,1032_1049_295
1705,1,1,308,308
1706,3,2,351,
1707,2,1,355,355
1708,1,1,359,359
1709,1,1,367,367
1710,1,1,389,389
1711,1,1,392,392
1712,1,1,416,416
1713,1,1,429,429
1714,2,2,442,442
1715,1,1,473,473
1716,5,5,479,480
1717,3,2,480,576_480
1718,1,1,483,483
1719,5,5,491,1390_1390_1390_1390_1390
1720,2,1,493,726_493
1721,3,2,496,1256_728_496
1722,1,1,521,521
1723,1,1,576,1302
1724,4,3,581,634_634
1725,2,2,589,596_589
1726,1,1,596,
1727,3,2,606,742_606
1728,1,1,634,
1729,2,2,639,639
1730,1,1,643,715_643
1731,1,1,656,656
1732,1,1,672,672
1733,1,1,676,676
1734,1,1,690,
1735,1,1,708,708
1736,1,1,710,
1737,1,1,721,
1738,1,1,731,731
1739,1,1,777,777
1740,7,4,778,779_214_779_214_779_779_778
1741,1,1,789,935_789
1742,1,1,796,796
1743,2,1,801,
1744,1,1,809,809
1745,1,1,824,
1746,9,5,828,889_888_828
1747,1,1,841,841
1748,1,1,847,
1749,1,1,873,873
1750,11,5,909,1298_891_891
1751,6,4,911,912_912_912_911
1752,1,1,931,931
1753,1,1,932,932
1754,1,1,936,936
1755,1,1,960,960
1756,1,1,973,973
1757,1,1,978,978
1758,3,2,1031,1001_1031
1759,2,1,1060,1076_1060
1760,2,2,1066,1066
1761,1,1,1072,1072
1762,1,1,1088,1088
1763,1,1,1093,1093
1764,3,1,1099,1100_1099
1765,2,2,1109,1261_1109
1766,2,1,1113,1124_1125_1113
1767,1,1,1188,1188
1768,12,5,1198,1197_1208_1208_1202_1199_1197_1202_1197
1769,1,1,1201,1201
1770,1,1,1203,1209_1203
1771,8,5,1206,21
1772,1,1,1208,
1773,3,2,1210,
1774,1,1,1228,
1775,5,3,1229,1231_1231
1776,1,1,1231,
1777,1,1,1235,1235
1778,1,1,1247,1247
1779,1,1,1267,1267
1780,1,1,1275,1275
1781,5,5,1284,1017
1782,1,1,1295,1296_1295
1783,1,1,1310,1310
1784,4,4,1311,
1785,6,4,1327,1326_1326_1327
1786,1,1,1352,1353_1352
1787,2,2,1359,358_1359
1788,7,4,7,103
1789,1,1,15,15
1790,1,1,37,37
1791,2,2,69,70_69
1792,3,2,82,81_82
1793,1,1,86,86
1794,2,2,125,125
1795,1,1,131,131
1796,1,1,133,133
1797,8,4,142,9
1798,5,4,159,157_157
1799,5,3,164,165_164
1800,4,4,169,168
1801,1,1,172,172
1802,1,1,186,
1803,1,1,248,
1804,1,1,278,278
1805,3,3,283,382_284_283
1806,5,2,292,1055_293_292
1807,1,1,311,311
1808,1,1,356,356
1809,3,2,393,391_392_393
1810,1,1,397,397
1811,1,1,398,
1812,1,1,414,414
1813,1,1,417,417
1814,1,1,438,438
1815,2,1,444,
1816,1,1,459,459
1817,5,4,489,489_489_489
1818,3,1,494,641_640_495_494
1819,1,1,497,
1820,2,2,508,509_509_508
1821,1,1,535,535
1822,1,1,542,542
1823,1,1,561,561
1824,1,1,565,
1825,5,1,666,1300_668_667_666
1826,1,1,669,669
1827,1,1,681,681
1828,1,1,741,741
1829,1,1,747,747
1830,3,2,749,748_749
1831,1,1,755,755
1832,3,2,763,764_763
1833,2,2,767,768_768_767
1834,10,4,773,796_851
1835,1,1,776,776
1836,1,1,784,785_784
1837,5,4,810,809_809
1838,1,1,835,835
1839,1,1,858,
1840,2,2,876,876
1841,1,1,881,1205_881
1842,4,3,891,892_891
1843,1,1,893,893
1844,1,1,897,897
1845,1,1,902,902
1846,3,1,907,981
1847,6,4,923,924_960_960_924
1848,5,4,928,929_927_927_927_929
1849,1,1,937,938_937
1850,1,1,940,940
1851,1,1,950,950
1852,1,1,954,954
1853,1,1,972,972
1854,1,1,977,977
1855,1,1,985,985
1856,1,1,1002,1002
1857,2,2,1005,1005
1858,5,4,1010,1011_1011
1859,6,4,1012,296_296
1860,2,1,1029,1053_1029
1861,1,1,1039,1040_1039
1862,1,1,1047,1047
1863,1,1,1052,1052
1864,1,1,1062,1062
1865,1,1,1089,1089
1866,1,1,1098,1098
1867,1,1,1120,1120
1868,2,2,1121,1078_1121
1869,1,1,1124,1124
1870,1,1,1128,1128
1871,1,1,1133,1133
1872,9,4,1134,1220_1224_1224_1219_1224
1873,1,1,1147,1147
1874,7,3,1151,1151_1152
1875,1,1,1156,1156
1876,1,1,1160,1160
1877,1,1,1162,1162
1878,3,3,1189,
1879,1,1,1211,1211
1880,2,1,1212,1258_1212
1881,1,1,1317,
1882,1,1,1339,1340_1339
1883,2,1,1363,1363
1884,7,3,25,127_376_25
1885,2,2,54,54
1886,1,1,90,90
1887,1,1,108,108
1888,4,3,116,
1889,2,2,123,
1890,1,1,154,
1891,2,2,185,185
1892,1,1,239,239
1893,2,2,277,379_277
1894,1,1,284,
1895,1,1,295,295
1896,1,1,303,303
1897,3,3,345,
1898,5,3,383,266_383
1899,5,2,410,409_400_401_410
1900,3,3,416,415_415
1901,1,1,456,
1902,1,1,472,472
1903,3,3,473,474_474
1904,3,3,475,
1905,1,1,493,493
1906,1,1,501,501
1907,1,1,514,597_514
1908,2,2,515,589_515
1909,1,1,525,525
1910,3,3,538,
1911,2,2,563,
1912,1,1,564,564
1913,2,1,582,583_582
1914,4,3,596,
1915,1,1,616,616
1916,1,1,647,
1917,1,1,661,661
1918,1,1,670,
1919,1,1,676,676
1920,1,1,708,708
1921,7,3,728,302
1922,1,1,756,756
1923,1,1,758,758
1924,4,3,782,782
1925,1,1,806,806
1926,2,2,807,215_807
1927,3,3,824,
1928,1,1,846,872_846
1929,1,1,868,868
1930,2,2,915,899_915
1931,2,1,931,953_931
1932,1,1,938,938
1933,5,3,942,943
1934,1,1,965,966_965
1935,4,2,978,979_977_978
1936,1,1,982,982
1937,3,3,997,1045_1045_1045
1938,1,1,999,999
1939,2,1,1000,1048_1000
1940,1,1,1030,1030
1941,1,1,1033,1033
1942,1,1,1044,1044
1943,2,1,1053,1053
1944,1,1,1054,
1945,1,1,1073,
1946,9,3,1074,1114_1118_1114
1947,2,1,1076,1076
1948,2,1,1081,1081
1949,1,1,1083,1083
1950,3,1,1087,1094_1088_1087
1951,1,1,1093,1093
1952,1,1,1115,1115
1953,1,1,1116,1116
1954,1,1,1117,1117
1955,2,2,1167,1168_1168_1167
1956,1,1,1173,1173
1957,1,1,1252,1252
1958,2,1,1259,1260_1259
1959,1,1,1261,1261
1960,1,1,1281,
1961,1,1,1299,1299
1962,1,1,1309,
1963,2,2,1310,1310
1964,1,1,1338,1338
1965,1,1,1344,1344
1966,4,3,1351,1307_1350
1967,2,2,1385,1384_1385
1968,1,1,9,
1969,2,2,11,
1970,1,1,37,37
1971,2,1,50,
1972,2,2,58,
1973,2,2,68,
1974,2,2,84,
1975,8,2,129,414_129
1976,1,1,148,149_148
1977,2,2,150,
1978,1,1,249,249
1979,1,1,262,
1980,5,2,263,281_263
1981,1,1,276,276
1982,1,1,280,422_280
1983,1,1,281,
1984,1,1,292,292
1985,1,1,297,297
1986,2,1,305,397_306_305
1987,1,1,350,
1988,2,2,367,
1989,1,1,379,379
1990,1,1,381,381
1991,2,1,391,438_391
1992,1,1,421,421
1993,1,1,452,452
1994,1,1,474,
1995,1,1,478,478
1996,3,2,496,1256_1256
1997,1,1,517,517
1998,1,1,530,530
1999,3,2,541,699
2000,1,1,595,595
2001,1,1,602,684_602
2002,2,1,606,742_606
2003,1,1,610,731_610
2004,1,1,634,634
2005,3,2,639,1033_639
2006,3,2,640,727_641
2007,2,1,641,704
2008,1,1,667,668_667
2009,2,2,671,
2010,2,1,681,681
2011,2,1,685,722_685
2012,4,2,688,
2013,1,1,702,
2014,1,1,744,744
2015,2,2,753,
2016,1,1,755,755
2017,3,2,764,765_763
2018,2,2,772,
2019,1,1,777,1265_777
2020,1,1,797,797
2021,2,2,808,
2022,1,1,830,959_830
2023,2,2,831,
2024,1,1,843,843
2025,1,1,850,850
2026,5,1,852,985_916_852
2027,6,2,881,1205_1225
2028,1,1,901,902_901
2029,2,2,940,939
2030,1,1,958,958
2031,1,1,971,971
2032,4,2,972,973
2033,1,1,976,
2034,2,2,981,
2035,2,2,1013,
2036,2,2,1029,1053
2037,1,1,1038,1038
2038,3,2,1060,
2039,1,1,1061,1062_1061
2040,1,1,1072,
2041,5,2,1078,1079_1121_1077
2042,3,2,1082,1106
2043,2,2,1089,1090
2044,1,1,1094,1094
2045,1,1,1098,1099_1098
2046,1,1,1102,1102
2047,1,1,1109,1109
2048,1,1,1113,1125_1113
2049,1,1,1124,1124
2050,2,1,1126,1128_1126
2051,5,2,1158,
2052,1,1,1188,1188
2053,1,1,1199,1199
2054,3,2,1213,
2055,1,1,1218,1218
2056,2,2,1267,
2057,2,2,1274,1275_1275
2058,1,1,1277,1277
2059,1,1,1293,
2060,1,1,1334,
2061,1,1,1340,1340
2062,2,1,1362,1363_1362
2063,2,2,1366,
2064,1,1,25,
2065,1,1,49,
2066,2,1,69,
2067,1,1,81,
2068,1,1,125,
2069,1,1,135,
2070,1,1,140,141
2071,1,1,146,
2072,1,1,149,
2073,1,1,158,
2074,1,1,163,
2075,1,1,172,
2076,1,1,189,
2077,1,1,194,
2078,1,1,250,
2079,1,1,266,
2080,1,1,294,
2081,1,1,307,
2082,1,1,320,
2083,1,1,346,593
2084,1,1,356,357
2085,1,1,440,
2086,1,1,443,
2087,1,1,472,
2088,1,1,488,
2089,2,1,502,
2090,2,1,508,
2091,1,1,511,
2092,2,1,540,
2093,1,1,542,
2094,1,1,590,
2095,1,1,603,
2096,2,1,625,626
2097,1,1,636,
2098,1,1,646,
2099,1,1,647,
2100,1,1,657,
2101,1,1,669,
2102,2,1,672,
2103,2,1,700,
2104,1,1,705,
2105,1,1,708,
2106,2,1,710,
2107,1,1,732,
2108,1,1,746,
2109,1,1,754,
2110,1,1,759,
2111,1,1,767,768
2112,2,1,771,
2113,1,1,786,893
2114,2,1,800,
2115,1,1,858,
2116,1,1,876,
2117,1,1,887,987
2118,2,1,899,902
2119,1,1,926,
2120,1,1,937,938
2121,1,1,952,
2122,1,1,954,955
2123,1,1,966,
2124,1,1,1001,1030
2125,1,1,1024,
2126,1,1,1032,1049
2127,1,1,1036,
2128,1,1,1047,
2129,1,1,1048,
2130,1,1,1052,
2131,1,1,1054,
2132,1,1,1070,
2133,1,1,1097,
2134,3,1,1099,1120
2135,1,1,1101,
2136,1,1,1122,
2137,1,1,1125,
2138,1,1,1129,1130
2139,1,1,1133,
2140,1,1,1156,
2141,2,1,1161,1214
2142,1,1,1173,
2143,1,1,1185,
2144,1,1,1186,
2145,1,1,1203,1209
2146,1,1,1217,
2147,3,1,1230,
2148,1,1,1239,
2149,1,1,1243,
2150,1,1,1248,1251
2151,3,1,1252,
2152,1,1,1254,
2153,2,1,1262,
2154,1,1,1279,
2155,1,1,1281,
2156,1,1,1295,1296
2157,1,1,1299,
2158,1,1,1301,
2159,1,1,1302,
2160,1,1,1354,
2161,1,1,1368,
2162,1,1,1393,
