,F,T,S,E
10,23,23,150,150
11,3,3,173,227_227_227_173
12,24,24,177,
13,479,24,180,247_247_189_189_189_191_191_189_189_189_189_186_247_195_186_189_189_189_189_191_191_186_186_186_186_185_196_181_196_192_194_194_247_195_247_247_195_181_195_195_247_195_186_186_185_185_194_194_247_195_194_194_246_247_186_181_195_247_195_189_189_191_191_189_189_180
14,8,8,185,
15,157,24,207,252_228_227_227_227_800_800_800_800_227_227_227_227_227_227_228_227_252_209_209_209_209_209_209_209_227_227_227_173_227_227_228_209_209_209_209_209_209_207
16,1,1,210,211_210
17,560,24,215,974_950_892_892_892_891_891_886_886_886_813_823_823_950_951_949_949_950_951_813_948_813_812_813_947_949_949_950_950_947_946_948_814_811_783_885_886_824_824_783_784_823_951_950_948_216_811_763_763_765_763_763_764_218_824_783_824_824_885_885_891_891_887_887_811_216_887_887_1298_891_891_783_886_784_784_784_783_763_765_764_763_811_216_216_811_763_763_219_219_886_886_219_948_951_950_813_814_808_807_216_807_814_814_808_808_807_216_807_807_807_215
18,6,6,221,220_220_220_220_220_221
19,27,15,222,223_223_223_223_223_826_1384_1384_1384_1385_826_1384_222_1384_1384_223_222_222
20,4,3,224,226_225_225_224
21,77,20,248,248_248_1281_251_248_248
22,8,4,249,249_250
23,24,13,254,229_229_187_187_254_187_187_187_254_254_229
24,116,24,261,1374_1374_1375_1375_261_1375_261_262_261_261_261_261
25,1,1,262,262
26,19,19,267,267
27,1,1,284,284
28,586,24,288,290_289_287_287_289_287_287_289_287_287_289_287_521_521_732_732_287_289_289_505_677_461_461_509_461_461_1370_503_503_504_503_504_466_677_1370_1370_504_1370_1370_713_713_713_1370_713_503_503_466_465_461_491_290_460_464_464_290_290_290_464_677_464_464_677_509_290_290_461_677_464_290_677_677_464_290_290_464_464_464_677_677_678_678_678_678_678_503_504_1370_506_678_677_491_290_290_289_289_521_289_288
29,38,10,292,293_1032_1030_295_295_295_1032_1032_1030_1032_295_1049_1049_294_1001_1030_1055_1055_1031_1031_1001_295_294_1001_293_292
30,15,5,297,1035_1035_296_297_1004_1012_1011_1012_296
31,281,24,298,1021_1019_1021_299_1021_1021_1050_1018_1015_301_1015_301_300_1054_1054_1051_1054_1054_1051_301_301_301_300_1054_298_1018_1018_1018_298_298_297_1004_1036_1035_1036_1035_1005_1004_1004_297_297_297_1004_1035_1035_1005_296_296_1054_300_1050_1286_1015_1021_1021_1035_1019_1056_1019_1021_1056_1021_1019_1019_1019_1056_298_298_299_1056_1019_1019_1019_1021_1015_301_300_1054_1054_301_302_298
32,1,1,301,
33,1,1,305,306_305
34,1,1,311,311
35,3427,24,347,444_746_349_445_447_588_595_595_573_451_350_595_711_565_683_500_710_710_497_500_500_744_619_617_617_735_735_617_744_744_523_523_523_497_497_619_500_523_592_522_500_621_744_697_697_590_565_565_568_581_636_636_635_636_635_635_634_587_623_623_572_572_572_572_623_755_572_565_683_697_697_697_697_695_565_623_755_587_755_755_581_580_697_697_697_697_695_523_523_523_523_744_617_735_735_735_617_619_622_621_622_710_500_744_619_622_622_744_708_681_708_708_630_629_630_706_630_630_707_1255_1255_1254_1255_1255_1254_1255_1255_681_680_630_680_707_707_680_706_1255_1255_1255_1254_1255_1254_1255_1255_1255_631_630_707_707_706_630_629_1255_1255_1255_1254_1255_1255_1255_681_708_708_681_500_744_621_619_744_497_622_621_619_497_579_634_635_1319_1318_581_565_572_595_595_588_576_576_1301_479_479_664_557_557_595_595_595_588_588_595_1302_479_480_1302_1302_576_479_479_1300_1301_576_743_350_447_564_564_564_351_351_449_479_1301_479_1302_1302_351_564_564_564_447_564_564_564_347_583_347_647_347_347_737_737_737_746_347_647_347_746_347_647_690_445_690_444_445_445_690_690_445_444_444_582_582_582_582_582_582_582_738_349_738_350_651_582_582_582_582_583_651_652_652_651_349_738_625_738_738_501_502_502_625_625_665_738_738_665_626_626_625_625_738_350_350_449_743_451_451_451_451_451_451_451_576_558_479_480_478_479_576_480_1302_576_1301_1301_1302_743_447_351_1302_1302_559_480_576_664_1301_478_478_480_447_451_451_451_353_351_557_447_353_575_569_571_692_569_571_571_569_569_692_692_692_692_571_571_444_444_690_447_447_445_445_447_447_446_1317_447_652_652_651_651_746_582_583_445
36,1,1,350,
37,143,24,354,562_614_356_356_562_562_356_355_356_355_356_356_355_355_355_563_562_355_492_355_589_589_596_596_356_357_355_355_357_356
38,1217,24,360,655_551_1312_1312_1312_363_1289_638_638_1312_363_363_548_362_362_670_363_361_670_470_470_470_470_470_470_470_472_470_361_361_361_632_602_602_602_602_684_632_602_601_602_684_602_601_601_655_655_361_361_604_749_604_604_749_469_469_469_469_468_468_467_467_604_653_653_749_749_604_749_604_749_604_603_603_360_632_360_360_655_632_604_604_604_749_604_468_467_653_655_655_604_604_604_604_604_749_749_604_469_469_468_469_468_467_467_653_655_603_632_603_603_360_360_632_632_655_655_361_361_670_670_472_672_717_752_754_753_753_752_671_670_472_753_1308_674_676_675_675_674_365_718_752_675_675_1308_753_472_472_671_670_365_364_361_551_552_721_721_1290_1290_555_546_483_740_484_483_740_555_555_721_721_483_1290_547_547_1290_721_554_1290_483_741_740_740_638_546_555_740_547_718_719_1309_1308_1308_675_675_1309_1308_365_365_364_365_752_552_363_365_752_717_717_718_719_752_1309_1309_1308_1309_1308_675_675_1309_674_672_472_672_472_752_717_674_718_718_719_1291_1291_1291_1291_546_721_555_721_720_720_721_554_483_547_740_740_546_1290_546_547_547_638_542_547_546_1290_741_740_546_556_556_721_539_485_484_556_483_721_719_718_752_673_672_672_472_671_472_670_670_671_472_470_470_472_470_1352_470_658_657_657_656_656_656_474_474_473_474_472_473_472_470_1353_1353_1354_1354_1353_1352_1352_470_470_470_1352_470_471_656_656_656_658_658_657_657_474_752_672_363_363_1312_1312_1289_1289_1312_1289_363_1312_361_360
39,1101,24,367,537_685_685_750_367_537_1363_608_722_685_685_538_734_540_541_540_734_733_483_484_539_556_556_556_539_698_698_531_616_533_526_531_531_703_535_662_662_487_661_662_637_637_637_637_637_615_616_615_645_608_531_531_645_646_687_715_643_643_643_644_643_643_539_370_484_539_483_484_733_734_1362_734_1363_1365_1365_1364_1364_1363_483_483_484_483_484_484_539_733_733_540_540_700_733_734_1358_1362_701_702_702_701_485_488_528_533_487_487_703_703_528_370_616_703_487_487_703_369_370_370_532_616_370_637_525_526_526_371_370_527_637_528_487_535_485_1362_1362_702_701_700_701_700_540_734_734_701_1362_1362_702_703_703_702_535_637_637_527_527_637_371_487_487_535_532_528_535_703_757_485_662_1363_661_662_733_644_644_608_644_662_370_532_615_616_531_637_525_526_526_525_533_528_528_372_525_526_531_531_644_644_687_687_644_646_608_533_662_733_1363_1362_1362_734_703_702_702_701_702_541_700_700_757_535_616_532_370_371_526_526_531_531_370_484_484_538_701_703_702_540_541_734_700_1362_1363_1363_1363_733_485_661_661_662_368_750_368_537_538_538_538_537_750
40,127,24,372,729_729_730_730_373_372_372_513_373_729_729_730_730_372_729_729_730_730_372_372_373_729_372_730_372_512_374_372_730_729_372_729_512_372_374_374_373_512_372
41,2,2,374,1276_1276_374
42,2,2,381,381
43,3,3,382,382
44,1,1,414,
45,1,1,415,415
46,23,10,418,421_419_419_419_421_419_420_418
47,1,1,443,443
48,2,1,445,
49,2,2,464,
50,2,1,467,468_467
51,4,4,471,470_470_470
52,1,1,472,472
53,5,2,473,474_473
54,140,24,476,1172_475_475_475_1172_1172_1172_475_475_476_1173_1172_475_475_1172_1242_1163_1242_1163_1163_1163_1139_1138_1138_1170_1242_1138_1170_1163_1173_1172_476_1242_1172
55,94,16,495,727_640_640_642_704_641_642_704_704_641_642_642_642_704_640_727_1257_728_728_1257_302_1257_727_727_494_495_640_704_511_511_641_642_704_704_641_642_642_611_704_641_642_642_641_704
56,2,2,500,
57,2,2,502,502
58,3,3,509,509
59,2,2,511,511
60,63,18,515,589_514_514_589_514_514_514_589_514_516_516_589_595_589_589_596_515_589_596_514_589_596_595
61,7,4,517,516_517
62,33,14,519,520_520_521_520_520_518_519_518_518_519_287_732_732_521_520
63,1,1,521,521
64,7,4,526,370_531
65,16,9,530,531_531_530
66,3,2,540,540
67,1,1,588,588
68,3,2,596,596
69,2,2,603,603
70,5,5,609,609
71,1,1,610,610
72,1,1,628,628
73,2,2,647,
74,1,1,658,659_658
75,9,3,667,1301_1300_669_667_668_667
76,2,2,672,673_672
77,4,3,678,
78,5,5,682,633_633_633_633_682
79,3,2,685,722
80,2,1,688,689_688
81,1,1,698,698
82,1,1,700,
83,1,1,704,705
84,1,1,715,715
85,4,3,718,718
86,1,1,733,733
87,1,1,735,
88,1,1,743,743
89,3,3,748,748
90,275,24,759,967_968_968_969_918_1355_1355_1356_1356_918_917_970_917_917_759_759_759_970_1381_918_1356_1355_1355_918_1356_759_942_970_759_759_762_762_941_762_762_941_941_918_918_759_758_970_969_759_759_759_762_941_762_762_762_941_762_763_762_941_918_918_917_762_759
91,1,1,765,766_765
92,1,1,767,767
93,1,1,768,768
94,470,24,771,849_791_794_849_847_847_789_847_847_796_792_792_792_792_841_913_792_792_793_795_795_985_985_916_916_795_845_1264_1264_795_794_794_1389_1389_1389_796_772_796_796_793_796_849_847_848_848_849_849_790_849_791_772_796_796_796_850_848_850_790_796_1388_772_796_772_849_791_964_843_964_964_964_844_843_843_843_848_843_964_844_1263_845_795_1264_1264_777_1265_777_777_777_776_985_985_852_916_916_795_794_794_1389_1389_796_796_794_773_796_772_1389_772_789_790_848_848_849_849
95,1,1,777,1265_777
96,9,4,778,779_214_779_214_779_778
97,79,24,781,782_782_782_782_780_780_780_782_782_780_780_781_780_782_873_782_781_842_782
98,6,4,784,785_785_785_785_784
99,35,7,787,831_786_786_1299_891_1299_831_832_786_787_787
100,873,24,803,926_1268_1267_906_905_905_976_976_874_874_874_1311_1311_976_857_976_975_874_874_857_1311_976_871_871_874_874_871_856_952_952_855_860_804_804_1267_1392_1267_952_952_257_857_874_874_952_907_801_905_905_906_907_801_981_981_856_952_952_861_905_854_981_906_803_952_905_855_856_805_804_1267_1267_860_854_1311_257_257_857_857_1311_976_871_853_1311_871_871_1146_1146_1146_1146_1146_1147_1146_1147_257_257_857_257_1147_1266_875_905_861
101,23,7,809,1384_826_810_810_825_825_826_982_810_826_826_810_809
102,4,2,815,816_817_816_815
103,1,1,817,
104,8,3,818,896_900_820_820_819_818
105,2,1,830,959_830
106,10,4,833,835_833_835_834
107,165,24,836,980_984_172_172_984_980_980_980_980_172
108,16,7,845,1263_1263
109,2,2,846,872_872_846
110,7,7,850,850
111,14,4,852,916_1264_1264_795_852_916
112,321,24,862,930_868_862_862_930_862_862_862_866_868_868_866_866_868_930_868_868_868_869_868
113,2,2,868,868
114,6,5,881,1205
115,1,1,889,889
116,1,1,892,892
117,51,24,894,249_249_249
118,1,1,897,897
119,1,1,898,898
120,1,1,899,915_899
121,1,1,903,903
122,1,1,906,906
123,1,1,907,
124,2,2,908,962_908
125,2,2,910,910
126,12,4,911,961_1386_912_1386_1386_911
127,1,1,921,921
128,1,1,925,925
129,1,1,928,928
130,13,11,935,789_789_789_789_789_789_936_789_935
131,1,1,938,938
132,20,6,939,940_983_982_983_982_983_982_956_940_939
133,1,1,942,943_942
134,1,1,944,944
135,1,1,948,
136,2,1,957,963_958_957
137,1,1,971,971
138,6,4,972,973_973_972
139,1,1,979,979
140,1,1,987,987
141,53,24,988,1027_995_989_996_996_1027_1027_1027_996_995_988
142,2,2,989,989
143,2,1,990,992_991_990
144,5,5,993,994_994_994_994_994_993
145,436,24,998,1259_1259_1259_1259_1243_1159_1159_1159_1259_1283_1259_1243_1279_1185_1185_1158_1185_1185_1158_1279_1169_1158_1187_1171_1168_1168_1139_1138_1168_1168_1168_1139_1138_1168_1167_1139_1139_1169_1279_1186_1166_1160_1160_1159_1160_1243_1243_1160_1139_1139_1138_1167_1167_1169_1168_1168_1158_1187_1169_1171_1171_1171_1171_1169_1165_1164_1164_1279_1164_1259_1214_1214_1259_1160_1169_1169_1171_1158_1171_1243_1185_1279_1164_1164_1166_1243_1164_1159_1162_1161_1162_1161_1161_1160_1160_1259_1259_1259_1259_1260_1028_1028_998
146,2,2,1001,1030
147,143,24,1003,1007_1017_1017_1034_1006_1034_1007_1007_1007_1034_1034_1003_1034_1008_1016_1017_1009_1009_1009_1017_1017_1008_1003_1003_1017_1017_1017_1003_1003_1034_1006_1007_1006_1034_1006_1034_1003_1003_1009_1017
148,7,3,1006,1034_1034_1034_1006
149,4,3,1011,1010
150,1,1,1012,
151,1,1,1015,1015
152,17,5,1024,1026_1026_1025_991_992_1023_1024
153,1,1,1029,1029
154,4,3,1031,1055
155,1,1,1033,1033
156,1,1,1039,1040_1039
157,4,3,1052,1029_1053_1052
158,77,18,1057,1105_1070_1080_1058_1080_1064_1079_1079_1080_1063_1064_1063_1063_1080_1059_1059_1080_1080_1080_1059_1059_1058_1059_1058_1080_1105_1063_1080_1080_1057_1063_1080_1059_1105
159,8,4,1060,1338_1338_1119_1338_1119_1076_1060
160,6,3,1062,1110_1062_1081
161,1,1,1063,
162,1,1,1064,
163,1,1,1068,1068
164,17,6,1073,1109_1109_1109_1090_1095_1072_1072_1095_1073
165,4,4,1075,1074_1074_1074_1075
166,1,1,1077,1078_1077
167,2,2,1079,
168,44,13,1087,1094_1094_1094_1089_1089_1094_1109_1261_1261_1109_1096_1110_1095_1096_1110_1110_1096_1262_1261_1261_1109_1109_1090_1089_1088_1087
169,3,2,1089,
170,15,8,1092,1094_1094_1087_1094_1093_1092
171,1,1,1096,1096
172,1,1,1101,1101
173,2,1,1102,1103_1102
174,1,1,1126,1126
175,3,3,1132,1262_1262_1132
176,3,2,1133,1223_1223_884_1133
177,8,4,1134,1219_1224_1134_1219_1220_1134
178,3,3,1148,1148
179,1,1,1153,
180,1,1,1158,
181,1,1,1161,1161
182,2,2,1163,1163
183,21,11,1170,1242_1163_1242_1163_1242_1163_1163_1170
184,91,24,1197,1197_1208_1202_1202_1197_1197_1208_1202_1208_1199_1199_1208_1197_1199_1208_1208_1202_1202_1197_278_278_1197_1199_1197_1202_1197_1197_1207_1208_1153_1208_1199_1202_1197_1199_1197_1197
185,2,1,1199,1208_1202_1199
186,5,3,1200,1201_1200
187,1,1,1203,1203
188,1,1,1212,1258_1212
189,1,1,1214,1214
190,94,24,1215,1223_1218_1215_1223_1217_1223_1133_1133_1223_1223_1222_1223_1223_1215_1219_1218_1218_1222_1223_1222_1222_1215_1223_1218_1223_1133_1217_1217_1222_1218_1217_1223_1217
191,1,1,1225,1225
192,1,1,1229,
193,1,1,1239,1239
194,3,2,1247,1251_1249_1248_1247
195,1,1,1253,1253
196,10,6,1284,1284
197,1,1,1291,1291
198,2,2,1293,1293
199,1,1,1305,1305
200,1,1,1307,1351_1307
201,8,4,1308,1308_1309_1310
202,3,2,1327,1326_1327
203,181,24,1328,921_921_921_920_920_1332_920_1332_1331_1329_1329_920_921_920_1332_1328_1332_1330_1331_1330_904_903_903
204,1,1,1343,1344_1343
205,2,2,1347,1348_1348_1347
206,1,1,1349,1349
207,4,3,1352,1354_1353_1352
208,1,1,1364,1365_1364
209,1,1,1367,1368_1367
210,3,3,1376,1376
211,11,11,1378,259_259_259_259_259_259_259_259_259_259_1378
212,2,2,1380,1380
213,1,1,1384,
214,1,1,1385,1385
215,4,4,54,
216,2,1,179,
217,4,3,272,272_273_272
218,3,2,278,1209_278
219,1,1,283,283
220,1,1,339,339
221,1,1,359,359
222,1,1,375,613_375
223,1,1,393,
224,1,1,400,400
225,1,1,409,410_409
226,1,1,417,
227,1,1,447,
228,1,1,452,
229,2,2,491,491
230,1,1,494,494
231,6,3,496,1256_1256_496
232,1,1,501,501
233,1,1,508,508
234,1,1,562,562
235,1,1,563,563
236,1,1,564,
237,1,1,595,595
238,3,2,615,616_615
239,24,8,656,658_657_657_474_753_472_656_656
240,1,1,659,659
241,1,1,660,660
242,1,1,675,
243,1,1,742,742
244,4,2,754,754
245,1,1,775,775
246,1,1,793,793
247,1,1,794,
248,2,2,798,212_798
249,3,3,799,174_174_799
250,1,1,821,822_821
251,1,1,829,829
252,1,1,901,902_901
253,3,1,918,1356
254,1,1,927,927
255,1,1,929,929
256,1,1,943,943
257,1,1,952,
258,3,2,954,955_954
259,3,2,985,985
260,1,1,1061,1061
261,12,6,1067,1114_1074_1067_797_1067_1068
262,1,1,1072,
263,1,1,1078,1078
264,2,2,1083,1106_1106_1083
265,2,1,1098,1099_1098
266,2,2,1117,1116_1117
267,1,1,1129,1130_1129
268,1,1,1162,1162
269,1,1,1173,1173
270,1,1,1208,1208
271,1,1,1222,1222
272,1,1,1224,
273,1,1,1235,
274,1,1,1274,1275_1274
275,1,1,1311,1311
276,2,2,1346,1346
277,1,1,1359,1359
278,1,1,69,
279,2,2,82,81_82
280,23,18,122,122
281,1,1,126,126
282,2,2,165,
283,2,2,194,194
284,1,1,239,239
285,1,1,257,257
286,6,6,286,286
287,33,22,305,397_306_397_306_397_306_306_306_306_306
288,4,4,345,345
289,1,1,356,
290,3,2,440,439_440
291,1,1,478,
292,2,1,540,540
293,1,1,593,593
294,1,1,606,606
295,1,1,629,629
296,1,1,643,
297,1,1,669,669
298,1,1,670,670
299,1,1,673,673
300,3,3,683,683
301,1,1,692,692
302,1,1,700,
303,2,2,708,
304,3,2,727,494_727
305,2,2,732,521_732
306,1,1,739,739
307,1,1,740,
308,1,1,741,741
309,1,1,743,
310,1,1,747,747
311,1,1,759,759
312,1,1,765,766
313,1,1,767,767
314,1,1,776,777_776
315,1,1,805,1239_805
316,1,1,806,971_806
317,22,8,818,815_816_815_817_1262_931_817_818
318,1,1,827,986_827
319,3,2,828,887_888_828
320,1,1,899,915_899
321,1,1,902,902
322,4,3,903,904_903
323,3,3,928,927_927_928
324,3,2,932,775_932
325,12,7,937,938_938_938_938_937
326,1,1,953,953
327,1,1,957,957
328,7,5,977,978_979_978_978_979_978_977
329,1,1,979,
330,7,5,1000,1048_1048_1048_1000
331,9,3,1014,1033_1033_1013_639_1014
332,1,1,1019,1019
333,1,1,1027,1027
334,1,1,1037,1037
335,2,1,1055,
336,3,3,1056,1056
337,1,1,1082,1082
338,8,3,1099,1120_1122_1121_1098_1098_1099
339,1,1,1114,1118_1114
340,1,1,1124,1125_1124
341,2,2,1126,1097_1126
342,1,1,1139,
343,1,1,1161,1161
344,1,1,1199,1199
345,1,1,1202,
346,1,1,1203,1203
347,1,1,1213,1213
348,1,1,1214,1214
349,1,1,1249,1270_1249
350,1,1,1251,1251
351,1,1,1252,1252
352,1,1,1268,1268
353,7,3,1277,1276_1276_1277
354,1,1,1283,1283
355,1,1,1287,1287
356,19,6,1307,1349_1307_1347_1346_1346_1347_1348_1348_1349_1349_1350_1307
357,1,1,1333,1333
358,1,1,1348,
359,1,1,1349,
360,8,6,1351,1350_1307_1351
361,2,2,1384,1384
362,10,10,63,62_62_62_62_62_62_62_62_62_63
363,1,1,172,
364,12,12,207,207
365,3,2,225,224_225
366,1,1,289,
367,1,1,302,303_302
368,1,1,311,311
369,2,2,338,339_338
370,4,3,358,1359_1359_358
371,1,1,360,360
372,5,4,381,423
373,1,1,409,410_409
374,1,1,488,488
375,2,2,493,726_493
376,1,1,501,502_501
377,1,1,508,508
378,2,2,511,
379,1,1,541,541
380,1,1,547,547
381,2,2,588,595_588
382,1,1,658,659
383,1,1,672,672
384,1,1,676,676
385,1,1,688,689_688
386,2,2,699,699
387,1,1,742,742
388,1,1,758,758
389,1,1,763,
390,1,1,766,766
391,1,1,780,780
392,3,2,820,821_821_820
393,10,8,846,872_872_872_872_872_872_872_872_846
394,1,1,848,
395,1,1,889,889
396,1,1,901,901
397,1,1,925,925
398,2,2,931,931
399,2,2,936,936
400,1,1,940,940
401,2,2,950,950
402,1,1,958,958
403,11,7,960,924_923_923_924_924_923_960
404,12,7,961,908_962_1385_962_1385_834_908_908_962_961
405,2,1,968,969_968
406,7,6,998,1028_1028_998
407,1,1,1005,1005
408,2,2,1011,1012_1011
409,1,1,1034,
410,4,3,1036,1035_1036
411,1,1,1052,1052
412,4,3,1060,1076_1060
413,4,3,1077,1077_1078_1077
414,2,1,1086,1086
415,1,1,1105,1105
416,1,1,1118,1118
417,1,1,1131,1131
418,1,1,1146,
419,1,1,1173,1173
420,1,1,1222,1222
421,2,2,1224,1224
422,1,1,1242,1242
423,1,1,1248,1248
424,6,3,1253,1251_1251_1252_1253
425,3,2,1262,
426,1,1,1265,1265
427,1,1,1300,
428,3,2,1326,1327_1327_1326
429,1,1,1339,1340_1339
430,2,2,1363,1363
431,1,1,1364,1365_1364
432,1,1,39,39
433,1,1,84,84
434,1,1,212,798_212
435,1,1,232,244_232
436,1,1,235,235
437,1,1,239,
438,1,1,278,278
439,1,1,292,292
440,1,1,337,337
441,1,1,372,
442,1,1,417,
443,9,9,458,457_457_457_457_457_457_457_457_458
444,1,1,485,485
445,3,2,518,517_518
446,4,2,526,525
447,1,1,556,
448,5,3,563,562_492_563
449,1,1,610,731_610
450,1,1,621,
451,1,1,622,622
452,1,1,628,628
453,1,1,661,661
454,2,2,667,668_666_667
455,1,1,669,669
456,1,1,670,670
457,5,3,689,688_689
458,1,1,700,700
459,1,1,704,
460,1,1,705,705
461,1,1,716,716
462,1,1,719,719
463,1,1,720,720
464,3,2,725,509_725
465,1,1,743,743
466,2,2,754,754
467,3,3,767,768_768_766_767
468,28,17,774,933_933_933_933_933_775_933_933_775_933_933_932_932_933_933_775_774_775_775_774
469,1,1,785,785
470,1,1,939,939
471,1,1,953,953
472,1,1,965,966_965
473,2,1,985,985
474,1,1,997,1045_997
475,1,1,1015,
476,1,1,1043,1043
477,3,2,1061,1066_1082_1066_1061
478,3,2,1081,1081
479,1,1,1100,1101_1100
480,1,1,1129,1130_1129
481,1,1,1132,1132
482,2,2,1133,
483,1,1,1199,1199
484,1,1,1209,
485,3,2,1218,1219_1218
486,1,1,1249,1270_1249
487,2,1,1264,1264
488,3,2,1309,1310_1309
489,2,2,1311,
490,1,1,1338,1338
491,2,2,1344,1105_1344
492,2,1,1353,1354_1353
493,1,1,1356,1356
494,8,6,1365,1364_1364_1364_1364_1365
495,1,1,1376,
496,2,2,1377,1377
497,1,1,1386,1386
498,4,4,17,18_18_18_18_17
499,3,3,145,
500,1,1,172,172
501,1,1,173,173
502,1,1,176,176
503,3,3,250,249_249_250
504,1,1,256,256
505,1,1,272,273_272
506,2,2,311,311
507,4,3,346,593_593_346
508,1,1,360,
509,1,1,382,382
510,1,1,440,440
511,3,3,494,
512,2,1,496,1256_496
513,1,1,516,
514,1,1,535,535
515,1,1,540,540
516,2,1,606,742_606
517,2,1,616,
518,1,1,660,660
519,1,1,668,668
520,1,1,676,676
521,2,2,729,
522,1,1,730,730
523,1,1,741,741
524,1,1,747,747
