,F,T,S,E
239,2,2,6,109_109_6
240,1,1,78,78
241,1,1,103,103
242,1,1,104,104
243,1,1,130,130
244,1,1,148,148
245,1,1,164,164
246,1,1,191,191
247,1,1,199,200_199
248,1,1,256,256
249,1,1,268,268
250,1,1,270,270
251,1,1,274,275_274
252,1,1,312,313_312
253,1,1,401,401
254,1,1,402,402
255,1,1,405,406_405
256,1,1,420,421_420
257,1,1,437,437
258,1,1,450,450
259,1,1,469,469
260,1,1,473,473
261,1,1,479,664_479
262,1,1,487,528_487
263,1,1,500,500
264,1,1,565,566_565
265,1,1,569,691_569
266,2,2,575,352_575
267,1,1,650,746_650
268,1,1,655,655
269,1,1,660,660
270,1,1,687,687
271,4,3,717,752_752_717
272,1,1,721,721
273,2,2,736,735_736
274,1,1,755,755
275,1,1,817,818_817
276,1,1,836,980_836
277,1,1,853,859_853
278,3,3,879,878_878_879
279,1,1,892,892
280,1,1,896,900_896
281,1,1,983,983
282,1,1,1055,1055
283,1,1,1058,1058
284,1,1,1089,1089
285,1,1,1090,1095_1090
286,1,1,1126,1126
287,1,1,1141,1141
288,1,1,1174,1180_1174
289,1,1,1195,1196_1195
290,1,1,1315,1315
291,1,1,1319,1320_1319
292,2,2,1342,1335_1342
293,1,1,1361,1361
294,3,3,1365,1364_1364_1365
295,2,2,1371,1374_1374_1371
296,2,2,58,168_168_58
297,7,5,166,64_64_59_64_166
298,1,1,193,193
299,1,1,299,299
300,1,1,305,306_305
301,3,2,318,317_318
302,1,1,367,367
303,1,1,407,408_407
304,1,1,411,1376_411
305,1,1,416,416
306,1,1,427,427
307,1,1,467,468_467
308,1,1,485,485
309,1,1,490,490
310,1,1,499,499
311,1,1,505,713_505
312,1,1,512,512
313,1,1,547,547
314,1,1,551,551
315,1,1,555,740_555
316,1,1,566,567_566
317,1,1,570,571_570
318,3,2,577,693_578_693_577
319,5,5,654,604_604_604_604_654
320,1,1,665,738_665
321,1,1,683,683
322,1,1,691,692_691
323,1,1,694,694
324,1,1,705,705
325,1,1,729,729
326,1,1,745,745
327,1,1,751,751
328,1,1,798,798
329,1,1,855,855
330,1,1,918,1355_918
331,1,1,935,935
332,1,1,941,942_941
333,1,1,958,958
334,1,1,980,980
335,1,1,984,984
336,1,1,1007,1007
337,2,1,1016,1017_1016
338,2,1,1032,1049_1032
339,1,1,1088,1088
340,1,1,1100,1100
341,1,1,1121,1121
342,1,1,1132,1262_1132
343,1,1,1155,1156_1155
344,3,1,1176,1336_1177_1176
345,1,1,1257,1257
346,1,1,1294,1294
347,1,1,1300,1300
348,1,1,1318,1318
349,1,1,1327,1327
350,1,1,1334,1334
351,1,1,1351,1351
352,1,1,1362,1362
353,1,1,1390,1390
354,1,1,78,1282_78
355,2,2,169,168_169
356,1,1,176,176
357,1,1,199,200_199
358,1,1,203,203
359,1,1,223,1384_223
360,2,2,298,1018_1018_298
361,4,4,309,43_43_43_309
362,1,1,320,320
363,4,2,325,326_326_325
364,1,1,362,550_362
365,1,1,364,365_364
366,1,1,372,373_372
367,1,1,383,383
368,1,1,463,463
369,3,2,478,479_479_478
370,1,1,483,483
371,1,1,526,526
372,1,1,531,531
373,1,1,532,616_532
374,1,1,545,545
375,1,1,562,562
376,1,1,563,563
377,1,1,567,567
378,1,1,580,581_580
379,1,1,582,583_582
380,3,2,590,591_578_590
381,1,1,634,634
382,1,1,646,646
383,1,1,650,650
384,1,1,653,653
385,1,1,660,660
386,1,1,670,670
387,1,1,677,677
388,1,1,689,689
389,1,1,692,692
390,1,1,718,719_718
391,1,1,728,728
392,1,1,737,737
393,1,1,759,759
394,1,1,774,933_774
395,1,1,779,779
396,1,1,782,782
397,1,1,803,804_803
398,1,1,810,810
399,3,1,815,817_816_815
400,1,1,825,825
401,1,1,854,854
402,1,1,930,930
403,1,1,936,936
404,1,1,949,949
405,1,1,1009,1009
406,1,1,1063,1080_1063
407,1,1,1078,1078
408,1,1,1090,1095_1090
409,2,1,1119,1338_1119
410,1,1,1127,1128_1127
411,1,1,1166,1166
412,1,1,1178,1178
413,1,1,1182,1183_1182
414,2,1,1195,1335_1195
415,3,3,1216,1223_1223_1215_1216
416,1,1,1309,1309
417,1,1,1357,1358_1357
418,1,1,6,109_6
419,5,5,42,380_380_380_380_380_42
420,1,1,87,88_87
421,1,1,121,137_121
422,1,1,140,140
423,1,1,257,257
424,1,1,269,270_269
425,1,1,316,316
426,1,1,328,328
427,5,4,331,386_386_331
428,1,1,371,371
429,1,1,406,406
430,2,2,424,424
431,1,1,428,428
432,1,1,442,442
433,1,1,445,690_445
434,1,1,449,449
435,1,1,510,510
436,1,1,511,512_511
437,1,1,540,541_540
438,2,2,553,717_365_553
439,3,3,575,352_352_575
440,1,1,581,581
441,1,1,615,616_615
442,1,1,625,665_625
443,1,1,641,704_641
444,1,1,644,687_644
445,1,1,649,649
446,1,1,672,673_672
447,1,1,674,674
448,1,1,685,722_685
449,2,2,695,696_696_695
450,1,1,738,738
451,2,2,772,771_772
452,1,1,785,785
453,1,1,804,804
454,2,2,832,787_832
455,1,1,834,908_834
456,1,1,846,872_846
457,1,1,878,1236_878
458,1,1,893,893
459,1,1,903,903
460,1,1,931,931
461,1,1,941,942_941
462,2,2,969,968_969
463,1,1,1004,1004
464,1,1,1021,1021
465,1,1,1047,1047
466,1,1,1052,1053_1052
467,1,1,1126,1128_1126
468,1,1,1131,1132_1131
469,1,1,1143,1144_1143
470,1,1,1167,1168_1167
471,1,1,1179,1190_1179
472,1,1,1196,1196
473,1,1,1229,1229
474,1,1,1308,1308
475,1,1,1352,1353_1352
476,1,1,1359,1359
477,2,1,1371,1374_1371
478,1,1,48,48
479,1,1,58,168_58
480,1,1,150,150
481,1,1,155,155
482,1,1,317,318_317
483,1,1,335,338_335
484,1,1,366,543_366
485,1,1,368,537_368
486,1,1,426,427_426
487,2,2,463,490_490_463
488,3,2,486,1357_486
489,1,1,499,499
490,1,1,504,504
491,4,2,567,568_566_568_567
492,1,1,608,645_608
493,1,1,614,614
494,1,1,618,736_618
495,1,1,629,629
496,1,1,650,746_650
497,1,1,653,653
498,1,1,665,665
499,1,1,693,693
500,1,1,702,703_702
501,1,1,712,712
502,2,2,718,719_719_718
503,1,1,729,729
504,1,1,732,732
505,2,2,759,759
506,1,1,808,814_808
507,2,2,831,1299_831
508,1,1,839,839
509,1,1,849,849
510,1,1,949,949
511,1,1,950,950
512,1,1,980,980
513,1,1,987,987
514,2,2,1020,1021_1020
515,1,1,1051,1051
516,1,1,1053,1053
517,1,1,1054,1054
518,1,1,1122,1123_1122
519,1,1,1138,1139_1138
520,1,1,1180,1180
521,1,1,1191,1191
522,1,1,1230,1230
523,1,1,1248,1248
524,1,1,1274,1275_1274
525,1,1,1294,1294
526,1,1,1300,1300
527,1,1,1392,1392
528,4,4,6,109_109_109_109_6
529,1,1,7,103_7
530,1,1,32,33_32
531,1,1,38,38
532,1,1,59,59
533,2,1,121,138_137_121
534,1,1,149,149
535,1,1,164,165_164
536,1,1,202,241_202
537,1,1,273,273
538,2,1,348,737_348
539,1,1,362,550_362
540,1,1,363,549_363
541,1,1,374,1276_374
542,1,1,383,383
543,1,1,387,387
544,1,1,408,408
545,1,1,442,442
546,1,1,445,445
547,1,1,479,664_479
548,1,1,498,498
549,1,1,527,637_527
550,1,1,546,547_546
551,1,1,548,548
552,1,1,590,590
553,1,1,625,625
554,1,1,661,662_661
555,2,1,668,669_668
556,5,4,677,462_462_462_678_677
557,1,1,706,707_706
558,1,1,724,724
559,6,3,734,1362_1362_1357_1358_734
560,1,1,745,745
561,2,2,774,933_775_774
562,1,1,775,
563,1,1,782,782
564,1,1,834,908_834
565,1,1,837,984_837
566,1,1,875,1266_875
567,2,2,879,878_879
568,1,1,901,902_901
569,1,1,1008,1009_1008
570,1,1,1018,1018
571,1,1,1052,1052
572,1,1,1058,1059_1058
573,1,1,1064,1064
574,1,1,1065,1065
575,1,1,1066,1066
576,1,1,1123,1123
577,1,1,1124,1125_1124
578,4,3,1136,1323_1323_1179_1190_1136
579,1,1,1167,1167
580,1,1,1169,1187_1169
581,1,1,1174,1174
582,4,3,1175,877_1191_1175
583,1,1,1177,1336_1177
584,1,1,1197,1197
585,1,1,1210,1227_1210
586,1,1,1291,1291
587,2,1,1333,1334_1333
588,1,1,9,67_9
589,1,1,82,83_82
590,1,1,86,87_86
591,1,1,103,103
592,1,1,106,107_106
593,1,1,241,241
594,2,2,257,61_257
595,1,1,313,313
596,1,1,314,314
597,8,8,320,320
598,2,2,369,751_751_369
599,3,2,404,405_404
600,1,1,406,406
601,1,1,426,427_426
602,1,1,432,432
603,1,1,438,438
604,2,1,472,752_671_472
605,3,2,499,744_499
606,1,1,512,512
607,1,1,524,524
608,1,1,525,526_525
609,1,1,528,528
610,1,1,537,750_537
611,1,1,540,541_540
612,1,1,568,568
613,1,1,587,623_587
614,1,1,596,596
615,1,1,614,614
616,1,1,620,620
617,1,1,664,664
618,1,1,672,673_672
619,1,1,684,684
620,1,1,692,692
621,1,1,699,699
622,1,1,707,707
623,1,1,736,736
624,2,2,738,665_738
625,1,1,744,
626,1,1,794,851_794
627,1,1,797,1068_797
628,1,1,863,863
629,1,1,899,902_899
630,1,1,900,900
631,1,1,945,945
632,1,1,982,982
633,1,1,988,995_988
634,1,1,991,992_991
635,1,1,1037,1043_1037
636,1,1,1051,1054_1051
637,2,1,1082,1083_1082
638,2,2,1099,1120_1099
639,1,1,1129,1129
640,1,1,1131,1132_1131
641,1,1,1141,1141
642,1,1,1156,1156
643,1,1,1158,1186_1158
644,2,1,1248,1249_1248
645,1,1,1264,1264
646,1,1,1314,1314
647,1,1,1318,1319_1318
648,1,1,1335,1342_1335
649,1,1,1352,1353_1352
650,1,1,1371,1374_1371
651,1,1,59,64_59
652,1,1,65,65
653,1,1,137,138_137
654,1,1,148,149_148
655,2,2,166,64_166
656,1,1,217,812_217
657,1,1,301,301
658,1,1,302,302
659,1,1,327,328_327
660,3,2,331,394_386_331
661,1,1,347,584_347
662,2,1,358,1359_358
663,1,1,374,1276_374
664,1,1,395,395
665,1,1,408,408
666,1,1,424,424
667,1,1,441,441
668,1,1,454,454
669,1,1,467,468_467
670,1,1,477,477
671,1,1,479,480_479
672,1,1,533,662_533
673,2,2,542,543_543_542
674,2,2,554,545_554
675,1,1,567,567
676,1,1,576,1302_576
677,1,1,593,593
678,3,2,617,618_617
679,1,1,623,623
680,1,1,650,746_650
681,1,1,688,689_688
682,2,2,703,757_757_703
683,1,1,733,734_733
684,1,1,745,745
685,23,17,760,917_917_917_917_918_917_917_917_917_917_759_759_917_917_917_759_917_917_918_917_760
686,1,1,778,778
687,1,1,782,782
688,1,1,784,785_784
689,1,1,787,831_787
690,1,1,809,810_809
691,1,1,811,811
692,3,3,832,787_832
693,1,1,851,851
694,1,1,875,1266_875
695,2,1,882,1342_1196_882
696,1,1,901,902_901
697,1,1,914,915_914
698,1,1,954,955_954
699,1,1,1009,1009
700,2,1,1020,1021_1020
701,1,1,1053,1053
702,1,1,1055,1055
703,1,1,1066,1066
704,1,1,1072,1073_1072
705,1,1,1102,1102
706,2,1,1119,1338_1339_1119
707,1,1,1122,1123_1122
708,1,1,1127,1128_1127
709,1,1,1140,1140
710,1,1,1174,1174
711,1,1,1177,1178_1177
712,1,1,1217,1217
713,1,1,1236,1237_1236
714,1,1,1238,1238
715,1,1,1275,1275
716,1,1,1282,1282
717,1,1,1284,1284
718,1,1,1291,1291
719,1,1,1294,1294
720,1,1,1297,1297
721,1,1,1320,1320
722,1,1,1332,1332
723,3,3,1334,1195_1195_1334
724,1,1,29,30_29
725,1,1,83,84_83
726,1,1,206,237_206
727,2,2,291,491_491_291
728,1,1,313,313
729,1,1,318,319_318
730,1,1,326,326
731,1,1,328,328
732,1,1,362,550_362
733,1,1,372,373_372
734,1,1,385,385
735,1,1,388,453_388
736,1,1,396,396
737,4,3,425,427_427_426_425
738,1,1,427,
739,1,1,490,490
740,1,1,496,728_496
741,1,1,526,526
742,1,1,548,549_548
743,1,1,551,670_551
744,1,1,553,717_553
745,1,1,570,571_570
746,7,5,614,354_614_354_614
747,3,2,640,1257_728_640
748,1,1,641,704_641
749,1,1,643,716_643
750,1,1,660,660
751,1,1,662,686_662
752,1,1,672,673_672
753,1,1,675,676_675
754,2,1,680,709_681_680
755,1,1,695,696_695
756,1,1,708,708
757,1,1,713,1370_713
758,1,1,720,721_720
759,1,1,724,724
760,1,1,746,746
761,1,1,781,781
762,1,1,807,808_807
763,3,2,838,984_837_838
764,1,1,865,865
765,4,3,873,781_782_873
766,1,1,898,899_898
767,1,1,958,958
768,1,1,967,968_967
769,1,1,988,995_988
770,1,1,992,1024_992
771,1,1,1008,1008
772,2,2,1016,1016
773,1,1,1077,1078_1077
774,1,1,1082,1083_1082
775,1,1,1148,1149_1148
776,1,1,1194,1194
777,1,1,1227,1227
778,1,1,1248,1249_1248
779,1,1,1264,1264
780,1,1,1274,1274
781,1,1,1293,1293
782,1,1,1335,1342_1335
783,1,1,1355,1355
784,2,2,1362,1358_1362
785,1,1,1363,1363
786,1,1,1364,1365_1364
787,2,1,1371,1374_1371
788,1,1,1377,1377
789,1,1,1386,1386
790,1,1,48,48
791,1,1,58,168_58
792,1,1,140,140
793,2,2,169,168_169
794,3,3,257,61_61_257
795,1,1,270,270
796,1,1,275,276_275
797,1,1,332,387_332
798,2,2,348,737_737_348
799,1,1,386,386
800,1,1,406,406
801,1,1,407,407
802,1,1,424,424
803,2,1,431,433_432_431
804,1,1,438,438
805,1,1,444,444
806,1,1,448,557_448
807,1,1,478,479_478
808,1,1,488,488
809,7,4,499,500_500_498_498_500_499
810,1,1,505,505
811,1,1,511,512_511
812,1,1,527,637_527
813,1,1,537,750_537
814,1,1,543,543
815,1,1,545,545
816,1,1,555,555
817,2,1,577,578_577
818,2,1,590,683_590
819,1,1,606,742_606
820,2,2,644,687_687_644
821,1,1,668,669_668
822,1,1,682,682
823,1,1,702,702
824,1,1,721,721
825,2,2,734,700_734
826,1,1,759,759
827,1,1,771,851_771
828,1,1,778,779_778
829,1,1,802,803_802
830,1,1,835,835
831,1,1,845,845
832,1,1,918,918
833,1,1,937,937
834,2,2,980,836_980
835,1,1,996,996
836,1,1,1003,1003
837,1,1,1004,1004
838,1,1,1009,1009
839,1,1,1020,1021_1020
840,1,1,1031,1055_1031
841,2,1,1051,1054_1051
842,1,1,1098,1098
843,1,1,1101,1102_1101
844,1,1,1114,1114
845,1,1,1231,1231
846,3,2,1357,1358_1357
847,2,2,6,109_109_6
848,1,1,88,88
849,1,1,103,103
850,1,1,148,149_148
851,5,3,166,167_64_167_64_166
852,1,1,222,223_222
853,1,1,326,326
854,2,2,445,690_689_445
855,3,1,462,678_677_462
856,1,1,468,468
857,5,3,479,558_558_478_479_664_479
858,1,1,486,486
859,1,1,490,490
860,2,2,503,504_504_503
861,1,1,547,547
862,2,1,567,568_567
863,1,1,575,575
864,1,1,586,586
865,1,1,662,662
866,5,3,674,717_675_675_553_717_717_674
867,2,2,681,709_709_681
868,1,1,742,742
869,1,1,774,933_774
870,1,1,814,973_814
871,1,1,839,839
872,3,3,855,856_856_856_855
873,2,1,863,864_863
874,1,1,879,879
875,1,1,882,1196_882
876,1,1,928,928
877,1,1,942,942
878,1,1,1000,1048_1000
879,3,2,1052,1053_1052
880,2,1,1058,1059_1058
881,1,1,1064,1064
882,1,1,1068,1068
883,1,1,1077,1078_1077
884,1,1,1132,1262_1132
885,1,1,1175,1181_1175
886,1,1,1225,1225
887,2,2,1282,78_1282
888,1,1,1313,1314_1313
889,1,1,1332,1332
890,1,1,1359,1359
891,3,3,1371,1374_1374_1374_1371
892,1,1,51,51
893,1,1,121,137_121
894,1,1,178,179_178
895,1,1,241,241
896,1,1,277,277
897,4,3,298,1018_1018_299_1018_298
898,1,1,309,309
899,3,2,349,650_650_349
900,2,2,352,575_352
901,85,47,366,543_543_543_543_543_543_543_543_543_543_543_543_543_543_543_543_543_543_543_366_544_545_740_546_546_545_544_366
902,1,1,368,537_368
903,449,58,386,395_325_395_325_325_395_395_325_325_325_396_395_326_326_331_387_395_387_387_387_387_332_332_30_387_30_332_332_387_30_30_387_30_387_313_30_387_387_387_387_332_387_30_30_30_30_30_387_30_387_30_387_1294_30_388_388_29_30_30_30_30_30_30_313_30_1294_30_30_332_30_29_395_395_395_395_395_395_395_395_396_396_395_395_395_386_424_424_326_424_424_424_424_424_424_385_385_385_385_268_269_269_385_268_269_385_325_325_385_269_268_268_385_269_385_385_385_385_326_424_424_325_424_424_325_424_425_424_328_327_329_328_327_425_424_424_325_325_424_324_426_426_426_424_426_425_427_426_425_424_425_325_325_270_385_325_384_384_270_385_385_268_268_269_269_385_385_268_269_385_270_385_385_424_424_326_326_326_387_395_326_332_387_325
904,1,1,408,408
905,1,1,424,425_424
906,1,1,473,473
907,2,2,475,476_476_475
908,1,1,511,512_511
909,2,2,527,637_371_527
910,4,4,533,662_532_662_533
911,1,1,542,542
912,1,1,553,
913,1,1,566,566
914,1,1,628,628
915,1,1,632,632
916,1,1,643,643
917,1,1,672,672
918,2,1,685,686_685
919,1,1,703,757_703
920,2,2,745,745
921,2,2,755,586_755
922,1,1,759,759
923,3,2,781,782_781
924,1,1,809,810_809
925,3,2,816,953_815_816
926,1,1,903,919_903
927,1,1,949,949
928,1,1,951,951
929,1,1,1005,1005
930,1,1,1007,1034_1007
931,1,1,1016,1016
932,1,1,1049,1049
933,1,1,1154,1207_1154
934,1,1,1158,1159_1158
935,1,1,1194,1335_1194
936,1,1,1210,1227_1210
937,1,1,1229,1229
938,1,1,1251,1251
939,1,1,1291,1291
940,3,3,1294,
941,2,2,1310,1309_1310
942,1,1,1311,1311
943,1,1,1333,1334_1333
944,1,1,1346,1347_1346
945,4,2,1361,1142_1141_1183_1361
946,2,1,1364,1365_1364
947,1,1,1390,1390
948,1,1,43,43
949,1,1,50,50
950,1,1,87,88_87
951,1,1,103,103
952,1,1,106,107_106
953,1,1,217,811_217
954,1,1,256,256
955,2,2,300,1051_1051_300
956,2,2,316,315_316
957,1,1,318,318
958,12,5,426,427_326_326_424_425_426_427
959,1,1,432,433_432
960,1,1,487,528_487
961,2,1,490,490
962,2,2,504,503_504
963,2,2,505,713_506_505
964,1,1,512,512
965,1,1,513,730_513
966,1,1,545,546_545
967,1,1,552,552
968,1,1,595,595
969,1,1,696,697_696
970,3,2,718,719_718
971,1,1,732,732
972,1,1,734,1358_734
973,1,1,736,736
974,1,1,738,738
975,1,1,763,763
976,1,1,774,933_774
977,1,1,787,832_787
978,1,1,918,1356_918
979,1,1,939,956_939
980,1,1,1009,1009
981,10,10,1068,1067_1067_1067_1067_1067_1067_1067_1067_1067_1068
982,1,1,1072,1073_1072
983,1,1,1074,1114_1074
984,2,1,1098,1099_1098
985,1,1,1102,1102
986,1,1,1137,1137
987,1,1,1138,1139_1138
988,5,4,1175,1191_1191_1191_1175
989,1,1,1179,1179
990,3,3,1186,1166_1166_1186
991,1,1,1230,1231_1230
992,1,1,1264,1264
993,2,2,1319,1320_1319
994,1,1,1334,1334
995,1,1,1335,1335
996,2,1,1352,1353_1352
997,1,1,1377,1377
998,1,1,6,109_6
999,4,3,7,103_7
1000,3,3,101,102_102_102_101
1001,1,1,199,200_199
1002,1,1,317,317
1003,1,1,331,331
1004,1,1,348,737_348
1005,1,1,363,549_363
1006,1,1,369,686_369
1007,1,1,373,373
1008,3,2,407,408_407
1009,1,1,437,437
1010,1,1,463,463
1011,1,1,468,468
1012,1,1,469,469
1013,3,3,476,1242_1242_1242_476
1014,1,1,480,480
1015,1,1,485,485
1016,112,51,536,537_537_537_537_537_537_537_537_537_537_537_537_537_537_537_750_537_537_537_537_537_537_537_537_537_537_537_538_537_537_537_537_537_537_537_537_368_538_368_536_368
1017,1,1,546,1290_546
1018,1,1,551,670_551
1019,1,1,566,566
1020,2,2,567,585_567
1021,90,43,570,571_571_571_571_571_571_571_571_569_571_571_571_569_571_569_571_569_569_569_569_569_571_574_569_571_573_574_569_569_571_574_569_571_574_569_571_574_569_569_569_574_569_569_569_569_571_569_569_569_569_571_569_571_569_569_571_691_569_570_571_574_569_569_571_569
1022,1,1,584,647_584
1023,1,1,641,704_641
1024,2,2,678,506_678
1025,1,1,681,681
1026,1,1,684,684
1027,1,1,689,689
1028,1,1,701,1358_701
1029,1,1,707,707
1030,1,1,710,723_710
1031,1,1,713,713
1032,1,1,719,719
1033,1,1,728,1257_728
1034,1,1,750,750
1035,1,1,753,753
1036,1,1,771,772_771
1037,1,1,775,775
1038,4,3,778,779_214_779_779_778
1039,1,1,807,808_807
1040,4,3,836,836_980_836
1041,1,1,866,867_866
1042,3,2,873,781_782_873
1043,1,1,878,1236_878
1044,2,2,879,879
1045,2,2,882,1196_1196_882
1046,1,1,903,920_903
1047,3,2,915,914_899_915
1048,1,1,941,945_941
1049,1,1,949,949
1050,1,1,951,951
1051,1,1,956,956
1052,1,1,985,985
1053,1,1,988,995_988
1054,1,1,992,1024_992
1055,1,1,1011,1012_1011
1056,1,1,1016,1016
1057,1,1,1020,1021_1020
1058,2,1,1039,1040_1039
1059,1,1,1054,1054
1060,1,1,1079,1079
1061,1,1,1101,1101
1062,6,6,1143,1144_1144_1144_1144_1144_1144_1143
1063,1,1,1195,1195
1064,1,1,1206,1206
1065,1,1,1224,1224
1066,2,1,1227,1227
1067,1,1,1323,1342_1323
1068,1,1,1347,1347
1069,1,1,1359,1359
