,F,T,S,E
62,2,1,331,394
63,1,1,335,338_335
64,26,26,340,340
65,9,4,341,454_435_453_341
66,1,1,347,584_347
67,3,2,348,737_348
68,326,30,352,353_451_575_574_451_573_573_573_352_353_353_624_573_573_587_573_1320_1320_565_568_566_568_568_1320_565_568_568_567_566_568_711_585_711_711_712_585_712_711_586_586_624_573_573_573_585_573_586_573_573_573_573_573_624_573_624_573_588_587_574_353_353_450_449_449_451_451_353_353_353_712_712_585_712_712_1320_565_1320_568_568_565_565_568_568_565_566_711_712_712_585_585_565_565_565_568_585_566_624_624_573_585_573_586_586_574
69,3,2,353,
70,5,2,354,663_614_355_354
71,1,1,355,
72,3,2,356,492_356
73,11,7,358,1359_358_358_1359_358
74,508,30,362,551_550_550_550_363_363_550_363_551_551_550_363_550_550_550_548_1312_548_548_548_363_1312_1289_363_1312_1289_1289_361_361_361_363_361_361_363_553_553_365_553_552_553_553_1290_547_546_546_555_721_543_721_555_1290_547_546_555_555_365_543_555_545_721_721_721_555_555_545_555_555_545_555_545_555_555_546_545_545_555_555_366_553_365_365_365_365_1290_554_554_365_365_554_365_717_553_364_365_365_545_542_545_555_483_365_365_365_363_365_365_553_365_670_670_670_673_672_672_717_753_552_552_752_752_671_753_752_671_550_361_361_1289_1289_1289_548_1312_1289_363_361_361_361_548_548_363_1312_548
75,6,3,364,553_365_553_365_364
76,127,30,367,537_537_537_537_537_742_742_606_606_750_606_606_538_538_750_367
77,273,30,370,532_616_532_531_637_528_527_527_527_637_637_527_526_531_525_525_637_637_535_757_487_488_488_528_528_488_637_637_637_527_528_534_533_534_487_487_533_528_528_487_533_535_531_531_532_371_532_616_531_531_532_757_703_533_528_528_527_527_527_637_637_487_528_488_528_637_637_637_527_528_488_637_371_527_637_527_528_487_529_703_535_703_703_534_529_529_534_535_532_533_531_616_637_371_371_527_528_662_533_535_534_529_702_757_703_535_535_534_533_533_528_528_371_371_371
78,19,11,372,372_372_372_372_372_513_372_372_373_512_512_373_372
79,13,8,388,453_89_89_435_453_453_89_388
80,2,2,389,133_389
81,1,1,399,399
82,3,2,413,414_413
83,1,1,416,416
84,1,1,420,421_420
85,1,1,441,441
86,1,1,444,445_444
87,1,1,456,
88,2,2,462,677_462
89,172,30,463,463_491_290_290_290_290_460_491_460_463_463_490_510_510_463_461_461_461_677_677_677_462_677_677_462_460_290_290_463_464_489_290_290_290_464_489_510_510_489_489_290_290_290_464_489_290_290_490_464_510_489_489_489_489_290_463_489_489_510
90,2,2,465,466_466_465
91,18,6,468,469_468_467
92,3,3,474,656_656_656_474
93,138,30,476,1172_1172_475_475_475_475_1172_1172_475_477_475_1172_1172_475_1173_1173_1172_1172_477_475_1172_1172_1173_1173_1172_475
94,325,30,486,369_608_608_608_1358_608_608_369_1362_1358_1358_733_608_608_608_369_608_734_734_733_539_608_608_733_369_662_757_608_608_645_608_608_369_369_608_369_1362_700_701_1358_698_485_485_686_1358_1362_541_541_540_541_541_700_541_700_734_1362_1358_701_734_733_484_484_539_484_733_484_556_484_539_608_757_685_608_369_1358_733_1358_757_1357_485_685_369_608_369_369_685_1357_734_1363_540_734_734_701_1362_734_1363_1363_1358_1362_1358_531_608
95,50,10,497,523_523_522_709_500_744_745_498_744_591_497_497_498_744_620_619_620_620_499_745_736_618_735_736_617_618_619_619_745_745_499_497
96,1,1,508,509_508
97,10,3,511,729_513_729_513_512_511
98,24,9,515,589_589_514_514_514_589_514_589_514_517_517_516_516_589_514_514_515
99,2,2,517,516_517
100,2,2,530,608_530
101,1,1,533,533
102,6,6,538,538
103,2,1,539,733_539
104,3,2,552,552
105,1,1,554,554
106,13,3,558,743_743_559_560_449_448_557_449_558
107,1,1,568,
108,69,30,569,1316_594_571_569_571_569_569_569_569_569_569_571_569_569_571_691_691_569_571_571_571_569_571_571_571_569_571_571_571_569_571_569_571_571_569_571_569_571_571_571_569_569_569
109,18,4,577,693_591_1318_1318_579_580_579_590_591_591_578_577
110,1,1,590,
111,4,2,603,655_632_603
112,1,1,621,621
113,1,1,624,
114,2,2,626,625_626
115,1,1,634,634
116,2,2,636,635_636
117,2,1,643,687_644_643
118,70,30,646,645_645_645_645_644_644_644_645_644_644_645_645_644_644_687_643_645
119,10,4,649,746_349_350_349_650_649
120,1,1,653,653
121,17,14,654,604_604_604_604_604_604_604_604_604_749_604_604_604_654
122,4,2,664,1300_1301_576_664
123,7,4,665,738_738_501_501_502_502_738_665
124,2,1,671,752_671
125,1,1,673,673
126,1,1,676,676
127,65,28,679,1254_1255_1254_1255_1254_1255_1254_1255_1254_1255_1254_1255_1255_1255_1255_1255_1255_1254_1255_1255_1255_1254_1254_1255_1255_706_706_630_707_707_680_707_706_680_1254_1255_1254_1255_1254_1255_1254_1255_1254_680_1254_1255_1254_1255_1254_1255_680_679
128,1,1,684,684
129,2,1,688,689_688
130,1,1,698,698
131,1,1,705,705
132,5,4,708,681_709_681_708
133,1,1,721,721
134,1,1,740,740
135,1,1,742,742
136,1,1,746,
137,1,1,755,755
138,1,1,757,
139,227,30,759,917_918_918_761_761_917_917_917_918_918_917_917_761_941_941_941_761_761_917_917_917_917_917_917_917_918_918_918_918_918_1355_918_917_941_941_942_945_945_941_761_941_941_762_941_761_970_970_970_970_918_945_918_759_759_761_969_969_758_918_917
140,357,30,771,796_851_791_916_852_852_916_795_916_794_916_985_844_964_964_1263_916_916_985_985_916_795_776_772_790_790_791_849_791_795_794_794_851_851_790_847_790_791_1388_794_794_795_1389_772_772_791_848_849_791_796_796_796_796_796_796_794_796_796_773_777_852_916_985_916_1264_1263_964_844_795_844_1263_1263_1263_845_844_1264_916_916_916_916_795_1264_916_795_794_772_849_791_772_849_849_849_791_796_796_772_773_796_773_851_851_772_851_852_795_1264_1264_964_844_964_964_1263_1264_794_794_851_772_796_773_772_791
141,1,1,774,933_774
142,1,1,775,775
143,6,5,779,214_779_214_778_779
144,2,1,781,782_781
145,9,3,783,885_823_824_783
146,1,1,791,
147,33,30,792,792_792_792_792_792_792_792_792_792_792_792_792_792_792_792_913_792_792_792_913_792_792_792_792_792_792_792_792_792_792_792
148,1,1,798,798
149,16,7,802,802_803_803_803_803_1267_804_805_804_802
150,1,1,811,811
151,156,30,812,217_763_217_764_764_783_823_823_823_823_218_218_218_218_218_219_218_813_812_811_811_811_218_218_811_812_218_812_784_783_783_823_823_823_218_811_812_216_812_823_823_764_823_218_812_811_812_813_218_218_812_812_217_811_947_813_949_946_947_974_974_807_814_807_947_947_946_949_949_946_951_947_948_814_808_814
152,2,2,816,817_816
153,3,1,817,954_818
154,8,8,833,834_834_834_834_834_834_834_834_833
155,125,30,836,837_980_984_838_980_980_984_837_980_836_984_984_837_980_980_837_836_984_837_980_980_837
156,1,1,838,
157,18,13,846,872_872_847_872_872_872_872_872_872_872_847_846_872
158,8,4,848,849_791_849_848
159,2,2,850,850
160,1,1,852,852
161,27,8,853,1266_1266_871_875_871_870_854_870_858_859_870_875_854_854_853
162,1,1,856,856
163,358,30,863,865_865_862_930_862_862_865_865_862_865_865_862_862_862_865_865_862_865_865_930_862_862_865_866_866_862_866_862_930_862_862_862_862_862_782_782_781_781_782_782_866_782_782_781_782_782_782_782_781_782_782_781_781_782_782_781_868_1360_868_869_1360_868_868_868_867_866_862_862_862_865_862_930_930_862
164,17,9,866,867_868_868_868_868_868_868_866
165,9,3,869,869_1360_868
166,97,30,877,878_1236_878_878_878_878_1237_1233_878_1237_878_1237_1233_878_1237_878_1237_1237_1234_1233_1233_878_1237_878_1237_1237_1237_878_1237_1234_1232_1232_878_1234_878_1236_1237_1232_1234_1234_1234_1237_1237_1232_1237_1237_877
167,22,21,879,879
168,2,1,880,1227_880
169,1377,30,881,1195_1210_1211_880_881_1211_1211_1211_1192_1176_1191_1180_1180_1175_1191_1176_877_877_1181_1176_1180_1180_1180_1180_1180_1180_1192_1193_1210_1210_1210_880_880_880_1204_1193_1210_1211_1193_1227_1195_1195_877_1210_1210_1192_1180_1180_1149_1182_1149_1181_1149_1181_1176_1336_882_1184_1361_1184_1182_1184_1184_1278_1156_1140_1140_1140_1140_1140_1140_1140_1140_1156_1140_1140_1140_1140_1140_1278_1140_1140_1156_1140_1140_1150_1150_1238_1152_1150_1238_1238_1150_1142_1142_1240_1240_1144_1144_1190_1322_882_1137_1188_1136_1322_1322_882_882_882_882_1145_1145_1145_1144_1240_1184_1184_1182_1182_883_1190_1190_1323_1190_1189_1188_1189_1137_1136_1189_1137_1189_1189_1189_1137_1206_882_882_1334_1195_1336_1142_1141_1361_1149_1182_1361_1141_1141_1361_1149_1149_1336_1336_1176_1176_1142_1145_1142_1361_1240_1240_1144_1144_1145_1238_1182_1184_1144_1144_1144_1144_1143_1336_1336_1336_1149_1182_1184_1322_1189_1322_882_1137_1177_1194_1194_1195_1195_1190_1336_1144_1149_1182_1149_1182_1184_1182_1336_1335_1336_1336_1196_882_1334_1335_1182_1361_1238_1149_1150_1150_1238_1151_1151_1238_1238_1144_1361_1182_1137_1137_1189_1322_1190_1144_1240_1144_1145_1151_1150_1238_1238_1152_1150_1151_1151_1238_1238_1238_1150_1238_1152_1238_1238_1238_1145_1142_1182_1178_882_1334_1333_1333_1334_1176_1176_1176_1180_1175_1176_1176_1335_882_881_1205_1205_881_1227_880_1227_1194_1210_1211_1211_1194_1194_1210_880_1210_1227_1193_1191_1149_1181_1149_1181_1175_1176_1192_1176_1180_1180_1176_1175_1192_1176_1175_1180_1180_1180_1180_1181_1176_1149_1181_1181_1191_1211_880_1227_1210_1194_1211_1211_880_881_1225_1205_1205_1211_1194_1228_1210_1210_1211_1194_1211_1211_1211_1194_1323_1189_1205
170,13,6,883,1133_884_884_884_1133_884_883
171,1,1,886,886
172,1,1,887,987_887
173,1,1,893,893
174,1,1,895,895
175,13,8,909,1298_1298_909_909
176,1,1,918,1355
177,1,1,929,929
178,12,9,934,934_934_934_934_934_934_935
179,2,1,939,956_939
180,1,1,940,940
181,1,1,958,958
182,4,3,962,961_962
183,1,1,964,
184,1,1,967,968_967
185,1,1,984,
186,6,2,988,1027_995_988
187,49,30,993,994_994_994_994_994_994_994_994_994_994_996_994_994_996_994_994_994_996_996_994_995_996_996_994
188,1,1,1000,1048_1000
189,38,14,1004,1035_1035_1005_1035_1005_297_297_1036_1035_1035_297_1036_1035_1012_1012_296_296_297_1004_1005_1004
190,1,1,1005,1005
191,11,6,1007,1006_1003_1034_1006_1006_1007
192,9,6,1011,1010_1010_1010_1012_1011
193,2,1,1012,1012
194,2,2,1015,1286_1286_1015
195,4,4,1026,1025_1025_1025_1026
196,2,1,1041,1044_1041
197,2,1,1049,1049
198,1,1,1054,1054
199,1,1,1055,1055
200,3,3,1057,1080_1080_1080_1057
201,3,1,1073,1110_1095_1073
202,4,4,1075,1074_1074_1074_1075
203,2,1,1082,1083_1082
204,4,3,1093,1094_1088_1094_1093
205,9,6,1096,1095_1110_1110_1110_1095_1096
206,3,2,1101,1102_1102_1101
207,2,2,1109,1261_1262_1109
208,1,1,1129,1130_1129
209,1,1,1149,
210,2,2,1150,
211,4,3,1154,1207_1207_1207_1153_1154
212,16,8,1158,1259_1283_1283_1259_1259_1259_1259_1259_1243_1243_1159_1159_1259_1160_1159_1158
213,1,1,1162,1162
214,149,30,1164,1280_1166_1187_1171_1169_1166_1280_1166_1280_1166_1166_1166_1280_1164_1166_1166_1280_1166_1158_1164_1164_1279_1166_1279_1164_1164_1166_1166_1164_1158_1166_1280_1280_1166_1164_1158_1159_1159_1187_1158_1158_1166_1166_1166_1169_1171_1187_1159_1158_1166
215,1,1,1167,1167
216,101,30,1170,1242_1163_1138_1242_1163_1168_1138_1167_1138_1163_1163_1242_1242_1138_1138_1138_1139_1138_1163_1163_1138_1138_1138_1138_1138_1138_1138_1167_1187_1187_1169_1169_1168_1168_1167_1138_1163_1163_1163_1163_1138_1163_1163_1138_1168_1139_1139_1138_1168_1138_1242_1167
217,1,1,1173,1173
218,5,2,1188,1215_1218_1188
219,2,2,1204,20_1204
220,3,2,1216,1223_1223_1216
221,1,1,1224,1224
222,1,1,1228,1228
223,12,6,1232,1153_1232_1153_1233_1232
224,2,1,1236,1237
225,1,1,1240,1240
226,2,2,1241,1241
227,1,1,1243,1243
228,69,30,1245,1246_1246_1247_1247_1247_1247_1247_1247_1248_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1246_1246_1247_1247_1245_1247_1247
229,1,1,1257,1257
230,1,1,1262,
231,67,30,1284,1003_1006_1003_1006_1003_1006_1006_1006_1003_1007_1006_1006_1006_1006_1006_1007_1006_1017_1006_1006_1006_1034_1034_1006_1006_1017_1017
232,1,1,1290,1290
233,1,1,1293,1293
234,2,2,1310,1309_1310
235,1,1,1311,1311
236,9,8,1315,591_591_1315
237,12,12,1327,1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1327
238,1,1,1329,1330_1329
239,5,3,1331,1332_1331
240,1,1,1334,1334
241,2,2,1348,1347_1348
242,1,1,1350,1350
243,1,1,1351,1351
244,1,1,1362,
245,4,3,1366,1365_1364_1365_1366
246,55,30,1371,1374_1374_1374_1371_1371
247,3,3,0,16_16_16_0
248,21,6,12,79_78_80_78_79_79_1282_78_79_79_12
249,1,1,17,17
250,1,1,21,1206_21
251,4,2,34,160_34
252,3,3,35,153_35
253,1,1,45,46_45
254,1,1,50,50
255,5,2,76,111_111_77_15_76
256,2,1,81,83_82_81
257,1,1,97,97
258,1,1,135,135
259,1,1,140,140
260,1,1,143,143
261,7,4,148,149_165_164_165_164_149_149_148
262,1,1,165,
263,1,1,172,172
264,1,1,189,190_189
265,1,1,197,197
266,2,2,201,246_246_201
267,1,1,215,215
268,1,1,261,262_261
269,2,2,298,
270,1,1,400,401_400
271,11,4,404,407_406_406_404_405
272,1,1,437,437
273,4,2,446,1317_1317_444_445_446
274,4,3,471,1352_470_470_471
275,1,1,472,472
276,1,1,478,479_478
277,1,1,480,480
278,1,1,485,485
279,1,1,494,495_494
280,24,16,496,1256_1256_728_728_1257_1257_728_1256_1256_1256_728_1256_1256_728_1256_1256_1256_1256_1256_1256_728_495_496
281,4,3,504,503_504
282,1,1,505,713_505
283,14,9,520,732_521_521_519_521_521_521_519_521_521_520
284,2,1,546,547_546
285,2,1,556,556
286,1,1,611,641_611
287,2,1,618,736
288,1,1,619,
289,3,3,623,623
290,8,8,639,1032_1032_1032_1032_1032_1032_1032_1032_639
291,4,4,657,656_656_657
292,1,1,662,662
293,117,29,663,562_562_614_354_356_614_614_354_492_356_356_356_356_356_356_356_356_355_354_562_354_562_614_354_614_354_562_562_562_355_562_355_356_356_356_355_563_562_562_663
294,1,1,667,667
295,3,1,668,669_668
296,21,10,674,752_753_718_752_674_553_718_718_553_718_674_674_718_675
297,7,4,680,707_706_629_630_630_706_680
298,1,1,683,683
299,1,1,690,690
300,1,1,691,691
301,1,1,696,696
302,1,1,702,702
303,1,1,716,716
304,1,1,722,722
305,1,1,729,
306,3,1,761,945_941
307,1,1,763,
308,3,2,789,790_789
309,1,1,801,861_801
310,1,1,810,810
311,2,2,815,815
312,1,1,827,986_827
313,1,1,839,839
314,3,3,840,840
315,1,1,844,
316,1,1,854,
317,1,1,876,876
318,1,1,894,894
319,1,1,903,903
320,10,8,908,962_962_962_834_908
321,1,1,911,1386_911
322,3,3,912,911_912
323,1,1,937,938_937
324,1,1,943,943
325,1,1,950,950
326,1,1,951,951
327,1,1,952,952
328,1,1,960,960
329,1,1,978,978
330,1,1,979,979
331,1,1,985,985
332,2,2,997,1045_1045_997
333,1,1,1002,1002
334,17,8,1009,1016_1003_1016_1009_1008
335,2,1,1016,1017
336,1,1,1036,1036
337,1,1,1050,
338,1,1,1051,
339,4,3,1053,1052_1052_1053
340,1,1,1056,1056
341,3,2,1064,1063_1064
342,1,1,1065,1065
343,2,1,1067,1068_1067
344,1,1,1086,1092_1086
345,1,1,1097,1126_1097
346,1,1,1123,1123
347,1,1,1152,
348,2,1,1169,
349,2,1,1197,1202_1198_1197
350,1,1,1229,1229
351,1,1,1231,1231
352,1,1,1250,1251_1250
353,1,1,1253,1253
354,34,29,1260,1259_1259_1259_1259_1259_1259_1283_1283_1214_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259
355,2,2,1278,1278
356,1,1,1300,1300
357,1,1,1313,1314_1313
358,2,2,1319,1319
359,1,1,1330,1330
360,1,1,1370,1370
361,1,1,1385,1385
362,1,1,20,20
363,4,4,44,45_45_45_44
364,2,2,51,50_51
365,3,3,61,258_258_258_61
366,1,1,91,92_91
367,1,1,96,96
368,2,1,98,98
369,1,1,116,116
370,5,3,117,117
371,1,1,123,123
372,3,2,130,130
373,1,1,144,144
374,1,1,181,196_181
375,2,2,190,191_191_190
376,1,1,200,200
377,1,1,216,216
378,1,1,228,228
379,1,1,232,232
380,8,3,236,238_238_237_56_206_236
381,1,1,249,250_249
382,1,1,265,265
383,1,1,275,275
384,1,1,280,422_280
385,3,2,288,289_288
386,1,1,324,324
387,1,1,347,584_347
388,1,1,351,351
389,1,1,374,1276_374
390,1,1,381,381
391,1,1,397,397
392,2,2,401,400_401
393,15,8,407,407_406_406_407_407_408
394,1,1,415,416_415
395,1,1,433,433
396,1,1,441,441
397,2,2,456,459_456
398,2,2,464,464
399,1,1,479,479
400,21,21,508,509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_508
401,1,1,533,
402,1,1,551,551
403,1,1,554,554
404,1,1,562,
405,1,1,563,563
406,1,1,581,581
407,1,1,590,590
408,1,1,592,592
409,1,1,595,595
410,2,2,601,684_684_601
411,4,1,621,723_724_621
412,3,3,628,627_627_628
413,2,2,632,655_632
414,14,14,653,604_604_653
415,2,2,659,660_658_659
416,2,1,671,671
417,1,1,685,685
418,3,2,693,694_577_693
419,1,1,695,695
420,1,1,704,704
421,1,1,711,711
422,1,1,730,730
423,1,1,732,732
424,3,3,733,733
425,5,3,740,483_740
426,8,4,753,719_718_754_753
427,1,1,754,754
428,4,4,757,
429,1,1,766,766
430,2,2,775,932_774_775
431,3,1,787,832_787
432,106,28,798,797_212_212_797_1067_1067_1067_1067_1067_1067_1067_1067_1068_1068_212_1068_1067_1067_1068_212_212_212_1068_1067_1067_1068_1068_1067_212_212_212_212_798
433,1,1,806,971_806
434,2,2,831,1299_1299_831
435,1,1,855,855
436,2,1,885,886_885
437,1,1,887,987_887
438,14,8,938,938_937
439,1,1,940,940
440,1,1,968,969_968
441,2,1,975,976_975
442,1,1,983,983
443,2,2,996,995_996
444,2,1,1013,1014_1013
445,1,1,1017,1017
446,1,1,1027,1027
447,2,1,1040,1044_1041_1040
448,1,1,1055,1055
449,1,1,1058,1059_1058
450,4,3,1061,1062_1062_1066_1062_1061
451,1,1,1099,1099
452,1,1,1208,1208
453,1,1,1214,1214
454,1,1,1219,1219
455,1,1,1279,1279
456,1,1,1290,1290
457,1,1,1311,1311
458,12,10,1316,594_594_594_594_594_594_446_594_594_594_1316
459,2,2,1334,1334
460,1,1,1350,1350
461,3,3,1351,1307_1307_1351
462,1,1,1355,1355
463,1,1,1375,1375
464,3,3,1380,1380
465,1,1,9,
466,1,1,131,131
467,1,1,140,140
468,2,2,143,143
469,2,1,151,151
470,5,5,176,176
471,4,3,185,200_200_199_185
472,17,11,193,192_192_194_192_192_201_194_193_192_193
473,2,2,198,198
474,1,1,215,215
475,15,13,222,223_223_223_223_223_223_223_223_223_223_223_1384_223_222
476,1,1,233,233
477,1,1,256,256
478,29,27,257,258_61_61_61_61_61_61_61_61_61_61_61_61_61_61_61_61_61_258_61_61_61_61_61
479,4,4,264,304_304_304_304_264
480,1,1,274,274
481,1,1,296,1012_296
482,3,2,338,337_338
483,2,1,348,737_348
484,1,1,396,396
485,2,2,403,
486,4,4,413,414_414_414_414_413
487,3,3,416,416
488,5,3,432,433_431_432
489,1,1,442,442
490,1,1,465,466_465
491,1,1,473,473
492,2,2,482,481_482
493,3,1,505,713_506_505
494,1,1,522,709_522
495,1,1,525,
496,9,8,530,608_608_530
497,1,1,539,539
498,10,6,552,752_553
499,2,1,582,584_583_582
500,2,2,603,603
501,1,1,660,660
502,1,1,676,676
503,2,2,677,678_678
504,1,1,683,683
505,5,4,689,688_688_688_689
506,6,5,691,692_691
507,3,2,698,484_485_698
508,5,3,701,702_700_702_702
509,1,1,707,707
510,1,1,756,756
511,1,1,777,1265_777
512,1,1,805,1239_805
513,2,2,810,809_810
514,1,1,816,816
515,1,1,823,823
516,2,2,839,800_839
517,1,1,843,843
518,1,1,850,850
519,1,1,852,
520,1,1,891,891
521,1,1,896,897_896
522,3,3,941,761_941
523,4,2,946,949_946
524,3,1,947,951_947
525,1,1,954,955_954
526,1,1,965,966_965
527,1,1,988,988
528,1,1,992,1024_992
529,2,2,1016,1016
530,3,3,1018,1018
531,1,1,1033,1033
532,1,1,1049,1049
533,1,1,1060,1076_1060
534,4,2,1067,1068_1067
535,1,1,1073,1073
536,2,2,1078,1121_1078
537,1,1,1087,1088_1087
538,1,1,1097,1098_1097
539,1,1,1113,1113
540,4,2,1121,1126_1127_1126_1128
541,1,1,1129,1130_1129
542,1,1,1168,1168
543,1,1,1181,
544,1,1,1184,1184
545,1,1,1225,1225
546,1,1,1229,1229
547,2,2,1234,1234
548,1,1,1237,
549,1,1,1251,1251
550,5,4,1291,554_1290_1291
551,1,1,1293,1293
552,2,2,1308,1309_1308
553,1,1,1310,1310
554,1,1,1313,1314_1313
555,1,1,1317,1317
556,2,2,1347,1348_1347
557,1,1,1364,1364
558,3,2,11,95_95_11
559,1,1,20,1204_20
560,2,2,74,73_74
561,1,1,86,86
562,1,1,113,113
563,1,1,116,116
564,2,2,191,190_191
565,1,1,197,197
566,5,3,232,234_234_233_232
567,1,1,253,253
568,1,1,263,263
569,1,1,273,273
570,4,2,275,276_275
571,1,1,295,295
572,2,2,305,305
573,2,1,331,
574,1,1,374,1276_374
575,1,1,394,411_394
576,1,1,397,397
577,1,1,399,399
578,1,1,402,402
579,2,1,430,430
580,1,1,441,441
581,1,1,447,447
582,17,12,448,350_350_350_350_557_557_350_350_350_350_557_557_350_448
583,8,6,474,656_656_656_474
584,1,1,500,500
585,5,3,513,513_730_513
586,1,1,540,541
587,17,5,557,576_664_560_1301_664_559_558_560_559_557
588,4,1,577,590_578_577
589,1,1,579,579
590,1,1,581,581
591,2,1,584,648_584
592,2,1,606,742_606
593,1,1,644,644
594,1,1,650,746_650
595,2,1,667,1300_668_667
596,1,1,669,669
597,1,1,670,670
598,1,1,671,671
599,9,4,681,522_709_522_498_709_681
600,1,1,687,687
601,1,1,696,697_696
602,2,2,713,505_713
603,1,1,735,735
604,1,1,774,933_774
605,1,1,789,936_789
606,1,1,791,
607,2,1,817,818_817
608,1,1,820,821_820
609,4,3,824,824
610,1,1,830,830
611,1,1,835,835
612,2,2,860,854_860
613,14,6,869,869
614,1,1,875,
615,5,4,881,
616,1,1,887,888_887
617,1,1,894,895_894
618,2,2,901,902_902_901
619,2,2,905,855_905
620,1,1,918,1355
621,1,1,923,924_923
622,1,1,931,931
623,3,2,940,939_940
624,1,1,971,971
625,1,1,978,978
626,1,1,984,984
627,1,1,995,995
628,2,2,1000,1048_1048_1000
629,1,1,1001,1030_1001
630,1,1,1002,1002
631,1,1,1014,1014
632,3,2,1027,1028_1028_1027
633,1,1,1029,1029
