,F,T,S,E
69,25,5,449,448_350_448_557_743_451_743_743_560_743_560_559_576_558_664_449
70,39,12,454,435_435_315_319_315_435_453_313_435_341_341_454_316_316_314_315_315_312_312_313_313_314_435_453_341_454
71,1,1,457,458_457
72,1,1,490,490
73,3,2,499,500_500_499
74,2,1,522,709_522
75,1,1,524,524
76,1,1,531,531
77,1,1,537,
78,1,1,541,541
79,6,2,543,548_1312_549_1289_638_543
80,10,5,545,555_720_720_720_720_721_721_544_545
81,21,7,546,540_733_539_734_540_740_1290_546
82,1,1,547,547
83,1,1,550,550
84,1,1,551,551
85,1,1,552,
86,1,1,553,717
87,1,1,554,554
88,1,1,564,564
89,9,3,566,711_755_586_585_568_567_1320_566
90,1,1,573,587_573
91,3,3,575,352_352_575
92,5,4,578,591_579_579_577_577_578
93,4,2,580,581_581_580
94,1,1,588,588
95,1,1,608,608
96,1,1,611,641_611
97,4,2,635,634_635
98,4,2,639,1013_1014_639
99,1,1,642,642
100,3,2,645,646_645
101,14,6,650,746_746_649_649_649_747_446_448_447_447_350_349_349_649_651_650
102,1,1,651,651
103,1,1,652,652
104,1,1,662,662
105,7,3,707,681_681_680_706_707
106,1,1,708,708
107,1,1,719,719
108,4,3,723,724_724_723
109,5,3,733,757_733
110,1,1,734,734
111,1,1,749,749
112,1,1,758,759_758
113,6,2,769,1080_1070_1106_1083_769
114,45,12,772,772_1388_1388_773_773_1388_851_796_851_1388_1389_1389_1388_771_1389_794_794_851_851_773_772_773_1389_1388_771
115,138,12,776,851_1265_1265_916_850_789_790_790_791_850_849_843_843_848_843_847_848_850_790_791_771_851_845_1265_1265_916_795_777_985_985_916_852_852_795_1265_776_985_916_794_844_964_964_844_844_845_844_964_964_844_1264_794_795_845_1264_795_794_794_776_985_985
116,1,1,778,778
117,2,1,781,873_781
118,1,1,783,
119,1,1,791,
120,9,3,793,227_839_839_799_800_800_840_792_793
121,1,1,803,1267_803
122,1,1,805,805
123,16,7,806,971_971_778_971_214_778_806
124,29,7,809,825_765_986_986_826_826_765_765_827_765_826_809_809_810_982_982_810
125,3,3,813,812_948_813
126,10,7,814,974_974_974_974_973_1305_974_974_814
127,465,13,815,1081_1118_1118_1118_1118_1118_1118_1118_1114_1118_1067_798_798_797_797_1068_1074_1068_1125_1124_1125_1125_1074_1068_1067_1113_1112_1103_1096_1096_1090_1090_1090_1093_1092_1091_1073_1086_1086_1086_1088_1087_1087_1088_1073_1088_1091_1091_1110_1096_1096_1095_1095_1073_1088_1093_1088_1092_1073_1094_1073_1096_1095_1095_1066_1066_1060_1061_1122_1121_1097_1097_1097_1097_1126_1097_1097_1097_1126_1128_1128_1077_1077_1078_1077_1128_1122_1122_1121_1077_1128_1121_1077_1077_1078_1120_1100_1101_1101_1100_1100_1097_1066_1062_1066_1061_1061_1065_1065_1062_1061_1383_1383_1340_1340_1383_1383_1340_1339_1119_1338_1098_1340_1340_1340_1120_1099_1098_1076_1060_1062_1081_1110_1110_1081_1068_1114_1074_1074_797_1068_1067_1074_1113_1113_1112_1112_1111_1101_1106_1101_1102_1102_1103_1124_1102_1081_1103_1096_1096_815
128,209,12,818,1132_1337_1324_1131_1324_1324_1324_1337_1337_1337_1324_1131_1132_1324_816_815_953_953_953_819_955_955_822_821_822_821_820_819_822_821_822_821_820_818_818_955_955_817_815_816_953_817_816_970_1380_1380_815_818_955_954_931_817_953_955_1262_1109_1261_1090_1261_1131_1324_1261_1090_955_819_821_820_819
129,2,1,821,822
130,1,1,824,824
131,14,6,828,987_987_887_888_888_888
132,1,1,834,835_834
133,3,2,837,984_984_837
134,11,3,841,868_868_841_913
135,1,1,844,964
136,2,2,853,859_859_853
137,1,1,855,856_855
138,1,1,864,865_864
139,1,1,866,866
140,1,1,867,867
141,5,3,875,1266_870_875
142,1,1,887,
143,1,1,888,
144,1,1,889,889
145,18,6,907,981_905_855_905_906_803_855_905_906_907_801_802_802
146,2,1,911,912_911
147,1,1,914,915_914
148,1,1,921,979
149,64,12,923,922_922_925_960_922_922_924_925_923_960_960_960
150,8,5,928,1304_927_1304_929_929_927_928
151,41,12,936,934_789_934_791_790_934_934_935_936_936_789_934_789_789_936
152,1,1,940,940
153,1,1,945,945
154,1,1,947,947
155,2,2,959,959
156,1,1,960,
157,25,7,961,912_911_962_912_912_911_1386_962_961_961
158,30,12,965,966_966_971_971_214_214_214_778_806_971_966_966_965
159,1,1,973,973
160,1,1,983,983
161,1,1,990,990
162,1,1,991,991
163,1,1,992,992
164,1,1,1003,1008_1003
165,1,1,1007,1034_1007
166,1,1,1011,1012_1011
167,1,1,1016,1016
168,103,13,1021,1035_1005_296_297_297_1004_1035_1035_1035_1019_1021_1021_1036_1005_297_296_296_1020_1019_1056_1056_1050_301_1051_1051_1050_297_297_1018_1018_298_298_299_301_300_301_300_1050_299_298_1018_297_1004_1036_1036_1035_1035_1005_1005_1019_296_1021
169,1,1,1048,1048
170,1,1,1053,1053
171,5,3,1057,1079_1079_1080_1057
172,2,1,1058,1059_1058
173,2,2,1064,1063_1064
174,1,1,1066,1066
175,1,1,1075,1075
176,2,2,1100,1101
177,1,1,1101,
178,7,3,1115,1117_1116_1115
179,1,1,1120,
180,8,7,1129,1130_1130_1130_1130_1130_1130_1130_1129
181,5420,168,1137,1334_880_1227_1227_1193_1194_1194_1195_1195_1196_1196_1193_1193_1194_1336_1183_1178_1178_1177_1177_1342_1192_1193_1193_1194_1194_1194_1195_1334_1196_1336_1177_1136_1190_1190_1323_1323_1178_882_1196_1136_1137_1136_1137_1196_1136_1136_1137_1196_1334_882_882_882_1195_1335_1335_882_1137_882_882_882_882_882_1195_882_1361_1361_1182_1141_1195_1334_1190_1323_1323_1190_1190_1179_1336_1191_1175_1175_1176_1335_1195_1175_1176_1336_1142_1140_1141_1141_1361_1336_1336_1336_1342_1182_1361_1183_1179_1182_1184_1182_1182_1179_1336_1190_1190_1179_1361_1184_1184_1184_1184_1182_1184_1184_1336_1336_1149_1182_1182_1361_1240_1240_1145_1177_1195_1322_1323_1342_1323_1322_1190_1195_1335_1322_1189_882_882_1179_1177_1335_1191_877_877_1236_878_1236_878_1236_1237_1237_878_879_879_1210_1210_880_880_1227_880_880_879_1209_878_878_879_1209_878_1209_1209_1209_1237_1237_1236_1237_1237_1237_1236_877_876_878_876_1236_878_1237_1237_1233_1236_1237_1237_1232_1234_1234_1233_1232_1233_1233_1232_1233_1237_1236_878_877_876_1191_1175_1176_1176_1191_1176_1180_1180_1180_1174_1180_1180_1174_1180_1176_1175_1191_1192_1180_1180_1191_1180_1176_1176_1175_1175_1180_1180_1180_1180_1180_1191_1210_1209_1209_1209_1209_1209_1209_1209_879_880_1194_1210_1210_1210_879_880_1194_1194_880_1193_1193_1194_1210_880_880_880_1227_879_1194_18_18_18_259_1378_260_1378_260_260_259_259_259_259_17_259_259_259_259_259_18_17_280_280_280_280_280_280_280_280_259_18_18_18_18_18_18_18_18_18_17_18_18_18_19_18_18_18_18_18_19_1204_20_20_1204_1204_1228_1194_1194_1204_880_880_880_1194_1228_1194_1193_1192_1209_1194_880_879_1210_1193_1194_1194_1195_1334_1322_1335_1336_1336_882_882_882_1342_882_1196_882_882_882_882_882_882_1335_1342_1195_1194_1193_1193_1194_1194_1194_1323_1342_1178_1336_1182_1361_1361_1182_1184_1342_1143_1190_1142_1144_1145_1145_1144_1144_1144_1190_1178_1190_1322_882_882_1196_882_1335_1335_1195_1195_1335_1322_1194_1334_882_882_882_1335_1194_1333_1334_1334_1194_882_1334_1194_1322_1322_1322_1190_1190_1137_1137_1136_1190_1136_1189_1189_1179_1322_1322_1323_1179_1144_1144_1142_1142_1144_1142_1144_1144_1142_1142_1145_1145_1240_1179_1144_1322_1178_1179_1144_1145_1144_1145_1144_1143_1145_1144_1145_1144_1142_1145_1144_1322_1189_1189_1189_1240_1238_1144_1142_1238_1238_1145_1184_1361_1182_1182_1361_1182_1182_1183_1184_1184_1361_1361_1141_1141_1182_1140_1144_1336_1336_1181_1175_1176_1336_1336_1143_1190_1189_1136_1137_1189_1136_1179_1178_1322_1322_1189_1189_1190_1322_882_882_1335_1342_1189_1136_1137_1189_1136_1336_1361_1149_1182_1182_1184_1361_1182_1182_1183_1184_1183_1336_1177_1336_1361_1149_1144_1144_1144_1336_1177_1342_1183_1177_1179_1176_1177_1179_1179_1183_1342_1178_1179_1179_1145_1142_1145_1144_1143_1144_1142_1145_1142_1142_1361_1141_1141_1361_1182_1182_1336_1336_1182_1361_1142_1141_1141_1183_1179_882_1195_882_1194_1195_882_882_882_1195_882_882_1195_882_1334_1342_1335_1335_1195_882_882_882_882_882_882_1195_1342_1336_1149_1149_1182_1182_1140_1140_1142_1141_1140_1142_1361_1140_1184_1184_1178_1361_1182_1182_1141_1140_1145_1142_1142_1141_1336_1336_1177_1178_1182_1361_1184_1184_1361_1142_1140_1184_1184_1142_1145_1144_1145_1145_1181_1149_1149_1149_1149_1145_1142_1144_1240_1144_1142_1142_1144_1152_1238_1238_1238_1240_1144_1176_1336_1336_882_1206_1336_1336_1194_1140_1141_1336_1189_1189_1322_1322_1195_1336_1361_1149_882_882_1322_1322_882_882_878_878_879_878_1236_1237_1237_878_878_1237_1237_1237_1234_1233_1233_1237_878_1233_1233_878_1237_878_1153_1232_878_1237_1181_1181_1176_1191_1175_1175_1180_877_1176_1336_1142_1141_1142_1361_1142_1361_1149_1149_1342_1195_1335_1206_882_882_1342_882_1336_880_880_880_880_1194_1194_880_879_878_1237_1236_1237_877_877_878_1237_1236_879_879_1237_1153_1154_1153_1233_1233_878_1237_878_879_879_1210_1210_1204_880_1335_1211_1192_1210_1193_1211_1194_1228_880_1227_1193_1193_879_1210_879_1210_1227_1194_1194_1334_1333_1334_1195_882_882_882_882_882_1336_1336_1190_1322_1322_1190_1137_1322_1322_1145_1144_1144_1144_1144_1144_1144_1144_1144_1143_1144_1142_1142_1142_1238_1142_1144_1240_1144_1145_1179_1322_1336_1190_1179_1190_1179_1179_1336_1335_1335_1342_1323_1137_1136_1137_1136_1335_1322_1189_1189_1195_1177_1184_1184_1182_1182_1176_1193_879_1210_1211_1194_1211_1192_1193_1192_876_877_876_877_1176_1181_1176_877_1193_1192_1193_1192_877_1176_1176_1175_1191_1191_1193_1233_1237_1234_1235_1232_1232_1293_1153_1153_1233_1237_877_879_1237_1176_1176_1180_1192_1191_1181_1175_1176_1175_1191_1175_1237_1237_1236_1236_878_1175_1141_1361_1361_1182_1182_1140_1141_1361_882_882_1334_1334_1336_1336_1190_1143_882_1240_1143_1240_1144_1240_1238_1144_1240_1240_1144_1240_1240_1143_1143_1144_1145_1143_1144_1144_1144_1240_1143_1322_1322_1361_1182_1184_1181_1149_1181_1181_1150_1150_1149_1184_1361_1140_1141_1140_1336_1145_1144_1145_1240_1240_1182_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1191_1191_1181_1176_1176_1176_1149_1149_1181_1181_1191_1175_1191_1192_1192_877_1191_1176_1176_1174_1181_1181_1149_1148_1149_1141_1142_1140_1140_1140_1182_1184_1184_1184_882_882_1205_881_1225_1206_1205_881_1210_1210_1236_1236_877_877_1210_1210_1227_881_1228_1227_1227_881_1195_1182_1182_1182_1183_1141_882_1191_1191_1150_1149_1182_1149_1175_1180_1180_1175_1174_1180_1191_1180_1174_1181_1342_1336_1336_1175_1176_1235_1237_1236_878_1236_1234_878_1236_1233_1232_1236_1236_1236_1233_1235_1232_1234_1234_878_879_879_879_1210_1211_1194_1211_1211_1211_1192_1211_1193_1180_1191_1181_1176_1148_1148_1150_1182_1150_1150_1180_1174_1180_1180_1176_1176_1236_1237_1236_879_878_878_878_878_1175_1175_1180_1180_1180_1180_1176_1181_1361_1322_1179_1334_1333_1334_882_882_882_1195_882_1195_1335_1322_1179_1190_1323_1136_1189_1190_1137_1189_1190_1189_1189_1323_1322_1322_1323_1190_1137_882_1189_1322_1189_1189_1136_1190_1190_1322_1323_1336_1179_1179_1336_1336_1184_1149_1181_1181_1176_1336_1336_1179_1144_1144_1143_1240_1238_1142_1142_1145_1240_1240_1142_1141_1140_1140_1140_1140_1140_1155_1156_1140_1140_1140_1278_1140_1140_1140_1140_1140_1140_1140_1155_1140_1140_1361_1184_1181_1148_1150_1148_1181_1191_1175_1176_1176_1336_882_883_882_882_1336_1179_1184_1177_1179_1143_1335_1195_1210_1210_1192_1193_1211_1194_1194_1228_880_1228_1210_1204_1194_880_1204_1194_1230_1229_1228_1230_1229_1228_879_1211_1211_1210_1180_879_1192_1210_1210_1210_1210_880_1228_1227_1228_1194_1229_1228_1229_1228_881_1137_1195_1206_881_880_1210_1228_881_879_879_1210_1210_880_1228_20_20_20_20_20_1204_1204_880_880_881_881_1194_1210_1210_1195_1210_1210_1333_1333_1334_1194_1195_1334_882_882_1342_1336_1336_1176_1143_1189_1190_1151_1181_1150_1149_1149_1150_1151_1238_1238_882_1322_1322_1190_1184_1182_1184_1336_1176_1211_1180_1180_1180_1211_1211_1210_1210_1193_1192_1191_877_877_1210_1211_1211_1195_1194_1333_1334_1333_1334_1195_1177_1195_882_1195_1194_1322_1189_1189_1189_1189_1190_1335_1194_1190_1143_1184_1184_1336_884_883_884_883_882_1334_1334_1195_1195_1322_1190_1189_1137_1149_1181_1149_1149_1184_1184_1149_1184_1140_882_1322_1322_1322_1322_1322_1190_1137_1322_1195_882_1190_1240_1151_1238_1238_1142_1142_1238_1152_1152_1152_1151_1152_1150_1238_1238_1240_1140_1184_1184_1361_1144_1144_1144_1140_1149_1149_1182_1184_1336_882_1195_1211_1193_1211_1193_880_880_1228_880_880_1210_878_1236_878_879_879_1210_1227_1210_1194_880_1227_1194_1195_882_1322_1190_1342_1342_1342_1190_1322_1342_1322_1335_1335_1322_1190_1190_1322_1190_1179_1179_1184_1182_1182_1141_1361_1140_1140_1182_1182_1184_1182_1184_1184_1141_1361_1182_1184_1149_1182_1184_1141_1361_1184_1182_1184_1336_1195_1334_1335_1342_1336_1342_1322_1190_882_882_882_882_883_882_882_882_1194_1334_1334_1195_1336_1190_1179_882_882_882_882_1334_1195_1190_1195_1335_1336_1144_1145_1143_1144_1142_1141_1141_1184_1184_1195_1334_1195_1335_1336_1336_1323_1190_1179_1183_881_882_1333_1334_1334_882_1195_1334_1179_1190_1322_1323_1342_1335_1178_1335_1342_1342_1323_1323_1190_1190_1136_1137
182,5,2,1138,1187_1171_1167_1138
183,2,2,1152,1151_1152
184,5,2,1155,1278_1142_1141_1140_1155
185,1,1,1158,1186_1158
186,2,2,1161,1214_1161
187,2,2,1169,1169
188,5,3,1170,1242_1242_1242_1138_1170
189,3,2,1172,1173_1172
190,1,1,1178,
191,3,3,1179,1179
192,2,1,1181,1181
193,1,1,1182,1183_1182
194,4,3,1188,1218_1188_1189_1188
195,1,1,1193,1211
196,14,7,1205,1225_1206_1225_1225_881_1225_882_1206_1206_881_881_1205
197,1,1,1220,1220
198,5,2,1228,1231_1230_1229_1228
199,4,4,1239,805_805_1239
200,1,1,1248,1248
201,5,3,1250,1314_1314_1314_1313_1250
202,6,3,1251,1247_1248_1251
203,15,7,1252,1247_1247_1247_1248_1314_1314_1313_1250_1250_1251_1252
204,1,1,1303,1303
205,2,1,1308,1309_1308
206,1,1,1316,1316
207,1,1,1323,1323
208,1,1,1327,1327
209,3,1,1329,1329
210,2,2,1336,1336
211,42,12,1344,1345_1105_1345_1345_1105_1345_1345_1105_1117_1382_1104_1115_1116_1116_1115_1115_1104_1104_1105_1105_1345_1344_1343_1343
212,14,6,1346,1347_1346_1348_1347_1348_1348_1346
213,4,3,1349,1350_1350_1349
214,1,1,1354,1354
215,1,1,1369,1369
216,3,3,1372,1375_1371_1372
217,1,1,1374,1374
218,1,1,1383,1383
219,1,1,1388,
220,4,3,1390,460_491_1390
221,6,5,1392,1391_1391_1267_1267_1392
222,1,1,12,
223,1,1,40,94_40
224,1,1,49,49
225,1,1,57,58_57
226,1,1,73,74_73
227,1,1,81,81
228,3,2,93,51_92_93
229,3,2,137,138_139_139_137
230,2,2,158,158
231,1,1,178,203_178
232,1,1,183,183
233,1,1,190,190
234,1,1,193,194_193
235,2,2,206,236_237_206
236,1,1,221,221
237,1,1,267,267
238,1,1,269,269
239,3,2,280,422_280
240,8,2,285,397_397_305_306_307_285
241,10,2,289,287_732_519_520_521_290_289
242,1,1,324,324
243,1,1,334,334
244,19,7,347,647_582_583_647_647_347_347_647_584_347
245,1,1,349,447_349
246,1,1,374,374
247,1,1,382,382
248,1,1,385,402_385
249,3,2,393,391_392_393
250,2,1,395,396_395
251,3,2,401,410_330_401
252,2,1,411,1376_411
253,1,1,418,419_418
254,1,1,420,421_420
255,1,1,426,427_426
256,1,1,432,432
257,1,1,434,434
258,3,3,441,442_442_129_441
259,6,4,446,1316_447
260,1,1,450,450
261,1,1,459,459
262,1,1,465,506_465
263,1,1,468,469_468
264,1,1,475,476_475
265,19,9,495,1032_296_1013_1014_1014_1032_1033_1013_1033_1013_1013_1014_1033_639_495
266,3,2,497,498_497
267,7,4,503,505_505_504_503
268,3,2,511,513_512_511
269,5,3,526,371_637_527_527_371_526
270,1,1,565,565
271,1,1,572,572
272,4,2,576,1302_664_576
273,1,1,577,
274,1,1,591,591
275,1,1,592,592
276,1,1,618,618
277,2,2,630,630
278,1,1,648,648
279,1,1,656,656
280,4,4,679,1254_1255_1254_679
281,1,1,689,689
282,1,1,691,691
283,1,1,692,692
284,1,1,711,711
285,1,1,712,712
286,1,1,717,717
287,5,4,728,1257_641_640_640_302_728
288,1,1,757,
289,2,2,763,763
290,1,1,767,768_767
291,1,1,773,796_773
292,1,1,782,782
293,7,4,807,808_808
294,1,1,856,856
295,1,1,860,952_860
296,3,2,863,930_864_863
297,2,2,869,869
298,1,1,870,
299,3,3,893,893
300,8,5,898,902_901_902_901_902_899_898
301,1,1,915,915
302,4,2,918,1356_917_918
303,1,1,929,
304,1,1,934,
305,1,1,938,938
306,1,1,939,939
307,2,2,941,761_941
308,1,1,956,956
309,2,2,979,979
310,13,5,988,1027_996_1027_1027_996_995_988_996_988
311,1,1,989,989
312,1,1,994,994
313,1,1,999,999
314,1,1,1001,1030_1001
315,1,1,1008,1008
316,5,3,1024,1025_991_992_1024
317,7,5,1052,1029_1029_1052_1052_1053_1052
318,1,1,1089,1089
319,2,2,1091,
320,1,1,1117,
321,1,1,1133,1223_1133
322,10,7,1144,1142_1142_1142_1238_1144_1144_1238_1145_1145_1144
323,1,1,1157,1157
324,2,2,1163,1163
325,30,8,1164,1186_1280_1159_1159_1186_1280_1186_1243_1243_1280_1169_1187_1158_1158_1186_1165_1166_1280_1164
326,1,1,1168,1168
327,1,1,1180,1191_1180
328,6,3,1183,1361_1184_1184_1183
329,1,1,1221,1221
330,1,1,1231,1231
331,3,2,1233,1232_1233
332,2,2,1246,1247_1246
333,61,11,1249,1271_1270_1271_1273_1273_1273_1270_1249_1249_1271_1253_1272_1273_1085_1085_1272_1250_1313_1250_1251_1252_1085_1273_1087_1086_1086_1272_1271_1253
334,1,1,1263,1263
335,1,1,1267,
336,1,1,1278,1278
337,1,1,1280,
338,1,1,1288,
339,3,2,1295,1296_1296_1295
340,1,1,1307,1351_1307
341,3,3,1343,
342,2,1,1368,1368
343,5,3,3,90_163_90_3
344,1,1,21,1206_21
345,1,1,37,151_37
346,3,1,65,168_65
347,4,3,68,67_68
348,1,1,70,70
349,1,1,78,78
350,1,1,94,94
351,2,1,97,118_97
352,1,1,110,110
353,1,1,116,116
354,1,1,121,121
355,1,1,153,153
356,1,1,155,156_155
357,1,1,157,157
358,1,1,162,162
359,1,1,166,166
360,1,1,173,174_173
361,1,1,199,200_199
362,1,1,203,203
363,1,1,220,220
364,1,1,234,234
365,1,1,235,235
366,1,1,250,250
367,1,1,251,251
368,1,1,261,261
369,1,1,270,270
370,1,1,281,281
371,1,1,282,282
372,1,1,288,288
373,1,1,294,294
374,2,1,298,298
375,1,1,300,1051_300
376,1,1,312,313_312
377,1,1,316,316
378,1,1,318,318
379,1,1,323,323
380,4,3,335,338_338_334_334_335
381,1,1,336,336
382,2,2,354,663_663_354
383,1,1,363,363
384,1,1,373,373
385,1,1,386,386
386,1,1,455,456_455
387,3,3,458,459_457_458
388,1,1,466,466
389,3,2,476,477_475_476
390,1,1,480,480
391,3,1,486,
392,1,1,489,510_489
393,2,2,490,463_490
394,2,1,492,563_492
395,1,1,513,513
396,7,2,514,589_516_516_515_514
397,21,10,522,709_523_681_710_522_498_710_498_710_522_710_498_498_709_522
398,1,1,529,529
399,3,2,531,751_531
400,6,2,551,472_672_671_671_362_550_551
401,1,1,552,552
402,16,7,553,365_717_551_552_552_550_671_550_551_550_552_553
403,1,1,555,555
404,1,1,564,564
405,4,2,573,586_573
406,1,1,585,585
407,1,1,588,588
408,1,1,614,614
409,5,3,645,643_644_645
410,3,3,651,
411,1,1,685,685
412,2,1,693,694_693
413,2,1,701,714_702_701
414,1,1,708,708
415,1,1,742,742
416,1,1,744,744
417,1,1,759,760_759
418,2,2,766,767_766
419,1,1,768,768
420,1,1,770,770
421,1,1,796,796
422,1,1,821,822
423,1,1,824,824
424,2,2,847,846_847
425,2,1,854,859_854
426,2,2,857,975_975_857
427,1,1,879,879
428,1,1,881,881
429,1,1,919,919
430,3,3,926,861_861_926
431,1,1,933,933
432,1,1,947,951_947
433,3,3,969,970_970_969
434,2,2,973,972
435,4,3,993,994_994_993
436,1,1,998,998
437,64,10,1003,1034_1006_1006_1006_1009_1016_1008_1003_1007_1034_1034_1006_1017_1284_1284_1017_1017_1017_1016_1009_1008_1002_1034_1016_1016_1009_1003
438,1,1,1005,1005
439,1,1,1006,1006
440,1,1,1009,
441,8,4,1012,1010_1011_1010_1012
442,2,2,1027,
443,2,2,1028,1028
444,1,1,1031,1031
445,31,8,1058,1080_1080_1079_1079_1080_1059_1059_1058_1057_1079_1059_1059_1059
446,1,1,1075,1075
447,1,1,1097,1097
448,1,1,1105,
449,1,1,1122,
450,2,2,1134,1220_1220_1134
451,2,2,1143,1143
452,1,1,1146,1147_1146
453,1,1,1149,1149
454,2,2,1151,1238_1151
455,3,3,1156,1155_1155_1156
456,1,1,1174,1174
457,1,1,1181,1181
458,4,3,1203,1209_1209_1203
459,4,2,1216,1223_1133_1223_1216
460,1,1,1268,1269_1268
461,1,1,1270,
462,1,1,1274,1275_1274
463,1,1,1301,1301
464,1,1,1303,1303
465,2,2,1311,1266_1311
466,1,1,1317,1317
467,1,1,1325,1325
468,1,1,1351,1351
469,1,1,1360,1360
470,1,1,1361,1361
471,3,3,1383,
472,1,1,1385,1385
473,2,2,2,49_50_2
474,3,2,40,1379_94_40
475,1,1,41,376_41
476,1,1,51,51
477,1,1,54,55_54
478,2,2,69,70_69
479,1,1,71,1282_71
480,1,1,74,74
481,1,1,82,82
482,38,8,87,131_415_415_416_416_85_85_86_86_415_415_416_130_130_131_452_89_89_88_88_85_86_87_277_130_86
483,1,1,100,100
484,5,4,103,7_7_103
485,4,2,124,48_49_124
486,8,4,134,436_314_313_134
487,11,5,140,141_121_138_121_121_137_141_140
488,1,1,142,142
489,1,1,164,164
490,1,1,178,178
491,3,3,183,240_240_240_183
492,1,1,190,253_190
493,1,1,201,246_201
494,1,1,202,202
495,1,1,219,219
496,1,1,239,239
497,1,1,268,271_268
498,1,1,269,269
499,1,1,272,273_272
500,57,21,290,289_289_489_490_489_490_491_491_460_490_490_490_464_463_462_464_460_490_460_489_460_490_464_464_463_464_463_462_677_677_462_462_463_489_489_290_290
501,18,7,293,292_491_491_291_291_292_293
502,2,2,301,1015_1015
503,1,1,319,320_319
504,1,1,324,324
505,2,2,326,325_326
506,1,1,327,327
507,1,1,329,329
508,1,1,347,
509,1,1,353,353
510,1,1,355,596_355
511,1,1,358,1359_358
512,2,2,364,364
513,1,1,370,
514,1,1,377,377
515,2,2,384,383_384
516,2,1,389,399_389
517,1,1,391,391
518,1,1,396,434_396
519,1,1,442,442
520,1,1,452,452
521,1,1,453,
522,1,1,456,456
523,1,1,500,500
524,1,1,517,517
525,1,1,518,518
526,2,2,536,536
527,1,1,541,541
528,3,1,543,1289_638_543
529,5,3,545,554_544_545
530,33,9,558,664_449_557_664_448_558_664_448_557_557_561_451_560_560_664_558_559_450_450_559_449_449
531,2,1,567,568_567
532,5,4,580,581_581_1318_581_580
533,1,1,603,632_603
534,1,1,608,608
535,1,1,619,619
536,1,1,623,623
537,1,1,635,635
538,3,3,648,648
539,7,4,655,654_653_604_604_654_655
540,1,1,711,711
541,2,2,713,713
542,1,1,717,718
543,1,1,752,752
544,2,1,762,
545,2,2,765,
546,1,1,769,1083_769
547,6,4,783,824_824
548,5,2,800,174_799_800
549,1,1,812,812
550,1,1,853,853
551,1,1,898,898
552,1,1,910,
553,3,2,914,915_914
554,1,1,927,
555,7,4,944,941_942_944
556,1,1,946,946
