,F,T,S,E
132,309,13,772,1389_792_841_792_793_796_1388_772_772_794_1264_916_1263_1263_964_964_964_846_847_847_934_934_935_791_790_934_934_789_936_789_790_790_791_850_850_849_849_848_843_848_964_1263_845_776_1265_777_1265_1265_777_985_852_922_922_925_924_923_960_960_925_960_925_925_922_925_1265_777_776_776_1265_776_1265_1265_1265_985_916_852_985_916_851_851_794_771_773_771_851_794_795_1264_844_843_843_964_843_848_843_1264_795_1264_1263_964_964_844_845_794_851_851_773_1388
133,7,2,780,782_873_781_780
134,169,13,786,892_892_893_893_832_832_788_893_893_832_832_788_784_785_784_785_892_893_893_909_1298_823_885_783_783_885_885_1298_886_886_1299_829_829_830_830_910_783_764_764_764_783_217_218_783_823_910_910_886_886_891_891_892_785_832_787_832_786_787_786_891_1299_829_828_888_828_829_830_830_959_959_830_831_787_786
135,18,4,790,846_846_846_846_847_843_791_850_849_791_790
136,1,1,795,
137,19,8,797,212_212_213_214_214_215_214_213_797_798_212_798_797
138,1,1,799,799
139,2,2,800,800
140,43,7,803,804_801_906_981_905_906_801_802_906_802_907_855_905_905_906_856_926_861_861_803_1267_804
141,1,1,805,805
142,16,6,806,971_971_971_778_971_778_966_971_971_806
143,728,15,815,816_1261_1131_1324_1132_1337_955_955_954_954_931_953_955_955_953_817_816_815_815_822_820_820_821_822_821_822_817_1337_1109_1261_1095_1087_1096_1065_1065_1338_1119_1340_1340_1338_1097_1097_1100_1100_1122_1122_1097_1126_1097_1097_1097_1126_1128_1128_1121_1121_1099_1120_1120_1099_1098_1098_1066_1081_1116_1115_1115_1115_1115_1118_1118_1118_1104_1116_1115_1114_1118_1112_1060_1061_1065_1111_1114_1125_1103_1103_1111_1111_1102_1103_1103_1111_1125_1067_1124_1125_1113_1124_1125_1125_1118_1104_1382_1382_1116_1382_1115_1104_1118_1067_1074_1118_1114_1068_1068_1112_1124_797_1068_1125_1062_1066_1066_1100_1099_1099_1098_1340_1383_1383_1340_1119_1099_1340_1340_1338_1119_1339_1383_1098_1097_1099_1098_1098_1081_1062_1062_1061_1066_1060_1076_1060_1066_1081_1081_1110_1096_1095_1110_1096_1090_1095_1087_1095_1073_1094_1092_1093_1091_1091_1087_1088_1086_1086_1091_1093_1094_1086_1086_1088_1087_1088_1072_1073_1086_1087_1088_1089_1089_1090_1261_1261_1261_1089_1095_1090_1090_1109_955_955_953_816_816_953_822_822_819_817_955_955_955_819_820_819_953_816_817_819_819_818_1262_1132_1324_1324_1337_1131_1131_1324_1337_1108_1073_815
144,45,8,825,810_826_986_986_765_765_825_825_810_809_956_956_982_982_826_986_766_765_827_827_810
145,1,1,826,827_826
146,1,1,838,838
147,1,1,841,
148,1,1,850,850
149,2,2,851,851
150,5,3,854,859_853_854
151,3,2,857,976_975_857
152,2,2,858,858
153,1,1,864,865_864
154,2,1,870,875_870
155,2,2,871,871
156,1,1,878,1236_878
157,5,2,880,1194_1227_879_880
158,43,12,911,1386_912_911_962_962_961_961_911_911_912_912_1385_961_1385_961_1386_912_911
159,2,1,913,913
160,44,12,920,1332_1330_1331_1330_1329_1332_921_1306_921_1331_921_921_921_1331_1332_1332_921_920_1331_920
161,2,2,922,922
162,1,1,928,928
163,2,1,939,956_939
164,1,1,940,940
165,2,1,947,950_951_947
166,3,3,959,
167,30,12,965,971_971_778_971_213_213_215_214_214_778_971_971_806_966_966_965
168,2,1,968,970_969_968
169,1,1,972,973_972
170,2,1,974,1304_974
171,1,1,976,
172,1,1,978,978
173,1,1,983,983
174,1,1,984,984
175,2,2,986,
176,1,1,989,989
177,83,12,990,1027_996_996_996_995_1027_995_988_992_991_993_988_1028_1027_1027_988_988_994_994_993_994_993_996_995_996_1040_1039_1040_1043_1043_1037_1038_1038_1037_998_1028_1028_989_990
178,1,1,992,992
179,1,1,997,1045_997
180,8,4,1003,1008_1008_1016_1009_1009_1008_1003
181,3,1,1004,1035_1005_1004
182,167,14,1006,1007_1284_1284_1034_1034_1009_1009_1006_1284_1284_1016_1017_1017_1034_1005_297_296_298_1005_1034_1035_1035_1005_1021_1035_1005_1005_1035_1004_1020_1021_300_301_301_299_1050_1013_1013_295_296_1012_298_299_303_302_303_302_301_1015_300_300_1020_1050_1019_1019_1019_1033_1033_1013_1014_1014_297_298_299_1050_1019_1021_1020_1004_1036_1035_1034_1007_1007_1003_1003_1009_1009_1017_1016_1008_1016_1009_1008_1003_1007_1006
183,1,1,1012,1012
184,2,2,1013,1014_1013
185,1,1,1014,
186,4,3,1020,1050_1021
187,2,1,1025,1026_1025
188,8,3,1032,1001_1030_1014_639_1032
189,2,1,1053,1053
190,1,1,1054,1054
191,1,1,1057,1080_1057
192,3,2,1058,1059_1059_1058
193,3,3,1075,1075
194,1,1,1083,1083
195,1,1,1086,
196,1,1,1097,1097
197,1,1,1117,1117
198,1,1,1120,1120
199,1,1,1129,1130_1129
200,1,1,1134,1220_1134
201,10,3,1137,1342_1335_1193_1195_1196_1136_1136_1137
202,39,9,1138,1187_1169_1168_1171_1139_1139_1138_1187_1139_1138_1138_1169_1168_1169_1168_1171_1167_1139
203,5,4,1153,1234_1236_1234_1233_1153
204,4,3,1158,1186_1187_1186_1158
205,2,2,1161,1214_1160_1161
206,11,2,1163,1170_1280_1165_1164_1163
207,3,3,1166,1166
208,1,1,1171,
209,3,2,1172,1173_1173_1172
210,3,1,1175,1181_1175
211,1,1,1191,1191
212,3,1,1198,1201_1202_1199_1198
213,5,2,1205,1225_1205
214,1,1,1206,1206
215,1,1,1226,1226
216,5,2,1228,1231_1230_1230_1229_1228
217,1,1,1234,
218,1,1,1248,1248
219,37,10,1249,1271_1085_1273_1085_1272_1272_1271_1251_1248_1250_1248_1314_1314_1314_1313_1313_1250_1250_1248_1247_1247_1247_1314_1314_1313_1314_1250_1251_1252_1252_1253_1249
220,1,1,1266,1266
221,2,2,1267,1392
222,1,1,1268,1268
223,1,1,1270,1270
224,1,1,1274,1275_1274
225,1,1,1282,1282
226,2,2,1283,1259_1283
227,1,1,1290,1290
228,2,2,1301,1301
229,1,1,1303,1303
230,1,1,1305,1305
231,1,1,1308,1308
232,1,1,1321,1321
233,6340,168,1323,1190_1342_1190_882_882_1194_1335_1190_1322_1322_1323_1342_1194_1194_1196_1334_1195_1195_1196_882_1196_1195_1193_1194_1177_1177_1179_1177_882_882_882_882_882_882_882_882_21_21_1196_1195_1336_1361_1361_1184_1184_1184_1361_1141_1141_1182_1184_1183_1182_1184_1184_1140_1179_1195_1195_882_1196_21_21_1206_1206_882_1189_1189_1323_1323_1342_1323_1196_1189_1189_1334_1211_1211_1211_1192_1193_878_878_879_878_1237_878_1237_1237_878_878_878_1236_1233_1237_1236_878_879_878_878_1237_1237_1237_1237_1234_1234_1233_1153_1233_876_876_877_1237_1237_1207_1154_1207_1207_1293_1293_1200_1200_1201_1200_1200_1200_1200_1200_1200_1200_1200_1201_1207_1154_1200_1200_1200_1200_1207_1293_1293_1293_1293_1153_1293_1154_1232_1234_1233_1174_1174_1180_1180_1176_1149_1149_1181_1181_1175_1176_1175_1193_1233_1237_1237_1234_1232_1232_1233_1235_1232_1235_1235_1232_1234_1237_878_1237_1237_1234_1234_1237_1234_1232_1232_1233_1237_1236_1232_1234_1232_878_1237_1191_1191_1192_1191_1175_1175_1191_877_1210_879_1209_1209_1209_1209_1209_1209_1209_1209_1209_1209_878_879_1237_1180_1180_1180_1180_1176_877_877_1176_1175_1192_877_1180_1176_1180_1180_1180_1176_877_1192_1191_1191_1176_1175_1180_1180_1180_1180_1180_878_877_877_1192_1192_1176_1176_877_1193_1192_1192_1191_1180_1180_1180_1180_1180_1180_1180_1180_1174_1180_1176_1181_1176_1191_1181_1176_1181_1176_1175_1191_1175_1191_1191_1175_1180_1180_1180_1180_1180_1149_1149_1149_1181_1149_1149_1149_1181_1180_1180_1175_1191_1176_1175_877_877_1191_1176_1176_1180_1180_1180_1174_1149_1183_1182_1149_1142_1140_882_1334_1334_1195_1195_1336_1336_1150_1144_1144_1240_1150_1150_1142_1142_1142_1142_1238_1144_1145_1144_1323_882_882_1178_1193_1194_1194_1195_1195_1149_1182_1149_1182_1184_1184_1361_1336_1177_1335_1323_1188_1194_1334_1182_1182_1342_1177_1336_1336_1137_1137_1190_1137_1137_1188_1189_1189_1323_1323_1137_1137_1195_1190_1323_1137_1189_1137_1189_1189_1189_1206_882_1137_882_1189_1189_1137_1189_883_1190_1190_1323_1190_1336_1334_1194_1211_1211_1211_878_1192_1233_1237_1237_1233_878_1237_878_1237_1237_1234_1233_1233_878_1237_878_1237_1237_1237_878_1237_1234_1232_1232_878_1234_878_1236_1237_1234_1234_1232_1232_1234_1232_1233_1232_1232_1234_1234_1237_1237_1232_1237_877_878_878_878_1236_878_1180_1176_1176_1181_880_881_1227_880_880_881_1225_1205_1205_881_879_1210_1210_1227_880_1227_1228_878_1237_1237_1237_1236_1192_1233_1237_1237_878_1236_879_1210_1210_1211_1194_1211_1211_1210_1211_1210_1194_1194_1193_1175_877_1176_1336_1342_1342_1333_1334_1334_1195_1196_1196_882_1195_1205_1205_1205_881_1227_1204_880_880_1227_880_1210_880_880_1227_1193_1210_1210_1193_1194_1194_1334_1334_1141_1361_1361_1184_1184_1182_1142_1142_1336_1336_1144_1144_1144_1238_1149_1150_1150_1238_1151_1151_1238_1238_1240_1144_1145_1145_1190_882_882_882_882_1195_1195_1236_1237_1237_1236_878_877_877_1210_1210_1180_1180_1180_1180_1180_1192_1193_1181_1180_1180_1180_1180_1180_1180_1180_1180_1176_1176_1175_1176_1149_1181_1181_1180_1180_1191_877_877_1181_1176_1336_1182_1140_1149_1182_1149_1182_1184_882_882_882_1190_1336_1336_1336_1143_1182_1361_1140_1140_1140_1140_1140_1140_1140_1140_1156_1278_1140_1140_1140_1140_1140_1140_1140_1140_1155_1156_1140_1140_1278_1140_1140_1156_1140_1140_1140_1140_1140_1140_1155_1140_1140_1361_1141_1149_1182_1361_1141_1141_1361_1149_1149_1240_1240_1145_1142_1144_1238_1145_1144_1195_1334_1145_1144_1142_1145_1144_1143_1336_1336_1336_1149_1182_1184_1184_1184_1182_1195_1195_880_880_880_1204_1193_1210_1211_1193_1227_881_1205_1205_882_1227_880_1227_1194_1210_1211_1211_1194_1194_1210_880_1210_1210_1210_1193_1194_1194_1136_1322_1322_1137_1189_1189_1137_1136_1137_1335_1334_1333_1333_1334_1336_1336_1176_1182_1184_1361_1184_1182_1181_1149_1149_1149_1184_1184_1142_1361_1142_1142_1142_1342_1342_1195_1335_882_882_1189_1323_1322_1322_1194_1194_1182_1184_1184_1336_1336_1177_1144_1240_1144_1143_1144_1238_1180_1191_1180_1176_1175_1176_1176_1180_1180_1180_1195_882_882_1206_1333_1195_1334_1334_1194_1322_1140_1141_1240_1144_1144_1144_1144_1142_1142_1238_1144_1144_1142_1145_1238_1240_1143_1143_1143_1144_1144_1144_1238_1142_1144_1150_1238_1150_1149_1149_1149_1181_1176_1180_1180_1180_1180_1180_1180_1180_1180_1182_1141_1195_1334_882_1195_1143_1179_1179_1190_1189_1189_1322_882_882_1195_1189_1189_1190_1189_1137_1196_1334_1177_1335_1335_1323_1144_1238_1238_1240_1240_1142_1238_1145_1336_1336_1144_1143_1323_1176_1177_1182_1182_1184_880_1176_1176_1181_1176_1194_1193_1193_1153_1234_1232_1232_1234_1234_1232_1236_1232_878_1237_1237_876_1237_1237_1237_1210_1209_1210_1209_1195_1210_1209_879_1210_1211_1194_1194_1210_1193_1211_1210_1211_1194_1211_1191_1191_1192_1210_1194_1211_1210_880_1227_880_880_881_880_882_882_1194_1193_881_1205_882_882_879_1210_877_878_1210_882_1225_1225_1225_882_21_21_1206_1206_1205_1210_1194_1193_1194_1194_1210_880_880_1194_1210_1211_1228_1229_1228_1228_878_1236_878_876_1176_1176_1180_1180_1180_1180_1191_1191_877_1233_1237_1192_1237_1234_1237_1236_1176_1175_1192_1190_1322_1137_1136_1179_882_1196_882_882_1137_1189_1189_1136_1190_1143_1322_1323_1323_1143_1196_1190_1322_1196_882_1335_1322_1336_1149_1182_1149_1182_1336_1176_1175_1176_1191_1150_1150_1148_1149_1181_1180_1180_1175_1336_1184_1140_1141_1140_1141_1182_1182_1322_1336_1176_1149_1182_1149_1149_1238_1151_1238_1151_1238_1144_1240_1143_1143_1182_1323_1322_1190_1333_1333_1333_1333_1333_1334_1177_1184_1361_1182_1181_1149_1149_1182_1336_1336_1177_1176_1176_1175_1191_1191_1181_1180_1181_1181_1149_1149_1150_1150_1238_1238_1150_1151_1152_1152_1238_1152_1144_1144_1240_1240_1142_1144_1240_1240_1144_1142_1145_1238_1150_1150_1150_1238_1238_1150_1151_1150_1238_1238_1152_1150_1151_1151_1238_1238_1238_1150_1238_1238_1238_1238_1152_1144_1142_1145_1142_1240_1143_1144_1240_1179_1342_1177_1183_1182_1149_1361_1184_1183_1182_1142_1142_1184_1144_1143_1143_1179_1182_1361_1140_1140_1140_1142_1141_1361_1184_1177_1178_1179_1143_1144_1143_1145_1238_1142_1144_1142_1238_1152_1238_1152_1151_1152_1238_1238_1238_1145_1196_1188_1322_1336_1176_1137_1137_1195_1336_1336_1178_1184_1141_1182_1182_1361_1182_1176_1175_1192_1192_1176_1149_1181_1149_1181_1175_1191_1176_1175_1176_1176_1176_1192_1193_1192_1175_1176_1176_1335_1190_1178_1144_1145_1142_1145_1144_1142_1195_1336_1182_1184_1361_1141_1182_1184_1149_1182_1335_1336_1177_1336_1177_1191_876_877_877_1191_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1180_1191_877_1191_1175_1180_1180_1180_1192_1191_1176_1175_1174_1176_1176_1176_1191_1211_1191_1176_1191_878_877_1237_1237_878_878_1211_1194_1211_1211_1211_1195_1336_1322_1177_1335_1196_1334_1188_1322_1323_882_1215_1215_1218_1218_1218_1323_884_884_1133_884_884_884_1133_884_883_883_882_1195_1323_1323_1323_1189_1190_1342_1323_1323_1190_882_882_1335_1193_1194_1194_1334_1195_1195_1196_1137_1323_1323_1190_1189_882_882_882_1335_1342_1194_1195_1334_1196_1196_1218_1189_1143_1322_1322_1240_1144_1144_1145_1142_1140_1361_1140_1141_882_882_1196_882_1335_1323_882_882_1336_1183_1177_1194_1195_1177_1335_1323_1322_1183_1336_1336_1336_1336_1336_1140_1140_1142_1361_1141_1184_1182_1182_1182_1361_1361_1141_1142_1145_1144_1143_1179_1196_882_1136_1179_1184_1140_1361_1141_1361_1141_1361_1184_1183_1335_1336_1178_1195_1335_1336_1184_1184_1183_1182_1178_1195_1195_1335_1322_1189_1218_1189_1137_1137_1137_1189_1136_1323_1190_1137_1137_1190_1189_1189_882_882_1136_1144_1144_1144_1144_1151_1151_1238_1238_1145_1142_1142_1144_1145_1144_1144_1142_1142_1145_1144_1144_1144_1144_1361_1182_1141_1336_1336_1323_1323_1195_1194_1336_1182_1361_1184_1140_1145_1142_1142_1141_1336_1336_1193_1210_1210_1211_1193_1194_1194_1334_1322_1189_1189_1322_1323_1322_1184_1182_1182_1183_1140_1278_1140_1140_1140_1155_1155_1140_1140_1141_1361_1140_1361_1182_1184_1184_1149_1149_1184_1238_1151_1152_1152_1151_1238_1152_1151_1238_1145_1142_1145_1141_1142_1140_1361_1183_1361_1140_1140_1141_1336_1184_1183_1336_882_1195_1195_1323_1196_882_1137_1189_1190_1142_1240_1240_1150_1238_1151_1150_1152_1152_1238_1238_1152_1238_1238_1152_1238_1238_1142_1144_1240_1144_1179_1336_1336_1335_1342_1182_1184_1184_1183_1184_1140_1141_1140_1361_1184_1183_1183_1149_1182_1149_1149_1181_1175_1176_1176_1175_877_880_1204_1210_880_1210_1210_880_880_1227_880_1227_880_881_881_1210_1211_1211_1193_1194_1194_880_1194_1228_880_1228_880_1194_1204_1204_880_1211_1193_1193_1206_1342_1342_1178_1336_1336_1323_1323_1342_1195_1336_1336_1335_1334_882_1196_882_1195_1195_1194_1194_1210_1194_880_880_1210_1194_259_259_259_259_259_259_259_259_259_17_259_259_259_259_18_259_17_259_18_280_280_280_280_280_280_280_280_280_280_280_280_280_280_280_280_280_259_18_280_17_18_280_18_17_17_18_18_18_17_17_18_18_18_18_18_17_259_17_18_19_18_18_18_18_18_18_18_19_1204_1204_1204_20_1204_20_1205_1204_880_1194_880_1204_880_880_879_1210_1210_880_1194_1227_1210_1210_1194_880_1193_1193_1194_1334_1194_1210_1210_1227_1210_1211_1211_1192_1237_1237_1210_1211_1194_1195_1323_1323_1189_1137_1137_882_1137_1323_1189_1190_1136_1136_1137_1144_1144_1144_1238_1238_1142_1142_1142_1145_1179_1144_1143_1179_1323_1190_1190_1137_1323_1342_1179_1238_1142_1140_1140_1361_1182_1361_1182_1182_1184_1361_1361_1190_1322_1323_1323_1336_1336_1143_1143_1179_1323_1334_1195_1195_1180_1182_1182_1181_1150_1174_1180_1180_1191_1175_1181_1150_1181_1181_1181_1149_1181_1149_1181_1181_1180_1174_1175_1175_1176_1176_1336_1179_1182_1361_1183_1182_1361_1184_1361_1336_1322_1322_1190_1323_1334_1195_1336_1336_1336_1176_1336_1183_882_21_21_1206_21_1206_882_882_1137_1137_1335_1342_1179_1182_1183_1336_1336_1176_1342_1178_1323
234,1,1,1327,1327
235,4,4,1344,1345_1345_1345_1345_1344
236,3,2,1346,1347_1346
237,10,4,1350,1348_1348_1307_1350_1349
238,1,1,1361,1361
239,1,1,1380,1380
240,1,1,1384,1384
241,1,1,1388,
242,1,1,1392,1393
243,1,1,11,95_11
244,3,3,51,92_50_51
245,1,1,65,65
246,3,2,72,74_73_72
247,1,1,84,84
248,1,1,87,87
249,4,2,88,277_89_88
250,1,1,92,
251,1,1,98,119_98
252,2,2,118,97_118
253,1,1,127,376_127
254,3,3,130,129_129_130
255,3,3,131,131
256,1,1,138,138
257,1,1,191,191
258,1,1,193,193
259,3,2,202,203_241_202
260,1,1,204,204
261,1,1,224,224
262,1,1,229,244_229
263,11,5,234,235_235_106_233_235_234
264,1,1,267,268_267
265,4,1,289,732_520_521
266,1,1,300,
267,1,1,306,306
268,2,2,307,307
269,1,1,313,313
270,3,1,327,1294_327
271,1,1,336,336
272,1,1,347,444_347
273,2,2,349,349
274,3,2,353,451_353
275,13,5,361,604_654_654_655_362_362_361
276,80,9,372,373_535_757_714_701_714_541_541_541_700_700_701_702_714_541_700_703_703_527_527_662_528_487_487_529_529_533_535_534_535_534_533_532_370_525_526_526_531_371_372
277,1,1,385,385
278,1,1,392,392
279,4,3,399,132_399
280,2,1,407,407
281,1,1,409,410_409
282,1,1,417,417
283,7,4,435,435_454_453
284,1,1,438,438
285,50,13,450,448_557_557_664_449_557_449_557_664_557_450_559_559_350_349_1317_446_446_447_447_448_448_557_450_450_448_448_449_1301_664_664_558_350_448_450
286,1,1,452,452
287,1,1,455,456_455
288,6,3,463,490_464_463
289,2,2,466,465_466
290,1,1,474,474
291,1,1,495,495
292,1,1,513,729_513
293,1,1,525,525
294,6,3,527,488_487_527
295,1,1,562,563_562
296,2,2,588,587_588
297,5,3,618,620_619_736_618
298,1,1,649,649
299,7,6,650,746_651_746_349_649_746_650
300,1,1,659,660_659
301,1,1,662,662
302,1,1,669,669
303,2,2,679,1254_1255_679
304,1,1,717,
305,1,1,754,754
306,1,1,778,
307,1,1,779,779
308,1,1,783,
309,26,7,807,814_812_948_813_972_972_974_974_814_973_973_807_808_807
310,1,1,860,860
311,1416,167,862,930_864_930_862_864_862_864_862_862_864_862_864_862_865_865_862_862_930_930_862_864_862_862_862_862_862_781_780_868_868_868_868_868_780_782_780_782_780_780_780_780_780_782_780_782_782_780_780_782_782_782_781_782_780_780_780_782_780_782_780_780_782_868_868_868_868_867_868_868_868_780_782_780_780_780_781_782_780_782_868_868_867_866_865_867_866_862_862_862_930_862_862_862_862_862_930_865_862_864_930_930_862_862_865_865_865_930_930_862_862_862_865_865_864_862_862_865_864_930_930_862_865_864_862_862_865_865_864_862_862_862_862_930_865_865_930_862_862_862_930_862_930_862_865_865_862_862_862_865_930_862_930_862_862_862_930_930_862_865_930_862_862_862_865_865_862_865_865_862_862_862_865_865_862_865_865_930_862_862_865_866_866_862_866_930_862_862_862_865_862_930_930_862_862_865_865_862_865_862_930_862_930_862_865_930_862_862_930_862_865_865_865_930_862_862_865_865_866_781_782_781_782_782_782_782_782_782_782_781_782_867_867_867_782_866_782_781_866_866_866_782_782_781_781_782_873_781_782_782_782_781_782_782_781_782_782_782_782_782_781_782_782_781_781_782_782_781_782_780_780_781_782_782_782_782_781_781_782_781_782_782_781_781_782_873_781_1360_867_866_868_1360_868_869_1360_868_868_868_867_869_869_1360_1360_866_862_862_862_865_865_862_930_930_862_930_862_930_862_862_930_862_862_865_930_862_862_862_862_862_866_862_862_862_865_862_862_865_862_862_930_862_862_862_930_862_865_862_862_862_862_862_930_862_930_862_930_862_862_865_864_930_862_862_868_868_868_867_866_862_930_862_862_866_930_862_865_862_865_930_862_930_862_862
312,35,11,898,899_901_901_901_901_901_902_902_898_898_914_914_915_915_901_901_901_898_899_902_914_915
313,6,4,914,915_915_914
314,13,5,917,1355_1356_1356_760_917_1355_1356_1355_1356_918_917
315,37,12,929,974_904_1305_1305_1304_1304_928_929_928_927_927_927
316,3,2,961,962
317,3,2,973,972
318,1,1,1017,1017
319,1,1,1024,1024
320,2,2,1033,1033
321,1,1,1052,1052
322,1,1,1064,1064
323,1,1,1070,1106_1070
324,11,5,1078,1077_1077_1128_1128_1122_1122_1121_1121_1077_1078
325,1,1,1079,1079
326,1,1,1080,1080
327,2,1,1148,1150_1149_1148
328,3,3,1156,1155_1155_1156
329,1,1,1174,1180_1174
330,1,1,1182,1182
331,2,1,1183,1183
332,1,1,1184,1184
333,1,1,1193,1193
334,1,1,1212,1258_1212
335,1,1,1237,1237
336,1,1,1245,1246_1245
337,1,1,1263,1263
338,1,1,1285,1285
339,1,1,1292,1292
340,2,2,1296,1296
341,2,2,1307,
342,1,1,1315,1315
343,3,3,1338,
344,1,1,1342,
345,1,1,1343,1343
346,1,1,1356,
347,1,1,1359,1359
348,1,1,2,49_2
349,2,2,34,160_160_34
350,1,1,64,64
351,1,1,77,110_77
352,1,1,79,1282_79
353,9,6,81,81_83_81_83_82_81
354,10,5,85,83_85_84_127_85
355,1,1,91,91
356,1,1,94,1379_94
357,1,1,111,111
358,2,1,114,148_164_114
359,1,1,125,125
360,1,1,139,139
361,1,1,154,155_154
362,1,1,158,158
363,1,1,178,178
364,22,10,211,224_224_210_210_224_211_212
365,1,1,215,215
366,1,1,216,216
367,1,1,222,223_222
368,1,1,231,243_231
369,1,1,249,250_249
370,1,1,266,266
371,1,1,269,269
372,1,1,275,275
373,7,3,314,316_315_313_313_314
374,1,1,322,323_322
375,7,4,324,330_323_323_325_324
376,2,1,325,326_325
377,1,1,339,339
378,1,1,344,345_344
379,1,1,352,352
380,1,1,360,360
381,3,2,374,1276_373_374
382,1,1,386,395_386
383,1,1,391,391
384,2,2,401,410_410_401
385,1,1,402,402
386,1,1,404,405_404
387,1,1,422,422
388,1,1,442,442
389,1,1,456,456
390,6,4,459,457_459_458
391,3,2,461,462_461
392,1,1,464,
393,1,1,477,477
394,1,1,494,494
395,18,6,504,505_503_503_503_465_466_505_506_506_713_505_504
396,1,1,519,519
397,1,1,541,
398,1,1,559,559
399,19,8,560,743_743_743_576_559_743_353_451_451_561_560_743
400,1,1,567,567
401,1,1,573,573
402,3,1,582,584_583_582
403,2,2,585,712_586_585
404,2,1,586,
405,1,1,623,623
406,1,1,648,648
407,1,1,671,671
408,1,1,703,
409,2,2,709,709
