,F,T,S,E
11,481,30,58,168_168_168_104_105_104_168_168_168_56_104_105_104_168_168_168_168_168_105_105_168_168_58_168_105_105_168_168_58_58_57_105_105_105_105_105_105_105_167_167_167_167_167_65_65_167_167_167_59_65_65_167_167_167_33_33_99_33_99_99_33_32_118_32_119_138_182_183_182_182_106_106_107_106_233_233_106_106_106_106_106_106_106_107_240_240_183_184_139_101_101_101_140_137_101_101_138_138_139_139_184_138_137_102_102_102_102_102_102_102_102_102_121_121_139_139_137_137_138_184_31_31_33_33_33_33_98_96_97_97_118_65_59_59_167_167_167_184_137_139_139_31_66_31_66_65_167_65_167_118_167_167_167_65_59_167_167_167_167_167_167_64_166_167_65_59_167_65_65_168_168_168_57_57_168
12,14,4,60,167_167_65_60
13,20,7,61,258_258_259_259_18_18_18_18_258_61
14,78,30,62,61_61_258_61_258_258_259_258_258_258_258_258_258_258_258_258_258_259_17_258_258_258_18_17_258_258_61_62
15,6,6,63,63
16,5,4,74,73_73
17,1,1,88,88
18,3,2,106,107_106
19,1,1,108,108
20,27,13,118,119_119_119_97_97_119_117_117_97_97_119_97_119_119_32_32
21,2,1,121,138_137_121
22,24,7,123,78_79_78_1282_12_72_12_95_95_123
23,1,1,128,128
24,1,1,140,140
25,1,1,155,155
26,1,1,159,159
27,4,3,164,164_165_164
28,54,30,175,176_176_176_176_872_872_872_872_847_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_846_872_176_176_175
29,8,3,178,206_204_205_203_178
30,3,2,179,202_179
31,60,15,184,138_121_119_32_119_32_32_32_32_31_138_138_121_121_139_138
32,1,1,193,193
33,1,1,198,198
34,3,3,199,200_200_200_199
35,81,25,206,237_56_237_203_204_241_241_178_203_202_204_204_204_204_202_202_178_204_241_202_178_178_178_241_202_204_204_204_178_178_178_203_202_241_204_203_206_242_204_205_56_206_237_206_236
36,146,29,218,824_783_783_813_812_812_823_823_823_823_823_218_218_823_823_218_219_219_823_811_813_812_813_812_811_763_813_812_813_812_812_218_218_811_812_217_811_813_812_218_811_216_811_811_812_812_764_763_763_811_811_813_812_783_823
37,5,5,219,
38,1,1,221,221
39,2,2,225,775_224_225
40,3,3,228,227_227_228
41,2,2,233,233
42,1,1,264,304_264
43,1,1,281,422_281
44,1,1,282,283_282
45,7,5,288,289_287_289_287_289_289_289_288
46,8,5,296,1012_1013_296_1012_296
47,6,2,297,1036_1036_1035_1004_297
48,156,30,299,1050_298_300_1018_1018_1050_1056_1050_1051_300_301_1051_301_1054_300_1050_1051_300_301_301_300_1019_1021_1021_1020_1019_1021_1019_1050_1021_1019_1050_1019_1021_1019_1021_1019_1019_1021_1020_1050_298_298_300_1018_301_1051_1054_300_1050_1050_1054_300_300_1051_300_1050_299_1018_298_298_300_300_1018_297_298_1018
49,1,1,305,306_305
50,1,1,310,
51,1,1,313,313
52,146,30,317,317_320_320_317_317_319_317_329_329_317_317_320_1297_454_320_1377_1297_320_317_454_1297_319_319_329_320_319_317_319_317_320_329_327_329_327_329_329
53,1,1,326,
54,3,2,331,394_394
55,22,20,340,329_328_340
56,2,2,348,737_737_348
57,1039,30,352,573_573_588_586_585_585_586_587_585_755_624_586_624_586_712_567_712_712_565_566_1320_1320_568_585_565_568_1320_1320_565_1320_585_572_712_585_712_586_712_585_711_568_568_566_565_568_568_567_565_566_567_585_712_568_567_624_624_573_586_586_573_587_593_582_582_582_584_593_746_746_349_746_349_350_649_649_349_651_746_349_649_652_652_746_746_649_347_347_347_347_347_347_347_584_648_347_347_347_647_347_347_347_584_648_649_350_349_349_649_746_746_349_349_649_649_448_448_350_350_350_350_349_649_648_649_746_746_746_648_350_350_650_349_649_650_651_737_737_665_665_738_738_665_665_738_737_737_738_737_738_348_649_651_349_737_737_738_737_738_584_347_347_647_647_647_584_1316_1316_594_1316_593_593_593_582_582_593_593_593_593_582_593_593_582_593_593_582_593_593_582_346_593_593_346_593_593_347_347_584_593_582_593_582_583_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_594_594_594_569_571_569_571_569_571_691_569_571_571_569_571_692_691_571_569_571_569_571_569_571_451_575_450_450_451_451_451_451_569_571_569_571_569_569_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_569_571_569_571_569_571_569_571_595_595_450_355_588_588_562_356_356_356_356_562_562_357_357_357_589_589_614_562_663_595_589_492_356_357_357_357_357_562_1359_358_358_357_357_356_492_357_356_614_354_562_356_357_357_356_355_354_562_562_355_355_562_356_589_596_588_353_352_450_451_352_352_450_451_353_559_560_559_559_560_451_569_571_587_624_573_573_586_573_573_588_595_573
58,5,3,358,358_1359
59,209,30,362,550_1312_550_550_363_363_548_1312_548_363_550_361_361_363_670_363_363_361_361_550_363_361_361_361_551_363_361_363_360_632_632_655_655_361_361_550_361_361_362_670_671_670_670_670_551_550_363_549_1289_548_1312_1312_549_362
60,4,4,364,365_365_365_365_364
61,211,30,366,545_547_546_547_546_545_544_555_554_554_483_555_555_545_554_483_555_555_545_544_555_556_555_546_554_554_1290_1291_1290_546_555_555_545_546_545_717_365_553_365_544_365_544_544_544_546_546_545_544_555_546_555_555_483_544
62,837,30,368,750_530_530_369_369_608_369_608_608_757_1357_538_685_685_1358_751_369_369_1362_1358_1362_700_541_700_734_540_734_1358_733_539_733_608_608_531_531_531_531_369_1362_486_485_369_539_539_733_539_539_541_700_700_541_541_541_734_608_608_608_369_644_645_646_645_646_643_644_687_687_644_646_646_645_645_608_369_608_608_369_369_369_608_733_733_757_1362_701_1362_685_369_685_734_529_370_532_487_637_527_527_528_528_487_757_535_535_534_662_533_533_528_527_527_528_371_637_637_527_527_371_371_513_372_372_729_513_372_513_512_372_372_372_372_374_373_513_729_729_513_513_730_513_730_513_373_373_372_372_372_372_372_372_512_372_372_372_374_729_729_513_513_730_730_513_373_372_372_527_370_637_637_370_526_531_531_371_531_371_637_637_528_528_527_371_371_371_371_526_531_370_370_527_637_528_528_487_535_535_757_757_528_528_528_662_370_532_370_616_616_532_533_534_534_534_528_527_528_488_488_534_487_529_529_535_532_528_532_369_1362_1363_1362_1362_757_1357_701_1357_661_662_533_703_757_701_1358_1358_484_485_485_530_530_530_608_369_606_538_369_685_556_539_483_484_483_484_539_733_733_701_1362_701_701_1358_541_540_540_700_700_700_485_485_608_750
63,12,7,371,637_637_526_527
64,1,1,388,453_388
65,1,1,398,399_398
66,3,1,404,406_405_404
67,5,4,408,407_407_408
68,1,1,413,414_413
69,3,2,424,425
70,8,2,426,427_428_427_426
71,2,2,430,431_431_430
72,2,2,438,
73,17,11,448,557_557_350_350_350_449_449_350_557_557
74,210,30,460,464_464_463_464_464_290_290_464_463_290_290_460_510_510_489_290_290_290_463_489_489_290_489_491_290_290_463_489_461_678_677_489_290_510_510_462_463_489_510_290_460_290_489_462_461_677_462_489_489_464_462_464_463_290_489_510_290_290_464_460_464_290_290_460_290_464_677_462_462_464_489_290
75,108,30,465,506_713_504_1370_1370_713_465_678_465_465_465_506_503_503_503_713_465_465_506_678_506_713_505_713_713_1370_713_465_465_505_503_503_503_713_505_503_506_1370_1370_465_678_465_506_465_465_505_713_1370_1370_506_503_503_503_503_503_503_503_503_505_503_503_504_504_713_505_465
76,1,1,467,468_467
77,3,2,469,468_469
78,9,7,471,470_472_472_470_472_470_1352_470_471
79,10,9,474,656_657_656_656_656_656_656_656_656_474
80,102,30,476,475_477_1242_475_477_477_477_1172_1172_1242_475_475_1172_1173_1172_477_475_477_475_475_475_477_1242_475_477_475_477_475_477_475_477_475_477_475_475_477_1172_1172
81,1,1,477,
82,1,1,480,480
83,6,5,496,1256_728_1256_728_1256_1256_496
84,1,1,497,498_497
85,2,1,499,500_499
86,6,4,504,504_503
87,24,24,508,509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_508
88,9,9,511,511
89,8,7,517,516_516_516_516_516_517
90,82,30,519,520_520_518_520_520_520_520_520_732_732_520_521_520_518_518_520_732_289_521_521_520_521_521_520_518_732_518_518_518_520_518_520_518_520_518_520_518_520_521_520
91,2,2,551,
92,23,11,553,365_365_365_717_752_717_1308_1309_1308_674_1308_675_717_674_552_553
93,30,9,566,1320_565_568_565_565_566_565_568
94,2,2,572,711_711_572
95,35,10,578,591_591_693_577_579_592_591_579_694_694_694_693_577_695_694_693_694_694_591_578
96,5,2,579,580
97,1,1,606,742_606
98,10,10,609,609
99,2,2,611,641_641_611
100,2,1,621,723_724_621
101,2,2,626,625_626
102,1,1,628,628
103,1,1,630,680_630
104,1,1,636,636
105,1,1,637,637
106,3,2,643,645_644_715_643
107,7,3,649,746_349_649
108,2,2,653,604_653
109,63,30,654,655_749_749_604_604_604_604_604_604_604_604_749_749_604_604_749_604_604_655_604_655_655_604_604_604_749_604_604_604_604_604_604_604_468_467_467_467_467_653_655_632_655_655
110,1,1,661,662_661
111,2,1,672,673_672
112,1,1,676,676
113,12,8,679,1254_1254_1254_1254_1255_1255_1255_1255_679
114,2,2,684,602_684
115,2,2,688,689_689_688
116,1,1,693,
117,1,1,706,706
118,1,1,709,709
119,1,1,713,713
120,1,1,717,717
121,1,1,718,718
122,1,1,719,719
123,1,1,721,721
124,1,1,730,730
125,2,2,732,732
126,1,1,733,
127,12,4,743,560_558_558_559_560_743
128,344,30,759,760_918_1356_918_918_918_917_918_1355_1355_918_1356_918_917_918_917_1355_1356_1356_1356_762_945_762_945_941_762_762_762_763_762_970_968_969_969_970_968_969_969_969_917_917_941_761_918_941_941_945_761_945_918_759_1380_1380_918
129,243,30,771,791_851_849_851_851_790_791_772_851_791_772_772_791_791_851_794_851_849_790_790_849_796_796_796_773_773_850_848_849_850_849_849_849_851_849_794_851_935_789_789_847_790_791_851_794_772_851_848_849_791_851_847_790_849_916_1263_1263_1263_964_964_844_844_1263_844_964_964_843_844_843_1263_845_1263_844_964_964_844_916_916_795_1264_795_795_795_1264_964_964_844_1263_1264_1264_795_916_794_794
130,13,5,773,773_796
131,5,3,774,933_933_775_933_774
132,4,3,778,806_779_214_778
133,1,1,780,781_780
134,71,30,782,781_780_781_781_781_781_781_781_781_782_781_782_781_782_782_782_781_782_780_781_873_782
135,33,17,790,789_789_789_790_790_789_789_789_934_934_789_934_934_934_789_934_935_936_789
136,68,30,792,840_800_800_800_800_800_800_800_840_800_800_800_792_800_800_792_800_792_800_792_800_800_792_800_800_792_800_792_839_839_227_227_800_800_792_792_792_792_800
137,3,3,793,793
138,154,30,797,1068_1068_1068_212_212_212_1067_1067_1114_1074_1074_1067_1074_1074_1074_1074_1074_1075_1067_1068_1067_798_798_1068_212_212_212_212_798_1067_1067_212_212_212_212_212_212_1067_1074_1067_1068_1068_212
139,16,9,804,803_802_926_803_805_803_1267_803_804
140,2,1,814,974_814
141,1,1,820,900_820
142,1,1,831,1299_831
143,130,30,836,984_984_837_836_984_980_837_836_836_836_980_980_984_980
144,25,25,841,792_841
145,9,7,846,872_872_872
146,1,1,847,848_847
147,1,1,849,849
148,1,1,852,852
149,10,4,853,870_870_858_853_858_859
150,8,3,854,855_855_860_860_854
151,299,30,863,862_865_865_862_862_862_862_930_930_862_862_862_865_862_930_862_862_930_862_862_865_865_930_930_862_862_930_865_862_862_862_867_867_868_868_867_866_862_862_868_1360_869_868_868_869_868_869_868_869_868_868_868_868_867_866_865_930_862_930_862_862_862
152,6,6,866,866
153,7,5,867,868_867
154,2,1,875,1266_875
155,1,1,877,878_877
156,1409,30,879,878_1233_1237_1237_878_878_1237_878_1236_1236_1175_1149_1181_1181_1180_1180_1180_1176_1176_1181_1191_1176_878_1210_1211_878_878_878_879_1237_1237_1233_1236_1233_878_1237_1210_1210_1141_1195_1336_1336_882_882_1361_1140_1144_1143_1144_1144_1144_1144_882_882_1333_1334_1334_882_882_1137_1189_1137_1188_1137_1218_1189_1189_1189_1184_1144_1240_1144_1144_1144_1144_1240_1144_1151_1151_1238_1238_1240_1142_1336_1336_1182_1182_1140_1140_1140_1140_1155_1140_1140_1140_1140_1140_1140_1140_1140_1156_1140_1140_1361_882_882_882_882_882_882_882_882_882_882_1137_1189_1195_1336_1336_1177_1336_1210_1210_1193_880_1228_880_1229_1228_1228_880_1195_1210_1210_1210_1210_880_880_1227_1228_880_1194_1210_1195_1195_1194_1205_882_1205_882_881_881_1227_1194_1195_1137_1181_1181_1149_1149_1149_1181_1149_1184_1184_1361_1182_1184_1149_1184_1195_1334_1336_1336_1322_1323_1189_1137_1190_1190_1179_1184_1184_1361_1361_1336_1189_1322_1336_882_1145_1144_1141_1145_1140_1182_1183_1182_1184_1184_1334_882_882_1188_1137_1322_1323_882_882_1333_1333_1194_1336_1336_1336_1143_1184_1182_1184_1144_1140_1278_1155_1140_1155_1278_1140_1140_1182_1184_1323_1322_1322_1322_882_882_882_1194_1322_1323_1184_1184_1361_878_1180_1180_1180_1180_1180_1176_1149_1181_1181_1176_1176_1191_1180_1180_1180_1180_1149_1181_1149_1149_1176_878_1191_1176_1176_1180_1227_878_1237_1233_1236_1210_1236_1236_1237_1237_1236_878_881_1205_1205_1204_1227_1204_880_880_1227_1228_1227_880_1194_1210_1210_1210_1193_1192_1191_877_877_1176_1191_1180_1180_877_1194_1194_1210_877_1181_1180_1180_1174_1176_1191_1193_1192
157,2,2,881,881
158,3,3,883,883
159,2,2,895,894_895
160,1,1,911,1386_911
161,2,1,924,985_924
162,7,5,937,938_938_938_937
163,5,4,939,939_939_940_939
164,3,2,947,951_950_946_947
165,1,1,949,949
166,2,2,956,983_983_956
167,1,1,961,962_961
168,1,1,977,978_977
169,2,2,980,980
170,6,4,988,995_995_995_988
171,50,22,993,994_988_988_995_995_996_995_996_994_993_994_996
172,60,30,1007,1006_1006_1034_1006_1006_1006_1006_1006_1006_1006_1003_1006_1034_1034_1006_1003_1034_1034_1006_1006_1006_1006_1006_1003_1034_1003_1006_1006_1034
173,125,30,1008,1009_1008_1008_1008_1008_1003_1003_1017_1016_1016_1008_1003_1008_1016_1016_1017_1016_1016_1016_1009_1008_1017_1017_1017_1017_1016_1016_1008
174,3,2,1015,1286_1286_1015
175,1,1,1016,1016
176,8,3,1020,1021_1050_1019_1021_1050_1019_1021_1020
177,60,30,1026,1025_1025_1025_1025_1024_1024_1024_1024_1024_1024
178,1,1,1027,1027
179,1,1,1028,1028
180,1,1,1034,1034
181,1,1,1044,1047_1044
182,3,2,1048,1000_1048
183,3,3,1051,
184,1,1,1054,1054
185,3,3,1055,292_292_1055
186,9,5,1057,1063_1064_1064_1063_1063_1080_1057
187,2,2,1067,1068_1074
188,1,1,1072,1073_1072
189,9,7,1075,1074_1074_1075
190,1,1,1083,1083
191,1,1,1089,1090_1089
192,1,1,1093,1094_1093
193,2,2,1095,1110_1110_1095
194,1,1,1096,1096
195,1,1,1119,1338_1119
196,1,1,1121,1121
197,1,1,1124,1125_1124
198,4,2,1128,1127_1128
199,1,1,1129,1130_1129
200,2,2,1152,1152
201,1,1,1153,1233_1153
202,1,1,1154,1154
203,66,30,1160,1259_1259_1259_1259_1259_1161_1214_1214_1260_1283_1160
204,28,8,1164,1186_1280_1164_1164_1156_1156_1279_1279_1166_1280_1164_1165_1164
205,237,30,1167,1139_1139_1139_1139_1163_1163_1163_1167_1138_1163_1163_1163_1163_1164_1163_1242_1163_1138_1280_1169_1166_1185_1185_1280_1166_1186_1166_1166_1166_1159_1243_1243_1159_1159_1158_1158_1280_1166_1166_1186_1279_1186_1164_1166_1166_1166_1186_1166_1280_1166_1280_1164_1163_1168_1138_1138_1138_1163_1168_1168_1171_1171_1167_1139_1167_1242_1242_1139_1139
206,21,9,1171,1187_1243_1159_1159_1171_1187_1169_1187_1243_1159_1159_1158_1169_1171
207,1,1,1172,1172
208,6,5,1174,1180_1180_1180_1180
209,1,1,1181,1181
210,2,2,1185,1185
211,6,2,1191,1192_1191
212,1,1,1205,1205
213,11,11,1212,1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1212
214,1,1,1215,1218_1215
215,4,2,1216,1222_1217_1216
216,1,1,1217,
217,1,1,1225,1225
218,1,1,1229,1230_1229
219,3,2,1236,
220,1,1,1243,1243
221,109,30,1245,1248_1248_1246_1247_1246_1247_1247_1246_1246_1244_1244_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1251_1249_1251_1248_1247_1247_1247_1247_1247
222,1,1,1251,1251
223,3,2,1264,
224,4,3,1280,
225,17,14,1285,1286_1286_1286_1286_1286_1286_1286_1286_1286_1286_1286_1285
226,1,1,1290,1290
227,1,1,1291,1291
228,9,5,1298,885_909_909_909_1298
229,1,1,1310,1310
230,1,1,1311,1311
231,1,1,1312,
232,1,1,1317,1317
233,3,2,1318,1319_1319_1318
234,6,6,1327,1326_1326_1326_1326_1326_1327
235,2,1,1328,1329_1328
236,1,1,1332,1332
237,1,1,1336,1336
238,1,1,1349,1350_1349
239,1,1,1351,1351
240,2,2,1365,1364_1365
241,41,30,1366,1365_1365_1364_1364_1364_1364_1364_1365_1365_1364_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1364_1365_1364_1364_1366
242,50,30,1371,1374_1374_1374_1374_1374_1374_1374_1374_1374_1374
243,1,1,1372,1375_1372
244,1,1,1384,1385_1384
245,1,1,1387,1387
246,1,1,2,2
247,11,9,66,65_65_65_65_66
248,8,7,98,33_33_33_33_33_33_98
249,2,2,99,99
250,1,1,102,102
251,1,1,113,113
252,1,1,130,130
253,2,1,132,417_399_132
254,1,1,144,144
255,1,1,151,151
256,1,1,153,156_153
257,1,1,161,161
258,13,10,173,174_227_174_227_227_227_174_227_227_227_227_173
259,8,8,183,240_183
260,2,2,192,193_192
261,2,2,201,246_246_201
262,1,1,215,216_215
263,5,4,222,223_1384_223_223_222
264,1,1,242,242
265,1,1,272,273_272
266,1,1,322,323_322
267,13,5,341,316_454_432_433_431_432_433_315_315_316_316_341
268,1,1,383,383
269,1,1,400,401_400
270,2,1,406,406
271,1,1,410,410
272,1,1,414,414
273,2,1,446,446
274,1,1,454,454
275,2,2,466,466
276,2,2,493,726_494_493
277,2,2,495,495
278,1,1,498,498
279,2,2,507,507
280,2,1,513,729_513
281,5,3,581,634_635_634_581
282,3,2,583,647_347_584
283,2,2,590,683_590
284,8,5,618,736_620_619_735_735_736_618
285,1,1,627,627
286,1,1,645,645
287,1,1,662,662
288,1,1,670,670
289,1,1,671,671
290,1,1,691,692_691
291,1,1,696,697_696
292,2,2,707,706_707
293,1,1,710,710
294,1,1,716,716
295,1,1,722,722
296,1,1,727,727
297,1,1,728,1257
298,1,1,735,735
299,3,2,742,606_742
300,1,1,744,744
301,2,2,757,757
302,1,1,763,763
303,1,1,764,764
304,2,1,772,772
305,1,1,802,
306,1,1,809,810_809
307,17,7,816,818_817_816_815_815_818_818_817
308,1,1,832,832
309,2,2,834,833_834
310,2,2,835,835
311,1,1,839,839
312,2,2,848,849_848
313,1,1,856,856
314,2,1,898,900_898
315,3,2,920,1331_1332_920
316,1,1,934,934
317,1,1,942,943_942
318,2,2,951,951
319,1,1,953,953
320,1,1,958,958
321,23,10,962,908_961_961_908_961_834_908_1386_908_908_962_961
322,1,1,969,969
323,1,1,976,976
324,1,1,978,979_978
325,4,3,992,1024_1024_1024_991_992
326,1,1,1014,1033_1014
327,2,2,1053,1052_1053
328,1,1,1056,1056
329,1,1,1058,1059_1058
330,2,2,1068,
331,3,2,1082,1083_1082
332,1,1,1100,1101_1100
333,1,1,1122,1123_1122
334,1,1,1132,1132
335,1,1,1169,
336,1,1,1173,1173
337,6,4,1175,1176_877_1175_1191_1176_1175
338,17,11,1204,20_20_20_1205_20_1204_20
339,1,1,1219,1220_1219
340,1,1,1224,1224
341,26,11,1232,1234_1235_1235_1235_1235_1235_1235_1233_1232_1234_1234_1233_1233
342,1,1,1242,
343,1,1,1253,1253
344,1,1,1267,1267
345,1,1,1283,1283
346,1,1,1309,1309
347,3,3,1315,1315
348,1,1,1331,
349,1,1,1338,1338
350,1,1,1347,1348_1347
351,1,1,1353,1353
352,1,1,1362,1362
353,1,1,1376,1376
354,1,1,1386,1386
355,1,1,1,1
356,1,1,8,170_8
357,3,2,34,160_34
358,2,2,44,390_390_44
359,1,1,49,124_49
360,1,1,56,
361,6,3,87,88_86_87
362,1,1,106,
363,1,1,122,122
364,1,1,135,135
365,1,1,150,150
366,2,1,157,159_157
367,2,1,181,196_181
368,67,23,198,185_185_185_200_200_200_200_200_200_200_181_181_181_197_181_196_181_196_197_197_199_199_200_199_185_185_185_199_185_198
369,1,1,221,221
370,1,1,224,224
371,3,3,257,257
372,2,2,262,261_262
373,1,1,265,265
374,3,3,267,267
375,1,1,275,275
376,1,1,277,277
377,9,5,297,1004_1004_1005
378,3,2,305,307_306_305
379,23,9,312,134_312_312_312_454_316_454_315_315_314_312_312
380,1,1,335,338_335
381,1,1,369,
382,23,17,379,26_26_26_26_26_26_26_26_26_26_26_26_26_88_277_277_26_379
383,1,1,398,398
384,1,1,404,405_404
385,7,4,413,437_441_437_414_414_413
386,1,1,420,421_420
387,1,1,441,
388,5,4,442,441_442
389,1,1,491,491
390,3,1,499,500_499
391,10,8,514,589_514_589_589_589_589_515_514
392,1,1,522,523_522
393,5,5,535,535
394,1,1,547,547
395,1,1,554,554
396,1,1,564,564
397,1,1,576,664_576
398,1,1,593,
399,1,1,602,602
400,3,2,620,745_745_620
401,2,2,624,587_624
402,2,1,635,636
403,1,1,637,
404,1,1,641,704_641
405,9,6,646,645
406,1,1,648,648
407,1,1,649,
408,1,1,655,655
409,2,2,667,666_667
410,1,1,690,690
411,1,1,701,702_701
412,1,1,709,709
413,1,1,721,721
414,2,2,731,610_731
415,1,1,737,737
416,1,1,738,738
417,10,4,777,985_852_852_916_985_777
418,3,2,787,832_787
419,1,1,813,813
420,3,3,831,1299_891_891_831
421,1,1,847,
422,4,2,875,1266_870_875
423,1,1,877,
424,1,1,894,894
425,1,1,924,924
426,1,1,928,928
427,1,1,929,929
428,5,3,946,946_949
429,1,1,952,952
430,1,1,961,
431,3,3,975,1266_975
432,1,1,977,977
433,1,1,987,987
434,1,1,1005,
435,2,1,1010,1011_1010
436,4,3,1013,639_639_1014
437,1,1,1027,1028_1027
438,1,1,1029,1029
439,10,5,1049,295_295_1049_1032_295
440,1,1,1065,1065
441,1,1,1073,1073
442,1,1,1093,1094_1093
443,2,1,1098,1099_1098
444,1,1,1102,1103_1102
445,1,1,1109,1262_1109
446,1,1,1120,1120
447,1,1,1130,1130
448,1,1,1148,1149_1148
449,3,3,1150,1150
450,1,1,1164,
451,1,1,1230,1230
452,1,1,1231,1231
453,1,1,1251,1251
454,3,3,1257,728_728_1257
455,1,1,1281,1281
456,1,1,1301,1301
457,1,1,1313,1314_1313
458,1,1,1334,1334
459,1,1,1348,1348
460,12,9,1351,1350_1307_1307_1307_1307_1307_1350_1350_1307_1351
461,1,1,1363,1363
462,2,2,1372,1375_1375_1372
463,3,1,10,11_10
464,1,1,27,27
465,1,1,111,111
466,9,3,113,152_48_47_151_114_113
467,2,2,149,148_149
468,1,1,164,164
469,1,1,191,191
470,1,1,225,225
471,7,7,233,234_233
472,4,4,302,303_303_303_302
473,1,1,314,
474,1,1,322,323_322
475,2,2,338,335_338
476,4,3,355,356_356
477,2,2,374,1276_1276_374
478,31,18,383,383_383_383_383_265
479,2,1,388,435_453_388
480,3,2,399,417_398_399
481,1,1,401,401
482,1,1,405,406_405
483,4,3,409,410_410_410_409
484,1,1,411,411
485,1,1,416,416
486,2,2,447,447
487,2,1,449,449
488,2,2,456,456
489,2,1,468,469_468
490,6,3,497,498_497
491,3,2,513,730
492,4,4,539,484_484_484
493,2,2,546,1290_1290_546
494,4,4,552,552
495,300,27,580,1318_581_1318_590_590_590_590_577_1318_581_581_1319_694_1315_590_579_497_619_620_620_498_709_522_522_499_591_498_744_500_500_745_744_745_745_500_744_1315_497_620_620_745_500_500_745_497_497_498_500_620_620_619_619_620_620_499_745_744_500_709_498_498_744_498_500_500_498_500_498_1315_1315_1315_579_694_695_695_693_577_577_580_581_1319_1319_1318_1318_581_1319_1318_581_581_634_634_581_1319_1318_1318_577_695_693_695_694_694_577_695_694_695_694_693_683_683_590_1315_578_591_634_634_581_580_1319_580_579_591_591_580_580_580
496,1,1,585,711_585
497,1,1,588,
498,6,4,621,622_724_619_621
499,1,1,630,630
500,1,1,631,631
501,11,10,653,467_653
502,3,3,659,660_660_658_659
503,1,1,661,662_661
504,1,1,674,675_674
505,1,1,676,676
506,3,3,680,706_680
507,12,5,681,522_709_708_681
508,1,1,691,691
509,1,1,706,
510,3,2,718,719_718
511,1,1,719,
512,1,1,727,727
513,1,1,730,
514,1,1,732,732
515,1,1,735,
516,1,1,753,753
517,1,1,754,754
518,1,1,755,755
519,1,1,809,810_809
520,3,2,820,900_820
521,11,6,855,856_905_854_854_855_856_855
522,2,2,881,1205
523,1,1,895,895
524,1,1,898,899_898
525,1,1,901,902_901
526,2,2,903,784_903
527,2,2,915,914_915
528,2,2,947,947
529,1,1,950,950
530,6,5,956,983_983_983_982_956
531,5,5,969,968_969
532,2,2,974,814_974
533,3,3,980,
534,1,1,1000,1048_1000
535,1,1,1001,1030_1001
536,1,1,1003,1003
537,6,4,1015,1015
538,4,4,1057,1080_1057
539,5,4,1058,1059_1059_1059_1058
540,2,2,1066,1061_1066
541,1,1,1077,1078_1077
542,1,1,1100,1100
543,1,1,1116,1116
544,13,7,1152,1238_1151_1238_1152
545,1,1,1153,1154_1153
546,3,3,1169,
547,2,2,1207,1154_1207
548,1,1,1216,1217_1216
549,1,1,1219,1220_1219
550,2,2,1233,
551,1,1,1248,1249_1248
552,3,3,1267,
553,1,1,1289,1289
554,2,2,1293,1293
555,1,1,1310,1310
556,1,1,1322,1322
557,1,1,1330,1330
558,1,1,1354,1354
559,1,1,1364,
560,1,1,1380,
561,20,12,35,34_34_33_34_33_33_33_33_99_99_33_34_35
