,F,T,S,E
530,7,5,852,916_916_852
531,1,1,868,868
532,1,1,919,919
533,1,1,920,920
534,2,2,933,933
535,4,3,958,958
536,1,1,1001,1001
537,1,1,1015,1015
538,4,2,1041,1044_1043_1044_1041
539,1,1,1065,1065
540,7,4,1073,1095_1096_1096_1095_1072_1073
541,3,2,1102,1103_1101_1102
542,1,1,1110,1110
543,1,1,1115,1115
544,1,1,1126,1126
545,1,1,1132,1262_1132
546,2,1,1170,1242_1170
547,1,1,1214,
548,6,5,1224,1224
549,2,1,1229,1230
550,2,2,1279,1279
551,1,1,1290,
552,1,1,1300,1300
553,1,1,1305,1305
554,1,1,1311,1311
555,1,1,1321,1321
556,3,2,1327,1326_1327
557,1,1,1333,1333
558,1,1,1352,1353_1352
559,1,1,1385,1385
560,1,1,15,15
561,1,1,81,81
562,1,1,154,
563,1,1,161,
564,2,2,172,172
565,2,2,175,174_175
566,1,1,239,239
567,1,1,250,250
568,1,1,298,
569,1,1,302,303_302
570,2,2,382,382
571,17,8,416,415_415_415
572,1,1,417,
573,1,1,469,469
574,2,2,491,491
575,2,2,501,502_502_501
576,2,1,504,
577,7,5,508,725_509_509_508
578,1,1,525,525
579,1,1,564,564
580,55,18,574,571_692_571_570
581,1,1,582,582
582,1,1,626,626
583,1,1,638,638
584,1,1,651,
585,1,1,659,659
586,1,1,661,661
587,1,1,665,
588,1,1,666,667_666
589,1,1,668,668
590,4,3,676,676
591,1,1,699,699
592,1,1,727,727
593,1,1,729,
594,1,1,742,742
595,1,1,776,776
596,1,1,799,799
597,1,1,819,820
598,3,2,827,986_827
599,1,1,828,829_828
600,1,1,893,893
601,1,1,899,899
602,1,1,902,902
603,1,1,905,906_905
604,1,1,908,
605,2,1,911,912_911
606,1,1,921,921
607,1,1,928,928
608,1,1,937,938_937
609,1,1,968,969_968
610,1,1,985,985
611,1,1,996,996
612,1,1,998,1028_998
613,2,2,1010,1011_1010
614,1,1,1025,1026_1025
615,1,1,1027,1027
616,6,3,1031,292_1055_1031
617,1,1,1034,
618,1,1,1036,
619,1,1,1037,1038_1037
620,1,1,1040,1040
621,1,1,1077,1077
622,2,1,1079,1079
623,1,1,1098,1098
624,10,6,1109,1261_1090_1262_1261_1095_1090_1109
625,1,1,1116,1382_1116
626,2,2,1131,1132_1131
627,2,2,1163,1170_1163
628,1,1,1167,1168_1167
629,1,1,1173,1173
630,1,1,1188,1188
631,49,18,1198,1197_1197_1197_1199_1199_1202_1197_1197_1197_1198_1199_1199_1199_1199_1208_1198
632,1,1,1212,1258_1212
633,4,2,1218,1219_1219_1218
634,2,2,1222,1222
635,2,2,1230,1231
636,1,1,1241,
637,1,1,1251,1252_1251
638,4,2,1253,1270_1249_1252_1253
639,1,1,1259,1259
640,3,2,1262,1337_1337
641,1,1,1264,1264
642,3,3,1284,1017_1284
643,1,1,1302,
644,4,3,1310,1308_1309_1310
645,2,2,1353,1354_1354_1353
646,1,1,1355,1355
647,1,1,1367,1368_1367
648,1,1,1386,1386
649,1,1,23,24_23
650,1,1,82,82
651,2,2,84,84
652,2,2,94,94
653,2,2,162,
654,1,1,163,163
655,5,4,222,223_1384_223_222
656,2,1,224,225_224
657,1,1,228,228
658,1,1,231,243_231
659,1,1,235,235
660,4,4,264,264
661,3,2,273,272_273
662,3,3,283,284_284_283
663,1,1,339,339
664,4,2,360,632_360
665,1,1,374,1276_374
666,1,1,391,391
667,10,5,467,468_469_468_469_469_468_467
668,3,2,473,473
669,1,1,483,483
670,1,1,492,563_492
671,1,1,497,
672,1,1,503,503
673,2,2,521,732_521
674,1,1,535,535
675,3,2,583,582
676,1,1,596,596
677,1,1,606,606
678,3,3,628,627_627_628
679,1,1,631,631
680,1,1,636,
681,11,7,656,656_473_656_473_656_474_656
682,1,1,657,657
683,1,1,658,658
684,1,1,660,660
685,1,1,667,667
686,1,1,669,669
687,2,2,670,670
688,2,1,672,673_672
689,6,4,688,689_689_688
690,1,1,692,692
691,6,4,698,485_485_698
692,1,1,708,708
693,1,1,755,
694,2,1,764,764
695,4,4,774,933_775_775_774
696,1,1,775,932_775
697,2,2,780,780
698,1,1,784,
699,1,1,788,788
700,4,3,795,794_795
701,3,2,820,821_819_820
702,2,1,830,959_830
703,3,1,903,920_903
704,3,2,938,1387_937_938
705,1,1,971,971
706,2,2,972,973_973_972
707,1,1,974,974
708,1,1,982,982
709,1,1,992,992
710,2,2,1001,1030_1001
711,1,1,1028,1028
712,1,1,1061,1066_1061
713,1,1,1062,1081_1062
714,2,2,1070,1070
715,7,5,1076,1060_1098_1076_1060_1076
716,2,2,1078,1121_1077_1078
717,6,3,1082,1066_1101_1106_1106_1083_1083_1082
718,1,1,1124,1125_1124
719,1,1,1128,1128
720,4,3,1139,1167_1138_1139
721,1,1,1160,
722,2,1,1171,1171
723,1,1,1172,1172
724,1,1,1200,1200
725,1,1,1217,1217
726,1,1,1231,1231
727,6,4,1247,1248_1249_1270_1249_1248_1247
728,1,1,1248,
729,1,1,1254,
730,2,2,1261,
731,2,1,1297,
732,1,1,1338,1338
733,1,1,1343,1344_1343
734,11,6,1347,1349_1349_1347_1347_1348_1346
735,1,1,1352,1352
736,1,1,1363,1363
737,2,2,1366,1366
738,2,2,1370,
739,14,12,1378,18_18_259_259_259_259_259_259_1378
740,12,12,17,18_18_18_18_18_18_18_18_17
741,1,1,173,173
742,1,1,219,219
743,1,1,221,221
744,1,1,229,229
745,1,1,247,
746,1,1,249,250_249
747,1,1,257,257
748,3,2,278,278
749,1,1,417,417
750,1,1,502,502
751,1,1,524,524
752,1,1,541,541
753,1,1,554,
754,1,1,561,561
755,31,12,603,684_684_602_601_602_602_684_360_655_361_360_360_360_684_602_601_601_684_632_603
756,1,1,615,616_615
757,6,3,639,1033_1014_639
758,1,1,640,640
759,2,2,655,655
760,1,1,659,659
761,1,1,668,668
762,2,2,721,721
763,1,1,727,727
764,7,4,728,728_1257_1257
765,1,1,749,749
766,1,1,754,754
767,1,1,766,766
768,2,1,786,893_786
769,5,4,797,798_798_212_798_797
770,4,3,808,
771,1,1,822,822
772,1,1,825,
773,2,2,846,872_872_846
774,1,1,874,874
775,2,2,891,892_891
776,1,1,908,908
777,3,2,923,960_924_924_923
778,1,1,940,940
779,1,1,957,957
780,5,2,981,906_981
781,3,3,985,916_985
782,1,1,1013,1013
783,2,1,1027,1027
784,1,1,1045,1045
785,1,1,1056,1056
786,1,1,1072,1072
787,1,1,1079,1079
788,2,1,1089,1089
789,1,1,1098,
790,1,1,1101,1102
791,1,1,1114,1118_1114
792,1,1,1119,1339_1119
793,1,1,1126,1126
794,1,1,1170,1170
795,1,1,1173,1173
796,1,1,1188,
797,1,1,1223,
798,1,1,1225,
799,1,1,1259,1259
800,2,2,1264,1264
801,1,1,1274,1275_1274
802,2,2,1277,1277
803,5,5,1279,1279
804,1,1,1302,
805,1,1,1307,1350_1307
806,1,1,1312,
807,1,1,1326,1327_1326
808,1,1,1346,
809,2,2,1351,1351
810,2,1,1362,
811,2,1,1367,1368_1367
812,1,1,1384,
813,2,1,1386,1386
814,6,6,39,39
815,6,5,163,90_163
816,1,1,172,172
817,1,1,176,176
818,1,1,179,
819,1,1,194,
820,3,2,224,225_224
821,2,2,235,235
822,2,2,254,229_254
823,1,1,272,272
824,2,1,302,303_302
825,2,2,343,342_343
826,1,1,345,
827,1,1,403,
828,1,1,443,443
829,1,1,461,
830,1,1,464,
831,3,3,496,495_1256_496
832,2,2,501,501
833,1,1,518,519_518
834,2,2,532,616_532
835,2,2,564,564
836,9,5,596,514_589_515_589_596
837,1,1,626,626
838,1,1,629,629
839,1,1,643,716_643
840,2,2,653,653
841,1,1,657,657
842,2,2,672,673_673_672
843,1,1,690,690
844,4,2,703,702
845,2,2,708,708
846,1,1,720,720
847,1,1,725,725
848,3,2,726,756_493_726
849,1,1,732,732
850,1,1,758,758
851,1,1,764,764
852,1,1,767,768_767
853,1,1,779,779
854,1,1,793,793
855,4,3,827,986_986_827
856,1,1,885,886_885
857,1,1,892,892
858,1,1,899,902_899
859,1,1,905,905
860,1,1,910,910
861,1,1,914,915_914
862,1,1,927,928_927
863,1,1,929,929
864,1,1,932,932
865,1,1,933,933
866,1,1,935,935
867,3,3,936,789_789_936
868,1,1,939,939
869,1,1,942,942
870,2,2,943,943
871,1,1,958,958
872,1,1,961,1385_961
873,1,1,978,978
874,1,1,994,994
875,1,1,997,997
876,3,2,1000,1048_1000
877,2,2,1006,1006
878,5,3,1010,1011_1011_1010
879,1,1,1018,1018
880,5,3,1032,295_295_1032_1049_1032
881,1,1,1036,1036
882,2,2,1041,1040_1041
883,1,1,1054,1054
884,7,3,1061,1062_1065_1062_1066_1062_1061
885,1,1,1086,1092_1086
886,1,1,1095,1096
887,46,11,1097,1126_1126_1097_1120_1120_1101_1100_1100_1121_1060_1060_1119_1076_1076_1098_1098_1099_1100_1098_1098_1121_1077_1077_1079_1077_1078_1122_1121_1100_1098_1097_1126_1097
888,1,1,1103,1111_1103
889,2,1,1113,1124_1125_1113
890,4,4,1148,1148
891,7,4,1167,1168_1168_1138_1167
892,1,1,1203,1203
893,1,1,1213,1213
894,2,1,1232,1235
895,1,1,1239,1239
896,1,1,1253,1253
897,5,5,1254,
898,1,1,1262,1262
899,2,2,1265,777_1265
900,3,2,1289,1289
901,1,1,1291,1291
902,1,1,1297,
903,1,1,1301,1301
904,2,2,1308,
905,1,1,1311,1311
906,1,1,1352,1352
907,1,1,1353,1354_1353
908,1,1,1376,1376
909,1,1,1377,1377
910,1,1,23,24_23
911,4,4,69,69
912,4,4,169,
913,1,1,185,185
914,2,2,221,220_221
915,1,1,228,
916,1,1,250,250
917,6,3,292,1001_1055_1001_1031_1055_292
918,2,2,311,311
919,3,2,335,338_335
920,1,1,355,355
921,1,1,367,367
922,2,2,391,392_392_391
923,1,1,397,397
924,2,2,417,417
925,3,2,420,421_421_420
926,7,3,428,428
927,4,2,445,444
928,1,1,491,491
929,1,1,503,
930,1,1,521,521
931,2,2,525,525
932,1,1,535,535
933,2,2,563,563
934,5,4,583,582_582_583
935,2,2,622,622
936,1,1,625,625
937,1,1,641,704_641
938,1,1,669,669
939,1,1,670,
940,1,1,676,676
941,1,1,699,699
942,1,1,714,714
943,2,2,754,
944,2,2,768,767_768
945,1,1,780,780
946,6,4,790,847_847_790
947,1,1,794,
948,1,1,815,815
949,1,1,835,835
950,1,1,874,874
951,1,1,886,
952,1,1,901,902_901
953,7,4,903,921_920_903
954,2,2,924,923_924
955,4,3,928,929_927_927_928
956,1,1,969,969
957,2,1,970,970
958,1,1,971,971
959,1,1,977,977
960,2,2,979,978_979
961,1,1,991,992_991
962,40,14,995,1027_996_1028_1027_1027_1028_1028_996
963,1,1,998,998
964,1,1,1002,
965,1,1,1015,1015
966,30,14,1058,1059_1059_1080_1080_1105_1059_1080_1080_1063_1079_1079_1063_1080_1058_1059_1059_1080_1058
967,2,2,1064,1064
968,2,1,1074,1114_1075_1074
969,1,1,1079,1079
970,1,1,1089,1089
971,1,1,1115,1116_1115
972,1,1,1127,1128_1127
973,2,2,1133,1133
974,1,1,1156,1156
975,1,1,1160,1160
976,1,1,1162,1162
977,1,1,1169,
978,2,2,1170,1242_1170
979,1,1,1200,1200
980,1,1,1217,1217
981,3,3,1222,
982,1,1,1235,1235
983,1,1,1261,1261
984,3,3,1267,1267
985,1,1,1285,1285
986,1,1,1296,1296
987,1,1,1299,
988,3,3,1307,1350_1350_1350_1307
989,2,2,1327,1326_1327
990,2,2,1339,1340_1383_1339
991,1,1,1359,1359
992,1,1,1363,1363
993,1,1,1367,1368_1367
994,1,1,1386,1386
995,2,2,36,36
996,2,2,84,84
997,1,1,94,94
998,2,2,173,227_227_173
999,9,8,214,779_214_779_779_214_779_214_778_214
1000,3,3,239,239
1001,3,3,249,250_249
1002,1,1,272,273_272
1003,2,2,276,276
1004,2,2,278,278
1005,1,1,293,294_293
1006,2,1,302,303_302
1007,1,1,305,306_305
1008,1,1,342,342
1009,12,5,357,492_596_515_589_596_356_357
1010,1,1,358,359_358
1011,1,1,418,419_418
1012,4,4,442,442
1013,2,2,443,443
1014,1,1,455,455
1015,1,1,492,
1016,1,1,494,494
1017,4,4,572,572
1018,2,1,588,595_588
1019,1,1,606,742_606
1020,1,1,611,642_611
1021,7,4,640,727_704_641_641_640
1022,1,1,667,668_667
1023,2,2,675,676_675
1024,1,1,683,
1025,1,1,690,690
1026,1,1,692,692
1027,1,1,705,705
1028,1,1,763,763
1029,22,9,775,932_933_933_933_932_932_932_932_933_774_774_775_775
1030,1,1,777,777
1031,1,1,795,
1032,1,1,805,1239_805
1033,1,1,806,806
1034,34,10,816,818_954_818_817_817_815_900_820_820_819_819_818_954_819_817_816
1035,1,1,846,872_846
1036,1,1,847,
1037,1,1,852,916_852
1038,1,1,884,884
1039,1,1,887,887
1040,3,2,891,892_786_892_891
1041,3,3,907,
1042,7,2,908,961_962_908
1043,1,1,921,
1044,1,1,933,
1045,7,3,939,940_939
1046,1,1,950,950
1047,1,1,954,955
1048,3,1,957,958_957
1049,1,1,960,960
1050,1,1,965,966_965
1051,1,1,968,968
1052,1,1,992,1024_992
1053,1,1,1025,1026_1025
1054,1,1,1034,1034
1055,1,1,1065,1065
1056,10,7,1073,1095_1096_1095_1072_1110_1110_1095_1072_1095_1073
1057,1,1,1075,1075
1058,1,1,1086,1092_1086
1059,1,1,1098,
1060,2,1,1101,1103_1102_1101
1061,1,1,1116,1382_1116
1062,1,1,1124,1125_1124
1063,1,1,1132,1132
1064,1,1,1138,1139
1065,3,3,1152,1152
1066,1,1,1173,1173
1067,1,1,1188,
1068,3,2,1203,1209_1209_1203
1069,1,1,1213,1213
1070,1,1,1219,1219
1071,3,2,1220,1224_1224
1072,2,1,1252,1253_1252
1073,4,4,1274,1275_1275_1275_1275_1274
1074,2,2,1284,1006_1284
1075,1,1,1309,1309
1076,2,2,1351,1351
1077,23,13,1364,1364_1363_1365_1364_1366_1364
1078,1,1,1368,1368
1079,1,1,82,82
1080,7,5,222,1384_223_223_223_222
1081,1,1,225,225
1082,2,2,264,264
1083,1,1,279,279
1084,2,2,295,1049_295
1085,4,2,298,1018_1018
1086,1,1,303,303
1087,1,1,335,335
1088,2,2,340,
1089,4,3,343,342_342_343
1090,1,1,359,359
1091,1,1,438,438
1092,2,1,468,469_468
1093,1,1,491,491
1094,3,2,495,494_495
1095,1,1,503,
1096,1,1,508,509_508
1097,1,1,519,519
1098,1,1,532,532
1099,4,1,546,1291_1290
1100,1,1,593,593
1101,2,2,601,601
1102,1,1,602,
1103,3,2,615,616_615
1104,1,1,626,626
1105,1,1,638,638
1106,1,1,670,
1107,7,6,672,673_673_673_673
1108,8,5,688,689_688_689_688
1109,1,1,702,714
1110,1,1,708,708
1111,1,1,720,721_720
1112,2,2,732,521_732
1113,1,1,742,742
1114,1,1,744,
1115,2,2,764,764
1116,6,4,767,768_767
1117,1,1,788,788
1118,1,1,820,820
1119,2,1,826,1384_826
1120,1,1,897,897
1121,1,1,911,1386_911
1122,1,1,916,
1123,1,1,943,943
1124,2,1,977,978_977
1125,1,1,985,985
1126,1,1,991,991
1127,3,2,996,
1128,1,1,1002,1002
1129,1,1,1014,1014
1130,2,2,1027,1037_1027
1131,1,1,1029,1029
1132,1,1,1030,1030
1133,1,1,1059,
1134,3,2,1063,1064_1063
1135,9,4,1068,1118_1114_1114_1074_1074_1067_1067_1068
1136,1,1,1077,
1137,1,1,1087,1088_1087
1138,1,1,1089,1090_1089
1139,1,1,1104,1115_1104
1140,2,2,1105,1344_1105
1141,1,1,1120,1120
1142,1,1,1130,1130
1143,1,1,1131,1131
1144,1,1,1169,
1145,2,2,1242,1170_1242
1146,3,3,1248,1249_1249_1249_1248
1147,2,2,1262,1262
1148,1,1,1269,1269
1149,1,1,1301,
1150,1,1,1340,1340
1151,1,1,1353,1354_1353
1152,1,1,1359,1359
1153,1,1,1385,1385
1154,12,11,22,
1155,1,1,68,
1156,1,1,81,81
1157,3,3,108,108
1158,2,2,148,149_148
1159,2,2,185,185
1160,1,1,194,194
1161,1,1,221,221
1162,1,1,229,254_229
1163,1,1,235,235
1164,4,4,250,249_250
1165,2,1,272,273_272
1166,1,1,290,
1167,5,3,296,1011_1012_296
1168,1,1,302,302
1169,1,1,311,311
1170,1,1,339,339
1171,1,1,346,346
1172,1,1,362,
1173,1,1,367,367
1174,1,1,391,391
1175,4,3,392,393_393_392
1176,1,1,420,420
1177,1,1,436,
1178,3,2,473,
1179,1,1,485,
1180,1,1,504,
1181,1,1,518,518
1182,3,1,533,662
1183,1,1,541,
1184,2,1,588,595_588
1185,1,1,603,603
1186,1,1,606,606
1187,2,1,635,636_635
1188,1,1,643,716_643
1189,1,1,655,
1190,2,1,668,669_668
1191,2,2,671,
1192,4,4,676,
1193,1,1,705,705
1194,1,1,721,721
1195,3,3,741,741
1196,1,1,759,759
1197,1,1,762,
1198,1,1,777,1265_777
1199,1,1,780,780
1200,2,2,786,892_786
1201,1,1,799,799
1202,2,2,819,819
1203,4,2,821,820_822_821
1204,1,1,824,824
1205,1,1,827,827
1206,2,2,828,889_829_828
1207,1,1,831,831
1208,1,1,835,835
1209,1,1,874,874
1210,1,1,883,883
1211,2,1,887,987_887
1212,1,1,900,900
1213,1,1,902,902
1214,1,1,904,904
1215,12,4,908,911_1386_1386_961_962_908
1216,1,1,931,954_931
1217,7,3,938,1386_937_938
1218,1,1,942,944_942
1219,1,1,951,
1220,1,1,952,952
1221,1,1,957,957
1222,1,1,958,958
1223,1,1,960,960
1224,1,1,963,963
1225,1,1,973,973
1226,1,1,979,979
1227,3,2,992,1024_991_992
1228,1,1,1011,1011
1229,1,1,1013,1013
1230,1,1,1038,1042_1038
1231,1,1,1043,1043
1232,1,1,1045,1045
1233,1,1,1047,1047
1234,3,3,1070,1080_1080_1070
1235,2,1,1076,1119_1076
1236,2,2,1082,1066_1082
1237,1,1,1083,1106_1083
1238,4,3,1133,884_884_1133
1239,1,1,1138,1139_1138
1240,1,1,1156,1156
1241,2,2,1201,1201
1242,1,1,1217,
1243,3,2,1251,1252_1251
1244,16,7,1257,728_728_1257_641_641_640_727
1245,1,1,1277,1277
1246,1,1,1289,1289
1247,1,1,1310,1310
1248,1,1,1338,1338
1249,1,1,1349,1349
1250,3,2,1350,1307_1350
1251,1,1,1352,1352
1252,2,2,1354,1353_1354
1253,1,1,1382,1382
1254,1,1,145,145
1255,3,3,146,146
1256,4,4,275,274_276_274_275
1257,2,2,284,283_284
1258,1,1,305,306_305
1259,1,1,345,
1260,2,2,382,382
1261,11,7,401,400_400_401
1262,3,2,419,420_419
1263,1,1,421,421
1264,2,2,443,443
1265,3,1,491,1390
1266,1,1,496,1256_496
1267,2,2,508,509_509_508
1268,1,1,525,
1269,1,1,532,
1270,1,1,539,
1271,1,1,547,547
1272,1,1,564,564
1273,3,2,610,731_610
1274,5,2,611,642_611
1275,1,1,636,636
1276,1,1,656,656
1277,1,1,658,658
1278,1,1,659,659
1279,1,1,660,660
1280,2,2,699,699
1281,1,1,704,704
1282,2,1,727,727
1283,1,1,730,
1284,1,1,739,739
1285,1,1,742,742
1286,1,1,747,747
1287,1,1,763,
1288,1,1,776,776
1289,1,1,784,784
1290,1,1,793,793
1291,3,2,806,971_806
1292,3,2,830,959_830
1293,1,1,848,848
1294,1,1,852,
1295,1,1,872,872
1296,1,1,898,899_898
1297,3,3,920,920
1298,1,1,921,921
1299,1,1,929,929
1300,1,1,954,954
1301,4,4,967,968_968_968_968_967
1302,1,1,974,974
1303,1,1,985,985
1304,1,1,989,989
1305,1,1,990,990
1306,2,1,1000,1048_1000
1307,1,1,1002,1002
1308,9,3,1004,1035_1035_296
1309,14,8,1014,1033_639_1014_1014_1033_1013
1310,1,1,1017,1017
1311,3,2,1032,1049_1049_1032
1312,1,1,1039,1040_1039
1313,27,10,1061,1081_1081_1081_1081_1062_1082_1066_1066_1081_1081_1081_1061_1062
1314,1,1,1077,1077
1315,2,1,1088,1094_1088
1316,1,1,1089,1090_1089
1317,2,1,1103,1111_1103
1318,1,1,1123,1123
1319,1,1,1124,1125_1124
1320,3,3,1129,1130_1130_1129
1321,1,1,1139,1139
1322,1,1,1161,1214
1323,1,1,1167,1167
1324,2,2,1170,1163
1325,1,1,1203,1203
1326,1,1,1215,1215
1327,2,2,1224,1224
1328,1,1,1225,
1329,1,1,1241,1241
1330,1,1,1261,1261
1331,1,1,1270,1270
1332,1,1,1285,1285
1333,4,2,1288,
1334,3,3,1290,
1335,1,1,1299,1299
1336,1,1,1300,1300
1337,2,2,1327,1326_1327
1338,8,5,1347,1348_1347_1347
1339,2,2,1351,1351
1340,2,2,1359,358_1359
1341,2,2,1363,
1342,2,2,1376,1376
1343,1,1,9,9
1344,1,1,14,14
1345,1,1,60,60
1346,2,2,69,69
1347,3,3,94,1379_1379_1379_94
1348,1,1,135,135
1349,1,1,149,149
1350,1,1,163,163
1351,3,3,172,172
1352,1,1,224,224
1353,2,2,254,229_254
1354,1,1,262,262
1355,1,1,266,266
1356,1,1,295,295
1357,1,1,302,302
1358,1,1,311,311
1359,1,1,356,
1360,1,1,367,367
1361,1,1,370,
1362,30,9,389,132_398_398_132_132_132_398
1363,2,2,400,
1364,2,1,403,438_403
1365,2,2,412,412
1366,2,1,444,444
1367,1,1,469,
1368,1,1,502,
1369,4,4,511,511
1370,1,1,517,517
1371,3,1,521,732_521
1372,3,1,546,546
1373,1,1,561,561
1374,1,1,583,
1375,1,1,626,626
1376,2,2,641,704
1377,1,1,644,644
1378,5,4,655,361_361_655
1379,3,2,667,666_667
1380,3,2,669,668_669
1381,1,1,703,703
1382,1,1,705,705
1383,1,1,721,721
1384,1,1,743,743
1385,1,1,755,
1386,1,1,759,759
1387,6,4,764,763_218_763_765_218_764
1388,2,2,780,780
1389,56,9,783,824_824_784_811_812_948_813_783_823_824_812_217_823_784
1390,1,1,798,798
1391,2,2,799,174_799
1392,6,2,831,788_1299_787_831
1393,25,8,835,834_833_834_833_1386_911_1386_961_1384_1385_1385_962_908_962_908_908_834_835
1394,1,1,850,850
1395,4,2,881,
1396,1,1,889,889
1397,1,1,899,902_899
1398,1,1,903,903
1399,4,3,923,924_960_960_923
1400,16,9,935,936_935
1401,1,1,979,979
1402,3,3,981,981
1403,1,1,982,982
1404,1,1,994,994
1405,2,2,1010,1011_1010
1406,1,1,1022,1023_1022
1407,3,2,1031,1055_1031
1408,2,2,1059,
1409,1,1,1064,1064
1410,1,1,1076,1076
1411,1,1,1079,1079
1412,1,1,1101,
1413,1,1,1102,1102
1414,1,1,1132,1132
1415,2,2,1138,1139_1138
1416,1,1,1148,1148
1417,3,2,1156,1157
1418,1,1,1157,
1419,1,1,1171,
1420,1,1,1212,1258_1212
1421,1,1,1242,1242
1422,1,1,1252,1252
1423,2,2,1263,1263
1424,2,2,1277,1277
1425,1,1,1287,1287
1426,4,3,1310,1308_1309_1310
1427,1,1,1333,
1428,1,1,1370,
1429,1,1,1377,1377
1430,1,1,1384,1385_1384
1431,2,2,25,25
1432,23,8,50,51_125_125_51_125_162
1433,1,1,82,82
1434,1,1,102,
1435,1,1,145,145
1436,1,1,150,150
1437,3,3,162,162
1438,1,1,173,173
1439,1,1,235,235
1440,1,1,239,239
1441,1,1,261,261
1442,1,1,273,273
1443,7,5,278,279_278
1444,5,2,281,280_422_281
1445,5,4,283,263_263_282_283
1446,1,1,286,287_286
1447,1,1,291,291
1448,3,3,338,337_335_338
1449,1,1,339,339
1450,3,3,345,345
1451,1,1,357,357
1452,1,1,372,372
1453,1,1,417,417
1454,2,2,464,
1455,3,2,479,480
1456,1,1,494,495_494
1457,1,1,501,501
1458,1,1,519,519
1459,1,1,525,525
1460,1,1,535,535
1461,1,1,547,
1462,1,1,563,
1463,2,1,596,596
1464,1,1,622,622
1465,1,1,635,636_635
1466,1,1,643,716_643
1467,10,6,656,657_657_656_474
1468,1,1,658,659_658
1469,1,1,678,
1470,1,1,690,690
1471,1,1,720,720
1472,1,1,727,
1473,1,1,729,
1474,1,1,740,
1475,1,1,776,777_776
1476,1,1,793,793
1477,1,1,821,821
1478,1,1,841,841
1479,1,1,847,
1480,1,1,852,852
1481,1,1,886,886
1482,1,1,887,987_887
1483,1,1,888,888
1484,1,1,902,902
1485,1,1,905,905
1486,1,1,924,985_924
1487,10,4,939,940_983_956_956_939
1488,2,2,952,
1489,1,1,966,966
1490,6,3,977,978_979_978_977
1491,1,1,992,1023_992
1492,2,2,996,996
1493,3,2,997,1045_997
1494,1,1,1000,1048_1000
1495,1,1,1001,1001
1496,1,1,1025,1026_1025
1497,5,3,1041,1047_1046_1047_1044_1044_1041
1498,1,1,1047,
1499,1,1,1063,1063
1500,1,1,1072,1072
1501,3,2,1077,1121_1079_1078_1077
1502,6,5,1083,1106_1106_1106_1106_1106_769_1083
1503,3,2,1088,1094_1094_1088
1504,1,1,1093,1093
1505,3,2,1109,1261_1109
1506,1,1,1114,1118_1114
1507,1,1,1124,1125_1124
1508,2,2,1161,1162_1161
1509,2,1,1186,
1510,2,2,1203,1209_1203
1511,44,8,1215,1223_1215_1217_1218_1217_1222_1223_1217_1217_1218
1512,2,2,1241,1241
1513,9,3,1248,1250_1251_1270_1249_1248
1514,3,1,1262,1337_1262
1515,1,1,1286,1286
1516,1,1,1289,
1517,1,1,1293,1293
1518,1,1,1302,1302
1519,2,2,1313,1314_1313
1520,3,2,1343,1344_1343
1521,1,1,1382,1382
1522,1,1,14,14
1523,1,1,60,60
1524,1,1,110,110
1525,1,1,113,
1526,1,1,221,221
1527,1,1,229,229
1528,1,1,249,249
1529,1,1,276,276
1530,1,1,292,293_292
1531,1,1,295,1049_295
1532,1,1,305,306_305
1533,2,2,360,360
1534,1,1,379,
1535,1,1,382,382
1536,1,1,391,392_391
1537,2,2,403,403
1538,1,1,442,442
1539,1,1,443,443
1540,1,1,444,
1541,1,1,469,
1542,2,2,495,494_495
1543,1,1,496,496
1544,13,7,515,589_589_514_589_514_589_589_514_589
1545,1,1,521,732
1546,1,1,564,564
1547,2,2,583,583
1548,1,1,595,595
1549,5,4,603,632_603
1550,4,2,611,642_611
1551,2,1,616,
1552,4,3,636,635_636
1553,1,1,644,
1554,1,1,660,660
1555,1,1,662,
1556,12,7,688,689_689
1557,3,3,692,
1558,1,1,705,705
1559,1,1,734,
1560,2,2,743,743
1561,2,1,748,749_748
1562,1,1,755,755
1563,1,1,758,759_758
1564,1,1,767,768_767
1565,1,1,770,770
1566,1,1,788,788
1567,1,1,792,792
1568,2,2,794,794
1569,1,1,806,971_806
1570,1,1,815,815
1571,1,1,819,820
1572,1,1,824,
1573,23,7,832,831_832_832_892_786_786_787_831_831_1299
1574,1,1,848,
1575,3,2,883,884_883
1576,1,1,908,
1577,1,1,916,985_916
1578,1,1,936,936
1579,8,5,937,938_911_937_938_937
1580,19,7,957,963_963_958_958_958_963_963_956_982_957
1581,1,1,969,969
1582,1,1,976,976
1583,3,3,998,997_999_998
1584,1,1,1006,
1585,2,2,1018,1018
1586,2,2,1019,
1587,3,2,1024,992_1024
1588,1,1,1048,1048
1589,4,3,1052,1053_1052
1590,1,1,1064,1064
1591,1,1,1067,1068_1067
1592,1,1,1086,1087_1086
1593,1,1,1092,1092
1594,1,1,1102,1102
1595,2,1,1131,1132_1131
1596,1,1,1146,1146
1597,1,1,1150,
1598,1,1,1152,
1599,1,1,1162,1162
1600,1,1,1168,1168
1601,1,1,1223,
1602,3,3,1224,
1603,1,1,1238,
1604,3,2,1242,1242
1605,1,1,1259,1259
1606,1,1,1285,1285
1607,1,1,1308,
1608,1,1,1312,
1609,10,6,1327,1326_1326_1327
1610,1,1,1346,1346
1611,4,2,1349,1350_1349
1612,3,2,1351,1307_1351
1613,2,2,1359,358_1359
