,F,T,S,E
108,41,12,680,706_706_706_709_709_709_498_523_523_522_522_497_497_497_498_710_710_708_681_681_710_499_745_745_499_498_709_708_708_591_498_498_709_681_680
109,1,1,684,684
110,1,1,696,697_696
111,1,1,709,
112,2,2,711,711
113,1,1,719,719
114,1,1,721,721
115,1,1,723,724_723
116,2,2,725,509_725
117,2,2,728,728
118,1,1,748,749_748
119,1,1,750,750
120,2,2,760,917_917_760
121,1,1,767,768_767
122,2,2,771,851_791_771
123,46,12,772,1389_1388_796_851_773_773_1388_1388_1389_1388_1388_1388_796_796_851_851_773_773_1389_772_1388_773
124,135,13,776,916_1263_1263_843_843_777_1265_1265_985_1265_777_794_964_844_964_843_1263_844_845_1264_985_985_916_795_777_776_776_852_985_776_1265_1265_776_795_794_964_964_844_845_1264_795_794_795_916_985_1265_1265_776
125,3,2,780,873_781_780
126,252,13,786,832_832_787_893_784_785_218_823_218_823_987_887_887_1299_828_828_829_829_830_830_788_832_832_828_829_829_831_830_1299_1299_831_786_786_892_891_893_893_785_783_1331_920_920_1332_1332_1331_1330_1329_1330_920_920_1332_1329_1330_1331_921_921_919_903_903_784_784_785_788_788_832_787_1299_892_1298_910_910_218_824_824_783_783_823_823_1298_910_910_1298_909_885_823_885_886_887_886_892_892_891_910_891_1299_1299_828_829_828_788_832_786
127,2,1,790,790
128,1,1,798,798
129,21,5,801,861_906_906_801_856_855_854_856_855_905_905_906_906_907_803_802_801
130,2,2,803,803
131,17,7,804,1241_1239_1239_805_805_1241_1241_803_804
132,5,3,805,805
133,19,7,806,971_778_971_214_215_215_215_214_778_971_971_971_971_779_778_806
134,1,1,811,811
135,1,1,814,973_814
136,589,13,815,1337_1262_1108_1337_1337_817_1110_1103_1065_1060_1338_1338_1383_1340_1340_1339_1383_1383_1340_1338_1338_1121_1099_1100_1100_1099_1097_1098_1119_1060_1110_1090_1088_1094_1087_1089_1089_1088_1093_1073_1094_1073_1095_1110_1081_1124_1124_1125_1125_1074_797_1068_212_798_797_1113_1118_1118_1104_1115_1382_1116_1116_1118_1118_1104_1104_1115_1118_1114_1112_1125_1101_1102_1102_1096_1095_1110_1066_1066_1061_1062_1081_1102_1101_1102_1103_1111_1111_1125_1067_1125_1113_1111_1111_1112_1124_1124_1112_1068_1067_1075_1074_1118_1118_1118_1074_1068_1067_1111_1102_1101_1101_1103_1081_1062_1061_1340_1340_1339_1098_1383_1340_1098_1097_1060_1076_1119_1097_1099_1097_1126_1126_1128_1128_1122_1122_1123_1123_1122_1128_1121_1077_1077_1077_1077_1078_1078_1061_1095_1096_816_815_816_815_816_816_1337_1337_1131_1131_1337_816_1380_815_817_953_953_931_931_955_955_954_818_817_818_822_821_821_820_820_819_819_1262_1324_1131_1132_1131_1324_1131_1131_1324_1327_1327_1326_1325_1325_1324_1131_1132_955_955_953_955_931_955_818_955_955_822_821_821_820_821_820_819_822_819_1107_1107_1108_1261_1261_1109_1090_1110
137,3,1,819,821
138,1,1,823,
139,16,5,825,986_767_767_766_766_827_765_765_986_827_826_826_809_825
140,2,2,836,980_980_836
141,2,1,839,842_839
142,2,2,840,800_840
143,1,1,844,845
144,68,12,848,771_849_934_934_934_789_934_790_934_935_936_936_790_790_789_935_934_791_790_791_848_872_846_846_847_847_848_850_850_848
145,1,1,854,855_854
146,2,1,856,870_856
147,1,1,857,857
148,2,1,860,860
149,28,14,862,862_862_862_864_864_862_864_862_862_862_930_862_865_865_930_863_865_864_865_865_864_930_862_862
150,1,1,867,867
151,2,2,869,853_869
152,1,1,879,879
153,14,4,903,1332_1329_1330_1330_1331_1332_921_921_920_903
154,1,1,905,905
155,2,1,913,913
156,1,1,918,918
157,1,1,921,
158,64,12,922,960_922_922_925_925_924_923_960_960_924_922_922_925_925
159,2,2,926,926
160,2,1,927,928_927
161,6,6,936,936
162,1,1,945,945
163,4,4,946,949_949_947_949_946
164,3,3,959,959
165,3,1,961,1385_1386_961
166,8,7,965,966_965
167,1,1,983,983
168,18,6,988,1027_995_1027_1027_996_996_995_988_989_989_988
169,10,6,990,992_991_991_990
170,2,2,991,
171,1,1,992,992
172,1,1,993,994_993
173,1,1,998,1028_998
174,1,1,1000,1000
175,5,4,1003,1009_1008_1008_1008_1003
176,1,1,1004,1035_1004
177,7,4,1006,1034_1034_1007_1006
178,1,1,1011,1011
179,3,2,1017,1284_1284_1017
180,3,2,1032,1001_1030_1032
181,2,1,1053,1053
182,1,1,1054,1054
183,2,1,1057,1104_1105_1057
184,1,1,1059,1059
185,1,1,1075,1075
186,8,5,1078,1077_1077_1126_1128_1128_1121_1077_1078
187,2,2,1079,1079
188,2,2,1080,1080
189,2,1,1083,1106_1083
190,4,2,1086,1093_1092_1087_1086
191,1,1,1110,
192,4,4,1116,
193,1,1,1120,1120
194,1,1,1129,1130_1129
195,37,8,1138,1187_1171_1139_1187_1171_1171_1169_1168_1169_1280_1169_1169_1170_1170_1138_1167_1138_1187
196,10,5,1140,1142_1141_1142_1361_1142_1141_1140
197,7,5,1145,1143_1143_1143_1144_1142_1145
198,1,1,1149,1182_1149
199,4,2,1153,1154_1234_1233_1234_1153
200,1,1,1155,1155
201,3,2,1158,1158
202,7,4,1163,1170_1163
203,2,2,1164,1165_1165_1164
204,2,1,1166,1186_1166
205,1,1,1172,1172
206,1,1,1175,1191_1175
207,7,4,1178,1183_1361_1178_1183_1178
208,1,1,1180,1180
209,1,1,1189,1189
210,1,1,1196,1196
211,3,2,1201,1226_1201
212,1,1,1210,1210
213,1,1,1227,1227
214,1,1,1237,1237
215,1,1,1248,1248
216,74,13,1249,1271_1251_1252_1085_1272_1272_1085_1272_1271_1246_1245_1245_1246_1246_1247_1247_1248_1249_1248_1250_1314_1314_1313_1313_1250_1247_1247_1247_1250_1249_1249_1271_1271_1253_1252_1253_1252_1314_1313_1313_1250_1251_1251_1248_1313_1250_1252_1253
217,3,3,1261,
218,1,1,1263,
219,1,1,1266,1266
220,1,1,1270,1270
221,2,2,1274,1275_1275_1274
222,1,1,1279,1279
223,3,2,1280,1280
224,4,4,1285,1286_1285
225,1,1,1292,1292
226,1,1,1302,1302
227,1,1,1313,1314_1313
228,2,1,1322,1323_1322
229,1,1,1327,
230,8,4,1335,1227_1194_1335_1342_1335
231,2,2,1338,1338
232,14,7,1344,1345_1345_1105_1345_1344_1345_1104_1105
233,47,12,1349,1349_1348_1348_1349_1346_1347_1346_1348_1347_1348_1349_1349_1350_1307_1307_1307_1307_1350_1347_1346_1346_1347
234,1,1,1356,1356
235,7,4,1374,1375_1375_1372_1372_1371_1374
236,1,1,1380,1380
237,3,3,1383,1383
238,1,1,1388,
239,1,1,1390,1390
240,5,4,1392,1267_1267_1392
241,1,1,9,9
242,1,1,34,160_34
243,2,1,38,163_90_38
244,7,3,43,309_308_309_310_310_43
245,1,1,59,64_59
246,1,1,71,71
247,2,2,93,94_94_93
248,1,1,103,103
249,1,1,113,113
250,2,2,127,127
251,37,11,130,415_416_416_89_379_277_277_88_84_85_86_86_416_416_85_86_86_416_416_86_89_89_88_27_277_277_131_88_87_130
252,2,1,134,456_134
253,1,1,139,139
254,1,1,140,141_140
255,4,3,150,152_48_150
256,1,1,165,165
257,1,1,200,200
258,1,1,203,203
259,4,2,210,211_210
260,1,1,218,764
261,1,1,237,238_237
262,1,1,252,252
263,1,1,275,275
264,5,4,298,299_297_298
265,1,1,320,
266,1,1,321,322_321
267,4,3,332,387_1376_411_387_332
268,3,1,334,336_335_334
269,1,1,356,356
270,1,1,385,402_385
271,9,5,388,453_89_453_388
272,2,2,394,394
273,1,1,399,399
274,1,1,406,406
275,1,1,417,417
276,2,2,441,442_129_441
277,1,1,457,457
278,1,1,467,467
279,1,1,471,472_471
280,2,2,475,475
281,1,1,479,479
282,6,5,480,479_479_480
283,1,1,496,496
284,1,1,497,497
285,3,2,500,499_500
286,5,3,505,1370_1370_1370_713_505
287,1,1,508,508
288,26,7,521,519_520_523_524_524_282_283_283_381_382_382_305_306_305_306_307_307_285_285_286_286_287_287_732_732_521
289,1,1,539,539
290,1,1,540,540
291,1,1,578,578
292,4,2,580,1318_581_1318_580
293,1,1,592,592
294,3,2,594,446_1316_594
295,1,1,617,618_617
296,1,1,630,630
297,1,1,649,649
298,1,1,650,650
299,1,1,662,662
300,2,1,693,694_693
301,1,1,724,724
302,1,1,736,736
303,1,1,755,755
304,3,3,757,703_757
305,1,1,759,759
306,1,1,810,810
307,1,1,821,822
308,2,2,824,783_824
309,1,1,834,834
310,3,1,837,984_837
311,1,1,843,843
312,1,1,858,858
313,1,1,866,866
314,1,1,873,873
315,1,1,880,1204_880
316,1,1,889,889
317,1,1,894,895_894
318,1,1,898,899_898
319,1,1,910,
320,1,1,914,915_914
321,1,1,929,929
322,1,1,940,940
323,1,1,947,951
324,1,1,956,982_956
325,1,1,1016,1016
326,122,12,1020,1035_1004_1035_1035_1019_1021_1035_1019_1050_1050_1019_1021_1020_1035_1036_1036_1004_1005_1030_1032_1032_1049_1049_1012_1018_300_299_298_297_1013_296_1049_295_295_296_297_298_300_1015_301_301_1051_301_300_1056_1056_299_299_1050_297_1005
327,1,1,1021,1021
328,1,1,1033,1033
329,1,1,1034,
330,1,1,1050,
331,1,1,1070,1070
332,2,1,1093,
333,9,6,1099,1122_1120_1120
334,1,1,1107,
335,6,3,1137,1196_1189_1136_1137
336,1,1,1154,1208_1154
337,3,3,1159,1243_1160_1243_1159
338,1,1,1182,1182
339,5,3,1190,1323_1190
340,2,1,1191,1191
341,2,1,1195,1195
342,1,1,1214,1214
343,4,2,1229,1230_1228_1230_1229
344,1,1,1238,1238
345,1,1,1245,1246_1245
346,1,1,1278,1278
347,2,2,1283,1259_1283
348,1,1,1312,1312
349,1,1,1317,1317
350,21,11,1343,1345_1345_1105_1105_1343_1345_1345_1344
351,1,1,1351,1351
352,1,1,1366,1366
353,1,1,1381,1381
354,1,1,1385,1385
355,1,1,3,3
356,1,1,25,25
357,1,1,35,35
358,1,1,37,151_37
359,3,2,49,124_163_49
360,6,3,50,91_92_91_125_50
361,1,1,58,168_58
362,2,1,65,65
363,1,1,74,74
364,1,1,77,111_77
365,2,2,82,81_82
366,2,1,84,
367,1,1,114,164_114
368,1,1,131,131
369,1,1,138,138
370,2,2,146,147_76_146
371,1,1,155,156_155
372,3,2,181,196_181
373,1,1,221,221
374,1,1,234,234
375,1,1,235,235
376,2,2,241,202_241
377,2,2,250,249_250
378,1,1,253,253
379,1,1,266,266
380,1,1,267,267
381,1,1,280,422_280
382,1,1,284,284
383,1,1,288,289_288
384,11,5,292,293_491_490_490_290_290_460_460_491_291_292
385,1,1,299,
386,1,1,313,313
387,1,1,322,323_322
388,12,6,331,395_395_331_395_396_395_331_1294_387_387_386_331
389,2,1,352,574_575_352
390,4,2,363,548_1312_549_363
391,1,1,372,372
392,2,2,392,391_392
393,1,1,403,403
394,1,1,413,414_413
395,1,1,418,419_418
396,1,1,428,428
397,1,1,429,429
398,1,1,435,435
399,1,1,442,442
400,1,1,458,459_458
401,3,2,462,463_677_462
402,1,1,474,656_474
403,1,1,487,488_487
404,1,1,490,
405,4,2,509,725_489_510_510_509
406,1,1,522,522
407,1,1,528,
408,3,2,537,751_537
409,1,1,541,541
410,7,3,544,720_720_720_721_544
411,4,3,545,554_545
412,338,30,546,740_539_733_483_483_537_537_368_1289_1312_362_362_362_671_670_550_362_550_551_551_363_550_363_1312_1312_1312_363_548_549_1312_1289_638_638_543_543_555_545_544_1290_719_719_718_718_717_717_552_552_1290_554_553_1290_554_553_364_364_364_720_721_721_545_544_721_544_543_366_543_365_365_367_366_367_367_537_368_538_538_662_527_637_637_527_487_488_487_528_534_533_487_528_533_662_686_686_485_686_486_486_485_739_483_751_536_537_537_368_538_538_484_686_486_686_485_556_1357_733_539_540_740_1358_733_757_486_1358_486_1358_733_733_486_533_528_528_487_487_529_529_528_528_532_534_532_533_661_686_662_1362_701_1358_1358_757_1357_733_486_486_686_686_662_533_528_487_487_534_529_533_534_535_488_487_488_529_529_487_529_529_535_662_533_533_529_534_757_757_1357_701_701_662_686_686_757_757_1357_733_539_734_541_541_714_714_714_734_700_700_701_702_702_701_701_700_734_699_541_540_555_740_546
413,1,1,554,
414,1,1,559,
415,4,3,585,712_711_585
416,1,1,619,619
417,1,1,620,620
418,1,1,636,636
419,1,1,637,637
420,3,2,638,1289
421,3,3,723,724_724_723
422,1,1,764,764
423,1,1,779,779
424,7,4,781,782_782_873_873_782_781
425,2,2,792,793_841_792
426,1,1,811,811
427,1,1,813,948_813
428,1,1,814,974_814
429,1,1,822,
430,1,1,828,
431,2,2,832,
432,1,1,839,839
433,4,3,853,854_858_859_859_853
434,1,1,861,861
435,1,1,882,882
436,1,1,888,888
437,1,1,895,895
438,1,1,897,897
439,2,1,899,901_902_899
440,2,2,903,784_903
441,1,1,905,
442,8,3,911,1386_912_1386_911
443,2,2,913,868_913
444,1,1,919,919
445,5,3,927,928_927
446,1,1,949,
447,2,1,968,970_969_968
448,1,1,975,975
449,1,1,980,980
450,1,1,987,987
451,3,2,992,1024
452,4,3,993,994_994_993
453,1,1,999,1000_999
454,1,1,1001,1001
455,1,1,1005,1005
456,35,10,1006,1009_1017_1017_1016_1016_1008_1008_1002_1002_1017_1016_1009_1009_1008_1003_1007_1006
457,1,1,1012,
458,3,2,1029,1052_1053_1029
459,1,1,1049,1049
460,1,1,1051,1051
461,1,1,1052,
462,1,1,1057,1057
463,7,5,1059,1059_1058_1059
464,1,1,1085,1273
465,9,3,1091,1093_1091_1092
466,5,5,1117,1117
467,1,1,1129,1130_1129
468,1,1,1150,1150
469,1,1,1155,1155
470,1,1,1161,1161
471,12,8,1165,1279_1166_1165_1165_1165_1164_1165
472,1,1,1181,1181
473,10,5,1205,881_881_1206_1205_1225
474,12,7,1221,1220_1220_1224_1219_1220_1134_1134_1219_1220_1221
475,3,2,1237,1233_1236_1237
476,1,1,1295,1296_1295
477,1,1,1297,1297
478,1,1,1302,1302
479,1,1,1303,1303
480,1,1,1356,1356
481,1,1,1359,1359
482,1,1,1360,1360
483,1,1,1364,1365_1364
484,1,1,1390,1390
485,2,2,38,90_90_38
486,1,1,51,51
487,1,1,54,54
488,1,1,67,67
489,1,1,71,71
490,3,2,72,95_143_72
491,1,1,94,1379_94
492,1,1,95,
493,4,3,107,108_240_240_107
494,1,1,140,141_140
495,1,1,156,156
496,3,3,162,51_162
497,6,5,168,58_169_65_169_58_168
498,3,2,174,800_800_799_174
499,1,1,178,203_178
500,1,1,186,186
501,1,1,197,201_197
502,11,9,199,200_200_200_253_200_200_200_200_197_200_199
503,12,4,212,213_211_210_224_212
504,1,1,217,217
505,1,1,229,244_229
506,2,2,238,237_238
507,2,2,247,196_247
508,1,1,251,251
509,1,1,263,282_263
510,4,2,289,289
511,2,2,302,303_302
512,2,2,307,306
513,3,3,318,319_317_317_318
514,1,1,356,357_356
515,2,1,361,654_655_361
516,1,1,362,362
517,8,3,364,550_365_364
518,14,5,370,531_532_532_369_616_616_532_751_369_608_751_370
519,1,1,374,1276_374
520,1,1,382,
521,1,1,399,399
522,3,2,432,433_432
523,2,2,436,436
524,1,1,437,437
525,3,3,456,134_134_456
526,1,1,459,459
527,1,1,468,469_468
528,1,1,477,477
529,1,1,492,492
530,2,2,508,508
531,1,1,513,513
532,5,2,515,588_596_596_589_515
533,1,1,516,516
534,1,1,519,519
535,9,3,532,702_703_535_534_533
536,4,3,578,591_591_577_579_578
537,2,2,581,580_581
538,1,1,583,583
539,1,1,587,587
540,1,1,593,593
541,1,1,604,653_604
542,1,1,608,608
543,3,3,621,620_724_621
544,1,1,624,624
545,1,1,630,630
546,1,1,669,669
547,3,3,675,676_676_676_675
548,4,2,685,722_538_685
549,1,1,693,694_693
550,1,1,695,696_695
551,3,3,698,698
552,1,1,705,705
553,1,1,727,727
554,2,1,736,736
555,1,1,746,746
556,2,2,769,1083_770_769
557,2,2,780,780
558,2,2,796,793_796
559,2,1,807,808_807
560,1,1,810,810
561,1,1,812,812
562,1,1,833,834_833
563,3,2,843,
564,2,1,857,857
565,1,1,858,
566,1,1,860,860
567,1,1,866,866
568,1,1,867,867
569,21,12,869,853_859_859_853_1360_1360_860_855_856_855_853_853_854_854_853_869
570,1,1,878,879_878
571,1,1,880,881_880
572,8,4,914,915_902_902_914_915_899_914
573,3,3,918,1356_1356_918
574,2,2,921,1306
575,14,7,929,927_927_1304_929_928_929
576,1,1,947,947
577,1,1,952,952
578,28,9,961,962_1386_1386_962_1385_1385_912_911_911_1386_962_962_912_911_1386_961
579,3,3,965,965
580,3,2,978,979_979_978
581,1,1,997,998_997
582,1,1,1010,1010
583,1,1,1028,1028
584,1,1,1032,1032
585,1,1,1035,
586,6,2,1064,1079_1079_1080_1063_1064
587,1,1,1086,1086
588,1,1,1122,1122
589,1,1,1123,1123
590,1,1,1142,1145
591,1,1,1156,1156
592,1,1,1157,1157
593,10,4,1162,1213_1214_1214_1161_1162
594,1,1,1163,1163
595,1,1,1173,1173
596,1,1,1179,1179
597,8,3,1186,1187_1158_1243_1186
598,2,1,1187,
