,F,T,S,E
608,1,1,899,902_899
609,1,1,900,900
610,1,1,903,904_903
611,1,1,920,920
612,1,1,936,936
613,1,1,939,940_939
614,3,2,945,945
615,1,1,946,946
616,4,3,951,947_813_947_951
617,1,1,952,952
618,1,1,955,955
619,1,1,971,971
620,2,2,972,973_973_972
621,1,1,974,974
622,1,1,979,979
623,1,1,981,981
624,1,1,984,
625,1,1,991,992_991
626,1,1,995,995
627,1,1,1010,1010
628,1,1,1016,1016
629,1,1,1048,1048
630,1,1,1052,1052
631,1,1,1064,1064
632,3,2,1073,1094_1073
633,1,1,1090,1090
634,1,1,1102,1102
635,1,1,1129,1130_1129
636,1,1,1139,1139
637,7,2,1153,1293_1293_1154_1207_1153
638,2,1,1163,1164_1163
639,1,1,1223,1223
640,1,1,1243,1243
641,1,1,1297,1297
642,2,1,1300,1301_1300
643,2,2,1309,1310_1308_1309
644,1,1,1319,
645,4,2,1322,1322
646,4,3,1329,1328_1329
647,1,1,1334,1334
648,3,2,1347,1348_1348_1347
649,1,1,1352,1352
650,3,3,1,1
651,1,1,27,27
652,3,3,50,51_125_91_50
653,4,3,68,142_67_68
654,1,1,73,
655,3,3,122,122
656,1,1,130,130
657,1,1,150,150
658,1,1,154,155_154
659,1,1,159,159
660,1,1,161,161
661,3,2,190,189_190
662,1,1,201,201
663,5,5,205,205
664,1,1,211,211
665,5,5,222,223_223_223_223_223_222
666,3,3,236,236
667,2,1,265,383_266_265
668,1,1,273,273
669,1,1,281,281
670,1,1,286,287_286
671,1,1,305,306_305
672,1,1,310,
673,1,1,320,
674,39,25,322,321_323_323_321_321_323_323_323_323_323_323_323_323_321_323_321_323_323_323_321_323_323_321_323_323
675,2,2,335,338_338_335
676,1,1,367,367
677,3,2,371,371
678,2,2,384,383
679,1,1,402,
680,2,1,407,
681,5,3,413,414
682,1,1,437,
683,1,1,443,443
684,19,15,459,459_456
685,2,2,462,677
686,1,1,484,484
687,3,2,491,1390_1390_491
688,1,1,492,492
689,1,1,495,495
690,2,2,508,509_509_508
691,9,3,577,694_694_693
692,2,1,584,648_584
693,3,3,595,588_588_595
694,1,1,606,742_606
695,3,1,608,644_645_608
696,1,1,650,746_650
697,1,1,651,652_651
698,1,1,657,657
699,1,1,670,670
700,1,1,685,722
701,1,1,701,701
702,1,1,704,704
703,2,2,724,723_724
704,2,2,773,773
705,1,1,802,802
706,1,1,817,817
707,2,2,824,783_824
708,2,1,833,834_833
709,1,1,856,926_856
710,1,1,857,857
711,5,4,894,895_894_895_894
712,1,1,898,898
713,2,1,908,908
714,4,4,909,1298_1298_1298_1298_909
715,1,1,925,925
716,1,1,938,
717,1,1,940,940
718,2,2,949,946_949
719,1,1,950,950
720,2,2,980,980
721,2,2,985,916_985
722,6,5,988,995_995_995_988
723,1,1,1017,1017
724,1,1,1021,1021
725,1,1,1027,1027
726,2,2,1029,1053_1029
727,1,1,1036,1036
728,2,1,1039,1041_1040_1039
729,1,1,1055,1055
730,2,2,1066,1061_1066
731,2,2,1087,1088_1088_1087
732,1,1,1096,1096
733,2,1,1097,1099_1098_1097
734,1,1,1120,1120
735,2,2,1126,1126
736,1,1,1127,1128_1127
737,1,1,1205,1225_1205
738,1,1,1218,1218
739,1,1,1224,1224
740,2,2,1236,1237_1236
741,1,1,1242,1242
742,1,1,1250,1250
743,1,1,1253,1253
744,9,6,1257,728_728_302_728_1257
745,1,1,1266,1266
746,1,1,1299,1299
747,4,3,1307,1307_1350_1307
748,1,1,1313,1314_1313
749,1,1,1320,
750,1,1,1330,1330
751,3,3,1351,1351
752,1,1,1359,1359
753,6,4,1371,1374_1374_1371
754,1,1,1387,1387
755,1,1,15,76_15
756,30,24,20,1204_1204_1205_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204_1204
757,1,1,51,51
758,3,2,66,65_66
759,1,1,83,100_83
760,1,1,131,
761,10,6,132,417_398_399_398_399_399_132
762,1,1,146,147_146
763,8,5,151,163_37_151
764,1,1,183,183
765,2,2,191,191
766,7,5,197,196_196_181_196_197
767,9,9,226,225_225_225_225_225_225_225_225_226
768,1,1,234,
769,2,1,253,253
770,1,1,277,277
771,1,1,302,302
772,3,3,341,341
773,1,1,347,347
774,1,1,365,
775,3,3,381,282_282_381
776,1,1,389,389
777,1,1,398,
778,1,1,403,438
779,1,1,405,
780,1,1,406,
781,1,1,411,
782,1,1,427,
783,1,1,465,465
784,4,2,467,468_469_468_467
785,5,2,473,754_753_473
786,6,4,480,576_479_479_480
787,1,1,488,488
788,1,1,503,503
789,14,8,527,637_637_526_527_637_637
790,1,1,530,530
791,2,1,538,
792,1,1,551,551
793,4,3,552,717_553_552
794,4,2,554,
795,1,1,555,
796,1,1,589,596_589
797,1,1,593,593
798,1,1,602,684_602
799,1,1,619,619
800,1,1,623,623
801,2,2,627,628_628_627
802,1,1,636,636
803,2,2,648,649_649_648
804,63,24,663,614_355_614_562_614_354_354_355_562_562_663_562
805,1,1,699,699
806,3,2,710,723_710
807,1,1,717,752
808,1,1,727,727
809,1,1,737,737
810,1,1,744,744
811,7,3,746,651_650_746
812,1,1,749,749
813,7,5,751,369_531
814,1,1,764,764
815,5,3,774,933_775_775_774
816,1,1,780,780
817,2,1,798,798
818,18,9,804,803_805_803_803_1267_1267_803_803_804
819,2,1,811,
820,1,1,816,816
821,1,1,835,835
822,1,1,843,843
823,2,2,848,849_849_848
824,1,1,855,855
825,1,1,858,858
826,1,1,860,860
827,1,1,861,861
828,1,1,903,903
829,1,1,924,924
830,1,1,939,939
831,1,1,957,957
832,11,5,961,834_834_908_961_1386_1385_961_962_961
833,1,1,964,964
834,1,1,975,975
835,36,15,1016,1017_1009_1008_1017_1017_1009_1009_1016_1017_1017_1008_1008_1016_1016_1008_1009_1008
836,4,2,1020,1050_1021
837,1,1,1041,1041
838,5,4,1058,1059_1059_1059_1058
839,2,2,1062,1081_1081_1062
840,1,1,1063,1063
841,2,2,1064,1064
842,1,1,1086,1092_1086
843,2,2,1093,1094_1093
844,1,1,1105,1344_1105
845,3,2,1119,1338_1119
846,1,1,1124,1125_1124
847,1,1,1128,1128
848,7,7,1135,1134_1134_1134_1134_1134_1134_1135
849,2,1,1148,1149_1148
850,1,1,1159,1160_1159
851,1,1,1168,1168
852,2,2,1176,
853,13,8,1192,1191
854,1,1,1197,1197
855,1,1,1198,1198
856,1,1,1200,1201_1200
857,1,1,1202,1208_1202
858,1,1,1212,1258_1212
859,1,1,1213,1213
860,1,1,1229,1229
861,1,1,1232,1232
862,1,1,1297,
863,1,1,1300,1300
864,1,1,1339,1339
865,1,1,1348,1348
866,5,4,1352,1354_1354_1354_1353_1352
867,1,1,1377,1377
868,1,1,1378,1378
869,5,4,11,95_11
870,43,22,44,389_44
871,15,15,60,60
872,1,1,108,108
873,1,1,125,125
874,1,1,129,
875,1,1,150,150
876,1,1,159,159
877,1,1,162,162
878,1,1,173,174_173
879,8,6,180,181_181_181_180
880,5,3,201,246
881,1,1,221,221
882,4,4,229,187_187_187_229
883,1,1,238,238
884,6,6,266,266
885,17,15,288,287_289_287_732_287_287_287_287_287_287_287_287_287_287_287_288
886,1,1,293,1001_293
887,1,1,295,1049_295
888,3,2,353,451_353
889,1,1,360,632_360
890,1,1,374,1276_374
891,1,1,396,
892,1,1,401,401
893,1,1,404,
894,6,4,420,421_419_419_419_420
895,2,2,442,442
896,1,1,445,445
897,1,1,472,671_472
898,1,1,474,474
899,1,1,481,481
900,3,3,487,487
901,1,1,496,496
902,5,2,506,678_465_506
903,3,3,510,489_510
904,5,5,511,511
905,11,9,515,589_514_516_514_514_589_589_589_515
906,1,1,523,
907,1,1,525,526_525
908,1,1,540,541_540
909,1,1,562,562
910,2,1,621,621
911,1,1,644,687_644
912,3,1,645,646_645
913,1,1,647,647
914,1,1,659,659
915,2,2,665,738_738_665
916,2,2,668,669_1300_668
917,1,1,670,670
918,2,1,674,675_674
919,4,3,676,675_676
920,1,1,677,677
921,7,6,689,688_688_688_688_689
922,1,1,692,692
923,1,1,701,701
924,1,1,705,705
925,1,1,708,708
926,1,1,719,719
927,1,1,742,742
928,2,2,747,447_747
929,4,2,783,824_783
930,1,1,789,790_789
931,2,1,794,1264_795_794
932,1,1,796,796
933,1,1,802,802
934,1,1,817,817
935,1,1,821,822_821
936,2,1,831,891_831
937,2,2,833,834_833
938,19,7,852,985_794_1264_794_852_916_794_795_916
939,99,23,853,856_855_856_860_855_952_952_860_860_854_860_860_856_905_952_860_860_854_952_952_853_853_856_855_856_926_860
940,1,1,866,
941,4,4,871,871
942,1,1,884,884
943,1,1,899,902_899
944,1,1,907,981_907
945,1,1,930,930
946,3,1,931,955_954_931
947,1,1,941,
948,1,1,942,943_942
949,1,1,948,948
950,1,1,952,952
951,1,1,958,958
952,1,1,984,
953,3,2,996,996
954,11,5,1073,1095_1072_1095_1072_1095_1110_1095_1072_1073
955,1,1,1099,1100_1099
956,1,1,1114,1118_1114
957,2,2,1121,1122_1121
958,1,1,1131,1132_1131
959,6,3,1141,1141
960,1,1,1143,
961,1,1,1154,1207_1154
962,1,1,1164,1164
963,1,1,1175,
964,1,1,1182,
965,1,1,1187,
966,1,1,1201,1201
967,1,1,1205,1225
968,1,1,1220,1224_1220
969,2,2,1240,1240
970,3,3,1243,1159_1159
971,9,7,1280,1280
972,2,2,1334,
973,75,23,1370,505_465_678_465_465_465_465_465_465_465_677_678_677_678_465_1370_1370_465_713_504_713_713_713_713_505_465_677_677_678_465_1370_713_505_1370
974,5,4,1372,1375_1375_1375_1372
975,1,1,25,26_25
976,5,4,28,333_333_333
977,2,2,70,70
978,2,1,76,76
979,1,1,83,100_83
980,2,2,144,144
981,1,1,209,209
982,1,1,218,
983,1,1,250,250
984,1,1,262,262
985,3,2,265,383_265
986,6,6,267,267
987,1,1,276,276
988,3,3,277,277
989,1,1,278,1197_278
990,1,1,346,593_346
991,3,2,347,584_647_584_347
992,1,1,355,
993,1,1,376,376
994,1,1,438,
995,1,1,452,452
996,1,1,469,469
997,1,1,488,488
998,1,1,495,640_495
999,1,1,504,504
1000,1,1,535,
1001,8,6,550,551
1002,1,1,586,
1003,1,1,588,588
1004,2,2,592,592
1005,9,5,594,1316_446_447_1316_1316_594
1006,1,1,610,731_610
1007,1,1,611,642_611
1008,2,1,615,615
1009,1,1,618,618
1010,1,1,635,636_635
1011,2,2,649,649
1012,1,1,656,657_656
1013,1,1,671,671
1014,2,1,700,734_700
1015,1,1,718,718
1016,1,1,724,724
1017,1,1,737,737
1018,3,2,743,743
1019,2,2,744,744
1020,1,1,750,750
1021,5,3,773,796_796_773
1022,1,1,787,832_787
1023,1,1,797,798_797
1024,2,1,800,
1025,1,1,801,801
1026,1,1,806,806
1027,2,1,808,814_808
1028,10,7,809,826_826_810_826_826_826_810_826_809
1029,1,1,811,
1030,3,1,815,816_815
1031,3,3,825,825
1032,1,1,847,847
1033,1,1,860,861_860
1034,1,1,891,892_891
1035,1,1,903,920_903
1036,1,1,918,1355
1037,1,1,950,950
1038,1,1,953,953
1039,1,1,964,964
1040,1,1,967,968_967
1041,2,2,980,
1042,4,4,1000,1048_1048_1048_999_1000
1043,1,1,1003,1003
1044,1,1,1013,1013
1045,1,1,1018,1018
1046,1,1,1021,1021
1047,1,1,1049,1049
1048,1,1,1053,1053
1049,1,1,1060,1076_1060
1050,1,1,1070,1070
1051,1,1,1075,1075
1052,1,1,1081,1081
1053,2,2,1087,1088_1088_1087
1054,1,1,1115,1115
1055,1,1,1129,1129
1056,1,1,1150,1150
1057,1,1,1153,1153
1058,1,1,1171,1171
1059,2,1,1189,1218_1189
1060,1,1,1198,1202_1198
1061,2,2,1200,1201_1200
1062,1,1,1207,1207
1063,2,2,1215,1216_1215
1064,2,1,1216,1222_1217
1065,1,1,1224,1224
1066,1,1,1238,1238
1067,1,1,1253,1253
1068,6,4,1266,975_875_1266
1069,2,1,1274,1276_1275_1274
1070,1,1,1307,1307
1071,1,1,1311,1311
1072,11,6,1318,1319_1319
1073,31,17,1328,1329_1329_1329_1329_1329_1329_1330_1329_1329_1329_1330_1331_1332_1332_1331_1330_1329_1329_1330_1329_1328
1074,1,1,1336,
1075,3,3,1365,1364_1364_1365
1076,1,1,1368,1368
1077,2,2,1377,1377
1078,1,1,1385,1385
1079,1,1,1,1
1080,1,1,9,67_9
1081,1,1,15,15
1082,2,2,17,17
1083,1,1,24,24
1084,5,3,50,162_51_125_50
1085,1,1,66,
1086,1,1,90,90
1087,1,1,131,131
1088,2,2,164,164
1089,10,8,165,164_164_164_165
1090,3,2,207,252_208_207
1091,1,1,224,224
1092,5,5,236,236
1093,2,2,241,241
1094,2,2,253,186_253
1095,1,1,272,273_272
1096,1,1,282,282
1097,2,2,283,284_283
1098,1,1,294,295_294
1099,1,1,302,
1100,1,1,363,
1101,1,1,372,372
1102,2,1,415,416_415
1103,2,2,444,444
1104,3,1,454,454
1105,1,1,474,474
1106,13,6,476,1172_1172_1172_476_476_476_477
1107,4,4,481,482_482_482_482_481
1108,1,1,496,496
1109,1,1,525,526_525
1110,1,1,531,
1111,1,1,539,539
1112,2,2,552,552
1113,1,1,593,593
1114,1,1,606,742_606
1115,42,21,621,723_723_723_621_621_723_724_724_723_723_745_620_621
1116,1,1,632,632
1117,1,1,636,636
1118,1,1,640,641_640
1119,1,1,643,644_643
1120,1,1,645,645
1121,4,3,646,645_646
1122,2,2,648,648
1123,5,5,653,604_604_604_604_653
1124,2,1,654,749_654
1125,1,1,659,660_659
1126,1,1,669,669
1127,2,2,670,670
1128,1,1,694,694
1129,1,1,704,705_704
1130,1,1,708,708
1131,1,1,717,752_717
1132,3,2,727,726_727
1133,43,17,736,617_736_735_617_735_618_736_619_735_618_736
1134,18,12,789,935_936_790_789_789_790_789_789_789_789_789_935
1135,15,6,817,815_815_815_817_815_954_818_818_817_816_817
1136,3,2,824,824
1137,2,2,840,
1138,2,2,842,842
1139,1,1,848,849_848
1140,2,2,850,850
1141,1,1,857,857
1142,1,1,883,883
1143,1,1,902,902
1144,1,1,906,906
1145,3,2,911,912_911
1146,2,2,930,
1147,1,1,943,943
1148,1,1,945,945
1149,1,1,947,947
1150,2,2,949,946_949
1151,1,1,954,955_954
1152,1,1,966,966
1153,1,1,978,978
1154,1,1,1012,1012
1155,2,1,1025,1026_1025
1156,1,1,1052,1052
1157,1,1,1056,1056
1158,1,1,1061,1065_1061
1159,1,1,1063,1080_1063
1160,2,1,1067,1068_1067
1161,2,1,1076,1099_1098_1076
1162,1,1,1083,1106_1083
1163,1,1,1093,1094_1093
1164,3,2,1102,1101_1103_1102
1165,1,1,1118,1118
1166,1,1,1151,1151
1167,1,1,1152,1152
1168,1,1,1154,1154
1169,1,1,1161,1162_1161
1170,2,1,1187,1187
1171,1,1,1225,1225
1172,1,1,1229,1230_1229
1173,1,1,1231,1231
1174,3,1,1232,1234_1233_1232
1175,1,1,1298,1298
1176,1,1,1305,1305
1177,1,1,1310,1310
1178,1,1,1320,
1179,1,1,1332,1332
1180,1,1,1351,1351
1181,1,1,1352,1352
1182,1,1,1355,1355
1183,1,1,0,16_0
1184,1,1,25,85_25
1185,1,1,47,47
1186,1,1,56,56
1187,1,1,91,92
1188,66,20,107,234_234_233_233_108_108_234_233_233_233_233_233_107_108
1189,1,1,108,
1190,1,1,158,158
1191,1,1,161,161
1192,2,2,201,
1193,1,1,228,228
1194,21,10,248,251_251_251_251_251_251_248_248_251_1281_1281_248
1195,1,1,254,254
1196,2,2,276,276
1197,2,2,286,286
1198,1,1,295,1049_295
1199,1,1,351,449_351
1200,3,3,368,368
1201,3,3,381,282_282_381
1202,1,1,394,
1203,1,1,435,
1204,1,1,440,440
1205,1,1,451,451
1206,10,7,467,469_468_469_468_468_468_469_468_467
1207,1,1,472,472
1208,1,1,488,488
1209,2,2,508,509_509_508
1210,7,5,526,531_371_371_526
1211,1,1,556,556
1212,1,1,608,608
1213,1,1,611,642_611
1214,1,1,615,615
1215,1,1,617,
1216,2,2,619,619
1217,1,1,623,623
1218,3,2,625,738_738_665_625
1219,1,1,638,1289_638
1220,2,1,650,746_650
1221,1,1,672,673_672
1222,1,1,676,676
1223,1,1,699,699
1224,1,1,703,703
1225,1,1,716,716
1226,16,8,718,719_719_1290_719_719_752_671_752_1308_674_1308_674_717_717_718
1227,1,1,719,
1228,1,1,772,772
1229,1,1,776,777_776
1230,1,1,778,779_778
1231,7,3,787,832_1299_1299_831_831_832_787
1232,3,1,790,847_790
1233,1,1,798,798
1234,4,3,801,802_801
1235,5,2,807,814_974_814_808_215_807
1236,1,1,861,861
1237,3,2,898,899_898
1238,1,1,907,907
1239,5,5,909,1298_1298_1298_1298_909
1240,3,2,972,973_973_972
1241,1,1,983,983
1242,3,2,995,988_995
1243,1,1,1024,1024
1244,1,1,1031,1031
1245,1,1,1041,1041
1246,1,1,1044,1044
1247,2,1,1053,1053
1248,4,3,1057,1058_1080_1105_1080_1057
1249,3,3,1079,1080_1078_1079
1250,6,4,1088,1094_1090_1090_1089_1089_1094_1088
1251,1,1,1090,
1252,4,2,1099,1100_1120_1121_1121_1099
1253,1,1,1139,1139
1254,6,4,1150,1181
1255,9,4,1155,1156_1140_1156_1140_1155
1256,2,2,1158,1159_1158
1257,1,1,1159,
1258,1,1,1164,1164
1259,1,1,1173,1173
1260,1,1,1194,
1261,1,1,1197,1198_1197
1262,1,1,1212,1258_1212
1263,1,1,1213,1213
1264,5,2,1228,1229_1228
1265,1,1,1264,
1266,1,1,1327,1327
1267,2,2,1330,1331_1330
1268,2,2,1359,358_1359
1269,1,1,1370,
1270,2,2,11,11
1271,14,14,14,14
1272,1,1,21,21
1273,2,2,54,55_55_54
1274,1,1,84,84
1275,1,1,85,
1276,1,1,90,90
1277,1,1,125,125
1278,1,1,131,131
1279,1,1,150,150
1280,1,1,197,197
1281,11,11,205,205
1282,2,2,208,252_252_208
1283,1,1,235,235
1284,1,1,257,257
1285,2,2,265,383_383_265
1286,2,2,321,321
1287,6,4,324,330
1288,2,2,341,316_341
1289,1,1,343,343
1290,1,1,347,584_347
1291,44,19,348,349_349_349_737_349_349_737_349_349_349_737_349_737_349_351_350_448_350_349_349_350_746_650_746_746_650_349_349_737_737_349
1292,6,4,353,451_451_353
1293,1,1,360,632_360
1294,1,1,367,367
1295,1,1,374,1276_374
1296,1,1,384,384
1297,1,1,390,390
1298,5,5,401,400_401
1299,1,1,429,429
1300,3,2,442,442
1301,1,1,464,464
1302,1,1,475,475
1303,2,1,479,576_480_479
1304,3,1,487,528_487
1305,1,1,492,492
1306,1,1,496,1256_496
1307,1,1,516,516
1308,1,1,523,523
1309,1,1,538,538
1310,1,1,539,539
1311,3,2,540,700_734_540
1312,1,1,563,563
1313,1,1,592,
1314,1,1,642,642
1315,1,1,644,644
1316,53,11,647,648_347_649_652_651_651_746_746_746_649_650_651_746_648_648_347_347_584_647
1317,9,6,654,748_749_604_749_655_654
1318,1,1,664,664
1319,1,1,669,669
1320,1,1,675,675
1321,3,3,684,602_602_684
1322,1,1,693,694
1323,1,1,695,696_695
1324,1,1,704,705_704
1325,1,1,722,722
1326,2,2,725,509_725
1327,1,1,729,729
1328,1,1,735,735
1329,1,1,744,744
1330,1,1,746,
1331,5,4,754,753_754
1332,2,2,775,774_775
1333,1,1,779,779
1334,1,1,793,793
1335,1,1,805,805
1336,27,9,811,217_812_813_813_217_811_813_813_948_813_812_218_763
1337,2,2,812,
1338,1,1,833,834_833
1339,4,4,885,886_886_886_885
1340,1,1,887,987_887
1341,2,1,918,1356_918
1342,1,1,926,
1343,1,1,928,928
1344,1,1,945,
1345,1,1,946,946
1346,1,1,951,951
1347,1,1,952,952
1348,1,1,956,982_956
1349,2,1,957,963_957
1350,1,1,968,969_968
1351,13,7,975,1266_257_857_857_1266_1266_976_976_975
1352,1,1,984,984
1353,1,1,1011,1012_1011
1354,1,1,1017,1285_1017
1355,1,1,1019,
1356,3,2,1025,1026_1025
1357,1,1,1039,1040_1039
1358,1,1,1052,1052
1359,1,1,1060,1076_1060
1360,1,1,1063,1063
1361,1,1,1075,1075
1362,1,1,1081,1081
1363,1,1,1083,1106_1083
1364,1,1,1094,
1365,1,1,1098,1098
1366,1,1,1119,1119
1367,1,1,1152,1152
1368,3,3,1153,1154_1154_1154_1153
1369,1,1,1185,1185
1370,1,1,1189,1189
1371,1,1,1205,1205
1372,1,1,1252,1252
1373,1,1,1279,1279
1374,1,1,1290,1291_1290
1375,1,1,1307,1351_1307
1376,1,1,1320,1320
1377,3,2,1349,1350_1349
1378,1,1,1355,1355
1379,1,1,1362,
1380,1,1,1368,1368
1381,10,7,1371,1374_1374_1374_1371_1374
1382,1,1,1376,1376
1383,1,1,1377,1377
1384,1,1,9,67_9
1385,3,3,17,17
1386,12,7,51,162_125_125_125_50_51_50_50
1387,1,1,68,68
1388,20,11,83,100_100_93_93_100_100_83
1389,1,1,92,92
1390,1,1,108,108
1391,3,3,144,144
1392,1,1,151,
1393,8,8,185,185
1394,1,1,202,
1395,18,13,207,252_208_208_208_209_209_209_252_209_252_209_252_208_207
1396,1,1,238,238
1397,2,2,262,261_262
1398,7,4,277,
1399,1,1,278,1209_278
1400,1,1,281,422_281
1401,1,1,289,521_289
1402,1,1,333,
1403,1,1,337,338_337
1404,2,1,345,345
1405,5,3,373,372_512_372_373
1406,1,1,394,
1407,1,1,437,
1408,55,18,446,445_1316_1316_1317_594_1316_444_444_445_445_446_445_446_447_447_1317_447_594_1316_445_446
1409,1,1,462,
1410,2,2,484,539_484
1411,2,1,491,1390_491
1412,2,2,503,504_504_503
1413,11,3,512,730_729_513
1414,1,1,535,
1415,2,2,546,546
1416,1,1,552,552
1417,23,10,554,555_555_544_554_554_483_556_556_483_555_544_554_546_544_545_554
1418,1,1,560,
1419,1,1,583,583
1420,1,1,588,588
1421,1,1,603,632_603
1422,1,1,627,628_627
1423,1,1,655,655
1424,3,3,662,662
1425,1,1,670,670
1426,1,1,671,672_671
1427,2,1,674,717_1308_674
1428,82,15,680,630_706_710_710_710_710_710_706_710_709_522_523_523_522_709_523_710_706_681_630_630_710_523_710_706_706_707_706_680_706_710_710_706_680
1429,1,1,685,685
1430,2,2,691,569_691
1431,1,1,692,692
1432,2,2,700,700
1433,1,1,708,708
1434,1,1,752,752
1435,2,2,773,851_773
1436,1,1,824,824
1437,5,4,847,848_848
1438,1,1,860,860
1439,1,1,871,871
1440,1,1,881,881
1441,1,1,883,883
1442,25,14,895,249_894_895_894_894
1443,1,1,897,897
1444,1,1,908,908
1445,1,1,939,940_939
1446,2,1,947,947
1447,1,1,964,964
1448,1,1,978,978
1449,2,2,983,956_983
1450,1,1,991,992_991
1451,3,3,1012,296_1012
1452,2,2,1032,1049_1032
1453,1,1,1049,
1454,3,2,1058,1059_1059_1058
1455,3,3,1064,1063_1063_1064
1456,1,1,1065,1065
1457,4,3,1066,1082_1061_1082_1066
1458,1,1,1087,1087
1459,1,1,1103,1103
1460,1,1,1108,1108
1461,1,1,1109,1261_1109
1462,2,1,1114,1118_1114
1463,2,1,1138,1167_1139_1138
1464,8,8,1164,1164
1465,3,2,1169,1187_1168_1169
1466,5,4,1170,1163_1138_1170
1467,1,1,1181,
1468,1,1,1187,
1469,2,2,1206,1205_1206
1470,1,1,1208,1208
1471,1,1,1222,1222
1472,1,1,1234,1234
1473,1,1,1243,1243
1474,1,1,1254,
1475,1,1,1284,1284
1476,1,1,1302,1302
1477,1,1,1327,1327
1478,2,2,1332,1331
1479,3,2,1364,1365_1363_1365_1364
1480,28,15,1372,1375_261_1375_261_261_1375_1375_1375_1372_1375_261_1375
1481,1,1,1,1
1482,1,1,23,24_23
1483,1,1,25,25
1484,1,1,55,55
1485,1,1,84,84
1486,1,1,90,
1487,1,1,146,146
1488,4,3,148,149_149_148
1489,7,7,150,150
1490,4,2,157,159_157
1491,2,2,169,169
1492,1,1,191,191
1493,3,2,215,807_807_215
1494,2,2,222,223_223_222
1495,1,1,294,1030_294
1496,1,1,295,295
1497,1,1,363,
1498,2,2,374,1276_1276_374
1499,7,6,383,265_383_265_383
1500,6,4,399,398_399
1501,1,1,411,
1502,3,3,416,416
1503,7,7,429,428_428_428_428_429
1504,1,1,440,440
1505,1,1,469,469
1506,1,1,473,473
1507,1,1,487,528
1508,1,1,495,640_495
1509,4,3,496,1257_1257_302_728_496
1510,1,1,501,502_501
1511,15,5,505,1370_1370_1370
1512,3,3,508,509_509_509_508
1513,3,3,511,512_511
1514,2,2,540,541_541_540
1515,1,1,611,641_611
1516,1,1,617,617
1517,1,1,625,626_625
1518,1,1,636,636
1519,1,1,642,642
1520,1,1,644,644
1521,11,4,645,687_644_687_646_646_645
1522,2,2,646,
1523,1,1,660,660
1524,3,3,664,576_1301_664
1525,1,1,677,677
1526,6,5,689,688_688_688_445_689
1527,2,1,695,696_695
1528,1,1,698,698
1529,1,1,705,705
1530,1,1,717,
1531,1,1,729,
1532,1,1,732,732
1533,1,1,735,
1534,2,1,757,
1535,1,1,763,
1536,2,1,774,933_774
1537,2,2,778,779_779_778
1538,7,3,783,783_823_824
1539,1,1,784,784
1540,1,1,790,
1541,1,1,801,801
1542,1,1,832,832
1543,1,1,903,903
1544,4,4,926,926
1545,1,1,957,963_957
1546,1,1,967,968_967
1547,2,2,985,985
1548,9,6,988,995_1027_995_995_988
1549,2,2,996,996
1550,2,2,1005,1005
1551,1,1,1014,1033_1014
1552,1,1,1024,1024
1553,1,1,1031,1031
1554,1,1,1039,1040_1039
1555,1,1,1048,1048
1556,7,4,1051,1054_300_300_300_1051
1557,6,4,1053,1052_1053
1558,1,1,1060,1076_1060
1559,2,2,1068,1067_1068
1560,1,1,1075,1075
1561,2,2,1077,1078_1078_1077
1562,1,1,1090,1095_1090
1563,1,1,1097,1126_1097
1564,2,2,1099,1120_1099
1565,1,1,1101,1106_1101
1566,3,2,1129,1130_1129
1567,1,1,1157,1157
1568,1,1,1159,1160_1159
1569,2,1,1171,1171
1570,1,1,1172,1172
1571,1,1,1198,1198
1572,1,1,1210,
1573,1,1,1216,1217_1216
1574,1,1,1218,1218
1575,1,1,1228,1228
1576,2,2,1233,
1577,1,1,1241,1241
1578,2,2,1264,1264
1579,1,1,1293,1293
1580,1,1,1310,1310
1581,1,1,1312,1312
1582,1,1,1313,1314_1313
1583,1,1,1330,
1584,1,1,1336,
1585,1,1,1351,1351
1586,1,1,1359,1359
1587,1,1,1376,1376
1588,2,2,67,142_142_67
1589,1,1,68,68
1590,1,1,70,70
1591,1,1,76,76
1592,1,1,93,93
1593,1,1,139,
1594,1,1,158,158
1595,2,1,197,
1596,2,2,241,241
1597,1,1,261,261
1598,3,2,265,266
1599,4,4,281,282_282_282_282_281
1600,1,1,305,306_305
1601,1,1,321,321
1602,1,1,345,
1603,2,2,368,
1604,1,1,381,381
1605,2,2,396,
1606,1,1,442,442
1607,3,1,444,444
1608,1,1,447,
1609,3,2,449,449
1610,1,1,466,466
1611,1,1,475,475
1612,1,1,502,502
1613,1,1,510,510
1614,1,1,514,514
1615,1,1,522,
1616,2,1,544,721
1617,8,4,552,671_553_552
1618,15,5,557,449_559_668_1300_1300_1301_1301_664_664_559_558_557
1619,1,1,583,583
1620,1,1,593,593
1621,1,1,624,
1622,2,1,640,641_640
1623,1,1,690,690
1624,2,2,701,701
1625,1,1,733,733
1626,1,1,734,734
1627,1,1,740,740
1628,1,1,755,755
1629,2,2,775,932_775
1630,3,2,796,796
1631,1,1,799,799
1632,1,1,802,802
1633,4,3,808,814_807_808
1634,2,2,820,821_821_820
1635,4,3,843,843_844_843
1636,1,1,850,850
1637,2,2,920,920
1638,1,1,927,928_927
1639,7,4,939,940_940_982_956_983_939
1640,1,1,945,945
1641,3,2,947,951_951_947
1642,1,1,952,
1643,1,1,962,962
1644,1,1,966,966
