,F,T,S,E
503,1,1,179,
504,1,1,220,220
505,4,3,223,1384_211_222_223
506,1,1,255,256_255
507,2,1,272,273_272
508,17,10,305,306_397_306_306_306_306_306_306_306_306_397_305
509,1,1,311,
510,1,1,338,338
511,2,2,359,359
512,11,5,360,602_602_602_684_360
513,1,1,377,377
514,3,3,382,
515,2,2,421,421
516,2,1,444,444
517,17,9,467,469_469_469_467_469_468_467_469_467
518,7,2,473,1352_471_472_474
519,1,1,479,
520,1,1,493,494_493
521,1,1,502,502
522,8,8,511,511
523,2,1,539,
524,1,1,576,576
525,2,2,588,588
526,1,1,593,593
527,1,1,625,626_625
528,1,1,627,628_627
529,1,1,640,640
530,3,2,668,1300_1300_668
531,1,1,687,687
532,1,1,690,690
533,1,1,699,699
534,1,1,700,
535,1,1,743,743
536,1,1,749,
537,2,1,790,
538,2,1,794,794
539,1,1,799,799
540,8,5,807,814_973_814_807_808_807
541,3,2,818,955_954_818
542,1,1,833,833
543,2,2,887,
544,3,2,911,912
545,1,1,932,932
546,7,3,957,963
547,1,1,965,966_965
548,1,1,968,969_968
549,1,1,987,987
550,1,1,997,1045_997
551,1,1,1036,1036
552,1,1,1039,1039
553,1,1,1060,1060
554,1,1,1065,1065
555,1,1,1082,1082
556,2,2,1089,1089
557,1,1,1092,1093_1092
558,2,2,1101,1100_1101
559,2,2,1121,1122_1121
560,1,1,1124,1124
561,3,2,1127,1128_1127
562,10,8,1147,1146_1146_1146_1146_1147
563,1,1,1162,1162
564,1,1,1208,
565,1,1,1215,
566,1,1,1220,1220
567,2,2,1243,1159_1243
568,9,5,1248,1270_1249_1252_1251_1251_1248
569,1,1,1252,1252
570,1,1,1284,1284
571,3,3,1293,
572,1,1,1310,1310
573,1,1,1327,1327
574,1,1,1377,
575,1,1,1385,1385
576,1,1,1389,1389
577,1,1,90,
578,1,1,122,122
579,1,1,194,
580,1,1,215,215
581,1,1,221,221
582,1,1,222,
583,2,1,249,250
584,1,1,284,284
585,1,1,303,303
586,3,3,343,342_342_343
587,1,1,455,455
588,1,1,458,458
589,1,1,494,494
590,6,4,495,727_727_494_495
591,4,3,496,1256_1256_496
592,2,1,540,540
593,5,4,541,541
594,1,1,556,556
595,1,1,564,564
596,1,1,603,603
597,1,1,610,731_610
598,1,1,639,639
599,1,1,656,656
600,2,1,659,660_659
601,2,2,661,661
602,1,1,667,667
603,1,1,669,669
604,1,1,670,
605,1,1,678,678
606,1,1,692,692
607,1,1,698,
608,1,1,704,704
609,1,1,722,
610,2,2,727,
611,2,1,753,753
612,8,3,797,1118_1118_1118_1114_1074_1067_1068_797
613,5,4,820,821_821_820
614,1,1,821,822
615,2,1,827,986_827
616,4,3,852,
617,1,1,896,897_896
618,1,1,901,901
619,1,1,904,904
620,1,1,905,906_905
621,1,1,914,915_914
622,1,1,928,928
623,1,1,936,936
624,1,1,942,943_942
625,1,1,985,985
626,1,1,990,990
627,2,1,1014,1033_1014
628,1,1,1017,1017
629,1,1,1022,1023_1022
630,1,1,1044,1044
631,1,1,1054,1054
632,8,5,1061,1062_1062_1065_1081_1081_1062_1061
633,3,3,1093,1094_1094_1094_1093
634,1,1,1098,1098
635,1,1,1104,1105_1104
636,1,1,1126,1126
637,1,1,1129,1130_1129
638,1,1,1132,1132
639,2,2,1139,1138_1139
640,1,1,1157,1157
641,5,2,1161,1258_1258_1212_1213_1161
642,1,1,1167,1167
643,4,4,1188,1188
644,8,7,1203,1209_1209_1209_1203
645,1,1,1224,1224
646,1,1,1251,
647,3,2,1264,
648,1,1,1274,1275_1274
649,2,2,1277,1277
650,1,1,1283,1283
651,1,1,1332,
652,1,1,1351,1351
653,1,1,1356,1356
654,1,1,1366,1366
655,1,1,1368,1368
656,1,1,68,68
657,5,5,150,150
658,1,1,154,154
659,10,8,179,180_180_180
660,1,1,211,211
661,2,1,214,779_778_214
662,1,1,239,
663,4,3,278,279_278
664,1,1,289,521
665,1,1,295,
666,1,1,335,338_335
667,1,1,339,339
668,2,1,474,
669,1,1,480,
670,2,1,491,1390
671,1,1,501,501
672,4,4,508,509_509_509_509_508
673,1,1,601,601
674,1,1,623,623
675,1,1,626,626
676,1,1,638,
677,1,1,687,687
678,1,1,699,699
679,1,1,700,700
680,1,1,705,705
681,1,1,750,750
682,1,1,754,754
683,1,1,764,764
684,2,2,793,793
685,1,1,825,825
686,1,1,830,830
687,1,1,834,
688,1,1,846,846
689,1,1,888,888
690,1,1,898,898
691,2,2,903,903
692,1,1,920,
693,1,1,927,927
694,1,1,968,968
695,3,2,977,978_977
696,2,2,993,994_994_993
697,2,2,1024,1024
698,3,3,1053,1052_1052_1053
699,3,2,1060,1076_1060
700,4,4,1078,1077_1077_1077_1078
701,1,1,1088,1088
702,17,7,1099,1120_1121_1098_1120_1060_1060_1076_1097_1097_1097_1099_1098_1121_1120
703,1,1,1109,1262_1109
704,1,1,1115,1115
705,1,1,1116,1382_1116
706,1,1,1124,1125_1124
707,1,1,1134,1220_1134
708,1,1,1159,
709,1,1,1173,1173
710,10,10,1185,
711,2,2,1215,1215
712,1,1,1218,1218
713,1,1,1228,
714,1,1,1239,1239
715,2,2,1261,1261
716,1,1,1305,1305
717,1,1,1309,1309
718,1,1,1327,1327
719,1,1,1333,1333
720,1,1,1338,1338
721,1,1,1386,1386
722,4,3,90,38_90
723,1,1,108,
724,10,8,148,149_149_148_148_148_149
725,3,3,222,223_223_222
726,2,2,229,254_254_229
727,1,1,250,250
728,1,1,284,284
729,1,1,340,340
730,2,1,346,593_346
731,1,1,359,359
732,1,1,367,367
733,2,2,397,397
734,1,1,418,418
735,2,2,471,470_471
736,3,2,521,732_732_521
737,1,1,525,525
738,1,1,535,535
739,1,1,576,
740,1,1,606,742_606
741,1,1,615,615
742,1,1,640,640
743,3,3,641,704_640_641
744,6,4,642,642_611_642
745,1,1,643,643
746,1,1,671,671
747,1,1,672,673_672
748,6,5,676,675_675_675_676
749,1,1,689,689
750,1,1,692,692
751,1,1,720,721_720
752,1,1,731,731
753,1,1,765,765
754,2,2,776,777_777_776
755,1,1,784,785_784
756,12,7,881,1205_1225_1225_1205_881
757,2,2,884,
758,1,1,889,889
759,1,1,892,892
760,2,1,901,902_901
761,1,1,904,1306_904
762,1,1,905,905
763,4,3,907,906
764,1,1,912,912
765,1,1,929,929
766,3,2,942,943_942
767,1,1,950,950
768,1,1,958,958
769,1,1,965,966_965
770,2,2,972,973_972
771,2,2,981,981
772,1,1,983,
773,1,1,1005,1005
774,1,1,1013,1013
775,1,1,1041,1041
776,1,1,1045,1045
777,1,1,1048,1048
778,7,3,1073,1096_1090_1090_1096_1110_1095_1073
779,2,2,1075,1074_1075
780,3,3,1079,1079
781,3,2,1083,1106_1106_769_1083
782,8,5,1089,1090_1095_1090_1089
783,1,1,1092,1092
784,1,1,1101,1101
785,1,1,1120,
786,1,1,1123,1123
787,1,1,1126,1126
788,1,1,1156,
789,1,1,1168,
790,1,1,1199,1199
791,1,1,1213,1213
792,1,1,1220,1220
793,1,1,1225,1225
794,1,1,1231,
795,1,1,1241,1241
796,1,1,1250,1250
797,1,1,1284,1284
798,1,1,1296,1296
799,2,2,1301,1300
800,1,1,1302,1302
801,1,1,1308,1308
802,3,3,1310,1309_1309_1310
803,1,1,1340,1340
804,1,1,1344,1345_1344
805,1,1,1349,
806,1,1,1350,1350
807,1,1,1384,1384
808,1,1,68,
809,1,1,81,82_81
810,3,3,161,161
811,1,1,163,163
812,1,1,174,799
813,3,2,215,807_215
814,3,3,221,220_220_221
815,1,1,235,235
816,1,1,249,249
817,1,1,273,273
818,1,1,274,274
819,2,1,295,296_295
820,1,1,302,303_302
821,1,1,335,338_335
822,3,3,480,
823,1,1,493,726_493
824,2,1,516,516
825,1,1,519,520_519
826,1,1,532,
827,2,2,562,
828,1,1,593,593
829,9,7,603,603_603
830,1,1,616,616
831,1,1,623,
832,3,3,626,625_625_626
833,1,1,628,628
834,1,1,638,1289
835,1,1,646,
836,1,1,660,660
837,1,1,667,667
838,1,1,669,669
839,4,3,688,689_688
840,1,1,701,702
841,1,1,721,721
842,1,1,728,728
843,1,1,742,742
844,1,1,744,
845,1,1,747,747
846,1,1,755,755
847,1,1,756,756
848,1,1,759,759
849,1,1,762,762
850,2,2,764,764
851,7,5,778,779_779_214_214_779_806_778
852,1,1,790,
853,1,1,825,
854,1,1,827,827
855,1,1,832,
856,1,1,897,897
857,3,2,920,921_921
858,5,2,923,985_925_924_960_923
859,6,4,937,1387_912_911_938_1387_937
860,1,1,938,938
861,3,2,957,963_963_957
862,3,2,992,1024_992
863,1,1,996,996
864,5,3,1027,1043_1037_1028
865,8,5,1032,1049_295_295_1049_1032
866,1,1,1033,1033
867,2,1,1034,1034
868,2,2,1039,1040_1040_1039
869,1,1,1046,1047_1046
870,2,2,1054,1054
871,2,1,1060,
872,2,1,1067,1068_1067
873,1,1,1070,1070
874,3,2,1087,1088_1088_1087
875,1,1,1097,1097
876,1,1,1104,1115_1104
877,1,1,1119,1119
878,2,1,1127,1128_1127
879,1,1,1133,1133
880,1,1,1134,1134
881,1,1,1139,
882,2,1,1218,1219_1218
883,1,1,1228,
884,1,1,1249,1253_1249
885,3,2,1262,1261_1109_1262
886,2,2,1267,
887,4,3,1274,1275_1276_1276_1275_1274
888,1,1,1278,1278
889,4,4,1293,
890,1,1,1312,
891,3,3,1327,1326_1326_1327
892,1,1,1351,1351
893,1,1,1355,1355
894,4,3,1359,358_359_358_1359
895,1,1,1366,1366
896,6,3,24,24
897,12,12,39,39
898,1,1,84,
899,1,1,122,122
900,1,1,250,250
901,1,1,254,254
902,2,2,293,1001_1001_293
903,2,2,320,
904,1,1,339,339
905,1,1,346,346
906,3,3,488,488
907,1,1,495,495
908,1,1,496,496
909,2,2,502,501_502
910,7,5,517,517_516_517
911,1,1,518,518
912,1,1,530,530
913,1,1,535,
914,3,1,541,699_541
915,1,1,556,
916,20,10,583,582_582_583
917,1,1,606,606
918,3,3,653,653
919,6,4,665,738_738_665
920,3,3,671,472
921,1,1,672,673_672
922,3,2,674,1308
923,2,2,704,705_704
924,1,1,758,758
925,4,2,774,933_774
926,2,2,784,785_903
927,1,1,830,959_830
928,5,5,842,842
929,1,1,852,852
930,1,1,889,889
931,1,1,899,915_899
932,1,1,903,
933,1,1,919,919
934,1,1,928,928
935,1,1,985,985
936,2,1,993,994_993
937,3,3,998,
938,1,1,1005,1005
939,2,1,1010,1011_1010
940,2,2,1014,1033_1014
941,25,14,1026,1025_1026
942,1,1,1029,1029
943,5,3,1031,292_1055_1031
944,6,5,1064,1080_1063_1064
945,2,1,1085,1092_1086_1085
946,1,1,1094,1094
947,4,3,1101,1100_1100_1102_1101
948,1,1,1102,1102
949,1,1,1116,1382_1116
950,1,1,1117,1117
951,1,1,1121,
952,3,3,1126,1126
953,1,1,1157,1157
954,3,2,1199,1199
955,3,3,1224,1220_1220_1224
956,2,2,1257,728_1257
957,1,1,1277,1277
958,1,1,1284,1284
959,1,1,1333,1333
960,1,1,1350,1350
961,3,3,1352,1353_1353_1352
962,1,1,1353,1354
963,1,1,1363,1363
964,1,1,1364,1364
965,1,1,1384,1384
966,4,2,9,
967,1,1,141,141
968,1,1,225,225
969,2,2,255,256_256_255
970,1,1,278,
971,1,1,280,422_280
972,3,2,298,1018
973,13,8,356,492_563_492_355_492_492_355_357_492_356
974,1,1,367,367
975,3,3,372,372
976,3,2,374,1276_374
977,2,2,382,382
978,2,2,392,393_393_392
979,1,1,403,403
980,1,1,418,419_418
981,1,1,420,420
982,1,1,421,421
983,1,1,470,471_470
984,9,4,483,538_538_483_483
985,1,1,494,494
986,1,1,509,509
987,1,1,521,521
988,1,1,547,
989,1,1,582,582
990,1,1,593,593
991,11,4,601,602_602_684_601
992,1,1,630,630
993,3,3,636,636
994,3,2,657,659_658_656_657
995,5,4,660,658_658_659_660
996,3,2,668,1301_1301_1300_668
997,7,3,690,444_445_690
998,1,1,692,692
999,1,1,748,748
1000,1,1,753,754
1001,2,2,766,765_766
1002,1,1,767,767
1003,1,1,777,777
1004,3,1,790,
1005,1,1,793,793
1006,3,3,805,805
1007,1,1,808,808
1008,1,1,814,814
1009,1,1,820,821_820
1010,3,3,846,872_872_846
1011,1,1,892,892
1012,1,1,897,897
1013,1,1,905,906_905
1014,1,1,916,
1015,1,1,922,922
1016,2,2,925,924_925
1017,1,1,929,929
1018,1,1,954,954
1019,1,1,977,978_977
1020,35,13,983,982_982_956_982_982_982_983_982
1021,1,1,987,987
1022,1,1,1003,
1023,4,1,1006,1034_1007_1006
1024,1,1,1012,1012
1025,1,1,1047,1047
1026,25,11,1053,1029_1053_1029_1029_1052_1029_1029_1052_1053
1027,20,10,1061,1066_1066_1060_1062_1062_1066_1066_1066_1082_1066_1081_1062_1062_1061
1028,1,1,1068,1068
1029,2,2,1073,1073
1030,1,1,1074,1075_1074
1031,1,1,1077,1077
1032,1,1,1081,1081
1033,2,2,1093,1094_1093
1034,1,1,1096,1096
1035,1,1,1105,1344_1105
1036,1,1,1188,1188
1037,2,2,1208,
1038,1,1,1215,
1039,2,2,1234,1234
1040,1,1,1249,1270_1249
1041,3,3,1251,1248_1250_1251
1042,1,1,1252,1252
1043,2,2,1265,1265
1044,1,1,1278,1278
1045,3,3,1279,1279
1046,2,2,1289,1289
1047,1,1,1309,1309
1048,5,4,1351,1307_1350_1307_1351
1049,2,2,1354,1354
1050,5,5,1355,1355
1051,3,2,1365,1364_1366_1365
1052,1,1,1367,1368_1367
1053,2,2,169,169
1054,4,1,222,1384_223_222
1055,1,1,224,224
1056,1,1,231,243_231
1057,1,1,247,
1058,2,2,261,261
1059,2,2,273,272_273
1060,5,2,275,276_274_275
1061,1,1,294,294
1062,3,3,391,392_391
1063,2,1,422,440
1064,1,1,455,455
1065,1,1,469,
1066,3,3,471,470_470_471
1067,1,1,485,
1068,1,1,493,726_493
1069,2,2,496,1256_495_496
1070,7,5,508,509_509_508
1071,66,12,513,730_513_730_512_372_372_729_729_730_372_372_730_729
1072,1,1,525,525
1073,2,1,541,541
1074,1,1,564,564
1075,2,2,603,
1076,1,1,639,639
1077,5,3,640,704_704_641_640
1078,3,2,669,667_668_669
1079,1,1,683,683
1080,1,1,687,687
1081,1,1,720,721_720
1082,1,1,728,728
1083,2,1,732,732
1084,1,1,747,747
1085,2,2,754,754
1086,4,4,755,755
1087,8,3,775,932_932_774_932_775
1088,1,1,780,780
1089,1,1,806,971
1090,10,5,807,215_808_814_814_808_807
1091,4,2,852,916_852
1092,1,1,874,874
1093,20,10,886,987_887_887_886_888_888_887_987_885_886
1094,1,1,900,900
1095,3,2,903,904_903
1096,4,2,912,1386_911_912
1097,1,1,915,915
1098,1,1,920,920
1099,2,2,927,928_928_927
1100,1,1,938,938
1101,1,1,952,952
1102,1,1,953,953
1103,1,1,955,955
1104,1,1,974,974
1105,1,1,981,981
1106,35,12,985,777_795_852_985_795_1264_795_985
1107,4,2,991,1024_992_991
1108,1,1,993,994_993
1109,1,1,1001,1001
1110,2,2,1011,1012_1011
1111,3,3,1019,
1112,1,1,1033,1033
1113,1,1,1056,1056
1114,1,1,1059,1059
1115,1,1,1067,1067
1116,2,2,1079,1079
1117,1,1,1082,1082
1118,1,1,1083,1106_1083
1119,1,1,1085,1086_1085
1120,1,1,1092,1092
1121,1,1,1130,1130
1122,2,2,1134,1220_1134
1123,2,2,1139,1139
1124,1,1,1156,1156
1125,1,1,1168,1168
1126,1,1,1171,
1127,1,1,1214,1214
1128,2,1,1262,1262
1129,1,1,1267,1267
1130,1,1,1310,1310
1131,2,2,1334,
1132,1,1,1338,1338
1133,3,3,1,1
1134,11,11,17,
1135,3,3,27,27
1136,9,5,40,94_94_40
1137,2,2,81,82_82_81
1138,2,1,84,84
1139,1,1,140,
1140,1,1,141,141
1141,1,1,185,
1142,2,2,191,191
1143,3,3,221,220_220_221
1144,1,1,239,239
1145,3,2,293,1030_1001_293
1146,1,1,335,338_335
1147,1,1,346,346
1148,1,1,367,367
1149,1,1,393,393
1150,1,1,430,
1151,2,2,451,
1152,1,1,494,494
1153,1,1,562,562
1154,15,8,593,593_346_346
1155,1,1,629,630_629
1156,11,8,673,672_672_673_672_673
1157,26,11,688,688_688_445
1158,2,2,692,692
1159,1,1,699,699
1160,7,3,703,700_701_702_702
1161,1,1,729,729
1162,1,1,731,731
1163,3,2,748,749_748
1164,1,1,750,750
1165,5,3,776,1265_1265_777_776
1166,1,1,779,779
1167,1,1,793,793
1168,2,2,799,799
1169,1,1,810,810
1170,1,1,819,820_819
1171,1,1,827,986_827
1172,1,1,843,843
1173,4,3,847,847
1174,1,1,850,850
1175,2,2,887,888_887
1176,1,1,892,892
1177,1,1,919,919
1178,1,1,931,931
1179,2,2,933,933
1180,1,1,954,954
1181,1,1,958,958
1182,3,2,965,966_965
1183,2,2,977,978_978_977
1184,3,3,979,978_979
1185,2,2,982,
1186,1,1,996,996
1187,1,1,997,1045_997
1188,2,2,1000,1048_1048_1000
1189,2,1,1007,1034_1007
1190,4,2,1032,1014_639_1032
1191,2,2,1037,
1192,2,1,1039,1041_1040_1039
1193,31,11,1058,1080_1080_1080_1080_1063_1080_1058_1059_1059_1080_1063_1080_1059_1058
1194,1,1,1068,1068
1195,1,1,1072,1072
1196,1,1,1074,1075_1074
1197,1,1,1076,1076
1198,1,1,1081,1103_1081
1199,8,3,1087,1094_1094_1088_1087
1200,4,2,1105,1344_1105
1201,2,1,1109,1261_1109
1202,1,1,1122,1122
1203,1,1,1125,1125
1204,1,1,1128,1128
1205,4,3,1131,1262_1131_1132_1131
1206,3,2,1146,1147_1146
1207,5,3,1151,1238_1152
1208,1,1,1152,
1209,1,1,1161,1162_1161
1210,4,3,1201,1226_1201
1211,1,1,1213,1213
1212,4,1,1248,1270_1253_1249_1248
1213,1,1,1254,
1214,2,2,1274,1275_1275_1274
1215,2,2,1296,1295_1296
1216,2,2,1308,1309_1308
1217,1,1,1309,
1218,1,1,1313,1314_1313
1219,1,1,1327,1327
1220,1,1,1333,1333
1221,2,2,1339,1340_1340_1339
1222,1,1,1341,1341
1223,1,1,1363,1363
1224,1,1,1376,
1225,2,2,25,25
1226,1,1,90,90
1227,1,1,96,96
1228,2,2,150,150
1229,5,2,222,1384_223_222
1230,9,6,249,249_250_249
1231,1,1,285,285
1232,1,1,336,336
1233,1,1,340,340
1234,2,2,360,360
1235,6,4,374,1276_1276_1276_374
1236,1,1,382,382
1237,2,2,417,
1238,1,1,418,419_418
1239,3,3,420,419_419_420
1240,1,1,467,467
1241,1,1,488,488
1242,1,1,495,495
1243,3,2,502,501_502
1244,4,4,511,511
1245,1,1,518,518
1246,2,2,535,
1247,1,1,541,541
1248,4,3,563,355_562_563
1249,1,1,589,
1250,5,3,611,642_704_641_642_611
1251,1,1,630,630
1252,1,1,653,653
1253,1,1,656,656
1254,1,1,667,667
1255,1,1,675,
1256,1,1,687,687
1257,1,1,700,
1258,1,1,719,
1259,9,6,728,1257_728_728_728_1257_728
1260,4,3,732,521_732
1261,1,1,734,
1262,1,1,735,
1263,1,1,758,758
1264,1,1,766,766
1265,1,1,772,
1266,2,2,784,903_784
1267,2,2,786,786
1268,1,1,795,
1269,2,2,796,
1270,13,7,809,810_826_810_826_810_810_809
1271,1,1,828,829_828
1272,7,5,883,884_1133_884_884
1273,2,2,888,888
1274,2,2,891,892_891
1275,1,1,898,899_898
1276,1,1,903,
1277,1,1,921,921
1278,1,1,929,929
1279,4,3,939,940_939
1280,1,1,950,950
1281,2,2,967,968_967
1282,1,1,976,976
1283,1,1,981,981
1284,4,3,992,1024_992
1285,1,1,993,994_993
1286,21,10,1012,296_296_1010_1011_1013_296_1012
1287,1,1,1033,1033
1288,3,2,1034,1007_1034
1289,1,1,1056,1056
1290,1,1,1060,1060
1291,1,1,1066,1082
1292,4,3,1067,1068_1067
1293,4,2,1073,1110_1110_1095_1073
1294,1,1,1075,1075
1295,4,2,1078,1077_1079_1078
1296,1,1,1099,1099
1297,2,2,1101,1100_1101
1298,2,1,1119,1338_1119
1299,4,4,1124,1125_1125_1125_1124
1300,16,7,1126,1099_1098_1126_1127_1128_1127_1128_1097_1126_1097_1126
1301,2,2,1171,
1302,3,3,1222,
1303,4,3,1224,1134
1304,1,1,1234,
1305,1,1,1241,1241
1306,1,1,1252,1252
1307,1,1,1261,1261
1308,5,4,1284,1006_1006_1006_1284
1309,1,1,1301,1301
1310,1,1,1306,1306
1311,5,4,1347,1348_1348_1347
1312,3,3,1350,1307_1307_1350
1313,9,6,1359,358_358_358_1359
1314,14,10,1365,1364_1364_1364_1364_1365
1315,1,1,1366,1366
1316,1,1,1368,1368
1317,1,1,1380,1380
1318,2,2,162,162
1319,2,1,163,
1320,1,1,176,176
1321,1,1,225,225
1322,8,3,275,276_272_273_274_275
1323,2,2,278,278
1324,2,2,279,279
1325,9,9,286,287_287_287_287_287_287_287_287
1326,1,1,294,294
1327,1,1,311,311
1328,3,2,338,335_338
1329,1,1,346,
1330,1,1,381,381
1331,3,2,393,392_393
1332,2,1,409,410_409
1333,2,2,466,466
1334,2,2,468,469_469_468
1335,1,1,483,
1336,6,5,491,1390
1337,1,1,496,1256_496
1338,2,2,531,531
1339,3,3,542,542
1340,1,1,562,
1341,1,1,582,
1342,1,1,634,
1343,2,2,636,635_636
1344,2,1,651,652
1345,1,1,657,658_657
1346,1,1,665,
1347,2,1,668,669_668
1348,1,1,699,699
1349,1,1,733,
1350,2,2,743,
1351,1,1,754,
1352,1,1,767,768_767
1353,1,1,778,779_778
1354,2,1,783,
1355,1,1,793,793
1356,2,2,798,212_798
1357,11,4,815,931_931_817_817_815_815_816_815
1358,1,1,827,827
1359,6,3,831,1299_832_787_1299_831
1360,1,1,847,847
1361,1,1,852,
1362,4,4,876,876
1363,1,1,899,899
1364,2,1,901,902_901
1365,22,9,911,1386_1386_912_912_962_1386_961_912_912_912_1386
1366,1,1,923,960_923
1367,1,1,931,
1368,2,2,957,963_957
1369,1,1,958,958
1370,5,3,994,993_994
1371,1,1,1002,
1372,1,1,1040,1041_1040
1373,1,1,1044,1047_1044
1374,12,6,1049,295_639_295_1049_1014_639_639_1032_1030
1375,1,1,1062,1081_1062
1376,1,1,1064,1064
1377,1,1,1076,1076
1378,1,1,1086,1086
1379,1,1,1087,1087
1380,1,1,1096,1096
1381,2,2,1106,1106
1382,1,1,1121,1121
1383,4,4,1129,1130_1130_1130_1129
1384,1,1,1130,
1385,2,1,1143,
1386,1,1,1173,
1387,1,1,1217,1217
1388,6,4,1248,1251_1251_1252_1252_1251_1248
1389,1,1,1250,1250
1390,1,1,1277,1277
1391,1,1,1278,1278
1392,1,1,1293,1293
1393,1,1,1310,1310
1394,1,1,1313,1313
1395,1,1,1337,1337
1396,1,1,1340,1340
1397,3,1,1352,1354_1353_1352
1398,1,1,1370,
1399,1,1,1376,
1400,1,1,1383,1383
1401,1,1,45,46_45
1402,1,1,90,90
1403,1,1,96,
1404,1,1,108,108
1405,1,1,110,110
1406,2,2,191,191
1407,1,1,229,254_229
1408,1,1,239,239
1409,1,1,257,257
1410,1,1,261,262_261
1411,1,1,305,306_305
1412,1,1,383,383
1413,1,1,418,418
1414,2,2,444,445_444
1415,2,2,455,455
1416,19,8,467,467_469
1417,2,1,471,
1418,4,3,480,479_480
1419,9,7,495,639_494_494_639_495
1420,1,1,516,516
1421,1,1,518,519_518
1422,1,1,556,
1423,1,1,564,564
1424,1,1,572,
1425,3,2,602,
1426,2,2,603,603
1427,2,2,625,626_626_625
1428,1,1,638,638
1429,5,3,653,
1430,2,2,659,660_660_659
1431,1,1,677,
1432,2,2,678,
1433,1,1,692,692
1434,1,1,719,
1435,2,2,721,721
1436,1,1,722,722
1437,1,1,750,750
1438,1,1,756,756
1439,1,1,762,762
1440,1,1,774,775_774
1441,1,1,776,776
1442,1,1,806,971_806
1443,2,1,818,954_818
1444,1,1,874,874
1445,1,1,898,898
1446,2,2,924,925_923_924
1447,1,1,929,929
1448,2,2,933,933
1449,1,1,938,938
1450,1,1,940,940
1451,1,1,968,968
1452,1,1,978,978
1453,1,1,987,
1454,1,1,1000,1048_1000
1455,1,1,1011,1011
1456,7,4,1014,1033_1013_1033_1033
1457,1,1,1059,1059
1458,1,1,1060,1060
1459,1,1,1075,1075
1460,1,1,1082,1082
1461,1,1,1093,1093
1462,6,4,1109,1261_1109_1261
1463,2,2,1114,1118_1074_1114
1464,1,1,1133,1133
1465,1,1,1147,1147
1466,5,3,1161,1213_1213_1214_1162_1161
1467,1,1,1162,1162
1468,3,3,1188,
1469,1,1,1223,1223
1470,1,1,1249,1249
1471,1,1,1270,1270
1472,1,1,1274,1275_1274
1473,1,1,1300,1300
1474,9,7,1327,1326_1326_1326_1326_1327
1475,5,5,1339,1340_1340_1340_1119_1339
1476,2,1,1366,1367_1366
1477,1,1,1377,
1478,1,1,49,49
1479,2,2,93,
1480,2,2,124,124
1481,1,1,146,
1482,2,2,149,148_149
1483,1,1,150,150
1484,1,1,163,163
1485,1,1,169,
1486,1,1,224,224
1487,1,1,265,265
1488,1,1,302,302
1489,1,1,336,336
1490,1,1,360,360
1491,1,1,371,
1492,2,1,483,
1493,1,1,488,488
1494,1,1,493,726_493
1495,4,3,496,1256_1256_1256_496
1496,4,3,502,502
1497,13,6,519,516_517_516_518_519
1498,1,1,521,521
1499,1,1,541,541
1500,1,1,601,601
1501,1,1,610,731_610
1502,1,1,622,622
1503,2,1,634,635_634
1504,5,5,644,
1505,1,1,667,667
1506,1,1,668,668
1507,1,1,669,669
1508,1,1,670,670
1509,1,1,671,
1510,2,2,681,708_681
1511,1,1,699,699
1512,2,2,720,720
1513,3,2,727,727
1514,1,1,729,
1515,2,1,764,764
1516,1,1,766,766
1517,14,7,775,932_933_775_933_932_932_774_774_775
1518,2,2,793,792_793
1519,1,1,799,799
1520,2,2,808,807_808
1521,1,1,843,
1522,3,3,881,1205_881
1523,1,1,893,893
1524,1,1,905,905
1525,1,1,948,
1526,1,1,950,
1527,1,1,952,952
1528,1,1,958,958
1529,3,3,960,923_923_960
1530,1,1,973,973
1531,1,1,981,981
1532,1,1,985,985
1533,1,1,986,986
1534,1,1,989,989
1535,11,5,991,1024_991_1024_991_992_991
1536,1,1,1005,
1537,6,4,1031,1030_1001_1055_292_1055_1031
1538,2,2,1034,
1539,2,2,1041,1040_1041
1540,3,2,1055,292
1541,5,3,1058,
1542,1,1,1062,1081
1543,1,1,1076,1119_1076
1544,1,1,1077,1078_1077
1545,16,7,1095,1110_1090_1096_1096_1096_1110
1546,1,1,1096,
1547,1,1,1101,1101
1548,2,2,1118,1118
1549,1,1,1199,1199
1550,1,1,1241,1241
1551,3,3,1250,1250
1552,2,1,1267,1392
1553,1,1,1278,
1554,1,1,1291,1291
1555,2,2,1293,
1556,1,1,1302,1302
1557,1,1,1307,1307
1558,1,1,1310,1310
1559,1,1,1311,1311
1560,1,1,1333,
1561,1,1,1344,1344
1562,1,1,1351,1351
1563,1,1,1373,1373
1564,1,1,1374,
1565,2,2,9,9
1566,1,1,27,276_27
1567,1,1,37,37
1568,1,1,79,
1569,1,1,90,90
1570,1,1,101,102_101
1571,1,1,110,
1572,2,2,215,807_215
1573,5,4,222,223_223_223_222
1574,6,5,225,224_224_224_225
1575,1,1,256,256
1576,1,1,262,262
1577,2,1,272,274_273_272
1578,1,1,278,
1579,1,1,279,279
1580,1,1,283,283
1581,2,2,284,284
1582,3,1,294,294
1583,3,2,330,330
1584,1,1,333,
1585,1,1,355,355
1586,1,1,370,
1587,1,1,375,375
1588,1,1,382,382
1589,1,1,383,383
1590,2,2,392,393_392
1591,6,4,401,400_400
1592,3,2,420,419_421_420
1593,1,1,434,
1594,1,1,452,
1595,1,1,481,482_481
1596,9,6,508,509_509_509
1597,1,1,520,520
