,F,T,S,E
173,12,3,1076,1097_1101_1100_1099_1099_1098_1076
174,1,1,1097,
175,4,2,1115,1117_1116
176,158,15,1119,1340_1340_1383_1338_1339_1383_1340_1340_1097_1338_1338_1340_1339_1119_1060_1062_1065_1065_1066_1097_1128_1126_1128_1077_1077_1099_1099_1122_1121_1097_1097_1126_1097_1126_1128_1128_1122_1121_1077_1078_1077_1122_1121_1121_1100_1099_1098_1101_1100_1060_1076_1099_1120_1099_1076_1099_1098_1098_1338
177,1,1,1129,1130_1129
178,1,1,1131,1131
179,11,6,1144,1179_1179_1144_1238_1145_1238_1145_1144_1143_1144
180,3,1,1153,1208_1154_1153
181,80,12,1158,1140_1140_1155_1156_1279_1279_1165_1166_1166_1186_1187_1243_1187_1171_1159_1186_1166_1165_1164_1165_1280_1280_1158_1187_1169_1171_1138_1168_1138_1138_1171_1167_1167_1169_1169_1280_1171_1169_1169_1243_1158_1186_1158_1186_1243_1159
182,3,3,1159,1243_1243_1243
183,4,4,1161,1162_1160_1160_1214_1161
184,1,1,1170,
185,4,3,1175,1181_1174_1175
186,1,1,1187,
187,1,1,1191,1191
188,1,1,1194,1194
189,1,1,1195,
190,1,1,1198,1202_1198
191,33,13,1205,1206_1225_1225_1225_881_881_1225_881_1204_1205_1225_1225_1204_880_881_881
192,1,1,1214,1214
193,1,1,1227,1227
194,1,1,1233,1233
195,8,7,1239,805_805_805_805_804_805_1239
196,3,2,1245,1247_1246_1245
197,3,3,1248,1249_1247_1248
198,29,9,1251,1314_1314_1313_1313_1250_1247_1247_1247_1248_1314_1314_1313_1250_1250_1314_1313_1313_1250_1251_1252_1252
199,2,1,1252,1253
200,2,2,1263,
201,8,4,1267,1391_1391_1391_1392_1267
202,1,1,1268,1268
203,1,1,1269,1269
204,4,4,1274,1275_1275_1275_1275_1274
205,4,3,1280,
206,1,1,1284,1284
207,1,1,1288,
208,1,1,1297,1297
209,1,1,1303,1303
210,1,1,1305,
211,1,1,1306,1306
212,35,12,1307,1347_1348_1348_1348_1350_1350_1348_1307_1307_1350_1348_1347_1346_1346_1347_1347_1348_1307_1350_1349_1350_1307
213,1,1,1311,1311
214,2,1,1323,1342_1323
215,1,1,1326,1326
216,22,8,1335,1334_1194_1194_1196_1196_1336_1336_1177_1177_1342_1335_1342_1342_1194_1195
217,1,1,1337,1337
218,2,2,1338,
219,3,2,1343,1344_1343
220,1,1,1345,1345
221,1,1,1357,1357
222,1,1,1358,1358
223,1,1,1371,1372_1371
224,1,1,1374,1374
225,1,1,1375,1375
226,1,1,1380,1380
227,1,1,1388,
228,1,1,1390,1390
229,1,1,1393,1393
230,1,1,2,50_2
231,1,1,9,9
232,1,1,21,21
233,1,1,28,332_28
234,2,2,29,30_29
235,7,4,59,64_166_167_166_64_59
236,1,1,70,70
237,2,1,78,1282_78
238,5,2,107,183_240_107
239,3,2,118,168_65_118
240,1,1,119,119
241,1,1,125,125
242,1,1,133,133
243,1,1,140,141_140
244,1,1,148,148
245,1,1,153,156_153
246,5,3,158,55_157_54_55_158
247,1,1,159,159
248,1,1,194,194
249,1,1,217,217
250,1,1,238,238
251,1,1,248,249_248
252,1,1,269,269
253,1,1,279,279
254,1,1,285,307_285
255,1,1,286,
256,5,3,291,491_491
257,1,1,294,
258,1,1,319,320_319
259,1,1,327,328_327
260,3,3,330,401_401_330
261,1,1,334,334
262,1,1,347,347
263,1,1,353,353
264,2,1,382,382
265,1,1,411,1376_411
266,1,1,434,434
267,1,1,438,438
268,1,1,439,440_439
269,1,1,442,442
270,4,3,446,1316_445_1316_1316_446
271,1,1,453,453
272,7,3,463,463_464_461_462
273,1,1,491,
274,1,1,495,495
275,2,2,498,591_497_498
276,1,1,511,512_511
277,2,2,519,
278,5,2,536,531_751_537_536
279,6,3,562,563_563_562
280,2,2,564,564
281,4,2,566,1319_1320_565_566
282,3,2,567,568_567
283,1,1,573,587_573
284,65,12,577,578_579_1318_1318_578_578_636_635_635_634_634_581_581_1318_577_591_591_693_693_577_578_577_578_1318_581_580_579_636_636_635_635_581_634_634_581_1318_579_578_577
285,5,3,586,711_585_573_586
286,1,1,609,609
287,4,1,630,706_681_680_630
288,1,1,633,634_633
289,1,1,644,644
290,1,1,648,648
291,1,1,671,752_671
292,1,1,686,686
293,1,1,697,697
294,1,1,711,
295,1,1,714,
296,1,1,724,724
297,1,1,757,757
298,2,1,786,892
299,1,1,824,824
300,5,4,836,980_980_980_836
301,4,1,847,848_847
302,2,2,857,257_857
303,1,1,858,858
304,6,2,870,1266_875
305,1,1,893,893
306,4,2,898,901_901_902_899_898
307,1,1,905,905
308,1,1,910,910
309,8,3,913,792_840_840_792_841_913
310,1,1,915,915
311,1,1,934,
312,1,1,950,950
313,1,1,960,
314,3,2,972,973_973_972
315,1,1,976,976
316,3,2,1004,1035_1005_1035
317,3,1,1017,1285_1017
318,1,1,1021,
319,1,1,1031,1031
320,1,1,1049,1049
321,1,1,1059,1059
322,1,1,1061,
323,1,1,1063,1063
324,1,1,1064,1064
325,1,1,1105,1105
326,1,1,1108,1108
327,2,2,1134,1220_1220_1134
328,4,2,1136,1188_1189_1136
329,10,8,1137,1136_1136_1136_1136_1137
330,1,1,1148,1149_1148
331,3,2,1167,1167
332,1,1,1171,
333,6,2,1178,1323_1190_1178
334,1,1,1182,1182
335,1,1,1197,1197
336,1,1,1201,1226_1201
337,2,2,1209,1203_1209
338,1,1,1217,1217
339,1,1,1218,1218
340,1,1,1221,1221
341,5,3,1228,1228_1229
342,2,1,1238,1238
343,58,11,1253,1085_1273_1085_1272_1272_1271_1271_1273_1273_1271_1270_1270_1248_1250_1313_1250_1251_1252_1252_1253_1249_1249_1253_1273_1273_1085_1272_1271_1272_1271_1253
344,1,1,1260,1260
345,2,2,1270,1249_1270
346,2,2,1273,
347,1,1,1299,1299
348,1,1,1302,1302
349,3,2,1325,1327_1326_1325
350,1,1,1336,1336
351,1,1,1341,1341
352,1,1,1346,1347_1346
353,1,1,1351,1351
354,1,1,1361,1361
355,2,1,11,95_11
356,1,1,27,276_27
357,1,1,37,37
358,1,1,54,
359,1,1,57,57
360,1,1,69,69
361,4,4,89,452_388_89
362,1,1,91,91
363,1,1,121,137_121
364,6,3,134,456_134
365,1,1,156,156
366,1,1,174,799_174
367,17,9,181,247_181_197_181_181_247_181_197_247_181_247_196
368,1,1,199,253_199
369,1,1,201,201
370,1,1,229,254_229
371,1,1,234,234
372,1,1,251,251
373,2,2,261,262_262_261
374,2,1,263,264_263
375,1,1,283,283
376,1,1,288,
377,1,1,318,318
378,4,2,326,328_328_327_326
379,3,2,346,593_593_347_346
380,1,1,350,350
381,3,3,355,596_596_563_355
382,1,1,372,372
383,1,1,380,380
384,2,2,381,423_381
385,21,8,385,383_383_384_269_385_385_269_385_268_269_325_385_270_385
386,1,1,393,393
387,3,3,399,132_132_399
388,1,1,402,402
389,1,1,417,417
390,3,2,419,421_420_420_419
391,1,1,422,440_422
392,1,1,423,
393,1,1,431,431
394,1,1,433,433
395,10,5,435,453_454_453_408_435
396,2,2,441,129_441
397,2,2,466,465_466
398,2,1,468,469_468
399,3,3,480,480
400,3,2,487,528_488_488_487
401,1,1,496,1256_496
402,1,1,499,499
403,1,1,500,500
404,1,1,507,508_507
405,1,1,515,516_515
406,1,1,527,527
407,1,1,538,
408,3,2,541,699_699
409,3,3,549,1312_1312_548_549
410,2,2,568,568
411,1,1,572,572
412,1,1,589,589
413,1,1,591,591
414,1,1,618,736_618
415,2,2,635,636_634_635
416,1,1,640,640
417,1,1,652,652
418,1,1,675,676_675
419,2,2,691,692_691
420,1,1,700,
421,2,1,706,707_706
422,1,1,713,1370_713
423,6,4,723,724_723
424,1,1,737,737
425,2,2,755,755
426,4,3,780,873_781_780
427,11,3,791,843_846_847_848_849_790
428,2,2,793,793
429,3,2,800,799_800
430,2,2,801,801
431,2,1,807,808_807
432,1,1,811,811
433,35,10,812,217_813_813_974_974_814_972_972_973_813_812_811_811_812_217_811_813_812
434,3,2,839,842_842_839
435,1,1,856,856
436,2,2,882,882
437,1,1,889,
438,1,1,896,897_896
439,2,2,900,900
440,15,6,907,905_906_802_801_801_804_803_803_802_907
441,9,4,917,1356_1356_917_917_918_917
442,1,1,949,949
443,4,3,978,977_978
444,1,1,984,984
445,5,3,993,994_994_993
446,3,2,1012,296_1012
447,5,3,1025,1026_1024_1026_1025
448,1,1,1052,
449,1,1,1058,1058
450,2,2,1060,
451,2,2,1068,1068
452,1,1,1075,1075
453,1,1,1083,1083
454,1,1,1097,1097
455,5,3,1128,1126
456,1,1,1129,1130_1129
457,1,1,1131,1131
458,2,2,1138,1138
459,1,1,1141,1141
460,1,1,1146,1147_1146
461,2,1,1153,1233_1154_1153
462,18,6,1162,1213_1160_1160_1213_1259_1259_1214_1214_1213_1160_1161_1162
463,1,1,1173,1173
464,1,1,1176,1176
465,11,5,1181,877_1192_1191_877_1191_1176_1176_1176_1175_1181
466,1,1,1183,1183
467,2,2,1184,1184
468,1,1,1188,1188
469,2,1,1194,1227_1194
470,1,1,1198,1198
471,1,1,1204,1204
472,1,1,1206,1206
473,1,1,1210,1210
474,5,3,1216,1222_1133_1223_1223_1216
475,2,2,1241,804_1241
476,1,1,1268,1268
477,2,1,1282,1282
478,2,2,1297,1297
479,2,1,1307,
480,2,1,1342,1342
481,31,10,1344,1345_1345_1105_1345_1105_1105_1345_1105_1343_1344_1344
482,1,1,1357,1357
483,4,4,1359,358_358_358_1359
484,2,1,1368,1369_1368
485,2,2,1383,1383
486,3,3,1390,1390
487,1,1,6,109_6
488,3,2,43,308_309_43
489,2,2,93,93
490,1,1,97,97
491,3,2,103,7_103
492,1,1,124,124
493,1,1,137,138_137
494,1,1,142,142
495,1,1,143,143
496,2,2,148,1341_149_148
497,1,1,153,153
498,1,1,162,162
499,1,1,176,176
500,1,1,210,210
501,1,1,248,249_248
502,1,1,250,250
503,1,1,275,275
504,1,1,279,279
505,1,1,281,282_281
506,1,1,285,286_285
507,1,1,298,
508,1,1,306,307_306
509,1,1,310,310
510,54,11,313,315_30_313_436_319_454_454_433_316_315_432_433_30_312_313_315_316_454_435_453_432_432_433_345_433_314_435_315
511,1,1,315,
512,1,1,321,322_321
513,2,2,324,323_324
514,2,1,332,412_411_332
515,2,2,338,339_338
516,1,1,342,342
517,2,1,344,345_344
518,9,5,349,747_747_747_747_447_349
519,1,1,374,374
520,1,1,382,382
521,2,1,391,438_391
522,1,1,396,434_396
523,1,1,397,397
524,1,1,408,408
525,1,1,418,418
526,1,1,450,450
527,16,9,458,459_457_456_456_458_458_134_134_456_456_459
528,2,2,490,463
529,10,5,495,1030_1032_639_495
530,1,1,508,508
531,5,3,509,489_489_510_509
532,1,1,516,516
533,1,1,517,517
534,4,2,522,523_709_522
535,1,1,529,529
536,1,1,552,552
537,3,1,553,717
538,1,1,554,554
539,1,1,569,569
540,14,5,583,647_582_582_583_647_584_648
541,1,1,611,641_611
542,5,2,630,709_681_680_630
543,2,2,638,1289_638
544,1,1,649,649
545,19,9,650,651_648_648_649_652_652_652_652_652_651_650
546,1,1,654,654
547,2,2,655,655
548,3,2,679,1255_1255_679
549,1,1,718,719_718
550,1,1,746,746
551,1,1,761,761
552,1,1,767,768_767
553,5,3,783,784_824
554,1,1,785,
555,2,1,803,803
556,1,1,824,824
557,1,1,850,850
558,1,1,867,867
559,1,1,893,893
560,4,3,903,
561,1,1,914,915_914
562,3,2,930,863_930
563,3,2,939,940_939
564,1,1,958,958
565,2,1,975,976_975
566,1,1,1028,1028
567,1,1,1033,1033
568,1,1,1035,1035
569,6,4,1059,1058_1058_1059
570,1,1,1069,1070_1069
571,1,1,1105,
572,1,1,1106,1106
573,4,4,1120,1120
574,1,1,1123,1123
575,1,1,1160,
576,4,2,1177,1336_1178
577,1,1,1230,1230
578,2,2,1233,1234_1236_1233
579,2,2,1249,1249
580,1,1,1269,1269
581,1,1,1281,1281
582,1,1,1285,1285
583,2,2,1296,1296
584,1,1,1321,1321
585,4,3,1329,1328_1328_1329
586,6,3,1346,1347_1346
587,1,1,1351,1351
588,1,1,1361,1361
589,1,1,1372,1375_1372
590,3,1,2,50_2
591,1,1,11,95_11
592,2,2,29,30_29
593,1,1,54,54
594,2,1,58,65_168_58
595,10,4,81,83_81_84_84_83_82
596,1,1,84,
597,1,1,94,1379_94
598,3,2,129,130_129
599,2,2,156,153_156
600,1,1,183,240_183
601,2,1,199,253_200_199
602,5,3,202,241_179_202
603,2,2,233,234_234_233
604,1,1,235,235
605,2,2,268,330_268
606,1,1,312,312
607,3,2,317,319_318_317
608,1,1,319,
609,2,1,322,322
610,1,1,329,329
611,1,1,341,454_341
612,1,1,348,737_348
613,2,1,354,614_354
614,33,7,371,616_532_370_527_533_527_528_534_529_529_487_487_528_615_616_616_532_370_371
615,1,1,392,393_392
616,1,1,407,407
617,1,1,417,417
618,6,3,461,464_677_462_461
619,47,8,465,503_503_503_503_505_503_503_677_677_678_678_465_466_466_466_506_505_503_504
620,1,1,468,469_468
621,1,1,474,474
622,1,1,492,492
623,1,1,511,512_511
624,17,6,524,498_710_709_522_524_286_285_286_524_523_524
625,5,2,530,369_751_608_530
626,1,1,551,551
627,3,3,564,564
628,15,6,567,1320_1320_1319_1320_568_568_566_567_566_568
629,1,1,572,711_572
630,2,2,582,
631,11,5,585,712_711_572_711_585
632,3,1,591,592_591
633,2,2,604,653_604
634,1,1,609,609
635,3,2,618,619_617_619_618
636,18,6,625,501_501_501_501_502_738_665_625
637,1,1,634,634
638,1,1,640,640
639,2,1,645,645
640,1,1,652,
641,1,1,653,
642,1,1,659,659
643,1,1,660,660
644,1,1,663,663
645,1,1,741,741
646,6,3,744,500_620_745_745_499_744
647,3,3,763,764_762_764_763
648,1,1,765,
649,1,1,768,768
650,3,2,782,781_782
651,4,3,857,858_858_858_857
652,1,1,871,871
653,1,1,875,875
654,6,4,880,1228_1228_880_1227_880
655,1,1,890,890
656,4,1,898,901_902_899_898
657,1,1,913,913
658,1,1,915,915
659,7,5,944,941_761_941_941_942_944
660,1,1,947,947
661,1,1,957,963_957
662,1,1,987,987
663,9,4,997,1045_999_997_998
664,3,2,1011,1012_1011
665,1,1,1027,
666,1,1,1030,1030
667,1,1,1041,1044_1041
668,1,1,1056,1056
669,1,1,1064,1064
670,1,1,1066,1066
671,10,4,1080,1105_1057_1079_1080
672,4,4,1117,1117
673,1,1,1127,1127
674,1,1,1129,1130_1129
675,1,1,1131,1131
676,1,1,1133,1133
677,1,1,1139,1139
678,1,1,1141,1141
679,1,1,1142,1142
680,1,1,1146,1147_1146
681,2,2,1149,1182_1150_1149
682,1,1,1151,1151
683,4,3,1153,1154_1154_1233_1153
684,1,1,1156,1156
685,1,1,1163,1170_1163
686,1,1,1165,1165
687,2,1,1167,1167
688,14,8,1172,1173_1173_1173_1173_1173_475_476_476_477_477_1173_1172
689,2,2,1183,1183
690,1,1,1215,1215
691,1,1,1218,1219_1218
692,1,1,1221,1221
693,1,1,1226,1226
694,1,1,1228,
695,1,1,1231,1231
696,1,1,1279,1279
697,1,1,1280,1280
698,1,1,1283,1283
699,1,1,1292,1292
700,1,1,1299,1299
701,6,2,1317,594_1316_446_1317
702,1,1,1323,1323
703,1,1,1330,
704,1,1,1348,
705,1,1,1360,1360
706,1,1,1373,1373
707,3,2,1384,1385_1384
708,18,8,1387,938_938_938_1387_937_1387_938_938
709,6,4,37,151_114_151_37
710,1,1,38,90_38
711,1,1,55,157_55
712,1,1,65,65
713,3,2,73,74_73
714,1,1,77,110_77
715,1,1,78,1282_78
716,1,1,91,91
717,1,1,104,105_104
718,2,2,111,71_111
719,1,1,116,116
720,1,1,118,118
721,1,1,146,146
722,1,1,155,155
723,1,1,164,164
724,1,1,165,165
725,1,1,191,191
726,1,1,193,201_193
727,10,7,240,107_107_106_107_240
728,1,1,248,249_248
729,1,1,257,257
730,1,1,267,267
731,3,3,273,272_272_273
732,1,1,276,276
733,1,1,278,1209_278
734,1,1,279,1198_279
735,2,1,281,422_282_281
736,6,3,289,288_289
737,3,2,303,303
738,3,2,307,382_305_306_307
739,9,5,311,310_310_309_43_310_311
740,1,1,332,387_332
741,3,3,347,347
742,2,1,352,575_352
743,2,1,372,373_372
744,29,10,374,1276_1276_1276_1276_1276_1276_372_637_528_371_534_534_529_529_487_487_533_528_527_370_371_372_373_373_374
745,2,2,386,331_386
746,2,2,395,396_395
747,1,1,409,410_409
748,1,1,411,411
749,5,3,420,421_419_421_421_420
750,2,2,423,422_423
751,2,1,425,426_425
752,2,2,441,129_441
753,1,1,442,442
754,1,1,444,444
755,1,1,450,
756,1,1,456,
757,1,1,475,476_475
758,1,1,479,479
759,34,8,494,496_640_1256_1256_496_639_728_1257_728_640_640_1256_496_727_726_493_493_494_494_303_302_1257_728_496_495_494
760,4,1,497,497
761,2,1,509,725_509
762,1,1,512,512
763,1,1,513,513
764,2,2,516,517_516
765,2,2,537,536
766,1,1,547,547
767,47,7,562,355_451_743_743_451_743_451_560_561_355_663_354_614_614_354_355_356_356_492_492_563_561_562_355_562
768,1,1,565,565
769,2,2,570,571_570
770,1,1,577,577
771,1,1,586,586
772,5,2,587,623_589_588_596_587
773,1,1,603,632_603
774,1,1,620,621
775,1,1,626,626
776,2,1,630,706_680_630
777,1,1,654,654
778,7,4,669,667_666_666_667_668_669
779,1,1,691,691
780,1,1,692,692
781,1,1,694,694
782,2,1,695,696_695
783,1,1,708,708
784,1,1,730,730
785,1,1,737,737
786,6,3,760,759_762_761_760
787,2,2,767,767
788,2,2,774,933_933_774
789,1,1,778,778
790,1,1,797,798_797
791,10,5,800,174_174_799_800
792,1,1,808,808
793,1,1,839,842_839
794,1,1,850,850
795,2,2,855,905_855
796,1,1,856,856
797,1,1,864,864
798,2,2,886,
799,2,2,887,887
800,1,1,888,888
801,1,1,893,
802,22,7,914,901_901_901_901_899_901_899_901_902_914_915_914
803,1,1,940,940
804,1,1,945,945
805,1,1,958,958
806,1,1,959,
807,1,1,968,968
808,1,1,969,970_969
809,1,1,978,978
810,2,2,980,836_980
811,1,1,984,984
812,1,1,986,
813,1,1,994,
814,1,1,1015,1015
815,1,1,1016,
816,1,1,1028,1028
817,1,1,1038,1038
818,1,1,1040,1040
819,2,1,1052,1053_1052
820,1,1,1055,1055
821,1,1,1063,1063
822,1,1,1070,1070
823,1,1,1106,1106
824,1,1,1123,1123
825,1,1,1126,
826,1,1,1136,
827,6,3,1138,1170
828,1,1,1207,1207
829,1,1,1216,1222_1216
830,2,1,1259,
831,1,1,1263,1263
832,1,1,1267,1392_1267
833,1,1,1268,1268
834,1,1,1269,1269
835,1,1,1270,1270
836,2,2,1288,123_1288
837,2,1,1309,1310_1309
838,1,1,1321,1321
839,1,1,1327,1327
840,1,1,1355,1355
841,1,1,1364,1364
842,1,1,1365,1365
843,1,1,1370,1370
844,1,1,30,1294
845,2,1,35,157_153_35
846,2,1,49,124_49
847,3,3,54,55_55_54
848,1,1,69,70_69
849,3,2,72,95_95_143_72
850,1,1,96,97_96
