,F,T,S,E
10,50,15,25,443_443_376_127_376_127_443_376_376_127_25_127_127_127_85_25_376
11,563,42,26,129_129_415_415_129_441_441_129_27_131_131_416_87_129_129_129_87_415_416_415_415_416_437_437_437_414_441_441_441_442_442_437_437_129_441_129_437_437_414_413_414_441_441_437_437_442_442_441_437_414_441_441_442_442_437_441_413_413_437_437_441_441_129_87_85_88_415_379_379_416_88_277_131_131_416_415_129_130_130_415_415_415_86_86_131_131_379_87_129_129_129_129_129_129_129_129_129_277_131_131_415_415_86_131_87_379_128_129_129_86_415_415_415_415_415_415_129_26
12,11,5,27,275_274_275_276_27
13,4330,42,28,333_333_333_333_333_333_387_452_406_405_405_384_271_271_333_28_28_459_459_459_455_455_456_459_453_1377_1377_328_329_327_428_438_438_403_403_384_271_271_271_402_1376_412_411_394_394_330_324_396_434_434_89_89_454_89_452_452_89_452_1377_1297_1297_329_329_332_332_134_312_436_436_436_456_456_411_400_402_402_402_401_321_321_321_330_402_271_271_271_438_438_384_438_403_403_384_434_394_387_436_436_452_408_316_405_406_405_405_406_408_406_408_406_406_394_412_1376_411_1376_394_394_332_1376_1376_459_455_455_312_436_454_316_89_89_89_1297_1297_1297_428_427_428_428_426_427_428_424_428_329_454_408_421_305_264_264_304_397_305_306_306_397_306_305_304_304_304_304_380_422_281_283_380_380_263_381_282_381_284_284_283_283_381_263_390_421_417_398_132_398_417_132_399_398_132_399_412_321_323_321_411_412_412_1376_400_400_400_271_403_403_383_434_434_394_330_438_394_321_330_330_324_330_400_401_401_402_402_434_434_403_271_271_271_271_271_271_262_271_403_438_403_428_428_428_459_399_398_132_132_132_455_455_458_312_436_431_341_341_341_341_345_345_431_430_430_430_1377_1297_1377_1377_424_402_434_400_428_428_427_429_429_429_428_427_424_424_454_344_344_452_452_452_1297_436_436_404_404_405_404_406_434_406_406_404_404_406_406_407_436_316_430_430_344_344_344_344_344_344_344_344_344_344_436_436_403_438_403_384_271_271_438_271_395_324_1377_436_436_316_433_431_431_432_432_432_430_430_431_433_430_431_315_430_430_431_431_433_433_430_430_432_430_433_431_431_432_433_430_345_436_459_28_333_333_28_425_425_424_324_402_403_271_271_330_401_401_330_394_412_411_331_309_309_310_308_311_311_309_310_310_310_310_308_310_310_380_42_380_380_380_380_380_380_42_308_310_311_44_390_390_390_390_132_398_399_132_417_133_398_399_132_133_133_133_133_133_389_390_390_390_390_390_44_389_1297_332_411_411_424_428_428_429_428_436_436_388_89_452_89_1297_1297_329_320_1377_1297_320_1377_1377_454_89_405_404_404_433_316_436_459_459_394_434_408_408_407_404_404_89_341_341_316_436_412_412_411_434_271_271_262_271_271_271_271_384_262_401_324_330_402_402_324_321_400_383_330_330_401_436_316_454_1297_1377_341_453_453_435_408_408_428_438_271_271_327_427_1297_1377_436_316_436_387_133_312_312_400_400_401_402_330_401_330_402_271_408_407_407_405_404_406_452_28_333_134_333_333
14,1,1,34,160_34
15,12,10,42,380_380
16,1,1,44,44
17,11,11,45,45
18,12,12,46,46
19,362,42,47,152_90_163_152_114_114_47_47_124_124_49_152_47_152_152_49_152_47_152_114_37_37_152_47_47_113_114_152_47_152_47_47_152_47_152_165_113_113_114_165_164_165_113_113_113_113_163_113_113_165_165_165_148_148_149_148_148_148_148_148_148_148_149_148_148_165_164_164_165_113_113_37_37_152_37_152_124_49_124_49_152_165_114_165_165_114_151_48_37_37_47_114_164_149_149_148_148_165_114_164_152_49_47_152_47_152_47_37_152_47_37_124_163_124_124_49_47_152_163_152_47_49_124_152_37_113_113_114_152_47_163_165_165_47_90_163
20,64,18,54,159_158_158_54_157_157_157_158_157_157_159_157_54_157_158_158_54_157_157_158_54_55_157_54_54
21,109,28,61,62_1394_62_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_53_52_52_52_52_52_61_62_63_1394_1394
22,1,1,82,82
23,23,9,83,83_93_93_83_100_83
24,1,1,93,93
25,1,1,98,98
26,22,21,99,33_33_33_33_33_33_33_33_99
27,312,42,106,234_234_239_234_106_234_234_235_234_107_107_239_107_235_235_234_234_234_107_234_234_183_183_183_183_106_234_234_183_240_106_239_183_240_108_108_107_107_234_108
28,1,1,108,
29,17,11,112,113_113_113_112
30,6,3,116,10_116
31,2,2,124,
32,25,25,135,135
33,3,3,136,136
34,1,1,149,149
35,3,2,155,156_155
36,57,21,161,34_34_161_161_161_34_34_160_161_161_161_161_161
37,257,42,172,171_984_984_980_984_984_984_836_980_980_980_172_980_984_171_172
38,394,42,178,178_238_237_238_236_236_178_241_241_241_205_204_241_178_241_202_178_178_178_242_241_204_241_202_178_241_242_242_241_241_178_179_205_179_202_204_242_242_241_179_205_204
39,571,42,181,197_247_196_200_197_247_253_200_200_181_197_189_191_189_191_191_189_191_191_191_191_189_189_191_189_191_191_189_191_191_191_190_200_200_189_189_191_190_189_191_189_189_190_190_190_190_197_186_186_253_186_196_196_247_247_247_247_197_247_197_246_194_192_194_192_246_246_246_246_246_246_246_246_201_201_246_201_192_246_246_246_192_194_246_201_246_246_246_201_186_253_253_189_186_196_197_247_196_200_197_247_181_181_197_200_196
40,12,12,182,182
41,39,20,185,187_187_187_187_187_187_187_187_187_187_186_185
42,10,10,198,198
43,31,27,209,208_208_208_252_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_208_252_208_208_252_252_208_209
44,67,28,211,224_224_224_224_226_226_224_211_225_225_225_211_225_225_225_224_932_933_933_775_775_933_933_774_933_933_774_775_225
45,243,41,212,797_212_797_797_1115_1118_1114_1114_1074_797_797_212_797_797_212_797_797_797_212_1074_1067_797_1067_1067_1067_1067_1067_1067_1067_1068_1114_1074_1114_1074_1114_1118_1114_1074_1074_1114_1114_1074_1074_1074_1114_1074_1074_1074_1075_1074_1074_212_212_798_212_212_798_797_797_797_213_1074_1074_797
46,31,9,215,814_813_972_972_216_215_215_807_807_808_808_814_974_973_972_972_973_808_807_808_808_215
47,379,41,217,811_948_813_812_763_763_813_811_764_764_763_763_813_813_811_948_813_948_814_813_813_812_812_812_216_812_811_764_763_763_811_813_813_812_812_811_812_824_885_764_824_784_783_783_783_218_763_763_811_811_813_218_811_217_812_812_813_948_813_948_813_812_217_218_823_812_216_824_824_885_885_218_218_824_824_784_824_824_783_885_886_885_885_218_811_216_885_903_784_784_824_783_885_219_885_824_885_219_219_824_824_783_885_1298_1298_909_909_219_909_1298_910_886_885_784_784_783_824_784_783_824_219_220_220_885_219_219_811_811_216_813_216_811_813_811_217
48,32,20,222,1385_1384_223_223_1384_1384_1384_223_223_223_1384_223_223_223_223_1384_223_223_222
49,6,3,225,226_226
50,211,42,228,227_227_792_792_227_792_792_227_839_839_792_792_793_793_792_792_792_792_792_792_792_841_792_913_792_792_792_913_792_792_792_792_839_227_800_800_800_839_800_800_174_799_174_799_800_800_792_227_227_800_800_800_800_800_839_839_792_840_227_792_792_227_792_840_227_227_227_227_227_227_227_228
51,1,1,238,238
52,6,6,242,
53,33,10,248,1281_252_248_248_1281_1281_248_252_1281_248_248_252_251
54,3,2,249,250_249
55,1644,42,256,858_858_858_858_858_858_1311_1311_853_853_1266_1311_1311_976_976_975_975_1311_1311_1266_854_853_853_858_854_860_975_975_870_853_975_975_875_853_1311_1266_1266_860_854_856_905_905_853_860_875_853_905_855_905_905_854_952_952_926_801_801_861_861_860_860_861_801_802_803_1267_804_1267_861_952_952_860_801_802_802_803_803_805_805_1267_861_926_861_801_801_907_802_802_804_805_1239_803_1267_802_804_907_907_802_801_926_801_801_907_801_802_860_926_861_805_804_926_926_1267_907_926_926_861_926_861_801_802_861_926_856_801_1268_1267_804_907_861_858_871_870_858_858_871_871_858_858_858_975_1266_857_871_871_871_858_853_855_858_874_858_874_871_871_853_855_856_855_905_905_855_860_855_871_854_854_860_860_853_860_855_854_855_856_853_871_1311_856_905_854_855_856_855_854_1311_976_1146_1146_1146_1146_1147_1146_854_854_871_952_952_860_853_782_862_862_862_862_862_930_930_782_781_873_782_873_780_782_782_873_782_780_780_868_868_868_868_1360_1360_1360_853_869_1360_869_868_780_780_780_780_782_780_782_780_780_780_780_780_782_780_782_868_781_873_873_782_780_873_781_862_930_862_865_780_780_782_781_782_873_873_782_873_781_868_868_868_866_868_782_868_868_868_868_865_862_930_862_862_868_862_930_862_862_871_1311_976_1311_1311_1266_871_871_976_871_975_857_857_858_858_857_857_61_61_61_257_255_255_256
56,30,12,265,266_266_383_265_266_266
57,9,9,267,267
58,14,4,278,1208_1208_1208_1199_1202_1198_1197_278
59,2,1,283,284
60,4395,42,288,289_287_521_287_287_287_461_461_461_461_677_461_509_509_509_461_461_678_678_677_677_461_462_461_462_464_464_463_464_677_461_509_462_461_461_677_677_461_461_290_489_489_489_489_489_489_489_489_489_510_489_464_290_290_463_463_464_290_290_290_460_290_290_460_290_461_462_461_461_464_464_290_464_464_463_489_509_491_491_509_464_464_461_509_725_677_461_1370_466_466_503_503_504_503_713_503_504_503_504_504_713_678_465_465_678_677_504_503_503_504_1370_504_465_678_678_465_465_677_678_678_466_506_465_713_503_503_504_505_1370_713_713_713_713_1370_503_503_504_503_465_505_713_713_1370_713_713_466_678_465_678_678_713_504_503_504_466_678_678_677_461_464_464_461_490_677_677_461_461_521_289_287_287_287_520_518_518_589_355_355_355_356_356_562_562_562_355_356_356_596_562_663_562_562_663_663_614_562_354_562_663_562_614_355_663_562_562_354_356_356_355_562_562_614_562_355_357_492_357_356_354_356_595_589_589_755_586_624_624_624_623_623_573_573_623_623_624_573_587_624_624_586_586_586_624_587_587_755_565_565_572_711_572_712_712_711_711_712_712_711_711_565_580_1318_580_580_1320_710_709_708_629_630_631_630_1255_1255_1255_1255_1255_1255_1255_1255_1255_1255_1255_1255_1254_1254_1255_1255_1255_1255_1255_679_1254_1254_1255_1254_1255_1255_1254_1255_1255_1255_1255_680_706_1254_1255_1255_1254_1255_1254_681_680_1255_706_683_694_694_620_500_709_522_709_523_523_522_523_735_735_617_617_735_735_617_617_619_736_735_735_617_617_735_735_618_735_744_744_694_696_697_697_636_635_635_634_634_1319_1318_579_634_581_634_581_579_580_580_1319_1318_1319_1318_1320_565_565_566_565_1320_565_711_711_712_712_1320_565_568_568_711_712_712_712_712_712_711_711_711_585_572_565_1319_1320_1318_1319_683_744_744_523_709_523_523_710_709_523_592_744_619_736_617_618_617_619_723_723_710_723_723_723_621_723_724_723_745_744_681_695_697_697_696_697_696_694_695_694_694_579_683_590_683_683_590_592_592_497_497_500_500_500_723_723_724_621_621_619_621_622_622_622_621_621_500_500_497_497_592_591_1320_1318_634_581_581_579_581_579_697_697_696_695_695_591_745_620_618_619_619_620_500_500_709_497_744_522_523_522_709_497_497_500_500_592_592_683_590_581_694_697_697_694_590_497_497_500_619_617_617_617_617_736_617_619_617_735_620_619_619_617_735_736_736_617_744_522_590_590_635_635_634_634_1318_1319_1320_1318_580_634_581_565_565_568_568_565_1320_565_568_1320_565_1320_1320_1320_1319_1318_709_497_497_1315_1315_635_635_634_636_635_1320_565_1320_565_565_683_592_693_577_497_707_706_707_621_621_622_630_630_707_680_707_707_706_707_710_723_724_621_707_707_630_680_681_706_710_621_500_744_744_522_619_618_617_619_619_619_500_500_500_619_620_500_744_744_497_592_635_635_634_634_581_581_683_683_694_577_693_695_695_697_696_697_695_590_592_591_592_708_681_681_1255_681_681_706_706_630_630_706_630_681_681_630_707_707_708_708_681_708_681_630_681_680_630_630_680_706_523_707_706_630_680_708_681_500_592_581_1318_1319_1320_565_586_573_585_712_712_711_585_565_711_712_585_573_623_624_624_587_711_585_624_623_586_573_573_573_573_586_586_587_587_573_573_587_573_573_573_573_573_586_755_755_587_624_624_587_623_623_573_351_351_352_450_450_450_353_351_351_350_664_743_576_449_564_557_350_1317_446_446_594_446_594_594_594_444_445_444_445_594_594_594_1317_1317_446_594_1317_447_1317_594_690_445_689_688_689_688_347_444_444_445_446_446_593_346_593_582_582_583_593_593_347_444_593_648_648_746_746_349_448_351_350_557_557_447_351_350_564_564_557_451_574_574_574_574_450_451_450_574_574_574_350_351_557_353_451_451_350_350_564_564_557_350_350_343_343_343_343_343_343_342_346_593_582_647_648_746_348_746_584_648_652_651_651_348_349_347_444_582_593_582_593_647_593_346_593_582_445_446_446_1317_1317_446_1317_447_558_351_1301_479_664_1302_1302_576_576_664_564_557_559_350_448_449_350_557_557_447_350_351_350_350_449_351_451_450_1302_480_576_576_557_559_558_743_560_743_743_450_1302_576_1302_664_576_576_1301_664_479_450_560_564_564_557_448_449_559_560_558_449_558_743_743_558_353_451_350_349_347_584_647_648_648_649_652_652_652_652_651_652_652_651_746_447_447_350_737_737_625_665_738_665_738_349_349_737_737_348_348_746_746_349_652_652_651_651_746_647_648_347_584_347_647_647_582_582_583_583_648_444_347_647_347_347_648_349_746_648_648_648_649_746_349_349_349_349_746_746_648_584_647_647_347_582_582_582_582_583_583_584_648_349_746_651_652_651_746_746_649_652_652_652_651_746_349_349_651_647_347_582_446_690_445_690_445_444_347_647_593_582_1317_447_747_447_350_557_448_564_449_576_1302_576_664_576_480_664_559_743_559_559_557_560_451_743_560_450_1302_576_1302_576_558_557_450_350_564_557_564_664_447_350_557_449_449_450_351_574_353_451_353_588_588_595_595_596_589_596_589_516_514_514_515_514_515_516_517_517_516_517_517_518_518_518_520_518_518_520_518_520_518_520_519_520_518_520_518_518_518_520_520_518_520_520_520_521_289_287_289_521_521_289_287_287_287_289_287_289_287_289_287_732_521_521_289_287_287_289_287_289_287_289_287_289_732_287_289_289_287_521_289_287_287_289_288_521_287
61,785,42,295,296_294_296_294_296_1010_1010_1012_1010_1035_1004_1035_1018_1018_1021_1035_296_1054_1050_1056_1019_1021_1021_1019_1021_1019_1036_1035_1035_1012_296_1012_1014_1013_1014_1013_296_296_298_1054_1051_1054_301_300_1054_1051_301_300_1054_300_1035_296_297_296_298_297_1035_1035_1035_1004_1035_1056_1056_297_1018_296_298_1036_1036_1035_1005_1035_1035_1004_1005_296_1010_1010_1011_1010_296_1010_1010_1010_1010_1010_296_296_1012_1010_1010_296_296_1010_296_296_1012_296_1018_1019_1019_1021_1021_1020_1019_1050_1019_1050_1019_1021_1018_1056_1056_1056_1019_1021_1021_1056_1019_1019_1021_1021_1020_1021_1019_1019_1021_1020_1018_299_297_1021_1021_1050_299_1018_1051_301_1051_301_301_1054_1050_301_297_1035_1005_1005_1035_1036_298_297_296_297_297_1018_1018_1018_1018_1019_1019_1021_1021_1056_300_1051_300_1054_301_303_303_302_302_1018_298_1035_1035_296_1050_1019_1021_1056_1019_1021_1056_1021_1019_1035_301_1051_1054_1018_1005_1005_1021_1019_1021_1056_1018_1018_1056_1056_1019_1021_1021_1019_1021_1005_1005_1036_1036_296_1010_1010_296_295_294_1032_1049_294_295_1030_1049_1049_1030_1001_1030_1049_294_295
62,3,2,302,303_303_302
63,1,1,338,338
64,42,42,340,
65,2,1,356,357_356
66,4,3,358,1359_1359_1359_358
67,3514,42,362,670_670_361_361_365_674_753_753_752_638_638_546_545_554_555_546_1291_1290_555_555_555_740_741_740_720_721_721_638_552_717_717_752_752_671_1312_1312_1289_1289_551_670_752_472_671_656_656_656_656_472_753_718_674_365_365_546_752_365_365_365_365_365_362_363_550_548_1312_1312_1289_548_1289_1312_1312_548_670_550_362_363_550_670_670_671_472_472_752_752_472_753_752_472_470_1354_1353_1354_1353_1352_470_470_472_472_470_472_1353_1354_1353_1354_1352_1354_1352_1352_1354_1353_470_470_471_470_1354_1353_1352_470_470_1353_1354_1353_1352_471_470_472_672_671_472_552_753_753_752_672_472_671_551_670_362_548_1312_1289_548_363_548_548_1312_1289_548_1312_1289_1312_1289_1289_1312_550_670_362_363_1312_364_670_472_552_554_717_719_1290_717_676_676_675_675_1308_1309_1308_717_675_674_718_1291_1291_1290_721_554_733_608_530_701_1363_1362_1363_1362_1363_1363_1363_369_662_608_645_608_644_645_644_645_645_645_645_608_645_646_703_757_637_637_527_527_532_532_487_637_370_371_637_637_531_530_530_530_370_662_616_532_662_757_702_702_703_703_757_371_637_637_371_637_371_527_528_662_751_369_531_370_526_531_532_531_661_661_532_533_370_608_733_1358_733_645_608_608_369_751_722_685_722_1357_484_539_540_483_483_546_721_721_542_544_540_540_740_741_741_740_740_483_555_556_740_556_740_721_1289_638_638_638_638_555_546_555_555_555_546_555_638_721_555_555_554_555_546_718_754_753_753_752_1290_719_719_717_718_717_674_717_719_719_554_1291_1291_740_740_721_554_1290_1290_472_656_656_472_472_472_656_656_753_672_672_671_472_472_547_547_740_546_1290_364_719_719_1290_753_472_473_656_656_656_657_656_472_753_472_473_656_656_753_718_718_553_553_718_553_365_544_546_721_1291_1291_547_547_741_740_740_547_547_484_484_483_483_556_555_546_721_554_542_721_546_718_1291_552_753_754_753_754_753_719_719_1291_721_721_547_547_547_546_1290_1291_1290_547_547_638_542_721_554_555_555_556_556_484_485_662_1363_1363_734_1362_1358_1363_722_722_722_685_757_702_703_703_535_529_535_757_529_528_533_487_616_370_532_757_528_487_527_757_757_370_616_616_535_528_487_533_370_530_530_531_526_526_371_370_371_526_525_525_370_370_531_527_531_616_616_527_532_369_685_661_662_531_1363_701_1363_1362_1363_1363_1363_700_701_702_1363_1363_616_371_527_525_526_525_637_637_528_644_645_687_643_608_608_687_643_644_606_606_606_606_750_750_606_742_606_556_484_701_541_700_700_733_540_540_734_540_700_700_734_483_698_485_485_484_556_538_538_484_484_539_733_757_685_661_661_662_662_606_606_750_750_538_368_537_537_538_536_750_606_606_606_606_606_742_606_483_483_484_484_538_538_742_606_606_742_606_606_606_538_685_722_685_608_1358_733_616_531_531_661_661_661_616_662_525_729_729_730_730_513_372_372_513_372_512_729_729_512_372_372_512_372_373_729_729_729_729_729_513_730_730_372_729_372_372_512_372_372_373_729_729_729_729_373_730_730_513_372_1276_374_1276_1276_1276_1276_374_372_372_730_730_729_372_372_513_372_372_513_372_372_372_513_1276_374_1276_374_372_616_529_528_488_488_535_703_703_703_535_488_535_757_757_484_556_556_540_539_740_541_734_369_608_485_484_538_750_750_606_606_607_607_645_539_556_556_733_556_556_483_484_540_485_485_484_539_541_700_700_540_734_734_483_484_539_733_733_644_716_716_643_716_716_716_687_715_716_716_716_643_370_526_370_530_532_734_733_733_1358_1363_1363_1365_1365_1365_1364_1365_1363_1365_1364_1363_734_700_701_701_1362_541_741_741_740_734_541_540_734_541_540_700_700_701_1358_1363_702_702_701_703_698_485_485_608_616_733_703_757_757_533_488_528_488_535_662_532_370_527_528_535_703_528_757_485_662_369_531_531_608_643_644_687_644_645_645_608_369_722_685_701_1363_1363_701_703_702_702_1363_530_733_483_483_483_556_539_556_555_1290_719_365_676_675_675_1308_1309_1308_676_674_674_365_364_364_553_717_753_752_752_673_671_673_672_673_672_472_473_473_474_753_472_472_752_671_1312_1289_1312_1289_1312_1312_1289_1289_1312_1289_1289_1312_1289_545_544_553_674_674_364_550_670_361
68,2,2,364,
69,19,15,367,367
70,1,1,374,1276
71,1,1,382,382
72,3,1,403,438
73,1,1,410,410
74,4,2,437,
75,69,25,467,604_653_469_469_467_467_467_467_469_467_468_468_469_468_468_468_467_469
76,3,3,473,472_472
77,1132,42,475,475_1242_475_1163_1242_1242_1279_1139_1168_1139_1138_1167_1138_1168_1139_1139_1169_1158_1166_1280_1166_1280_1280_1280_1186_1156_1279_1279_1164_1185_1279_1279_1280_1187_1243_1243_1159_1159_1166_1164_1279_1279_1163_1242_1163_1163_1163_1163_1163_1163_475_1173_1172_1172_475_1163_1138_1170_1163_1167_1139_1163_1163_1168_1139_1139_1242_1172_1172_477_475_1172_477_475_1172_477_477_475_1172_1172_1172_1172_1242_1242_1242_1168_1160_1283_1159_1243_1160_1166_1243_1171_1187_1243_1160_1160_1283_1259_1259_1161_1160_1259_1160_1243_1158_1159_1260_1160_1283_1259_1259_1259_1159_1259_1158_1159_1161_1213_1162_1161_1161_1243_1158_1158_1185_1279_1169_1171_1171_1187_1187_1158_1139_1168_1168_1139_1138_1168_1169_1169_1168_1163_1168_1138_1168_1139_1163_1163_1280_1166_1171_1187_1169_1169_1171_1171_1169_1169_1243_1159_1165_1279_1158_1185_1159_1158_1167_1171_1168_1171_1187_1169_1169_1169_1164_1171_1139_1139_1168_1139_1168_1139_1171_1171_1168_1168_1168_1279_1163_1172_1172_475_1172_1173_1173_1172_1242_475
78,6,6,482,481_481_481_481_481_482
79,1,1,485,698_485
80,6,6,491,1390_1390_491
81,123,26,496,1256_1256_1256_1256_1256_1256_728_1256_1256_728_728_728_303_303_302_303_303_302_728_728_728_1257_495_495_495_704_641_641_495_495_641_495_640_495_495_641_704_704_641_495_494_494_727_727_640_495_495_495_727_727_641_640_640_728_728_303_303_302_495_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_1256_495_496
82,1,1,497,
83,1,1,508,508
84,20,20,511,511
85,22,9,515,589_514_514_589_588_588_589_514_589_514_516
86,1,1,521,521
87,5,1,558,664
88,2,1,562,563
89,1,1,564,564
90,88,31,570,571_569_691_569_569_571_691_569_571_569_691_692_691_569_571_691_569_571_571_569_571_569_571_569_571_569_569_571_569_571_571_691_569_569_571_569_571_571_570
91,3,3,585,712
92,40,21,611,705_704_641_642_642_642_642_705_704_704_641_642_642_642_642_642_642_642_642_641_611
93,4,1,618,735
94,3,3,621,
95,3,2,632,602_684_632
96,8,8,633,633
97,1,1,651,652
98,207,42,654,749_604_604_604_602_602_602_684_655_655_361_632_632_655_603_749_604_653_604_604_604_604_749_604_603_602_602_684_602_684_604_604_749_604_749_604_604_604_604_467_604_604_604_604_604_604_749_749_654_654_604_604_604_604_604_467_467_469_468_468_469_467_604_749_749_654_632_655_361_655_361_361_360_361_361_360_684_632_632_655_749
99,1,1,655,
100,1,1,659,659
101,6,4,665,738_738_625_665
102,1,1,669,669
103,1,1,678,
104,2,2,682,682
105,1,1,685,722_685
106,1,1,691,691
107,2,2,699,699
108,23,7,700,701_701_1362_539_556_539_541_701_701_700
109,1,1,712,712
110,1,1,727,727
111,2,2,729,
112,1,1,732,732
113,1,1,737,737
114,1,1,744,
115,3,3,754,754
116,429,42,759,918_941_942_761_761_945_945_941_762_970_1355_1356_1356_758_758_759_759_941_945_941_761_1355_918_917_759_761_917_917_918_759_941_761_1355_918_918_970_967_968_967_968_969_969_970_970_969_970_970_1356_918_918_1355_918_918_970_970_1355_918_1355_1356_1356_1355_1356_1356_918_918_758_969_969_759_758_758_759_945_758_945_941_918_945_918_758_759_761_1356_918_1355_1355_1356_1356_1356_1356_761
