,E,N
1446,667_668,2
1447,667_666_667_1300_668_1300,1
1448,667_666,3
1449,667,12
1450,666_668_667,1
1451,666_667_668,1
1452,666,2
1453,665_738_348,1
1454,665_625,2
1455,665,1
1456,664_664_576_664_479,1
1457,664_479_478,1
1458,664_479,1
1459,664,7
1460,663_354_663_663_354_614,1
1461,663_354_614,1
1462,663,8
1463,662_661,1
1464,662_533,1
1465,662,4
1466,661_661,1
1467,661,12
1468,660_660_657_658_658_659,1
1469,660_659_658,1
1470,660_659,9
1471,660,11
1472,66,21
1473,65_64,2
1474,659_660,1
1475,659_658_658_657,1
1476,659_658,4
1477,659,11
1478,658_660_658_660_659,1
1479,658_659_658_474_656_657_656,1
1480,658_659,2
1481,658_658_660_658_658_659,1
1482,658_657_656,1
1483,658_657,9
1484,658,14
1485,657_657_656_656_474,1
1486,657_657_656,1
1487,657_656_656_474_474_672_753_472_472_671_671_472_472_473,1
1488,657_656,7
1489,657,5
1490,656_657_474_656_474,1
1491,656_656_474,2
1492,656_656_473_656_473_474,1
1493,656_656_472,1
1494,656_474,7
1495,656,11
1496,655_749_604_604_654_361_684_603_360_632_655_632,1
1497,655_361,1
1498,655_360_360_603_632_603,1
1499,655,8
1500,654_604_653,1
1501,654_604,1
1502,654,2
1503,653_653_653_654_604_655_361,1
1504,653_604,3
1505,653_469_467_467_469_469_468,1
1506,653,12
1507,652_652_652_651,1
1508,652_652_651_652,1
1509,652_652_651,1
1510,652_652_650_651,1
1511,652_651,16
1512,652,8
1513,651_349_746_649_349_349_746_746_650,1
1514,651,6
1515,650_649_648_349_746_648_649_649_349_349_746_349_349_648_648_648_746_746_348_349_648_648_746_350_349_349_652_652_652_349_648_648_349_746_650_746_349_649_349_349_649_652_652_651_651_648_746_746_648_652_652_651_447_349_347_647_584_584_649_746_349_746_746_349,1
1516,65,4
1517,64_64_167_167_65_64_167_166_64,1
1518,64_166_167_167_59_59_64_66_65,1
1519,64_166_166_64_59,1
1520,649_650,1
1521,649_648,2
1522,649,3
1523,648_584,1
1524,648_347_647_584,1
1525,648_347_647_583_347_347_584,1
1526,648_347_584,1
1527,648_347_347_647_647_584_647,1
1528,648,8
1529,647_648_347_347_347_648_347_347_444_347_648_647_582_583_583_347_584,1
1530,647_647_347_648_584_648_649,1
1531,647_347_584,1
1532,647_347,1
1533,647,20
1534,646_646_645_687_687_687_646_608_646_643_644_645_643,1
1535,646_645_645_644,1
1536,646_645,1
1537,646_644_646,1
1538,646_644_644_646_645,1
1539,646,28
1540,645_687_687_646_645_643,1
1541,645_687_645_687_644,1
1542,645_687_645_644,1
1543,645_687_644_643,1
1544,645_687_644,1
1545,645_646_645_644,1
1546,645_645_643_643_644_643,1
1547,645_644_644_646_645_608,1
1548,645_644,2
1549,645_643_645_644,1
1550,645,7
1551,644_716_643,1
1552,644_645,1
1553,644_644_643,1
1554,644_643,1
1555,644,6
1556,643_716,2
1557,643,10
1558,642_705_704_704_641_611,1
1559,642_704_705_705_611,1
1560,642_642_642_642_611,1
1561,642_642_642_611,1
1562,642_642_611,3
1563,642_641_641_511_611,1
1564,642_641_611,2
1565,642_611,11
1566,642,9
1567,641_705_704_641,1
1568,641_705_641_704,1
1569,641_704_641_642_611,1
1570,641_642_642_641_704_704_704_640_705_704_641_642_611,1
1571,641_642_641_642_641_641_642_642_611,1
1572,641_642_611,1
1573,641_641_611_611_641_704,1
1574,641_640,3
1575,641_611,4
1576,641,5
1577,640_727,1
1578,640_495,2
1579,640,6
1580,64,1
1581,639_495,1
1582,639_1257_640_728_705_704_642_611_611_641_640_496_494_1256_1257_302_641_640_640_728_1257_1257_728_495_1256_496_727_727_494,1
1583,639_1032,2
1584,639,8
1585,638_543,2
1586,638,11
1587,637_527_526_637,1
1588,637_527,1
1589,637,10
1590,636_636_636_635,1
1591,636_635_635,1
1592,636_635_634_634_635_636,1
1593,636_635_634,2
1594,636_635,5
1595,636,14
1596,635_636,3
1597,635_635_635,1
1598,635_635_581_634,1
1599,635_634_581,2
1600,635_634,12
1601,635,8
1602,634_636_635_634_581,1
1603,634_635,1
1604,634_634_581,1
1605,634_633,1
1606,634_581,1
1607,634,8
1608,633,1
1609,632_684,1
1610,632_655_632,1
1611,632_655_602_602_602_684_602_684_360_360_361_360_632_360,1
1612,632_654_655,1
1613,632_632_632_360_632_603,1
1614,632_603,3
1615,632_361_632_361_360,1
1616,632_361_632_359_361_604_604_654_654_632_655_655_361_361_360,1
1617,632_361_360,1
1618,632,3
1619,631_630_629,1
1620,631_630,1
1621,631,2
1622,630_707_523_706_680,1
1623,630_680,1
1624,630_679_631_630_706_679_679_1255_1255_1255_679_680,1
1625,630_629,1
1626,630,8
1627,62_61,1
1628,629_628_627,1
1629,629_628,3
1630,629,5
1631,628_628_627,3
1632,628_627,11
1633,628,11
1634,627,5
1635,626_626_625,1
1636,626_626,1
1637,626_625,10
1638,626,24
1639,625_665_738_737_348_737,1
1640,625_665_502,1
1641,625_626,1
1642,625_625_626,1
1643,625,10
1644,624_624_624_587,1
1645,624_623_587,1
1646,624_587,5
1647,624,16
1648,623_624_624_587,1
1649,623_624_587,3
1650,623_623_587_624,1
1651,623_587_624_587_623,1
1652,623_587_624,1
1653,623_587,2
1654,623,17
1655,622_723_723_724_621,1
1656,622_622_621,1
1657,622_622,1
1658,622_621_723_724_723,1
1659,622_621,2
1660,622,8
1661,621_723_724_723,1
1662,621_621_723_621_724_621_621_723_724,1
1663,621_620_619,1
1664,621,11
1665,620_621,1
1666,620_620_621,1
1667,620_619,1
1668,620,2
1669,61_257,1
1670,619_617_618,1
1671,619,12
1672,618_618_617,1
1673,618,1
1674,617,7
1675,616_616_533,1
1676,616_616_532,1
1677,616_615,7
1678,616,12
1679,615_616_532,2
1680,615_615_532,1
1681,615,9
1682,614_614_354,1
1683,614_354,1
1684,611_642,1
1685,611,1
1686,610,3
1687,609,1
1688,608_751_368_369,1
1689,608_751,1
1690,608_644_645_646,1
1691,608,5
1692,606_742_606_742,1
1693,606_742_606,1
1694,606_742,4
1695,606,5
1696,604_749_655_655_604_749,1
1697,604_653,1
1698,604,1
1699,603_632_361_655_361_360,1
1700,603,19
1701,602_684_601,1
1702,602_684,2
1703,602_632_602_684,1
1704,602_602_684,2
1705,602_602_602_684_602,1
1706,602_602_602_684,1
1707,602_602_602_655_603_632_655_360_360_684,1
1708,602_601_655_361_655_632_360_602_602_684_602,1
1709,602_601_602_684,1
1710,602_601_602_632_632_684,1
1711,602_360_684,1
1712,602,6
1713,601_684,4
1714,601,1
1715,600_599,2
1716,60,1
1717,59_65_64_59,1
1718,599_598,1
1719,597_514,2
1720,597,1
1721,596_596_514_515_515_589_588,1
1722,596_589,2
1723,596_355,3
1724,596,27
1725,595_595_588,1
1726,595_588,7
1727,595,16
1728,594_1316,1
1729,594,12
1730,593_346,10
1731,593,19
1732,592,8
1733,591,1
1734,590,5
1735,59,5
1736,589_596_514_515_589,1
1737,589_515_514,2
1738,589_515,6
1739,589_514_589_515,1
1740,589_514_515,2
1741,589_355_596,1
1742,589,16
1743,588_595_588,1
1744,588_595,5
1745,588_589,1
1746,588,7
1747,587_624,1
1748,587_623,2
1749,587_587_623,1
1750,587_587_587_624_711_712_712_711_712_712_585_573_587_586_623_623,1
1751,587,4
1752,586_573,1
1753,585,1
1754,584_582_583,1
1755,584_347_347_584_647_347_347_584_648_584_347,1
1756,584_347,2
1757,584,2
1758,583_582,4
1759,583,17
1760,582_584_582_583,2
1761,582_583,6
1762,582_582_583,1
1763,582_582_582_582_583,2
1764,582_582_582_582_582_582_583,1
1765,582_582_582,1
1766,582,2
1767,581_635_634,1
1768,581,3
1769,58,2
1770,57_105_57_105,1
1771,57_105_105_104,1
1772,579_1318_1318,1
1773,579,1
1774,576_576_576_480,1
1775,576_576_480,1
1776,576_576_479_576_479_1302_576_479_480,1
1777,576_576_479_576_479_1301_664_664_479_480,1
1778,576_576_1302_480,1
1779,576_480,3
1780,576_479_664_479_480,1
1781,576_479_479_480,1
1782,576_1302_576_480,1
1783,576,4
1784,575_575_352,1
1785,575_352,2
1786,575,3
1787,574,17
1788,573_755_573_587_623_624_624_573_623_623_588_587_573_586,1
1789,573_624_624_587_623_623_624_587_755,1
1790,573_573_624_624_623_624_587_587,1
1791,573_573_624_624_587_587_573_586,1
1792,573_573_587_573_711_712_587_573_573_586,1
1793,573_573_573_573_586,1
1794,572_711_711_572_712_712_712,1
1795,572_585_712_585_711,1
1796,572_1321,2
1797,572,10
1798,571_691_691_569_571_571_569_571_571_571_571_570,1
1799,571_691_691_569_569_571_571_571_569_571_571_571_571_691_691_569_569_571_571_571_691_569_691_569_571_571_569_692_569_691_569_569_569_569_569_691_692_571_571_571_571_571_570_571,1
1800,571_571_571_571_571_571_571_570,1
1801,571_571_571_571_571_570,2
1802,571_571_571_570,3
1803,571_571_571_569_569_570,1
1804,571_571_571,1
1805,571_571_570,2
1806,571_571_569_571_569_571_692_691_691_569_571_691_569_570,1
1807,571_570,9
1808,571_569_570,2
1809,571,8
1810,570_569,1
1811,570,5
1812,57,2
1813,569_692_692_691,1
1814,569_692_569_569_691,1
1815,569_691,3
1816,569_571_571_571_691_692_569_570,1
1817,569_569_691,1
1818,569_569_569_691_692,1
1819,569,6
1820,566_565,1
1821,565_568_1319_1319_1320_1320_565_565_567_565_568_585_568_568_712_572_572_568_568_567_566_1318_1319_1319_565_565_712_585_712_573_573_573_586_586_573_711_712_568_568_567_568_1320_565_568_567_565_568_568_1320_1320_568_590_591_697_695_695_693_590_1320_1318_592_592_591_744_744_735_735_736_736_617_618_618_619_736_618_619_498_500_500_592_1320_1319_580_634_634_581_634_581_1318_1320_590_591_695_694_694_694_592_498_709_497_500_500_619_694_578_694_695_694_683_590_590_1318_580_590_590_709_498_522_710_681_708_681_709_710_709_497_497_578_578_592_497_744_745_500_499_745_617_617_736_617_619_619_736_735_735_618_736_618_619_619_745_619_744_745_498_590_590_497_590_590_695_619_620_500_500_744_744_592_592_498_744_498_497_497_745_619_745_620_500_744_619_619_745_745_500_500_500_744_744_500_500_497_681_709_709_619_619_744_744_500_500_498_497_497_744_709_590_697_697_695_696_697_578_1315_590_580_635_634_634_580_580_581_581_581_581_1319_590_592_592_590_581_581_590_591_697_697_695_697_697_697_696_696_695_581_581_581_1318_579_1318_1319_568_565_565_565_585_712_712_572_572_711_711_573_573_573_565_565_565_568_711_585_587_573_573_587_624_623_587_755_712_572_711_712_712_587_1321_711_1319_1320_617_617_735_735_617_735_735_735_735_735_735_617_617_617_735_735_735_735_617_735_735_618_617_735_735_736_617_618_617_735_735_736_735_617_590_590_695_694_695_499_744_620_620_620_745_744_500_497_709_500_500_745_695_695_579_579_592_592_497_498_592_590_590_579_697_697_695_697_696_696_579_709_500_500_499_498_498_744_500_500_620_620_497_622_723_723_724_621_621_710_621_621_621_706_707_706_706_707_523_523_709_500_745_590_590_497_619_619_620_620_1315_590_696_695_694_697_697_697_696_592_744_620_745_745_500_500_1315_745_745_592_697_697_696_695_697_696_696_695_695_695_694_592_1320_579_579_579_1319_1320_565_565_712_711_1319_579_579_581_635_581_581_635_634_634_565_565_1320_579_581_580_579_565_1320_565_565_1320_565_1319_581_1318_1319_565_565_565_565_568_585_1318_565_565_568_711_572_572_585_711_712_712_572_572_712_565_565_565_1319_580_590_590_580_581_581_1319_1319_1318_581_579_581_1318_581_581_565_565_565_565_634_634_635_635_635_634_635_634_581_579_683_695_695_697_696_694_577_695_683_592_592_1315_578_497_497_592_694_590_497_744_744_500_744_744_497_523_523_522_709_710_710_723_621_621_744_744_500_744_744_500_592_592_592_592_709_500_745_500_499_522_709_522_679_707_706_706_680_680_681_681_1315_1315_592_579_579_1315_497_500_619_620_745_619_619_736_617_617_736_735_735_618_617_617_618_735_618_736_617_736_617_617_735_735_617_618_617_618_617_617_617_619_618_617_735_619_619_735_617_617_617_617_619_619_620_500_708_681_681_522_709_709_592_581_1318_712_573_573_586_573_711_572_572_712_587_624_624_587_755_755_572_711_711_585_573_573_755_755_586_712_711_565_711_568_1318_565_565_568_568_1320_1320_1318_1319_1320_565_565_712_585_573_755_573_573_755_573_573_586_585_565_565_1319_1320_568_565_565_568_712_712_712_711_711_712_572_711_572_711_572_572_712_565_565_568_585_566_568_1320_565_565_580_579_579_1319_579_580_1320_1318_579_579_634_581_581_579_1319_580_590_694_590_1319_711_755_573_586_573_711_712_712_711_1320_565_565_565_568_1320_1320_565_565_1320_565_568_1320_590_590_590_498_497_709_681_709_744_745_619_745_736_617_618_617_619_617_617_736_736_617_617_619_618_619_744_592_592_498_497_497_709_709_498_621_745_745_499_500_621_500_745_620_620_745_499_500_745_500_592_591_498_497_500_498_693_693_590_579_1318_634_634_581_581_1318_1319_1320_565_565_568_565_565_568_568_711_711_712_712_711_711_585_712_711_755_573_586_573_586_585_566_568_585_755_573_755_573_624_623_623_624_587_587_573_712_712_585_711_572_711_712_711_585_573_573_711_573_573_573_573_586_711_712_711_712_565_1320_1320_568_1320_565_1320_568_565_585_565_568_1320_1320_565_711_711_712_585_567_568_567_565_1320_1318_581_579_1319_1320_1319_1319_567_585_711_712_585_1321_572_586_573_573_573_573_573_623_587_624_624_624_587_573_573_573_573_586_586_712_711_585_573_573_586_573_572_711_712_711_711_711_712_712_585_568_1319_1320_565_565_711_712_712_1318_1319_1320_579_581_579_578_592_1318_579_695_697_696_579_579_744_744_500_620_500_745_500_498_744_745_745_500_498_695_696_695_592_592_592_590_1319_1318_1319_581_581_1318_579_694_578_592_1315_1315_745_620_620_620_500_500_497_590_590_592_498_744_744_744_592_579_581_579_694_694_590_590_696_695_696_695_695_694_578_694_1315_592_592_497_497_498_500_723_723_723_724_724_621_622_621_620_745_500_744_591_497_709_497_619_618_619_619_620_744_500_500_498_744_500_620_619_622_621_621_500_497_498_500_592_592_696_696_695_695_694_695_695_694_693_694_695_694_695_694_579_580_591_579_592_498_744_500_497_497_709_497_590_1319_1318_579_694_694_695_697_697_695_695_697_696_695_697_578_696_694_697_696_696_697_697_696_695_694_498_578_592_591_592_592_744_500_500_497_498_497_498_500_497_497_497_590_590_694_695_694_694_694_577_590_578_579_579_579_694_693_591_579_581_1318_634_581_1318_1319_1318_579_581_634_581_636_636_635_635_634_581_1318_1319_579_694_694_697_697_590_581_1318_1320_1320_565_565_1320_1319_1320_565_568_568_585_711_585_565_1319_1320_712_712_572_572_585_711_572_585_712_712_711_711,1
1822,565,6
1823,564_557,2
1824,564,24
1825,563_563_563_356_492,1
1826,563_563_356_356_492,1
1827,563_562_563_355_356_355_492,1
1828,563_492_357_356,1
1829,563_492_356,1
1830,563_492,6
1831,563_356_355,1
1832,563_355,2
1833,563,23
1834,562_562_663_614_663_562_663_663_562_563_562_663_563_563_562_562_562_663_355_562_663_562_614_355_562_562_562_663_663_663_562_562_561_562_562_562_356_355_355_614_663_562_614_663_562_663_663_663_614_355_561_562_562_663_663_663_663_614_355_663_562_562_663_355_562_663_356_355_355_562_663_562_663_355_663_355,1
1835,562_561_562_663_614_562_354_562_663_663_562_562_663_562_614_355_562_562_663_663_562_614_663_562_614_354_561_562_355_614_355_355,1
1836,562_356_356_356_492_492_563_355,1
1837,562,7
1838,561_561_492_355_492_563_561_562_355,1
1839,561,18
1840,560_743,1
1841,560_450_559,1
1842,560,2
1843,56,10
1844,55_55_157_159_55_55_54_55_158_158,1
1845,55_54,3
1846,55_158_55_157,2
1847,55_158_157_159_153_35_156_55_159_159_55_159_157_153_157_158_55_54,1
1848,559,3
1849,558_664_576_1302_1302_1302_1302_576_479_479_479_559_560_743_559_558_479_664_448_557_743_559_558_558_664_479_479_479_480_479,1
1850,558,2
1851,557_449_448_350,1
1852,557_448,1
1853,557,3
1854,556_539_484,1
1855,556_539,2
1856,556,25
1857,555_556,1
1858,555,2
1859,554,2
1860,553_553_717_717_752_552,1
1861,553,1
1862,552,5
1863,551_671_472,1
1864,551_670,1
1865,551_551_670,1
1866,551_550_550_364_364,1
1867,551,3
1868,550_362_1312_549_363,1
