,F,P
688,1.5151625918589722,-0.7779791160766429
689,1.513079491000727,-0.7765287894989963
690,1.5116519334396044,-0.7750805633226315
691,1.5111533018656462,-0.7736344314726319
692,1.510818938813674,-0.7721903879003982
693,1.5098397681562714,-0.770748426583497
694,1.509811168265005,-0.7693085415255093
695,1.508496384450162,-0.7678707267558817
696,1.5076463168463659,-0.7664349763297775
697,1.5060964481888828,-0.765001284327929
698,1.503455336343975,-0.7635696448564911
699,1.501784717122491,-0.7621400520468967
700,1.5004473721639222,-0.7607125000557113
701,1.4956141435311452,-0.7592869830644903
702,1.4949371677412555,-0.7578634952796365
703,1.4894682128568397,-0.756442030932259
704,1.4872968285286188,-0.7550225842780328
705,1.4809347686344079,-0.7536051495970594
706,1.4804904056275396,-0.7521897211937287
707,1.477360932961453,-0.7507762933965817
708,1.4771017219706082,-0.7493648605581739
709,1.4764976098712521,-0.7479554170549403
710,1.476152233591777,-0.7465479572870606
711,1.4755670852248282,-0.7451424756783256
712,1.4754603264711232,-0.7437389666760055
713,1.4741727167856944,-0.7423374247507171
714,1.4713785525342113,-0.7409378443962937
715,1.4699907005776303,-0.7395402201296558
716,1.4695542298943558,-0.7381445464906811
717,1.467591826411414,-0.7367508180420772
718,1.4651171160605867,-0.7353590293692548
719,1.464949834204437,-0.7339691750802004
720,1.4632484735359255,-0.7325812498053523
721,1.4569366965186819,-0.7311952481974752
722,1.4530133065493596,-0.7298111649315367
723,1.4529429006312995,-0.728428994704585
724,1.452226093907548,-0.7270487322356266
725,1.4477958597646425,-0.7256703722655053
726,1.4472749686766377,-0.724293909556782
727,1.4461256966615685,-0.7229193388936155
728,1.4460171182266581,-0.7215466550816433
729,1.4446801694660836,-0.7201758529478646
730,1.4434073648969223,-0.7188069273405229
731,1.4432865625423055,-0.7174398731289899
732,1.441324063119647,-0.7160746852036499
733,1.440800162515586,-0.7147113584757858
734,1.4407792971729496,-0.7133498878774648
735,1.4382113558408853,-0.7119902683614252
736,1.4374753213638203,-0.7106324949009648
737,1.431900197178662,-0.709276562489829
738,1.4312308437377195,-0.7079224661420997
739,1.4300472349392164,-0.706570200892086
740,1.4298443009827138,-0.7052197617942145
741,1.4279285860257418,-0.703871143922921
742,1.4249568705233142,-0.7025243423725422
743,1.4190444303287837,-0.7011793522572096
744,1.4156297358797922,-0.699836168710742
745,1.414757257049567,-0.6984947868865405
746,1.4147141355804316,-0.6971552019574841
747,1.413545744500259,-0.6958174091158242
748,1.4122630584954565,-0.694481403573082
749,1.412243719522147,-0.6931471805599453
750,1.411960405570954,-0.6918147353261667
751,1.4093897632739474,-0.6904840631404617
752,1.4081067490012442,-0.6891551592904078
753,1.4072778148997886,-0.6878280190823453
754,1.406741834070406,-0.6865026378412769
755,1.4043428894028323,-0.6851790109107684
756,1.4031054375212557,-0.6838571336528526
757,1.4029632186951266,-0.6825370014479298
758,1.3994860812298824,-0.6812186096946715
759,1.39894363047886,-0.6799019538099246
760,1.3979499993378148,-0.6785870292286157
761,1.3970357920427847,-0.6772738314036552
762,1.3969222349063564,-0.6759623558058443
763,1.3923692086914274,-0.674652597923781
764,1.3918268245782257,-0.6733445532637656
765,1.390605306239359,-0.67203821734971
766,1.3902446626912106,-0.6707335857230453
767,1.3891060417554748,-0.6694306539426292
768,1.3884136477808307,-0.6681294175846574
769,1.3884092034858584,-0.666829872242572
770,1.387257239227027,-0.6655320135269719
771,1.3860156305916453,-0.6642358370655251
772,1.3829681216426832,-0.6629413385028795
773,1.3814866891906807,-0.6616485135005743
774,1.3779191146355818,-0.6603573577369544
775,1.3772462084280943,-0.6590678669070827
776,1.376406748275329,-0.657780036722654
777,1.3754213324981612,-0.6564938629119097
778,1.3736029948836173,-0.6552093412195532
779,1.372503643753277,-0.6539264674066639
780,1.3692297641269233,-0.6526452372506154
781,1.3643491181111183,-0.6513656465449904
782,1.3626677006547698,-0.6500876910994983
783,1.362206824524032,-0.6488113667398937
784,1.362012051581538,-0.647536669307893
785,1.3604148376116478,-0.6462635946610948
786,1.354773919470241,-0.6449921386728983
787,1.3544793359181149,-0.6437222972324224
788,1.3540786170983612,-0.6424540662444271
789,1.3531404948939225,-0.6411874416292344
790,1.3530166615669816,-0.6399224193226476
791,1.352759165971035,-0.6386589952758756
792,1.3520720932761345,-0.6373971654554536
793,1.351259870652288,-0.6361369258431657
794,1.3503072956887145,-0.6348782724359695
795,1.3496166067053708,-0.6336212012459185
796,1.3488646028816227,-0.6323657083000864
797,1.3487900073132846,-0.6311117896404926
798,1.3477439730165763,-0.6298594413240268
799,1.3451512239820835,-0.6286086594223742
800,1.342913556294663,-0.6273594400219421
801,1.3411899318619178,-0.626111779223787
802,1.3380894865920694,-0.6248656731435398
803,1.336539223758532,-0.623621117911335
804,1.335387807523359,-0.6223781096717381
805,1.3353181400852838,-0.6211366445836731
806,1.3345752128480273,-0.6198967188203526
807,1.3340196997414613,-0.6186583285692061
808,1.3333853954665407,-0.6174214700318097
809,1.3317794265096747,-0.616186139423817
810,1.3312125484262711,-0.6149523329748886
811,1.330152557994368,-0.6137200469286235
812,1.3293283425839042,-0.6124892775424908
813,1.3278959889160378,-0.6112600210877612
814,1.3272991331496438,-0.6100322738494387
815,1.3267012323234701,-0.6088060321261943
816,1.3265454174789078,-0.6075812922302987
817,1.3248243402029871,-0.6063580504875544
818,1.3239272855203799,-0.6051363032372319
819,1.3234887825057315,-0.6039160468320027
820,1.3210828489167272,-0.6026972776378732
821,1.320311300917068,-0.6014799920341214
822,1.3164961012338359,-0.6002641864132316
823,1.314996620381466,-0.5990498571808297
824,1.3144747696069592,-0.5978370007556204
825,1.31362937302887,-0.5966256135693234
826,1.3124706104600925,-0.5954156920666102
827,1.3121492455940968,-0.5942072327050416
828,1.3113090146828033,-0.5930002319550065
829,1.3105982665043903,-0.5917946862996578
830,1.3051117683464863,-0.5905905922348531
831,1.3041581616825373,-0.5893879462690929
832,1.3027860693599504,-0.5881867449234587
833,1.3019534689028778,-0.5869869847315546
834,1.3017256472338659,-0.585788662239446
835,1.300939189636566,-0.5845917740055998
836,1.298903052901728,-0.583396316600826
837,1.2981168597928117,-0.5822022866082184
838,1.2971029132440688,-0.5810096806230952
839,1.2969906350282725,-0.579818495252942
840,1.2969583693331876,-0.5786287271173535
841,1.2965722799224955,-0.5774403728479747
842,1.2964184192982027,-0.5762534290884459
843,1.2963814221832013,-0.5750678924943443
844,1.2930175470113439,-0.5738837597331276
845,1.2926658004654406,-0.5727010274840783
846,1.2926055953815343,-0.5715196924382471
847,1.2920503082859942,-0.5703397512983983
848,1.292003332830416,-0.5691612007789542
849,1.2912452889051214,-0.5679840376059393
850,1.2898301516433297,-0.5668082585169273
851,1.28898034314585,-0.5656338602609858
852,1.2886066570745698,-0.5644608395986224
853,1.287458882159777,-0.5632891933017316
854,1.2862256527976925,-0.5621189181535413
855,1.2830738791597074,-0.5609500109485593
856,1.2823516147586147,-0.5597824684925216
857,1.2811490249568174,-0.5586162876023393
858,1.2807112379699228,-0.557451465106046
859,1.2804919813594002,-0.556287997842748
860,1.2794625230321506,-0.5551258826625707
861,1.2776381450205458,-0.5539651164266084
862,1.2769474747793246,-0.5528056960068735
863,1.2733933848602457,-0.5516476182862459
864,1.2710434210227952,-0.5504908801584221
865,1.2704069394849893,-0.5493354785278662
866,1.2703166816703753,-0.5481814103097596
867,1.269907414650901,-0.5470286724299512
868,1.268809415586671,-0.5458772618249094
869,1.2675213956721465,-0.5447271754416722
870,1.2674851596222443,-0.5435784102377986
871,1.2631100684677792,-0.5424309631813218
872,1.2628983579436428,-0.5412848312506993
873,1.2620956973996607,-0.540140011434766
874,1.259217417902295,-0.5389965007326869
875,1.2588624164541589,-0.53785429615391
876,1.2586422247540854,-0.5367133947181184
877,1.2584828059050859,-0.5355737934551847
878,1.2583816094208127,-0.5344354894051245
879,1.2571388092728393,-0.5332984796180493
880,1.255621982192826,-0.5321627611541219
881,1.2546577366052913,-0.5310283310835102
882,1.253026060627404,-0.5298951864863414
883,1.2495933806935333,-0.528763324452658
884,1.248033580991349,-0.527632742082372
885,1.247612555346837,-0.5265034364852205
886,1.2473752758301733,-0.5253754047807219
887,1.2453480318658876,-0.5242486440981314
888,1.2445210952958257,-0.5231231515763969
889,1.2431541919816966,-0.5219989243641159
890,1.2429508617579617,-0.5208759596194922
891,1.237406489210171,-0.519754254510292
892,1.2372194068361402,-0.5186338062138023
893,1.2351310191704095,-0.5175146119167874
894,1.23489776590986,-0.516396668815446
895,1.2347274379505906,-0.5152799741153709
896,1.234349308958295,-0.5141645250315053
897,1.2326519853917368,-0.5130503187881018
898,1.2310997735560822,-0.5119373526186811
899,1.2309624875355956,-0.5108256237659907
900,1.23008754439523,-0.5097151294819635
901,1.229921668654782,-0.5086058670276777
902,1.2290400845514469,-0.507497833673316
903,1.2286355367423512,-0.5063910266981249
904,1.227651723558921,-0.5052854433903752
905,1.224053615418798,-0.5041810810473222
906,1.2235595999478308,-0.5030779369751648
907,1.2231285831517618,-0.5019760084890083
908,1.220706579242795,-0.5008752929128226
909,1.2204314877834208,-0.49977578757940566
910,1.220154005564706,-0.4986774898303432
911,1.2188292443417863,-0.49758039701597007
912,1.218555689593851,-0.49648450649533293
913,1.2176961275002887,-0.49538981563615153
914,1.2172653912945066,-0.4942963218147801
915,1.2170319864827257,-0.4932040224161711
916,1.2146429691624843,-0.4921129148338367
917,1.2119421973826392,-0.491022996469811
918,1.2083307573954292,-0.4899342647346143
919,1.2081620491834306,-0.4888467170472155
920,1.2047834992359754,-0.4877603508349946
921,1.2020681662136539,-0.48667516353370754
922,1.1991866226043215,-0.48559115258744934
923,1.198917181568107,-0.4845083154486173
924,1.1979104676592043,-0.4834266495778762
925,1.1944937375154623,-0.4823461524441221
926,1.1921984788523965,-0.4812668215244463
927,1.1919404044593984,-0.4801886543041008
928,1.1916643122696877,-0.47911164827646296
929,1.1906452910491712,-0.4780358009429998
930,1.1894415867566732,-0.4769611098132343
931,1.185704286827779,-0.4758875724047103
932,1.1849933462255895,-0.4748151862429576
933,1.1843073834030784,-0.47374394886145876
934,1.1833614760412678,-0.47267385780161447
935,1.1820742534558393,-0.47160491061270937
936,1.1820025762978787,-0.47053710485187916
937,1.1803639539285826,-0.4694704380840768
938,1.179619422611637,-0.46840490788203853
939,1.178787917026879,-0.4673405118262518
940,1.1770795919978556,-0.46627724750492183
941,1.1769383102930062,-0.4652151125139384
942,1.1768485652740435,-0.46415410445684385
943,1.1766261987001532,-0.4630942209448008
944,1.1764945247870016,-0.4620354595965587
945,1.175595868109097,-0.4609778180384231
946,1.1746029264981408,-0.45992129390422326
947,1.1741356492828297,-0.4588658848352796
948,1.1728156807380798,-0.4578115884803735
949,1.1712381860301444,-0.456758402495715
950,1.1670369262500986,-0.4557063245449111
951,1.1667385940626263,-0.45465535229893606
952,1.1635248949820711,-0.45360548343609935
953,1.1631866734468868,-0.4525567156420149
954,1.1628720344696042,-0.4515090466095711
955,1.1601670604451426,-0.45046247403890016
956,1.1583535075801228,-0.44941699563734716
957,1.1542140165519201,-0.4483726091194408
958,1.1507708349748382,-0.4473293122068632
959,1.1493927137309499,-0.4462871026284195
960,1.1492764813913456,-0.4452459781200089
961,1.1488377530861804,-0.444205936424595
962,1.1487516133373143,-0.44316697529217586
963,1.1450038684082926,-0.44212909247975574
964,1.1440064646176709,-0.44109228575131554
965,1.1436642616202493,-0.4400565528777834
966,1.143659881319587,-0.439021891637007
967,1.1415752479774306,-0.43798829981372445
968,1.1406438621181831,-0.43695577519953516
969,1.1376314901197544,-0.43592431559287304
970,1.1372704025410671,-0.43489391879897654
971,1.1351970159632774,-0.4338645826298623
972,1.1349531391826055,-0.4328363049042965
973,1.133420875763934,-0.43180908344776636
974,1.1322645882391114,-0.4307829160924542
975,1.1307305034673198,-0.42975780067720903
976,1.1297503687494177,-0.4287337350475187
977,1.1291182108032713,-0.4277107170554841
978,1.1276764001430826,-0.4266887445597911
979,1.1276232467339864,-0.4256678154256838
980,1.1275330026706498,-0.4246479275249383
981,1.1274768580769496,-0.4236290787358356
982,1.1257061986703982,-0.4226112669431349
983,1.1239625391269115,-0.42159449003804794
984,1.1235361439449554,-0.42057874591821265
985,1.1226408586584196,-0.41956403248766605
986,1.1225632819721725,-0.4185503476568198
987,1.120110045228557,-0.4175376893424337
988,1.118932068927961,-0.4165260554675893
989,1.1183017255601382,-0.4155154439616658
990,1.116965519676395,-0.4145058527603135
991,1.1168267104664042,-0.41349727980542866
992,1.1151375404923038,-0.4124897230451288
993,1.1149936583494025,-0.41148318043372745
994,1.1141473643585578,-0.41047764993170865
995,1.1141159095946238,-0.40947312950570314
996,1.11258209485466,-0.40846961712846314
997,1.1124302405187119,-0.40746711077883746
998,1.1107071885252497,-0.40646560844174784
999,1.1097263371337525,-0.40546510810816444
1000,1.1093420298498193,-0.40446560777508084
1001,1.1091018950407645,-0.40346710544549125
1002,1.105300530432102,-0.40246959912836594
1003,1.1041484723968125,-0.4014730868386269
1004,1.1038985100027523,-0.40047756659712525
1005,1.1038359651697627,-0.39948303643061694
1006,1.1038331127898868,-0.39848949437173914
1007,1.101928933866941,-0.3974969384589874
1008,1.1017000983093315,-0.3965053667366925
1009,1.1010799415665211,-0.3955147772549963
1010,1.0980408739844076,-0.39452516806982996
1011,1.097580654970387,-0.3935365372428906
1012,1.0970171667905753,-0.39254888284161804
1013,1.095330975411702,-0.3915622029391729
1014,1.0941813267445302,-0.39057649561441377
1015,1.0928947436123149,-0.3895917589518742
1016,1.0917901456417924,-0.38860799104174143
1017,1.0916020343410995,-0.3876251899798334
1018,1.090806480666201,-0.3866433538675766
1019,1.0905028415371198,-0.3856624808119846
1020,1.087162538614029,-0.3846825689256359
1021,1.0871080816688685,-0.3837036163266517
1022,1.083998294582902,-0.38272562113867487
1023,1.0838790452943052,-0.3817485814908484
1024,1.0832869831740808,-0.38077249551779285
1025,1.0830571844842036,-0.3797973613595865
1026,1.0821601657138533,-0.37882317716174324
1027,1.080920180846972,-0.377849941075191
1028,1.0797218268262982,-0.3768776512562517
1029,1.0789753491796938,-0.37590630586662
1030,1.0781695280649497,-0.37493590307334146
1031,1.0755023623194961,-0.37396644104879345
1032,1.0746946540949809,-0.3729979179706629
1033,1.0744678064989848,-0.372030332021927
1034,1.072416598475149,-0.37106368139083207
1035,1.0711992778147785,-0.3700979642708731
1036,1.0703560352799568,-0.36913317886077407
1037,1.0690800062773893,-0.36816932336446756
1038,1.0690211157657716,-0.3672063959910741
1039,1.068995286309338,-0.36624439495488303
1040,1.068683338805069,-0.36528331847533263
1041,1.0686236987332265,-0.36432316477698923
1042,1.0683244417355,-0.36336393208952894
1043,1.0661595812623894,-0.3624056186477175
1044,1.065619970574528,-0.3614482226913901
1045,1.0648719348651599,-0.3604917424654332
1046,1.0626716906795504,-0.35953617621976464
1047,1.0600888694044992,-0.358581522209314
1048,1.0600865979418905,-0.3576277786940042
1049,1.0600041778855211,-0.35667494393873245
1050,1.0576818097711909,-0.35572301621335034
1051,1.0571777890169796,-0.35477199379264623
1052,1.0570305138927958,-0.353821874956326
1053,1.055967452692016,-0.3528726579889938
1054,1.0559174380604321,-0.3519243411801345
1055,1.0550602524872141,-0.3509769228240947
1056,1.0550228985862333,-0.3500304012200638
1057,1.0537581763169386,-0.3490847746720567
1058,1.0516698239598679,-0.34814004148889505
1059,1.0502427879419818,-0.3471961999841886
1060,1.0485316134449323,-0.3462532484763182
1061,1.0472038215315154,-0.34531118528841737
1062,1.046600339807976,-0.3443700087483535
1063,1.0449406631936409,-0.3434297171887117
1064,1.0446241369120983,-0.342490308946776
1065,1.0409968794111417,-0.34155178236451156
1066,1.0409611683090088,-0.340614135788548
1067,1.040452361585253,-0.3396773675701613
1068,1.0401000268412497,-0.33874147606525623
1069,1.0392870165973993,-0.3378064596343495
1070,1.03864858325944,-0.33687231664255274
1071,1.0383530607746319,-0.3359390454595541
1072,1.0380166603259797,-0.3350066444596029
1073,1.0375818294496868,-0.3340751120214915
1074,1.0364239750194142,-0.33314444652853825
1075,1.0350405258162938,-0.3322146463685716
1076,1.0341093282674891,-0.33128570993391293
1077,1.0333872340048715,-0.33035763562135895
1078,1.0331755942787877,-0.3294304218321667
1079,1.0330756523614997,-0.3285040669720361
1080,1.0315498126667144,-0.32757856945109315
1081,1.031342239460781,-0.3266539276838745
1082,1.0310208734752644,-0.32573014008931084
1083,1.031010766096364,-0.32480720509070987
1084,1.0300887704511335,-0.3238851211157414
1085,1.0297697492779614,-0.3229638865964207
1086,1.0297083775888847,-0.322043499969092
1087,1.029447549072752,-0.32112395967441343
1088,1.0285223118254572,-0.320205264157341
1089,1.027759476638329,-0.319287411867112
1090,1.0271823198210372,-0.31837040125723054
1091,1.0270649506564473,-0.3174542307854511
1092,1.022427767938047,-0.31653889891376286
1093,1.0214142426784418,-0.315624404108375
1094,1.0181950559223774,-0.31471074483970024
1095,1.014759131229958,-0.31379791958234055
1096,1.014704307980335,-0.31288592681507127
1097,1.0136735856150432,-0.3119747650208255
1098,1.0121201902241121,-0.31106443268668005
1099,1.0119749320056715,-0.3101549283038396
1100,1.0108253253679425,-0.3092462503676215
1101,1.0094335639230725,-0.3083383973774416
1102,1.007790387131837,-0.30743136783679903
1103,1.007626032663415,-0.3065251602532608
1104,1.006078778273502,-0.30561977313844824
1105,1.0056189362567998,-0.3047152050080214
1106,1.0043041241860786,-0.30381145438166457
1107,1.0037628215359542,-0.30290851978307226
1108,1.0028881237105292,-0.3020063997399345
1109,1.001973880598849,-0.3011050927839216
1110,1.0016614643297368,-0.3002045974506714
1111,1.0010853718916326,-0.2993049122797738
1112,1.0003572467264112,-0.2984060358147566
1113,0.9999070109357265,-0.29750796660307205
1114,0.9993699468306523,-0.29661070319608235
1115,0.9992719235281187,-0.2957142441490452
1116,0.9988371591939142,-0.29481858802110067
1117,0.9970756259348018,-0.293923733375257
1118,0.9952200941346484,-0.2930296787783762
1119,0.9951773553449268,-0.29213642280116114
1120,0.9946138328422618,-0.29124396401814157
1121,0.9943708650931044,-0.2903523010076598
1122,0.9936705177234999,-0.2894614323518582
1123,0.9935374427030995,-0.2885713566366651
1124,0.9915281038088464,-0.2876820724517809
1125,0.9905403067048834,-0.2867935783906657
1126,0.9900833684991466,-0.28590587305052517
1127,0.9871575480294861,-0.28501895503229724
1128,0.986420849456303,-0.28413282294063935
1129,0.985453800657682,-0.2832474753839152
1130,0.9829634586161299,-0.282362910974181
1131,0.9819351453890606,-0.28147912832717314
1132,0.9818079703485294,-0.28059612606229517
1133,0.9777761749936962,-0.27971390280260405
1134,0.9759161263040776,-0.2788324571747983
1135,0.9751137170650266,-0.2779517878092048
1136,0.9726897100059801,-0.2770718933397654
1137,0.9704824430712861,-0.2761927724040251
1138,0.9704092803840171,-0.2753144236431193
1139,0.9693679345116705,-0.2744368457017603
1140,0.9681591444360785,-0.27356003722822575
1141,0.967405790754439,-0.27268399687434597
1142,0.966342895357648,-0.2718087232954908
1143,0.9658825888855214,-0.27093421515055816
1144,0.9645934344461397,-0.27006047110196146
1145,0.9644073276144421,-0.2691874898156165
1146,0.9641614745336907,-0.2683152699609307
1147,0.9611708491692795,-0.2674438102107897
1148,0.9602105812534232,-0.26657310924154576
1149,0.9595969023533475,-0.2657031657330056
1150,0.9592674406681848,-0.2648339783684188
1151,0.9582782718300891,-0.26396554583446485
1152,0.958185463721512,-0.26309786682124237
1153,0.9571299092120201,-0.2622309400222566
1154,0.9569844956607196,-0.2613647641344075
1155,0.9569779888066573,-0.2604993378579786
1156,0.9562666572073134,-0.2596346598966249
1157,0.9548018241382238,-0.25877072895736086
1158,0.9546979557358662,-0.2579075437505498
1159,0.9534568354708278,-0.25704510298989114
1160,0.952326150739367,-0.2561834053924099
1161,0.9511309889976309,-0.255322449678445
1162,0.9502156056670024,-0.254462234571637
1163,0.9494837194269967,-0.25360275879891825
1164,0.9491690685552702,-0.25274402109050054
1165,0.9474559619331254,-0.2518860201798638
1166,0.9462686347544869,-0.2510287548037454
1167,0.945440499778649,-0.2501722237021291
1168,0.9438011176349176,-0.24931642561823303
1169,0.9433194155436927,-0.2484613592984996
1170,0.9403840149916511,-0.24760702349258415
1171,0.9400042716983762,-0.24675341695334352
1172,0.9397747348980855,-0.24590053843682594
1173,0.9394822550690993,-0.24504838670225973
1174,0.9392656349063684,-0.2441969605120421
1175,0.9390529095135073,-0.24334625863172918
1176,0.9386116487517479,-0.24249627983002478
1177,0.9385968475035399,-0.24164702287876944
1178,0.9370188463326948,-0.24079848655293046
1179,0.9365792315157704,-0.23995066963059103
1180,0.9361754455371837,-0.23910357089293913
1181,0.9356395024834243,-0.2382571891242579
1182,0.9349912382232911,-0.2374115231119147
1183,0.934728438019651,-0.23656657164635045
1184,0.9333281840199593,-0.23572233352106983
1185,0.9323918961784626,-0.2348788075326307
1186,0.9312395887235363,-0.2340359924806334
1187,0.9310659591769597,-0.23319388716771114
1188,0.93091168271605,-0.23235249039951966
1189,0.9307013608513044,-0.23151180098472637
1190,0.9305714282799183,-0.23067181773500128
1191,0.93000214290919,-0.2298325394650064
1192,0.9288273768600673,-0.2289939649923853
1193,0.9287482513955009,-0.22815609313775398
1194,0.9277686419127678,-0.22731892272469043
1195,0.92537713946972,-0.22648245257972438
1196,0.924403319554913,-0.22564668153232822
1197,0.9243938743841629,-0.22481160841490683
1198,0.9241535277338346,-0.2239772320627872
1199,0.9241256327937691,-0.2231435513142097
1200,0.9224347217655846,-0.22231056501031793
1201,0.92197839537822,-0.22147827199514852
1202,0.920724271130849,-0.2206466711156225
1203,0.919987323792324,-0.21981576122153512
1204,0.9183861389111221,-0.21898554116554605
1205,0.9171845144152818,-0.21815600980317063
1206,0.9165335975893028,-0.21732716599276997
1207,0.9162227153845098,-0.21649900859554116
1208,0.9129034345490842,-0.2156715364755087
1209,0.9113619758985124,-0.21484474849951468
1210,0.910569096514467,-0.21401864353720917
1211,0.9080553483934831,-0.2131932204610416
1212,0.9080475545315435,-0.21236847814625134
1213,0.9078877737963995,-0.21154441547085784
1214,0.907401523974162,-0.21072103131565253
1215,0.9072572834769778,-0.20989832456418914
1216,0.9066399414720739,-0.20907629410277423
1217,0.904319764761147,-0.20825493882045903
1218,0.9025997771001993,-0.20743425760902992
1219,0.9024135215621729,-0.20661424936299916
1220,0.902388487910185,-0.20579491297959682
1221,0.9002832072578073,-0.20497624735876083
1222,0.8981314539171139,-0.20415825140312904
1223,0.8979616532739043,-0.2033409240180301
1224,0.897602548690099,-0.2025242641114741
1225,0.897194394959888,-0.2017082705941447
1226,0.8947836671177943,-0.20089294237939007
1227,0.8945128397527796,-0.20007827838321368
1228,0.8940476355495691,-0.1992642775242666
1229,0.8930784764054508,-0.19845093872383832
1230,0.8905370189142666,-0.19763826090584793
1231,0.8873930827945226,-0.19682624299683632
1232,0.8873580664229925,-0.1960148839259572
1233,0.8873060661640234,-0.19520418262496833
1234,0.8870034577235405,-0.19439413802822383
1235,0.8867067595736614,-0.1935847490726654
1236,0.8855689686174775,-0.19277601469781355
1237,0.8848718550416865,-0.19196793384576
1238,0.8846976439208384,-0.19116050546115904
1239,0.8839078938087569,-0.1903537284912189
1240,0.8835183864911862,-0.1895476018856942
1241,0.8834669678099629,-0.18874212459687742
1242,0.8827456738860675,-0.18793729557959032
1243,0.8823033521505596,-0.18713311379117664
1244,0.8811868279751182,-0.18632957819149348
1245,0.8804661645121181,-0.18552668774290298
1246,0.8791221662309149,-0.18472444141026495
1247,0.8785353173482967,-0.1839228381609285
1248,0.877976430188521,-0.18312187696472376
1249,0.8768848678090692,-0.1823215567939546
1250,0.8762944820849303,-0.18152187662339034
1251,0.8758206384959887,-0.1807228354302576
1252,0.8757656285893242,-0.1799244321942331
1253,0.8732040342489857,-0.17912666589743548
1254,0.8726889380529788,-0.17832953552441716
1255,0.8726409377732555,-0.1775330400621574
1256,0.8724349694045115,-0.17673717850005405
1257,0.8704210788304242,-0.1759419498299156
1258,0.8703790429116501,-0.17514735304595422
1259,0.8703093677138283,-0.1743533871447778
1260,0.8700879903853239,-0.17356005112538186
1261,0.870014564222391,-0.17276734398914292
1262,0.8698193391421668,-0.17197526473981037
1263,0.8693770742985464,-0.1711838123834987
1264,0.8688717358756698,-0.17039298592868077
1265,0.8679946953298858,-0.16960278438617998
1266,0.8677732116061513,-0.16881320676916237
1267,0.8676036146864633,-0.16802425209313016
1268,0.8675657188498557,-0.1672359193759138
1269,0.8660988783467111,-0.16644820763766446
1270,0.865813208948796,-0.16566111590084734
1271,0.8649316524030021,-0.164874643190234
1272,0.86489640124699,-0.1640887885328949
1273,0.8646626587251935,-0.1633035509581927
1274,0.8643301420933286,-0.16251892949777494
1275,0.8641792529548079,-0.16173492318556623
1276,0.863160981538197,-0.16095153105776208
1277,0.8631197448364052,-0.16016875215282134
1278,0.8626020124126335,-0.15938658551145873
1279,0.8608384453205202,-0.15860503017663852
1280,0.8583121750758684,-0.15782408519356722
1281,0.857997987620521,-0.15704374960968606
1282,0.8571877780947011,-0.15626402247466506
1283,0.8563563327452788,-0.15548490284039498
1284,0.8542616813155945,-0.15470638976098125
1285,0.8537265280143419,-0.1539284822927368
1286,0.8525627716102673,-0.15315117949417478
1287,0.8522074340940429,-0.1523744804260025
1288,0.8509043232407797,-0.1515983841511141
1289,0.8501323873933658,-0.15082288973458366
1290,0.8486525098404853,-0.15004799624365892
1291,0.8478241078785654,-0.14927370274775434
1292,0.8474230053891578,-0.14850000831844395
1293,0.8464756019732659,-0.14772691202945554
1294,0.8461952185303988,-0.14695441295666337
1295,0.8454589603371644,-0.14618251017808145
1296,0.845049500953127,-0.14541120277385752
1297,0.8418365917793377,-0.14464048982626618
1298,0.8408135372668754,-0.1438703704197019
1299,0.8396769863831968,-0.1431008436406733
1300,0.8395281085765399,-0.1423319085777962
1301,0.8383402986516764,-0.14156356432178688
1302,0.8380054672933045,-0.1407958099654563
1303,0.8340093112186135,-0.1400286446037032
1304,0.8333984098142345,-0.13926206733350766
1305,0.8332063012685822,-0.13849607725392502
1306,0.8329300947234581,-0.13773067346607953
1307,0.8321349787511836,-0.13696585507315742
1308,0.8307685278860034,-0.13620162118040147
1309,0.8306018862348555,-0.13543797089510426
1310,0.8304064994788333,-0.1346749033266016
1311,0.8294778296902466,-0.13391241758626704
1312,0.8293300863154802,-0.13315051278750528
1313,0.8288151409758058,-0.13238918804574562
1314,0.8275676873697149,-0.13162844247843647
1315,0.8273570567685871,-0.13086827520503896
1316,0.8264943922225085,-0.1301086853470204
1317,0.8261101544557963,-0.12934967202784886
1318,0.8260302507074595,-0.12859123437298686
1319,0.8257436679797199,-0.12783337150988489
1320,0.8253552459900381,-0.12707608256797606
1321,0.8245754830992681,-0.1263193666786699
1322,0.8242540982156189,-0.12556322297534575
1323,0.8242420641542145,-0.12480765059334786
1324,0.8241401819849853,-0.12405264866997888
1325,0.8236981350530708,-0.1232982163444936
1326,0.8231185219550807,-0.12254435275809387
1327,0.8223886034031007,-0.1217910570539223
1328,0.8212767173886528,-0.1210383283770561
1329,0.820672139844756,-0.12028616587450193
1330,0.8202113190068017,-0.11953456869518983
1331,0.8199839034596034,-0.11878353598996698
1332,0.8180669186719625,-0.11803306691159271
1333,0.8180498737048493,-0.11728316061473243
1334,0.8174181028558837,-0.11653381625595151
1335,0.8154176630208794,-0.11578503299371035
1336,0.8149054951199741,-0.11503680998835829
1337,0.8147613348160841,-0.11428914640212766
1338,0.8122044771826056,-0.11354204139912887
1339,0.8120023945069277,-0.1127954941453444
1340,0.8118725602070846,-0.11204950380862289
1341,0.8117002611794305,-0.11130406955867427
1342,0.8113732121349102,-0.11055919056706388
1343,0.8103571350259624,-0.10981486600720657
1344,0.8087290306353329,-0.10907109505436201
1345,0.8086086718910901,-0.10832787688562834
