,F,L,P
363,4.095978975923552,1.4100057548928697,-1.3268709406490897
364,4.092243177273965,1.409093273809943,-1.324127454703339
365,4.086289914219968,1.4076374469424944,-1.3213914748844642
366,4.076447291974002,1.4052258473117396,-1.3186629602312603
367,4.075421044499384,1.4049740651588194,-1.3159418701168997
368,4.067876712843791,1.4031211711498208,-1.3132281642453034
369,4.066298062610102,1.402733018621239,-1.3105218026475605
370,4.061414203293612,1.4015312388966341,-1.3078227456783953
371,4.052002103617381,1.3992111055416283,-1.305130954012684
372,4.02592742513498,1.3927553005113988,-1.302446388642015
373,4.001930003087319,1.3867767455256526,-1.2997690108712987
374,4.000219345979893,1.3863491961113983,-1.2970987823154196
375,3.996354665795892,1.385382612051974,-1.294435664895936
376,3.977053655751429,1.380541257648607,-1.2917796208378198
377,3.9714129790341586,1.3791219454910928,-1.289130612666243
378,3.966480330864491,1.3778791349336816,-1.2864886032034042
379,3.9641931896873253,1.3773023513264266,-1.283853555565399
380,3.9541812712780944,1.374773568735028,-1.2812254331591295
381,3.9513692582164635,1.3740621664943529,-1.2786041996792552
382,3.949797951910946,1.373664426189802,-1.2759898191051846
383,3.9487081094784946,1.3733884645254322,-1.2733822556981036
384,3.947602569245489,1.3731084501528446,-1.2707814739980463
385,3.9385373315021788,1.3708094187254807,-1.2681874388209997
386,3.936948160802168,1.3704058446923286,-1.2656001152560485
387,3.9331967196776176,1.3694525099149781,-1.263019468662557
388,3.9177369053855995,1.3655141670342867,-1.2604454646673842
389,3.9165689318000543,1.3652159980277476,-1.2578780691621385
390,3.9148568667891195,1.3647787685673043,-1.2553172483004646
391,3.913818567746268,1.3645135132102206,-1.252762968495368
392,3.911534032060436,1.36392963261913,-1.2502151964165693
393,3.9114037859109807,1.3638963340930523,-1.2476738989878968
394,3.8946884788937837,1.3596136963793046,-1.2451390433847087
395,3.8868020955402596,1.3575867361258078,-1.24261059703135
396,3.878635838296489,1.3554835037456912,-1.2400885275986402
397,3.863170462397359,1.3514882096578633,-1.2375728030013928
398,3.860708778245061,1.3508507879274214,-1.2350633913959672
399,3.8494034882396453,1.3479181981759698,-1.2325602611778486
400,3.8413363471980517,1.3458203131420419,-1.2300633809792614
401,3.8363315430339284,1.3445165826487275,-1.2275727196668094
402,3.8322466488617577,1.3434512236065919,-1.2250882463391477
403,3.831690635173044,1.3433061249010356,-1.2226099303246805
404,3.8272693201265495,1.3421515776613515,-1.2201377411792913
405,3.8253084355297347,1.3416391007673318,-1.217671648684098
406,3.823179019239613,1.3410822805181695,-1.2152116228432355
407,3.8131735598749636,1.338461797771582,-1.2127576338816688
408,3.806708317364365,1.3367648570141781,-1.2103096522430288
409,3.8060049769327327,1.3365800765275255,-1.207867648587477
410,3.7982990783647113,1.3345533555679971,-1.2054315937895959
411,3.7912233940897293,1.332688762281484,-1.2030014589363043
412,3.7835961266122937,1.3306749136255938,-1.2005772153247978
413,3.776476226743551,1.3287913597015188,-1.198158834460516
414,3.773140240677995,1.3279076098323506,-1.1957462880551322
415,3.767164029681468,1.3263224716115047,-1.1933395480245672
416,3.7664187072102893,1.3261246049391284,-1.1909385864870292
417,3.7512619833863923,1.322092312272207,-1.1885433757610742
418,3.7474781107075845,1.321083109938887,-1.1861538883636928
419,3.7461047667373415,1.3207165712595716,-1.1837700970084166
420,3.7436675767354055,1.3200657664083182,-1.1813919746034491
421,3.743573888197573,1.320040740225237,-1.1790194942498187
422,3.7383406863755995,1.3186418462327383,-1.1766526292395525
423,3.737811442648866,1.3185002643819455,-1.1742913530538728
424,3.7342422760547453,1.3175449268000856,-1.1719356393614135
425,3.7175905715246227,1.3130757626127834,-1.16958546201646
426,3.6793482839142078,1.3027356397349128,-1.167240795057206
427,3.6728271098486442,1.3009616951739034,-1.1649016127040337
428,3.662030244348387,1.2980177051882813,-1.1625678893578135
429,3.6597141964317736,1.2973850559575972,-1.1602395995982224
430,3.653971748317394,1.295814726212021,-1.1579167181820826
431,3.6519960335833486,1.295273876637759,-1.1555992200417202
432,3.651246721472469,1.2950686768001962,-1.1532870802833408
433,3.6441078731433185,1.2931115819077745,-1.1509802741854256
434,3.6400031154521013,1.2919845375417174,-1.1486787771971465
435,3.6398381869208345,1.2919392265179068,-1.1463825649367962
436,3.638390524131104,1.2915414201652091,-1.1440916131902406
437,3.6310131803543357,1.2895117223772314,-1.1418058979093844
438,3.6252503387583,1.2879233448899843,-1.1395253952106592
439,3.6230737201042076,1.2873227595127736,-1.1372500813735238
440,3.620655095161543,1.2866549749796345,-1.1349799328389845
441,3.618058491199442,1.285937553564215,-1.1327149262081324
442,3.6016040443754225,1.281379314108234,-1.1304550382406948
443,3.597477692652526,1.280232958968646,-1.1282002458536058
444,3.5942149684970977,1.2793255997326476,-1.1259505261195903
445,3.593253639066983,1.279058098199539,-1.1237058562657665
446,3.587778634797292,1.2775332463058973,-1.1214662136722617
447,3.583385849441877,1.2763081214563672,-1.1192315758708455
448,3.581902255508365,1.2758940155800975,-1.1170019205435762
449,3.5807364626732014,1.275568495086512,-1.114777225521465
450,3.5713041346205263,1.2729308328996276,-1.1125574687831523
451,3.56596953364662,1.2714359758392868,-1.1103426284535993
452,3.56576895969822,1.27137972757706,-1.1081326828027966
453,3.564640891258657,1.2710633170277217,-1.1059276102444826
454,3.561230145623518,1.2701060316999486,-1.1037273893348802
455,3.5546479445002,1.2682560272683772,-1.1015319987714445
456,3.5542064366148605,1.2681318137559778,-1.0993414173916258
457,3.5485077472969344,1.266527162240186,-1.0971556241716456
458,3.547689614736403,1.266296578866467,-1.0949745982252854
459,3.5296624731121113,1.2612022496915176,-1.09279831880269
460,3.526568923919897,1.260325422043344,-1.090626765289182
461,3.5247731560047773,1.2598160812870487,-1.0884599172040916
462,3.5146560172193446,1.256941659085368,-1.0862977541995964
463,3.5146204536718892,1.2569315403917576,-1.0841402560595754
464,3.512658082134866,1.2563730392371404,-1.0819874026984742
465,3.5111695872907926,1.2559491977260977,-1.0798391741601847
466,3.5103316833696603,1.2557105296997566,-1.0776955506169332
467,3.5067559791791076,1.25469138766477,-1.0755565123681838
468,3.506225341659841,1.2545400575824548,-1.073422039839551
469,3.504296547329554,1.253989800580338,-1.0712921135817262
470,3.501382455012625,1.2531578776549446,-1.0691667142694128
471,3.4986533535026583,1.2523781383156343,-1.067045822700275
472,3.494943657422182,1.2513172546465834,-1.0649294197938977
473,3.493769224916424,1.2509811605655743,-1.062817486590754
474,3.4921110650014198,1.2505064430275319,-1.0607100042511892
475,3.4895587944393887,1.2497753082912555,-1.0586069540544105
476,3.4894049544329,1.249731221515038,-1.0565083173974892
477,3.4778968244741266,1.246427750303493,-1.0544140757943745
478,3.4771039843315146,1.246199758914896,-1.0523242108749153
479,3.4764057966500577,1.245998943008744,-1.0502387043838939
480,3.4732792195963613,1.245099167765024,-1.0481575381800694
481,3.4589821337823157,1.2409743648021478,-1.0460806942352303
482,3.4583089347088283,1.2407797223998123,-1.0440081546332578
483,3.451673339903013,1.2388591395149942,-1.0419399015691988
484,3.4468575231809266,1.2374629531095203,-1.0398759173483474
485,3.440575178687321,1.2356386605152048,-1.0378161843853366
486,3.439953126761222,1.2354578453509677,-1.0357606852032408
487,3.436523275181337,1.2344602844887378,-1.0337094024326834
488,3.4330863529609674,1.2334596679491738,-1.0316623188109586
489,3.432508216037544,1.2332912522587396,-1.0296194171811581
490,3.4297461994485396,1.2324862641102612,-1.0275806804913101
491,3.429539281145728,1.2324259317903834,-1.0255460917935224
492,3.42900512021904,1.2322701666902371,-1.0235156342431404
493,3.4257710369000542,1.231326566641214,-1.021489291097908
494,3.420861982745873,1.2298925610558902,-1.0194670457171402
495,3.4194938615724557,1.2294925464301023,-1.017448881560903
496,3.4183429204726554,1.2291559074761889,-1.0154347821892018
497,3.4113341099692667,1.2271034493782196,-1.0134247312611777
498,3.4089876986795447,1.2264153846656956,-1.011418712534312
499,3.4005450888621795,1.2239357390257795,-1.0094167098636389
