,F,L,P
342,43.33562850912147,3.768975125979956,-2.6953360934065875
343,43.20496202736899,3.7659553503986123,-2.6924248831991293
344,43.12998113367058,3.7642183732302703,-2.6895221235411677
345,43.11992167273697,3.7639851101041235,-2.686627765514803
346,42.98350953034505,3.760816542844601,-2.683741760625668
347,42.95692839047507,3.7601979483537957,-2.680864060798053
348,42.78265476074662,3.7561327578472925,-2.6779946183701004
349,42.57980901270088,3.7513801740795314,-2.675133386089068
350,42.542267486050406,3.750498110797509,-2.672280317106662
351,42.492084299124805,3.7493178067980546,-2.6694353649744307
352,42.46818354678466,3.7487551731440742,-2.666598483639231
353,42.45196037051598,3.7483730923863723,-2.6637696274387532
354,42.43458809395149,3.747963786621884,-2.660948751097112
355,42.17255383977389,3.7417696265074842,-2.658135809720497
356,41.86906638415273,3.7345472818161896,-2.6553307587928887
357,41.80122617932461,3.7329256735340675,-2.652533554171827
358,41.72644214630905,3.7311350320736527,-2.649744152084249
359,41.694361021864445,3.730365892367302,-2.646962509122372
360,41.63316889714926,3.728897178827502,-2.6441885822396465
361,41.58671586380901,3.7277807860735748,-2.6414223287467564
362,41.546466363133526,3.7268124722729423,-2.638663706307677
363,41.54089435102382,3.726678348091595,-2.635912672935787
364,41.540105701237444,3.7266593630099054,-2.633169186990036
365,41.527845728801495,3.72636418364617,-2.630433207171161
366,41.294293415699265,3.720724316466074,-2.6277046925179572
367,41.263182907591684,3.719970647362664,-2.6249836024035966
368,41.25877824634491,3.719863896112709,-2.6222698965320004
369,41.20543942562866,3.718570272534861,-2.6195635349342576
370,41.1568121801962,3.7173894585057505,-2.6168644779650925
371,40.98201398837122,3.7131332872442204,-2.614172686299381
372,40.92157989001931,3.711657549576117,-2.611488120928712
373,40.79135610241754,3.7084701987297017,-2.6088107431579957
374,40.66495066917564,3.705366558515227,-2.606140514602117
375,40.62458479290506,3.7043734201153353,-2.6034773971826333
376,40.55835970466217,3.702741917258606,-2.6008213531245166
377,40.424123052452515,3.699426712029416,-2.59817234495294
378,40.36927154065141,3.698068890130615,-2.595530335490101
379,40.352003922812976,3.6976410569973384,-2.592895287852096
380,40.28289107088564,3.6959268396263854,-2.5902671654458267
381,40.204872684306686,3.6939881993319146,-2.587645931965952
382,40.137029422838545,3.6922993352195554,-2.585031551391882
383,40.033373886025615,3.689713453390478,-2.5824239879848006
384,39.98899902603715,3.6886043919387332,-2.5798232062847433
385,39.90231939770501,3.6864344524746153,-2.577229171107697
386,39.830830855004635,3.6846412570062297,-2.574641847542746
387,39.76778131908486,3.6830570698606575,-2.5720612009492543
388,39.66876966188596,3.6805642197242854,-2.569487196954081
389,39.65755442320111,3.6802814576301404,-2.5669198014488352
390,39.60061589096382,3.678844670941608,-2.564358980587162
391,39.36322180042512,3.6728319235197384,-2.5618047007820652
392,39.33294240479806,3.6720623968870982,-2.5592569287032663
393,39.31264060299158,3.671546111000949,-2.556715631274594
394,39.24645551494574,3.6698611347989427,-2.554180775671406
395,39.18088859863411,3.6681890921630917,-2.551652329318047
396,39.14842021965663,3.6673600696343125,-2.549130259885337
397,39.10729730169592,3.6663090813347092,-2.54661453528809
398,39.06219335635208,3.6651550773884214,-2.544105123682664
399,39.05111957987317,3.664871546293994,-2.5416019934645457
400,39.046227464034935,3.6647462637836448,-2.5391051132659586
401,39.04137334837226,3.664621938907008,-2.5366144519535068
402,38.95260969968175,3.6623457713477983,-2.5341299786258444
403,38.93298667139127,3.6618418776981385,-2.5316516626113774
404,38.836844977444215,3.6593694088529394,-2.5291794734659883
405,38.79263850579953,3.6582304993963892,-2.526713380970795
406,38.713019092748354,3.656175954127688,-2.524253355129933
407,38.707686270661526,3.656038191960055,-2.521799366168366
408,38.61171532670159,3.653555736295293,-2.5193513845297257
409,38.477825806335225,3.650082122286847,-2.516909380874174
410,38.32320226715094,3.646055516081713,-2.514473326076293
411,38.32003250973481,3.6459728014774253,-2.5120431912230012
412,38.31859692695894,3.6459353377913812,-2.5096189476114947
413,38.25579118787927,3.6442949524168626,-2.5072005667472133
